Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000108848,LUC7L3,643,2.09435,157,-0.6540,53,-2.5876,270,0.26258,218,-0.1104
ENSG00000008294,SPAG9,235,0.69597,106,-0.6781,140,-0.2797,190,0.30303,148,-0.1296
ENSG00000239672,NME1,52,-1.9182,90,-1.0804,223,0.58615,231,0.51447,221,0.43087
ENSG00000243678,NME2,180,-0.7245,263,-0.0899,330,0.39065,198,-0.5674,365,0.48739
ENSG00000154975,CA10,54,-0.7395,105,0.38549,2,-5.4139,289,2.70972,54,-0.7316
ENSG00000166260,COX11,41,-0.5382,53,-0.1273,75,0.62479,73,0.43689,26,-1.2863
ENSG00000121064,SCPEP1,51,-0.4916,40,-0.8967,96,0.80744,52,-0.4657,76,0.18543
ENSG00000153944,MSI2,70,-0.8608,155,0.48964,68,-1.0630,60,-1.1108,285,1.75915
ENSG00000181610,MRPS23,52,-1.0755,118,0.27226,125,0.48435,102,0.01627,84,-0.3095
ENSG00000136450,SRSF1,88,0.36689,57,-0.3688,60,-0.3656,41,-0.9122,122,0.99657
ENSG00000264364,DYNLL2,827,-0.2193,877,-0.1188,998,0.13143,1021,0.14389,919,-0.0384
ENSG00000213246,SUPT4H1,63,-0.0716,75,0.22780,75,0.31296,40,-0.7972,64,-0.0279
ENSG00000108389,MTMR4,19,-1.8588,68,0.15537,71,0.27242,56,-0.1761,90,0.64830
ENSG00000108387,SEPTIN4,568,1.96701,161,-0.4906,111,-1.2652,190,-0.2123,151,-0.5913
ENSG00000108395,TRIM37,91,-1.0041,146,-0.2333,184,0.21529,227,0.55306,170,0.03215
ENSG00000153982,GDPD1,33,-1.3941,76,-0.0350,60,-0.5031,185,1.71697,50,-0.7164
ENSG00000141367,CLTC,251,-1.5610,457,-0.6120,781,0.38663,959,0.68047,722,0.16143
ENSG00000062716,VMP1,51,-0.9371,53,-0.8867,84,-0.1596,171,1.19300,100,0.18094
ENSG00000062725,APPBP2,43,-0.6524,45,-0.5883,41,-0.8869,101,0.82949,114,1.06274
ENSG00000008283,CYB561,85,-2.3700,161,-1.3991,976,3.55098,48,-3.1926,37,-3.5642
ENSG00000136485,DCAF7,59,-0.0850,58,-0.1147,56,-0.2207,46,-0.4864,97,0.81508
ENSG00000108588,CCDC47,145,0.50242,58,-1.0286,94,-0.3270,126,0.24005,141,0.44402
ENSG00000198231,DDX42,137,0.23507,119,-0.0056,95,-0.4827,178,0.71431,95,-0.3857
ENSG00000087191,PSMC5,218,-0.5985,268,-0.2572,334,0.14821,323,0.05958,395,0.41873
ENSG00000266402,SNHG25,113,0.49634,118,0.58187,28,-1.9870,84,-0.0231,140,0.90966
ENSG00000136478,TEX2,76,0.02101,47,-0.7720,65,-0.2814,155,1.39125,41,-1.0002
ENSG00000108654,DDX5,334,0.33068,197,-0.5717,202,-0.6324,236,-0.2669,488,1.05818
ENSG00000154229,PRKCA,50,-0.8893,78,-0.1571,121,0.83473,5,-4.0908,137,0.86841
ENSG00000197170,PSMD12,54,-1.5103,113,-0.3369,184,0.67639,199,0.66366,93,-0.6514
ENSG00000171634,BPTF,267,1.80630,65,-0.8358,57,-1.2136,79,-0.5227,122,0.21205
ENSG00000182481,KPNA2,70,-0.1317,35,-1.2609,81,0.13914,75,-0.0150,113,0.72374
ENSG00000196704,AMZ2,39,-1.4454,112,0.29025,130,0.74842,62,-0.7023,96,0.02520
ENSG00000108946,PRKAR1A,338,-0.9471,408,-0.6443,624,0.08543,750,0.39505,856,0.64085
ENSG00000180616,SSTR2,62,-1.5499,58,-1.6498,403,3.22012,35,-2.4196,16,-3.5478
ENSG00000172809,RPL38,878,0.60321,816,0.46641,498,-0.4757,452,-0.5516,625,-0.0074
ENSG00000141540,TTYH2,288,3.15472,34,-1.2491,33,-1.5045,25,-1.7210,33,-1.3038
ENSG00000109062,SLC9A3R1,100,1.06184,113,1.33218,50,-0.2610,8,-3.0517,17,-1.8490
ENSG00000167861,HID1,40,-0.6399,29,-1.1773,71,0.41051,65,0.16503,79,0.51763
ENSG00000180901,KCTD2,86,-0.5380,75,-0.7503,105,-0.2495,138,0.26217,202,0.98181
ENSG00000167863,ATP5PD,112,-1.3638,215,-0.3164,286,0.21638,287,0.17402,371,0.64276
ENSG00000189159,JPT1,82,-1.4672,133,-0.7002,317,1.12805,214,0.09707,151,-0.4914
ENSG00000188612,SUMO2,170,-0.2383,280,0.64577,131,-0.7986,165,-0.2906,298,0.75924
ENSG00000125445,MRPS7,113,-0.3680,91,-0.7171,134,-0.1023,170,0.33911,201,0.64073
ENSG00000177885,GRB2,78,-0.9496,152,0.14722,140,0.01011,233,0.94500,93,-0.6659
ENSG00000132475,H3F3B,283,0.51964,309,0.68304,99,-1.4289,122,-0.9023,357,0.96529
ENSG00000132471,WBP2,452,-0.5408,547,-0.2256,828,0.66457,763,0.35510,326,-1.0652
ENSG00000204316,MRPL38,59,-0.3211,70,-0.0285,53,-0.6029,114,0.85571,79,0.17941
ENSG00000161533,ACOX1,64,-0.0299,66,0.01124,57,-0.3040,75,0.22582,75,0.23605
ENSG00000167881,SRP68,49,-0.3055,85,0.64572,56,-0.1126,36,-0.8233,73,0.36327
ENSG00000182473,EXOC7,66,-0.9376,116,-0.0239,99,-0.3456,144,0.36116,180,0.77003
ENSG00000141576,RNF157,65,-0.6644,73,-0.4748,67,-0.7217,209,1.48739,99,0.03649
ENSG00000175931,UBE2O,36,-0.9478,31,-1.1641,84,0.63685,90,0.61106,58,-0.1499
ENSG00000161544,CYGB,15,-2.8241,54,-0.8773,31,-1.9886,186,1.33106,237,1.90188
ENSG00000182534,MXRA7,163,-1.0320,208,-0.6386,385,0.54101,357,0.27859,330,0.14117
ENSG00000161547,SRSF2,80,-0.3426,115,0.27845,87,-0.2569,37,-1.5496,183,1.16489
ENSG00000129657,SEC14L1,85,0.98967,62,0.40644,59,0.39611,13,-2.1263,19,-1.5115
ENSG00000184640,SEPTIN9,80,0.18418,89,0.37669,80,0.24962,35,-1.1555,66,-0.1414
ENSG00000078687,TNRC6C,162,1.69073,39,-0.9078,16,-2.5032,65,-0.0831,112,0.89776
ENSG00000035862,TIMP2,365,-0.7337,372,-0.7025,391,-0.7445,1010,1.07765,873,0.78678
ENSG00000108679,LGALS3BP,148,0.17665,102,-0.4570,170,0.56433,104,-0.4187,107,-0.3797
ENSG00000181045,SLC26A11,25,-2.2496,70,-0.6728,110,0.10286,148,0.61905,167,0.84144
ENSG00000181409,AATK,264,1.06948,96,-0.7181,82,-1.1475,243,0.90358,124,-0.3023
ENSG00000224877,NDUFAF8,104,0.24421,114,0.40756,70,-0.5192,28,-1.8857,157,1.02198
ENSG00000157637,SLC38A10,82,0.56655,84,0.61882,40,-0.7783,68,0.22665,43,-0.5365
ENSG00000184009,ACTG1,878,-0.9784,1280,-0.3672,2438,1.06609,1035,-0.7151,1464,-0.1407
ENSG00000185359,HGS,63,-0.4260,106,0.47398,75,-0.1562,97,0.31732,70,-0.2516
ENSG00000262814,MRPL12,89,-0.3099,83,-0.4280,107,-0.0113,86,-0.3782,172,0.86290
ENSG00000225663,MCRIP1,191,0.18058,156,-0.1760,180,0.08971,106,-0.8060,222,0.45249
ENSG00000185624,P4HB,79,-0.6826,103,-0.2606,116,-0.0631,123,0.04264,181,0.74961
ENSG00000141522,ARHGDIA,208,-0.7086,215,-0.6499,540,1.38617,234,-0.5097,168,-1.0474
ENSG00000141552,ANAPC11,71,-0.7868,155,0.53686,155,0.71127,93,-0.3519,59,-1.0951
ENSG00000185813,PCYT2,119,0.02257,80,-0.6346,141,0.41350,100,-0.2713,124,0.08620
ENSG00000197063,MAFG,69,-0.4492,55,-0.8196,133,0.94920,60,-0.6813,91,0.01752
ENSG00000169689,CENPX,26,-1.8363,72,-0.2271,146,1.53876,39,-1.2102,63,-0.4310
ENSG00000169750,RAC3,13,-2.5317,36,-1.0278,119,1.44563,81,0.29041,43,-0.7833
ENSG00000169738,DCXR,134,-0.4998,177,-0.0264,260,0.89768,97,-1.0183,151,-0.2992
ENSG00000169727,GPS1,58,-0.7052,87,-0.0399,101,0.27010,103,0.25083,85,-0.0757
ENSG00000169710,FASN,185,-0.4416,238,-0.0149,260,0.17502,311,0.46500,186,-0.4301
ENSG00000141551,CSNK1D,64,-0.5395,74,-0.3205,103,0.31806,97,0.14943,94,0.08949
ENSG00000141580,WDR45B,75,-0.0207,57,-0.4726,57,-0.5718,146,1.24501,61,-0.3448
ENSG00000141542,RAB40B,146,1.70939,39,-0.7488,49,-0.4426,55,-0.1950,29,-1.1910
ENSG00000141556,TBCD,32,-0.9847,45,-0.4173,90,1.07120,59,0.03293,33,-0.9172
ENSG00000101557,USP14,110,-0.5484,48,-1.8357,193,0.54613,283,1.16623,86,-0.9324
ENSG00000101577,LPIN2,60,-0.4706,72,-0.1695,66,-0.3692,106,0.52293,105,0.50100
ENSG00000118680,MYL12B,158,-1.0447,319,0.12305,409,0.75456,328,0.16940,163,-0.9883
ENSG00000082397,EPB41L3,249,-0.5496,163,-1.2284,479,0.78535,427,0.37735,273,-0.3945
ENSG00000173482,PTPRM,44,-1.8170,71,-1.1044,141,0.02697,312,1.57739,125,-0.1815
ENSG00000206418,RAB12,72,0.14396,71,0.13193,50,-0.5590,78,0.28825,75,0.22608
ENSG00000178127,NDUFV2,119,-0.8735,153,-0.4668,240,0.40008,252,0.39374,205,0.02991
ENSG00000101745,ANKRD12,464,1.07076,156,-0.8568,163,-0.9322,395,0.75027,228,-0.2335
ENSG00000017797,RALBP1,136,0.41495,138,0.42887,97,-0.2253,101,-0.1174,79,-0.5238
ENSG00000168461,RAB31,162,0.71145,165,0.74499,104,-0.1180,35,-1.8106,87,-0.3837
ENSG00000101558,VAPA,225,-0.4173,233,-0.3581,306,0.13240,316,0.15799,343,0.30668
ENSG00000134265,NAPG,70,-1.1126,71,-1.0800,150,0.19760,171,0.38931,212,0.78964
ENSG00000141404,GNAL,44,-0.9368,48,-0.7982,63,-0.4196,109,0.61648,138,1.06846
ENSG00000255112,CHMP1B,51,-1.0495,59,-0.8188,126,0.60353,136,0.60093,85,-0.2310
ENSG00000141385,AFG3L2,49,-1.1965,74,-0.5406,134,0.64793,182,1.08322,37,-1.5987
ENSG00000134278,SPIRE1,53,-0.3443,59,-0.1930,78,0.38415,62,-0.0960,64,-0.0436
ENSG00000168675,LDLRAD4,62,0.29155,64,0.33704,30,-1.0974,52,-0.0145,78,0.71369
ENSG00000101654,RNMT,111,-0.3074,95,-0.5628,87,-0.8478,219,0.90944,201,0.74563
ENSG00000067900,ROCK1,159,2.32333,28,-1.0297,40,-0.5557,3,-4.2831,46,-0.2199
ENSG00000167088,SNRPD1,56,-0.7336,114,0.46837,114,0.61367,81,-0.1439,47,-1.0303
ENSG00000101752,MIB1,50,-0.2718,51,-0.2395,60,0.03532,64,0.13829,69,0.26560
ENSG00000101782,RIOK3,119,0.88462,49,-0.6871,73,-0.0149,53,-0.5555,75,0.02432
ENSG00000141447,OSBPL1A,133,0.94431,60,-0.4705,47,-1.0076,100,0.40226,90,0.20886
ENSG00000154059,IMPACT,51,-0.3298,28,-1.2806,56,-0.2093,114,1.13294,67,0.13302
ENSG00000171885,AQP4,313,0.60660,642,2.19359,56,-2.4376,92,-1.4392,182,-0.3504
ENSG00000170558,CDH2,45,-0.6894,94,0.58021,38,-1.1312,129,1.20476,64,-0.0908
ENSG00000134769,DTNA,191,0.43288,214,0.65020,91,-0.9639,103,-0.6241,206,0.57569
ENSG00000166974,MAPRE2,358,0.43332,170,-0.8295,320,0.29132,290,0.05678,226,-0.3653
ENSG00000172466,ZNF24,120,1.75889,47,-0.0860,22,-1.4858,41,-0.3008,43,-0.2188
ENSG00000141425,RPRD1A,122,-0.2271,100,-0.5475,121,-0.2894,124,-0.1940,246,1.06192
ENSG00000141424,SLC39A6,43,-1.4436,110,0.07507,117,0.22482,117,0.19068,128,0.34736
ENSG00000134759,ELP2,39,-0.5525,56,0.04001,67,0.47702,65,0.32115,32,-0.8612
ENSG00000134779,TPGS2,89,-1.4749,103,-1.2489,382,1.44525,214,-0.0517,155,-0.5944
ENSG00000101489,CELF4,267,-1.2288,377,-0.6808,573,0.02215,827,0.68121,786,0.58585
ENSG00000152214,RIT2,32,-1.5211,56,-0.6502,112,0.73200,108,0.47868,74,-0.1784
ENSG00000132872,SYT4,198,-1.8078,289,-1.2247,877,0.87834,735,0.32834,687,0.20637
ENSG00000152234,ATP5F1A,291,-1.5611,471,-0.8076,822,0.15608,935,0.35301,1253,0.90682
ENSG00000078043,PIAS2,65,0.26536,38,-0.6406,40,-0.6936,101,1.09231,53,-0.0983
ENSG00000167220,HDHD2,65,-0.6185,68,-0.5351,82,-0.2895,170,1.10818,97,0.05356
ENSG00000175387,SMAD2,76,0.05388,72,-0.0370,63,-0.3404,79,0.13026,90,0.34215
ENSG00000134030,CTIF,59,-1.0240,85,-0.4427,108,-0.0490,206,1.16415,98,-0.2162
ENSG00000177576,C18orf32,214,-0.2545,211,-0.2814,266,0.14662,305,0.36042,230,-0.1299
ENSG00000265681,RPL17,802,0.32821,673,0.01666,532,-0.4643,426,-0.7452,1033,0.80107
ENSG00000082212,ME2,28,-1.6191,67,-0.2516,101,0.60904,74,-0.0953,96,0.36387
ENSG00000196628,TCF4,182,1.05769,148,0.65400,16,-3.1158,38,-1.5766,216,1.42445
ENSG00000091164,TXNL1,143,-0.2579,113,-0.6460,239,0.86918,116,-0.6006,149,-0.1860
ENSG00000091157,WDR7,96,-0.8134,77,-1.1660,170,0.16146,219,0.58845,214,0.54709
ENSG00000177511,ST8SIA3,45,-1.4907,87,-0.4737,81,-0.6948,178,0.79801,216,1.19222
ENSG00000134440,NARS,104,-1.0262,118,-0.8269,175,-0.2231,306,0.82086,291,0.72391
ENSG00000049759,NEDD4L,38,-0.7936,38,-0.7813,44,-0.6708,149,1.74377,56,-0.1560
ENSG00000166562,SEC11C,305,-0.1230,215,-0.7007,378,0.31924,358,0.15213,333,0.02685
ENSG00000176641,RNF152,51,-0.3553,27,-1.3505,70,0.23272,67,0.08674,94,0.71227
ENSG00000134444,RELCH,32,-1.0737,50,-0.3802,84,0.69334,75,0.30393,51,-0.3582
ENSG00000081913,PHLPP1,111,1.90043,40,-0.1102,21,-1.3150,33,-0.4541,31,-0.5323
ENSG00000119537,KDSR,127,0.97482,68,-0.1751,65,-0.2834,73,-0.0447,51,-0.6397
ENSG00000119541,VPS4B,76,-0.6586,66,-0.8737,147,0.63216,90,-0.3639,147,0.47941
ENSG00000166479,TMX3,27,-1.4129,52,-0.3642,74,0.29373,89,0.56130,73,0.20917
ENSG00000206052,DOK6,63,-0.1604,88,0.42580,94,0.73833,29,-1.3782,45,-0.6911
ENSG00000133313,CNDP2,156,0.27773,104,-0.4074,148,0.23069,155,0.27229,87,-0.7016
ENSG00000150656,CNDP1,533,3.47646,43,-1.7548,23,-2.9415,89,-0.6063,59,-1.2655
ENSG00000197971,MBP,28386,3.76927,2967,-1.2720,683,-3.7755,3717,-0.9164,2358,-1.6276
ENSG00000122490,SLC66A2,32,-0.8219,76,0.63452,66,0.48817,16,-1.9376,64,0.31830
ENSG00000141759,TXNL4A,129,-0.7326,165,-0.3279,237,0.38710,243,0.34579,188,-0.1015
ENSG00000129946,SHC2,38,-0.8197,55,-0.2265,57,-0.2138,66,0.08521,104,0.93031
ENSG00000172270,BSG,284,0.16084,257,-0.0110,232,-0.2339,294,0.22345,255,-0.0275
ENSG00000099822,HCN2,182,0.53463,100,-0.5050,144,0.15213,165,0.36065,73,-1.0097
ENSG00000099864,PALM,124,0.27608,159,0.73234,82,-0.5317,85,-0.3771,105,-0.0150
ENSG00000175221,MED16,52,-0.0027,70,0.52048,46,-0.2669,65,0.38116,35,-0.6875
ENSG00000182087,TMEM259,75,-0.8496,107,-0.2708,130,0.06907,154,0.35378,159,0.41297
ENSG00000099817,POLR2E,102,-0.7392,143,-0.1748,194,0.45868,166,0.07196,154,-0.0542
ENSG00000167468,GPX4,368,-1.0353,593,-0.2586,894,0.60526,570,-0.3254,820,0.30569
ENSG00000099624,ATP5F1D,209,-0.7984,367,0.14841,321,-0.1049,310,-0.1443,496,0.69682
ENSG00000099622,CIRBP,354,-0.0324,401,0.18441,306,-0.3433,340,-0.1017,458,0.42306
ENSG00000160953,PWWP3A,105,0.18085,57,-0.8236,70,-0.6097,117,0.37341,149,0.82106
ENSG00000115286,NDUFS7,235,0.27372,188,-0.1153,165,-0.4162,255,0.42087,200,-0.0103
ENSG00000130005,GAMT,124,0.09636,83,-0.5729,98,-0.3713,158,0.53781,142,0.33583
ENSG00000115268,RPS15,948,0.62070,858,0.43504,469,-0.7195,469,-0.6032,817,0.34619
ENSG00000115266,APC2,72,-0.8163,82,-0.6077,172,0.92349,110,-0.1216,99,-0.2974
ENSG00000071655,MBD3,78,0.78551,65,0.43013,37,-0.6563,27,-0.9997,61,0.31836
ENSG00000127540,UQCR11,364,-0.2983,354,-0.3457,606,0.79985,298,-0.6271,375,-0.2483
ENSG00000129968,ABHD17A,155,0.59104,110,-0.0225,100,-0.2269,70,-0.7790,134,0.32419
ENSG00000133243,BTBD2,59,-0.9059,98,-0.0785,91,-0.2666,199,1.23910,80,-0.4203
ENSG00000065000,AP3D1,150,-0.7989,189,-0.4238,268,0.22410,331,0.55691,249,0.04583
ENSG00000104904,OAZ1,359,-1.2545,581,-0.4848,1040,0.69533,691,-0.1947,936,0.33508
ENSG00000130332,LSM7,87,-0.1580,105,0.16483,95,-0.0182,38,-1.4940,154,0.87246
ENSG00000099800,TIMM13,71,-1.0800,176,0.42877,134,-0.0674,95,-0.6245,219,0.83986
ENSG00000176533,GNG7,171,1.57703,100,0.48610,50,-0.8260,27,-1.6735,58,-0.4401
ENSG00000176490,DIRAS1,39,-1.1441,112,0.62983,26,-1.9877,170,1.48706,99,0.40604
ENSG00000104969,SGTA,101,0.37533,40,-1.1643,70,-0.3184,74,-0.1692,136,0.92247
ENSG00000172009,THOP1,43,-0.6720,66,0.05351,59,-0.1633,91,0.62504,66,0.05675
ENSG00000104964,TLE5,394,-0.6857,584,-0.0287,639,0.16466,588,-0.0158,716,0.33262
ENSG00000088256,GNA11,96,0.49759,83,0.23563,39,-1.1900,35,-1.1696,143,1.28589
ENSG00000161082,CELF5,51,-1.6343,66,-1.2461,126,-0.2458,292,1.38110,190,0.51783
ENSG00000141905,NFIC,278,1.46255,97,-0.4947,91,-0.7225,159,0.35713,65,-1.1268
ENSG00000105325,FZR1,44,-0.6161,53,-0.3336,52,-0.4237,74,0.23477,111,0.99899
ENSG00000186111,PIP5K1C,41,-0.4565,61,0.19509,54,-0.0196,58,0.12499,58,0.10602
ENSG00000183617,MRPL54,44,-0.4201,53,-0.0926,77,0.73477,57,0.00822,30,-1.0088
ENSG00000167654,ATCAY,87,-1.5944,241,0.04592,182,-0.5135,444,1.20455,270,0.24727
ENSG00000167658,EEF2,676,0.28835,644,0.20295,457,-0.4670,502,-0.2262,705,0.36592
ENSG00000178951,ZBTB7A,301,0.69203,185,-0.1812,59,-2.2337,355,1.01508,273,0.51198
ENSG00000126934,MAP2K2,96,-0.9677,152,-0.2194,205,0.38902,187,0.14022,191,0.17631
ENSG00000105255,FSD1,33,-1.3297,27,-1.6225,71,-0.1176,147,1.26390,102,0.54087
ENSG00000167671,UBXN6,85,-0.7560,146,0.13697,89,-0.8276,153,0.21572,248,1.13752
ENSG00000167680,SEMA6B,27,-1.3993,40,-0.7680,49,-0.5696,183,2.15974,39,-0.8399
ENSG00000074842,MYDGF,48,-0.6768,56,-0.4458,90,0.48989,112,0.78266,40,-0.9764
ENSG00000130254,SAFB2,112,1.17754,102,0.99802,20,-1.9524,62,0.06263,41,-0.6094
ENSG00000160633,SAFB,83,0.42159,64,-0.0371,50,-0.5422,80,0.36545,64,-0.0160
ENSG00000130255,RPL36,629,0.19572,684,0.34519,408,-0.6469,440,-0.4135,805,0.64667
ENSG00000174917,MICOS13,151,-0.5187,224,0.15429,220,0.15599,226,0.17010,189,-0.1360
ENSG00000167733,HSD11B1L,39,-1.3599,82,-0.1730,110,0.43632,143,0.83328,60,-0.6830
ENSG00000196365,LONP1,58,-0.1256,78,0.37277,52,-0.3962,88,0.59904,49,-0.4008
ENSG00000174886,NDUFA11,293,-0.6037,365,-0.2424,550,0.62926,457,0.14581,307,-0.5281
ENSG00000031823,RANBP3,53,-0.3062,76,0.31184,46,-0.6382,52,-0.3529,109,0.98325
ENSG00000130382,MLLT1,98,-0.0591,112,0.17351,33,-2.0305,87,-0.2701,247,1.75865
ENSG00000125656,CLPP,57,-0.3379,66,-0.1036,80,0.30726,59,-0.2938,77,0.17289
ENSG00000125652,ALKBH7,49,-0.9017,107,0.40948,99,0.34919,71,-0.2937,83,-0.0273
ENSG00000088247,KHSRP,90,0.90806,38,-0.6228,48,-0.2747,35,-0.7237,70,0.42528
ENSG00000125648,SLC25A23,170,0.10816,131,-0.3392,126,-0.4884,192,0.32446,214,0.52208
ENSG00000104833,TUBB4A,667,0.03801,370,-0.9394,606,-0.1561,961,0.70025,706,0.13640
ENSG00000125730,C3,241,1.43263,277,1.75610,24,-2.7098,62,-1.0027,58,-1.1163
ENSG00000171105,INSR,121,1.06228,44,-0.7033,34,-1.3167,43,-0.7577,132,1.25471
ENSG00000198816,ZNF358,91,-0.0122,120,0.47467,82,-0.2367,64,-0.6088,112,0.35033
ENSG00000032444,PNPLA6,70,-0.7473,91,-0.3212,96,-0.2907,164,0.71673,145,0.47925
ENSG00000229833,PET100,103,-0.3775,102,-0.3840,160,0.50829,145,0.21559,100,-0.4254
ENSG00000181029,TRAPPC5,144,-0.7572,200,-0.2133,227,0.00073,325,0.64505,239,0.08866
ENSG00000142459,EVI5L,68,-0.3641,73,-0.2334,71,-0.3485,128,0.77179,92,0.16926
ENSG00000183248,PRR36,52,-0.1752,30,-1.0914,51,-0.2583,91,0.82448,72,0.38761
ENSG00000178531,CTXN1,87,-1.3297,125,-0.7544,302,1.06379,216,0.16078,149,-0.4653
ENSG00000167775,CD320,54,-0.9981,60,-0.8355,131,0.64548,67,-0.6586,154,0.78951
ENSG00000267855,NDUFA7,40,-1.5976,105,-0.0666,106,-0.0728,89,-0.3466,210,1.23141
ENSG00000233927,RPS28,631,0.07112,881,0.67821,499,-0.4013,442,-0.5285,682,0.20690
ENSG00000185236,RAB11B,162,-0.0850,146,-0.2610,176,0.07714,170,-0.0045,191,0.19969
ENSG00000099785,MARCH2,84,0.34081,66,-0.0619,55,-0.4460,69,0.01400,83,0.32741
ENSG00000099783,HNRNPM,159,0.40328,100,-0.3966,101,-0.4764,102,-0.3645,198,0.81378
ENSG00000198258,UBL5,211,-0.8370,312,-0.1988,419,0.40900,173,-1.1556,567,0.88368
ENSG00000127445,PIN1,155,-1.4203,267,-0.5566,462,0.49557,478,0.44314,410,0.16848
ENSG00000105088,OLFM2,108,-0.3688,97,-0.5412,192,0.87147,128,-0.0764,86,-0.7258
ENSG00000130811,EIF3G,118,0.43735,70,-0.4765,87,-0.1244,95,0.05212,97,0.08511
ENSG00000105364,MRPL4,59,-0.1930,99,0.72895,64,-0.0636,56,-0.2783,54,-0.3336
ENSG00000267673,FDX2,13,-2.4856,77,0.34989,81,0.58873,53,-0.2862,72,0.25142
ENSG00000105401,CDC37,96,-0.8580,117,-0.5375,189,0.36014,204,0.41634,172,0.11413
ENSG00000065989,PDE4A,36,-1.0210,67,-0.0096,20,-2.1753,118,1.04090,143,1.45004
ENSG00000079999,KEAP1,68,0.24421,76,0.44476,43,-0.6450,64,0.13314,61,0.05826
ENSG00000129355,CDKN2D,73,-1.4259,148,-0.2914,256,0.91465,198,0.20783,124,-0.5884
ENSG00000129353,SLC44A2,113,0.90722,61,-0.1851,59,-0.2995,47,-0.6260,72,0.07507
ENSG00000129351,ILF3,136,0.38970,95,-0.2291,65,-1.0101,154,0.62115,139,0.43202
ENSG00000079805,DNM2,94,1.33076,50,0.12565,26,-1.1330,20,-1.3439,64,0.55829
ENSG00000142453,CARM1,56,0.07218,65,0.31362,27,-1.3261,100,1.14380,50,-0.1309
ENSG00000127616,SMARCA4,125,-0.2008,163,0.25358,117,-0.3884,129,-0.1518,195,0.58119
ENSG00000105518,TMEM205,108,-0.5571,199,0.50533,177,0.37298,105,-0.5981,135,-0.1862
ENSG00000105520,PLPPR2,26,-2.0999,114,0.27362,120,0.46312,123,0.39972,84,-0.2503
ENSG00000130175,PRKCSH,145,0.78392,67,-0.5658,63,-0.7971,106,0.21221,121,0.43866
ENSG00000196361,ELAVL3,630,0.69029,254,-0.8749,272,-0.9022,725,0.96400,429,-0.0072
ENSG00000105583,WDR83OS,100,-0.4504,137,0.08152,108,-0.3899,173,0.49260,159,0.33866
ENSG00000095059,DHPS,36,-0.9551,29,-1.2900,65,-0.0137,82,0.39837,114,1.03752
ENSG00000105576,TNPO2,131,-0.2099,96,-0.7160,120,-0.4297,263,1.06747,159,0.11441
ENSG00000123144,TRIR,257,0.43387,181,-0.1856,152,-0.5723,207,0.04408,260,0.45487
ENSG00000198356,GET3,37,-1.2994,118,0.64845,54,-0.8116,185,1.58198,44,-1.0169
ENSG00000167815,PRDX2,261,-1.6989,771,0.04825,855,0.29287,865,0.24982,894,0.30950
ENSG00000105613,MAST1,32,-1.8756,75,-0.5504,111,0.13978,185,1.07573,110,0.09899
ENSG00000179115,FARSA,56,-0.8813,76,-0.4053,103,0.14634,115,0.31749,125,0.45453
ENSG00000179218,CALR,246,0.04692,201,-0.2950,220,-0.1806,254,0.09999,296,0.37528
ENSG00000179262,RAD23A,102,-0.5017,103,-0.4893,143,0.08336,135,-0.0355,200,0.67446
ENSG00000179271,GADD45GIP1,116,-0.5562,186,0.24235,149,-0.1847,126,-0.4274,247,0.76739
ENSG00000008441,NFIX,325,1.85281,157,0.34875,28,-2.6739,55,-1.3658,180,0.60240
ENSG00000160877,NACC1,80,0.78035,70,0.50619,57,0.20362,31,-0.8410,18,-1.7192
ENSG00000141837,CACNA1A,41,-0.7503,68,0.08604,49,-0.5607,106,0.90063,75,0.26347
ENSG00000104979,C19orf53,70,-0.5960,121,0.33464,107,0.14996,79,-0.3918,116,0.25471
ENSG00000072062,PRKACA,136,-0.8586,137,-0.8439,228,-0.0017,334,0.69105,305,0.52330
ENSG00000072071,ADGRL1,93,-0.8365,74,-1.1924,69,-1.5125,312,1.33456,311,1.32897
ENSG00000123143,PKN1,53,-0.1818,76,0.45662,75,0.54750,6,-3.3408,68,0.25953
ENSG00000123159,GIPC1,122,0.47928,50,-1.0224,49,-1.2298,169,1.11655,120,0.44627
ENSG00000132002,DNAJB1,130,-0.5343,169,-0.0905,209,0.35666,199,0.18626,155,-0.2399
ENSG00000099797,TECR,227,0.21981,178,-0.2031,142,-0.6894,217,0.13901,296,0.70543
ENSG00000099795,NDUFB7,197,-0.5220,234,-0.2382,311,0.32483,188,-0.5991,373,0.58727
ENSG00000141867,BRD4,168,0.09547,118,-0.4967,120,-0.5663,292,1.14361,134,-0.2861
ENSG00000011243,AKAP8L,57,0.10705,36,-0.6495,39,-0.6158,50,-0.1102,99,1.14976
ENSG00000167460,TPM4,79,0.40948,110,1.05300,14,-2.6288,113,1.10641,45,-0.5382
ENSG00000105058,FAM32A,78,-0.5423,89,-0.3294,135,0.51306,76,-0.5909,135,0.39577
ENSG00000072958,AP1M1,69,-1.0070,97,-0.4613,166,0.60920,167,0.47661,101,-0.3919
ENSG00000214046,SMIM7,81,0.51352,55,-0.1513,65,0.15840,29,-1.1800,68,0.19250
