Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000067225,PKM,433,-1.0393,1233,0.81867,367,-1.2901,614,-0.4907,1394,0.88946,693,-0.3437
ENSG00000137817,PARP6,209,2.59405,37,-0.7611,14,-2.0619,42,-0.4427,57,0.03141,26,-1.3316
ENSG00000140488,CELF6,5,-3.3421,126,2.29730,19,-1.4902,31,-0.7469,34,-0.6359,31,-0.8717
ENSG00000213614,HEXA,5,-3.0540,63,0.88533,22,-0.9587,36,-0.2155,98,1.55819,21,-1.1849
ENSG00000166233,ARIH1,5,-3.2240,89,1.44324,22,-1.1539,36,-0.3990,46,-0.0228,42,-0.1735
ENSG00000140463,BBS4,5,-2.8439,38,0.11993,26,-0.5227,19,-0.9429,128,2.47557,16,-1.3990
ENSG00000159322,ADPGK,5,-2.3822,41,0.94184,9,-1.6658,32,0.37133,33,0.38912,23,-0.1884
ENSG00000067141,NEO1,5,-3.0338,15,-1.7115,55,0.49809,22,-0.9813,118,1.95913,49,0.34887
ENSG00000156642,NPTN,66,-1.6115,404,1.85224,41,-2.3154,190,0.04906,142,-0.4191,115,-0.8511
ENSG00000067221,STOML1,5,-4.0681,209,2.32973,31,-1.5439,76,-0.1498,68,-0.3288,34,-1.5471
ENSG00000138629,UBL7,5,-3.0724,77,1.34784,24,-0.8462,13,-1.8291,48,0.22923,45,0.13976
ENSG00000103653,CSK,111,1.39313,49,-0.0435,24,-1.1657,50,-0.0244,38,-0.4556,41,-0.3666
ENSG00000140474,ULK3,56,0.79555,33,-0.1479,10,-1.8999,28,-0.3523,73,1.26350,25,-0.6306
ENSG00000140497,SCAMP2,5,-2.9312,24,-0.8034,37,-0.0429,25,-0.6680,71,1.08531,59,0.90542
ENSG00000178802,MPI,17,-1.9665,113,1.40362,30,-1.0851,50,-0.2850,63,0.07068,47,-0.4364
ENSG00000178761,FAM219B,5,-3.4150,77,0.76415,9,-2.6540,48,-0.1445,132,1.65300,38,-0.6156
ENSG00000178741,COX5A,215,0.07390,298,0.76180,147,-0.5396,128,-0.7595,252,0.33765,155,-0.5261
ENSG00000178718,RPP25,5,-2.3705,45,1.22666,23,-0.1755,21,-0.3563,24,-0.1203,21,-0.3609
ENSG00000198794,SCAMP5,5,-5.1259,336,1.49810,69,-1.4398,289,0.88317,191,0.16269,79,-1.3655
ENSG00000140365,COMMD4,5,-3.1792,44,-0.0257,40,-0.1809,22,-1.0868,97,1.37007,53,0.31550
ENSG00000140400,MAN2C1,65,0.63269,40,-0.2178,25,-0.9307,19,-1.3092,51,0.20794,59,0.56353
ENSG00000169410,PTPN9,5,-2.2958,37,0.84320,24,-0.0294,30,0.32077,39,0.78191,12,-1.2077
ENSG00000177971,IMP3,5,-3.4872,86,0.92513,20,-1.5436,21,-1.4856,84,0.70978,70,0.46528
ENSG00000140367,UBE2Q2,42,0.07344,50,0.45033,56,0.55768,20,-1.0466,18,-1.2665,42,0.09035
ENSG00000140374,ETFA,5,-2.9176,59,0.94232,20,-0.9794,27,-0.5103,34,-0.1854,48,0.50204
ENSG00000140386,SCAPER,144,1.46903,46,-0.5766,44,-0.5686,39,-0.7761,29,-1.1970,79,0.43341
ENSG00000117906,RCN2,273,0.24252,395,1.11110,64,-2.0089,156,-0.6616,283,0.30242,160,-0.7034
ENSG00000140391,TSPAN3,6,-6.5508,472,-0.2821,337,-0.7810,358,-0.6856,1367,1.66010,690,0.45718
ENSG00000140382,HMG20A,5,-2.5655,40,0.60246,16,-0.9538,53,1.01869,15,-1.0818,34,0.25107
ENSG00000169783,LINGO1,5,-2.6553,35,0.19549,30,-0.0768,43,0.52870,30,-0.0768,37,0.30803
ENSG00000166411,IDH3A,133,0.42359,158,0.88448,83,-0.3535,90,-0.2374,77,-0.4827,65,-0.8413
ENSG00000103740,ACSBG1,5,-4.3298,22,-2.5027,149,0.68360,60,-0.8022,61,-0.7708,239,2.15668
ENSG00000140403,DNAJA4,21,-2.9830,326,1.77856,50,-1.7159,160,0.08442,86,-0.9142,125,-0.3696
ENSG00000140395,WDR61,5,-3.8252,81,0.29227,48,-0.5993,37,-0.9884,208,2.02669,50,-0.6135
ENSG00000166426,CRABP1,5,-4.2761,51,-1.1220,261,1.81090,58,-0.8326,18,-2.5937,167,1.17020
ENSG00000041357,PSMA4,187,0.31191,238,0.90794,52,-1.7042,150,-0.0533,133,-0.2496,120,-0.4668
ENSG00000185787,MORF4L1,494,-0.5061,1051,0.92967,462,-0.6118,547,-0.3455,568,-0.2852,619,-0.1683
ENSG00000103811,CTSH,136,1.17483,3,-4.6999,52,-0.4714,16,-2.2447,171,1.62815,87,0.46069
ENSG00000058335,RASGRF1,5,-3.1111,76,1.25880,46,0.13336,48,0.17702,18,-1.3660,36,-0.3006
ENSG00000166557,TMED3,5,-3.4543,118,1.81000,14,-2.1124,42,-0.4260,86,0.77555,27,-1.2405
ENSG00000086666,ZFAND6,5,-3.4829,56,0.02296,38,-0.6019,38,-0.5920,118,1.33124,66,0.34455
ENSG00000259417,CTXND1,5,-2.2883,12,-1.1679,35,0.61548,10,-1.3834,20,-0.3111,50,1.62920
ENSG00000172379,ARNT2,5,-4.5031,103,-0.1531,102,-0.1489,73,-0.6759,270,1.58706,120,0.12498
ENSG00000136379,ABHD17C,5,-2.3822,15,-0.9427,17,-0.6567,12,-1.1322,60,1.48312,41,0.97523
ENSG00000117899,MESD,5,-3.3182,63,0.48990,63,0.39214,47,-0.0820,62,0.36066,47,-0.1159
ENSG00000182774,RPS17,1058,1.39413,268,-1.0535,310,-0.7166,257,-1.0052,488,0.01328,612,0.47236
ENSG00000214575,CPEB1,93,0.69284,102,1.06180,42,-0.6176,73,0.26113,32,-1.0528,26,-1.4866
ENSG00000103723,AP3B2,5,-3.4512,146,2.60728,21,-1.4504,61,0.18425,9,-2.6732,23,-1.4945
ENSG00000166503,HDGFL3,9,-3.7239,151,0.57387,113,-0.0174,83,-0.5052,127,0.18235,138,0.38349
ENSG00000140600,SH3GL3,8,-2.6801,88,1.19931,51,0.00758,45,-0.1729,55,0.12607,35,-0.6851
ENSG00000197696,NMB,61,0.12287,94,1.10093,13,-2.2653,25,-1.2571,108,1.12549,28,-1.2144
ENSG00000140612,SEC11A,155,1.46948,23,-1.8357,45,-0.6729,41,-0.8168,112,0.84797,74,0.14514
ENSG00000170776,AKAP13,9,-1.8452,37,0.32300,29,-0.1517,23,-0.4731,73,1.48198,22,-0.6519
ENSG00000140538,NTRK3,122,0.48572,104,0.25816,35,-1.5030,73,-0.3672,111,0.31775,91,-0.0042
ENSG00000181991,MRPS11,5,-3.4497,97,1.27574,51,-0.1137,29,-0.9938,70,0.43580,42,-0.4608
ENSG00000140545,MFGE8,443,3.34394,22,-2.4173,66,-0.5641,41,-1.2872,65,-0.5781,44,-1.3087
ENSG00000140526,ABHD2,142,0.89132,54,-0.8021,54,-0.7036,71,-0.2965,111,0.45567,95,0.23226
ENSG00000166823,MESP1,5,-2.9792,81,1.67481,15,-1.4966,56,0.61533,43,0.14672,16,-1.5476
ENSG00000157823,AP3S2,119,0.66644,111,0.64732,59,-0.4938,58,-0.5151,53,-0.6702,66,-0.3543
ENSG00000259291,ZNF710-AS1,5,-2.9420,5,-3.2274,66,0.93131,35,-0.1219,78,1.24358,56,0.78279
ENSG00000182054,IDH2,5,-3.9024,26,-1.7853,67,-0.1537,38,-1.0533,142,1.14089,144,1.49608
ENSG00000185043,CIB1,171,0.82735,15,-3.1397,82,-0.4090,37,-1.6187,427,2.82962,49,-1.3465
ENSG00000182768,NGRN,192,-0.8234,453,0.70325,214,-0.6531,258,-0.3557,335,0.06567,334,0.07397
ENSG00000196547,MAN2A2,5,-3.4515,83,0.88326,37,-0.5915,47,-0.2379,72,0.47985,53,-0.0341
ENSG00000140553,UNC45A,131,2.03941,47,0.14884,5,-3.1885,30,-0.6152,34,-0.4048,28,-0.7854
ENSG00000185518,SV2B,143,0.83677,192,1.84967,6,-4.0110,102,0.25226,9,-3.4065,29,-1.8715
ENSG00000176463,SLCO3A1,5,-2.9375,46,0.35231,31,-0.3400,21,-0.9498,105,1.86984,26,-0.7038
ENSG00000185442,FAM174B,8,-1.7579,44,1.06819,11,-1.2905,36,0.49512,24,-0.1507,22,-0.3153
ENSG00000272888,LINC01578,5,-4.2039,77,-0.3196,81,-0.1844,71,-0.3932,189,1.28692,114,0.45258
ENSG00000173575,CHD2,142,0.78808,39,-1.4144,116,0.43300,82,-0.1390,71,-0.3668,113,0.46239
ENSG00000182175,RGMA,5,-3.8082,17,-2.3285,64,-0.1848,27,-1.5077,179,1.66696,131,1.33112
ENSG00000185551,NR2F2,246,2.05524,39,-1.3033,91,0.16614,34,-1.3772,63,-0.4367,73,-0.2181
ENSG00000140443,IGF1R,76,0.61451,37,-0.6411,40,-0.4294,55,0.05994,122,1.50931,27,-1.1599
ENSG00000182253,SYNM,306,1.46750,86,-0.8004,111,-0.3097,56,-1.3692,137,0.02906,147,0.17341
ENSG00000068305,MEF2A,5,-2.6118,30,-0.0327,31,0.01819,24,-0.3468,30,0.00145,46,0.87203
ENSG00000131871,SELENOS,5,-2.9198,34,-0.1993,23,-0.7938,28,-0.5022,92,1.57793,44,0.29145
ENSG00000184277,TM2D3,149,0.72321,185,1.42945,22,-2.2933,46,-1.1731,88,-0.1743,53,-1.0845
ENSG00000185418,TARSL2,87,1.13325,36,-0.4157,44,-0.0483,19,-1.3587,65,0.61924,37,-0.3493
ENSG00000161981,SNRNP25,5,-3.5672,57,-0.0713,34,-0.8826,56,-0.0806,120,1.26249,71,0.37002
ENSG00000103152,MPG,77,1.38262,31,-0.2528,13,-1.5556,30,-0.2459,29,-0.3165,36,0.02478
ENSG00000103148,NPRL3,5,-2.8016,50,0.77011,32,-0.1305,8,-2.1639,42,0.32157,44,0.49535
ENSG00000188536,HBA2,36127,11.1905,10,-9.2074,58,-6.4670,4,-10.311,20,-7.9449,2,-11.456
ENSG00000206172,HBA1,34338,11.1833,2,-11.050,93,-5.7065,1,-11.894,0,-13.862,1,-12.247
ENSG00000007392,LUC7L,5,-2.7879,51,0.81870,26,-0.4639,42,0.32992,53,0.73480,23,-0.6890
ENSG00000167930,FAM234A,5,-2.6298,27,-0.2692,57,1.05905,34,0.17687,35,0.20751,31,0.00590
ENSG00000242173,ARHGDIG,150,-0.6768,502,1.86757,97,-1.3430,176,-0.4171,47,-2.4182,176,-0.4774
ENSG00000086504,MRPL28,117,0.28284,136,0.64759,62,-0.7560,93,-0.0993,120,0.32649,64,-0.7933
ENSG00000103202,NME4,5,-3.1580,10,-2.4243,48,0.14005,41,-0.1286,95,1.35569,72,1.03885
ENSG00000090565,RAB11FIP3,5,-3.0184,51,0.45710,42,0.06924,28,-0.5667,78,1.14015,34,-0.3181
ENSG00000007541,PIGQ,138,0.91329,89,0.17759,17,-2.3844,72,-0.1856,184,1.45634,30,-1.6775
ENSG00000130731,METTL26,5,-3.8786,71,-0.0595,68,-0.1142,78,0.11567,102,0.56332,94,0.51805
ENSG00000172366,MCRIP2,5,-3.1067,58,0.49432,40,-0.1909,22,-1.1384,115,1.69808,31,-0.6492
ENSG00000140983,RHOT2,5,-2.8242,33,-0.1343,23,-0.6471,28,-0.3462,78,1.41785,40,0.26793
ENSG00000103266,STUB1,9,-4.2427,217,0.60068,99,-0.7887,140,-0.2321,214,0.46692,199,0.41065
ENSG00000161999,JMJD8,85,1.35905,27,-0.6602,12,-1.7630,24,-0.8121,70,0.98820,35,-0.2309
ENSG00000127585,FBXL16,5,-3.8782,150,1.66765,28,-1.4647,67,-0.1305,70,-0.0615,56,-0.4975
ENSG00000103260,METRN,191,-1.4362,79,-2.9363,477,0.00067,299,-0.7483,1370,1.96948,660,0.66609
ENSG00000103254,ANTKMT,5,-3.0463,52,0.47570,28,-0.5891,14,-1.6113,73,1.00266,51,0.44642
ENSG00000103253,HAGHL,5,-4.0751,78,-0.1223,33,-1.4569,60,-0.5200,343,2.87028,35,-1.4883
ENSG00000005513,SOX8,5,-3.6133,10,-2.9586,128,1.31799,68,0.18876,17,-1.9832,124,1.64163
ENSG00000103275,UBE2I,5,-3.7719,103,0.87722,21,-1.8088,71,0.07037,137,1.23519,51,-0.5200
ENSG00000007516,BAIAP3,206,-0.7984,463,0.63484,70,-2.4188,224,-0.6695,1002,2.02949,144,-1.4879
ENSG00000007520,TSR3,6,-3.0528,46,0.03905,27,-0.8471,56,0.33582,104,1.47601,39,-0.2641
ENSG00000090581,GNPTG,5,-3.9614,92,0.33386,68,-0.2126,44,-0.9058,154,1.21297,82,0.11840
ENSG00000059145,UNKL,5,-2.4345,56,1.69285,10,-1.4904,16,-0.7661,34,0.41264,18,-0.7034
ENSG00000103249,CLCN7,5,-4.0006,160,1.59824,31,-1.4629,93,0.27148,98,0.34964,44,-1.0519
ENSG00000138834,MAPK8IP3,162,0.00450,319,1.55326,71,-1.2946,153,-0.0878,59,-1.5674,103,-0.8004
ENSG00000103024,NME3,5,-4.0974,64,-0.5023,47,-0.9460,64,-0.4606,257,2.09092,88,0.07454
ENSG00000074071,MRPS34,83,0.28266,86,0.40981,33,-1.1781,41,-0.8497,99,0.58628,66,-0.1130
ENSG00000162032,SPSB3,189,2.33540,25,-1.4145,36,-0.7043,8,-2.9078,73,0.43186,47,-0.3347
ENSG00000095906,NUBP2,5,-2.7055,42,0.51738,33,0.04579,39,0.32390,40,0.36799,28,-0.2436
ENSG00000063854,HAGH,5,-4.1254,170,1.52726,53,-0.7784,52,-0.7993,95,0.15791,73,-0.3120
ENSG00000180185,FAHD1,60,0.88264,40,0.22757,22,-0.7244,24,-0.6213,70,1.16938,14,-1.5364
ENSG00000140990,NDUFB10,85,-1.0826,220,0.52147,109,-0.7094,90,-1.0026,235,0.54874,199,0.31718
ENSG00000140988,RPS2,1641,1.79651,404,-0.7719,380,-0.7800,259,-1.3656,625,0.01802,616,-0.0053
ENSG00000255198,SNHG9,61,0.40681,28,-0.9408,48,-0.0073,9,-2.5694,106,1.40184,52,0.15607
ENSG00000183751,TBL3,77,1.48300,29,-0.2756,12,-1.5712,23,-0.5789,32,-0.0830,33,-0.0252
ENSG00000127561,SYNGR3,33,-3.1710,738,2.69893,64,-2.2075,289,0.11434,72,-2.0455,111,-1.5371
ENSG00000065054,SLC9A3R2,358,2.98564,37,-1.3988,45,-0.9704,84,-0.0081,30,-1.6072,40,-1.2922
ENSG00000065057,NTHL1,89,1.40959,47,0.32802,16,-1.4274,28,-0.5604,38,-0.0814,27,-0.6803
ENSG00000103197,TSC2,32,-0.6745,49,0.03996,34,-0.5407,40,-0.3167,105,1.36793,39,-0.4067
ENSG00000008710,PKD1,106,0.52581,67,-0.2666,36,-1.2136,98,0.38503,150,1.14890,48,-0.8439
ENSG00000167971,CASKIN1,10,-3.3397,129,0.70771,78,-0.2632,138,0.70680,40,-1.2817,103,0.24122
ENSG00000167965,MLST8,46,-0.4158,95,0.95368,47,-0.4037,48,-0.3605,54,-0.1906,49,-0.3959
ENSG00000184207,PGP,5,-3.9195,159,1.74836,38,-1.0633,83,0.16505,43,-0.8742,56,-0.5256
ENSG00000167969,ECI1,5,-3.4783,13,-2.3663,82,0.66168,22,-1.4065,152,1.86846,77,0.68139
ENSG00000205937,RNPS1,5,-4.6557,205,1.04016,61,-1.1374,158,0.38205,151,0.30631,110,-0.2443
ENSG00000167972,ABCA3,5,-4.1846,193,1.77920,49,-0.9519,109,0.31258,45,-1.0825,63,-0.6426
ENSG00000162065,TBC1D24,5,-2.8782,66,1.27958,25,-0.6084,31,-0.2430,23,-0.7608,38,0.09487
ENSG00000185883,ATP6V0C,282,-1.6284,1562,1.51476,367,-1.2296,818,0.03631,644,-0.3529,583,-0.5813
ENSG00000140992,PDPK1,65,0.12467,84,0.67464,39,-0.6924,56,-0.1069,24,-1.4428,65,0.14773
ENSG00000167978,SRRM2,5,-4.3956,87,-0.3377,110,0.09062,138,0.47879,239,1.48558,84,-0.4083
ENSG00000103363,ELOB,271,-0.8771,539,0.26703,298,-0.7338,274,-0.8634,764,0.83319,540,0.27048
ENSG00000162076,FLYWCH2,5,-3.1064,75,1.22851,22,-1.0461,31,-0.4927,55,0.42698,39,-0.1815
ENSG00000059122,FLYWCH1,17,-1.8981,89,0.84216,16,-2.0337,81,0.52586,67,0.19644,58,-0.0460
ENSG00000103145,HCFC1R1,191,-0.1757,398,1.39659,89,-1.3659,190,-0.1844,138,-0.6870,148,-0.6557
ENSG00000122390,NAA60,5,-2.6944,41,0.49006,27,-0.2640,23,-0.5145,28,-0.2101,46,0.70692
ENSG00000103351,CLUAP1,19,-1.0259,19,-1.0778,29,-0.3427,27,-0.4808,96,1.80573,39,0.15645
ENSG00000126602,TRAP1,5,-3.5504,107,1.27270,18,-1.8090,56,-0.1102,74,0.37017,55,-0.1587
ENSG00000005339,CREBBP,143,1.56823,27,-1.3827,22,-1.5689,41,-0.6194,83,0.54207,68,0.26421
ENSG00000217930,PAM16,68,0.57322,90,1.37843,23,-1.1653,29,-0.8094,17,-1.5907,35,-0.6036
ENSG00000103423,DNAJA3,12,-1.6881,59,1.08512,7,-2.4132,32,-0.1421,19,-0.9518,47,0.58798
ENSG00000153406,NMRAL1,5,-3.2165,61,0.55093,49,0.09113,34,-0.4937,87,1.09794,36,-0.4296
ENSG00000103415,HMOX2,23,-1.6928,153,1.92434,30,-1.2607,30,-1.2717,16,-2.1646,70,0.04688
ENSG00000089486,CDIP1,199,-0.2997,365,0.88862,111,-1.2048,262,0.14842,194,-0.3383,208,-0.2594
ENSG00000168101,NUDT16L1,5,-2.9428,43,0.21925,36,-0.0926,31,-0.3234,72,1.09211,38,-0.0143
ENSG00000067836,ROGDI,9,-3.3466,117,0.58501,102,0.25126,86,-0.0358,116,0.46224,78,-0.2348
ENSG00000140632,GLYR1,31,-1.3844,78,0.09135,59,-0.3639,30,-1.4241,164,1.40720,77,0.08214
ENSG00000078328,RBFOX1,8,-2.7947,122,1.87866,15,-2.0211,80,0.63638,30,-0.9395,32,-0.9856
ENSG00000183044,ABAT,5,-5.6008,469,1.51395,93,-1.4767,187,-0.4031,276,0.23036,211,-0.2450
ENSG00000187555,USP7,27,-1.6323,136,1.18266,41,-1.0375,62,-0.3714,105,0.49262,61,-0.4758
ENSG00000182831,C16orf72,85,1.10980,49,0.16915,17,-1.4735,28,-0.7545,78,0.96013,26,-0.9488
ENSG00000183454,GRIN2A,5,-2.5808,64,1.78098,3,-3.3461,28,-0.0805,59,1.19953,7,-2.3134
ENSG00000182108,DEXI,14,-2.4788,124,1.22213,20,-1.9443,81,0.22475,52,-0.4914,75,0.12404
ENSG00000189067,LITAF,187,1.64977,4,-4.5147,85,0.20449,34,-1.2550,90,0.30050,99,0.55462
ENSG00000184602,SNN,5,-4.0249,51,-0.8353,124,0.73246,62,-0.4098,106,0.45414,123,0.88666
ENSG00000171490,RSL1D1,252,1.72249,68,-0.6626,36,-1.5664,89,-0.1474,105,0.12175,83,-0.3188
ENSG00000103342,GSPT1,222,1.56175,73,-0.4618,37,-1.4537,68,-0.5030,105,0.19768,85,-0.1861
ENSG00000237515,SHISA9,5,-2.3432,23,-0.2012,44,0.94022,22,-0.2440,15,-0.8193,36,0.69296
ENSG00000186260,MRTFB,6,-2.2185,50,1.25478,12,-1.2982,30,0.11695,46,0.85412,15,-1.1207
ENSG00000140694,PARN,5,-2.9269,72,1.41816,13,-1.6734,50,0.48243,12,-1.7222,39,0.07363
ENSG00000103512,NOMO1,5,-3.4444,127,2.08991,21,-1.4293,57,0.08756,46,-0.2469,24,-1.4193
ENSG00000179889,PDXDC1,5,-3.1917,60,0.57538,45,-0.0138,37,-0.3427,70,0.73067,43,-0.1104
ENSG00000166780,BMERB1,14,-3.7086,361,1.89577,85,-1.0249,152,-0.1106,101,-0.7643,114,-0.6469
ENSG00000166783,MARF1,19,-1.7840,74,0.43001,48,-0.3460,48,-0.3514,30,-1.0522,92,0.90364
ENSG00000133393,FOPNL,13,-1.0576,34,0.54145,30,0.19404,26,-0.0024,23,-0.1985,24,-0.1329
ENSG00000134419,RPS15A,1052,1.20763,167,-1.9629,443,-0.2907,195,-1.5611,672,0.39876,771,0.77930
ENSG00000170540,ARL6IP1,68,-2.9545,862,1.33560,226,-1.1661,504,0.11136,406,-0.2431,422,-0.2094
ENSG00000157106,SMG1,5,-2.6475,28,-0.1817,37,0.28278,20,-0.6724,41,0.44153,45,0.74093
ENSG00000103528,SYT17,5,-3.1093,57,0.56114,8,-2.4609,32,-0.4895,74,0.94669,55,0.50077
ENSG00000006007,GDE1,38,-0.9126,80,0.35220,75,0.18298,78,0.26031,51,-0.4254,67,-0.0063
ENSG00000103540,CCP110,5,-3.0487,43,0.09828,57,0.55192,42,0.03874,47,0.21529,45,0.19832
ENSG00000103544,VPS35L,15,-1.7059,68,0.76830,37,-0.3977,27,-0.8471,64,0.51070,48,0.04119
ENSG00000167191,GPRC5B,5,-6.1328,101,-2.1331,518,0.61898,236,-0.6755,567,0.77872,675,1.40281
ENSG00000066654,THUMPD1,188,2.61934,29,-0.9321,11,-2.3057,25,-1.1025,48,-0.0657,34,-0.6696
ENSG00000102897,LYRM1,5,-3.1128,68,0.96898,25,-0.8204,23,-0.9955,75,0.96365,39,-0.1639
ENSG00000197006,METTL9,5,-3.8816,27,-1.7165,71,-0.0426,59,-0.3332,151,1.28470,122,1.09840
ENSG00000140740,UQCRC2,26,-2.2277,156,0.67143,42,-1.5270,92,-0.3317,180,0.80398,124,0.18518
ENSG00000185716,MOSMO,5,-2.7994,52,0.83203,18,-0.9761,49,0.58619,37,0.10750,32,-0.1598
ENSG00000103365,GGA2,5,-2.3051,36,0.68979,15,-0.7952,16,-0.7313,48,1.10326,24,-0.1411
ENSG00000103353,UBFD1,256,2.02676,114,0.56653,41,-1.1739,74,-0.2528,28,-1.7374,32,-1.6859
ENSG00000004779,NDUFAB1,88,-0.9264,269,1.13848,107,-0.6256,71,-1.2531,230,0.63215,117,-0.5611
ENSG00000166847,DCTN5,6,-3.4655,79,0.35482,81,0.34384,93,0.56965,63,-0.0790,64,-0.0715
ENSG00000166501,PRKCB,21,-1.1532,71,0.97621,28,-0.7213,65,0.62912,31,-0.6004,35,-0.4442
ENSG00000006116,CACNG3,5,-2.5042,72,2.38383,0,-7.9049,13,-1.1722,10,-1.6309,27,-0.1087
ENSG00000122257,RBBP6,127,1.24730,46,-0.5574,29,-1.1837,39,-0.7613,104,0.86431,55,-0.2512
ENSG00000090905,TNRC6A,5,-4.1614,71,-0.3968,80,-0.1566,122,0.54433,184,1.29021,87,-0.0378
ENSG00000205629,LCMT1,70,0.02091,116,1.09755,29,-1.3335,63,-0.1627,73,0.07964,44,-0.8171
ENSG00000169189,NSMCE1,5,-3.3103,42,-0.3121,36,-0.4918,15,-1.8197,123,1.65491,66,0.58121
ENSG00000077235,GTF3C1,6,-3.4620,77,0.55315,31,-0.9760,77,0.46891,80,0.53578,59,0.03357
ENSG00000169181,GSG1L,5,-2.7221,57,1.17664,30,-0.1683,28,-0.2764,45,0.52346,21,-0.8025
ENSG00000169180,XPO6,5,-3.7799,112,1.05598,44,-0.6789,86,0.39552,68,-0.0096,59,-0.2750
ENSG00000176046,NUPR1,195,-0.1744,44,-2.6126,171,-0.3906,90,-1.3730,444,1.26257,374,1.17930
ENSG00000196502,SULT1A1,5,-2.9198,30,-0.4160,23,-0.7717,17,-1.2169,128,2.34480,34,-0.1914
ENSG00000168488,ATXN2L,117,2.19143,35,-0.0785,8,-2.2071,23,-0.7284,32,-0.2210,21,-0.9559
ENSG00000178952,TUFM,166,-0.1945,238,0.48367,113,-0.7977,128,-0.6093,250,0.48934,181,-0.0583
ENSG00000178188,SH2B1,5,-2.8447,44,0.39745,13,-1.5330,43,0.29615,77,1.36070,30,-0.3202
ENSG00000103485,QPRT,7,-2.8884,91,1.28848,17,-1.6939,81,0.81517,19,-1.4934,49,-0.0714
ENSG00000079616,KIF22,5,-3.3456,54,0.12831,27,-0.9870,63,0.36795,60,0.29355,70,0.67411
ENSG00000103495,MAZ,12,-2.4742,69,0.14225,52,-0.3280,65,0.01970,174,1.84144,35,-1.0493
ENSG00000167371,PRRT2,76,0.25465,119,1.31774,31,-1.1515,47,-0.5144,69,0.10121,30,-1.3402
ENSG00000280789,PAGR1,5,-3.1054,31,-0.5843,16,-1.4825,23,-0.9534,183,2.98878,26,-0.8832
ENSG00000103502,CDIPT,186,0.94204,189,1.22281,10,-3.5249,107,-0.0154,47,-1.3167,68,-0.8426
ENSG00000174938,SEZ6L2,160,-1.0034,640,1.75938,165,-0.9620,359,0.29220,90,-1.8780,179,-0.9325
ENSG00000174939,ASPHD1,43,0.23819,59,0.93268,60,0.80627,41,0.13607,11,-1.9031,14,-1.6739
ENSG00000149932,TMEM219,179,0.25141,134,-0.2519,158,0.04721,64,-1.3733,219,0.60363,170,0.19878
ENSG00000149930,TAOK2,166,2.21968,32,-0.8551,43,-0.3059,35,-0.6404,34,-0.6508,36,-0.6629
ENSG00000149929,HIRIP3,5,-2.3720,33,0.47577,34,0.47847,4,-2.7751,38,0.65976,30,0.26393
ENSG00000169592,INO80E,201,2.06396,55,-0.3591,25,-1.5103,40,-0.8286,77,0.23771,41,-0.8792
ENSG00000149927,DOC2A,71,0.54359,51,0.00399,1,-5.0566,12,-2.1545,190,2.57815,16,-1.9112
ENSG00000149925,ALDOA,5,-4.1805,166,1.36154,39,-1.3017,14,-2.8371,164,1.04116,82,-0.1643
ENSG00000149923,PPP4C,120,1.49472,35,-0.7150,21,-1.3935,44,-0.2730,96,1.06961,32,-0.8484
ENSG00000090238,YPEL3,161,-0.2447,344,1.34380,99,-1.0095,104,-0.9426,167,-0.1873,140,-0.5335
ENSG00000102882,MAPK3,17,-3.4729,320,1.45862,76,-1.2468,134,-0.3540,177,0.09762,146,-0.2471
ENSG00000169217,CD2BP2,5,-3.6289,81,0.55364,29,-1.1838,62,0.02383,150,1.61040,42,-0.6989
ENSG00000169221,TBC1D10B,5,-2.8410,44,0.42838,29,-0.3349,43,0.29887,56,0.78272,32,-0.2217
ENSG00000179965,ZNF771,6,-2.3826,43,0.79533,25,-0.2462,15,-1.0512,56,1.12083,23,-0.4346
ENSG00000179958,DCTPP1,9,-1.8334,42,0.67991,18,-0.8060,23,-0.4574,44,0.65135,31,0.07829
ENSG00000179918,SEPHS2,5,-2.7229,56,1.14010,14,-1.3473,14,-1.3621,34,0.07989,42,0.48629
ENSG00000156873,PHKG2,5,-2.4402,54,1.57171,13,-1.0979,20,-0.4558,12,-1.2508,28,0.09928
ENSG00000196118,CCDC189,5,-2.9084,76,1.61596,2,-3.9709,25,-0.6426,80,1.34132,17,-1.3264
ENSG00000103549,RNF40,5,-3.0911,42,0.00226,24,-0.8944,26,-0.7806,90,1.34188,54,0.49237
ENSG00000099385,BCL7C,5,-3.6352,80,0.52210,47,-0.4264,43,-0.5704,98,0.78619,70,0.24663
ENSG00000099365,STX1B,312,1.18770,219,0.66352,46,-1.8985,204,0.42333,66,-1.3639,101,-0.8216
ENSG00000103496,STX4,5,-2.6182,47,0.91157,15,-1.0728,23,-0.4814,17,-0.8817,45,0.77679
ENSG00000167397,VKORC1,71,0.54780,54,0.10876,33,-0.6981,23,-1.2495,71,0.54060,52,0.02445
ENSG00000103507,BCKDK,5,-2.9234,68,1.27674,3,-3.7081,36,-0.0613,31,-0.2955,45,0.35729
ENSG00000103510,KAT8,5,-2.9492,47,0.41347,13,-1.6112,8,-2.3102,89,1.50737,48,0.45001
