gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000142655	ENSG00000142655	HAVANA	gene	13	PEX14	protein_coding	PEX14; ENSG00000142655	chr1	-0.0955808542049565	4.53159429108464	-0.913589889036719	0.36214203481755	0.493776743283917	-6.07376694554553
ENSG00000167702	ENSG00000167702	HAVANA	gene	12	KIFC2	protein_coding	KIFC2; ENSG00000167702	chr8	0.0732389591818876	5.25483587805856	0.913325775100616	0.362280508071469	0.493865597506574	-6.26049639324783
ENSG00000148154	ENSG00000148154	HAVANA	gene	10	UGCG	protein_coding	UGCG; ENSG00000148154	chr9	0.0668197947652214	5.56102777361536	0.912481462614112	0.362723400020003	0.494369319428437	-6.36942057201739
ENSG00000170145	ENSG00000170145	HAVANA	gene	5	SIK2	protein_coding	SIK2; ENSG00000170145	chr11	0.0605314653237032	5.72305918026076	0.912195156186243	0.362873662286966	0.494387633294516	-6.3773105866874
ENSG00000140983	ENSG00000140983	HAVANA	gene	14	RHOT2	protein_coding	RHOT2; ENSG00000140983	chr16	-0.07990617731945	4.88443816810486	-0.912176214267757	0.362883604963839	0.494387633294516	-6.15785247409836
ENSG00000171862	ENSG00000171862	HAVANA	gene	11	PTEN	protein_coding	PTEN; ENSG00000171862	chr10	0.0503675178695389	6.57895917031605	0.911986906999298	0.362982982433905	0.494423039356494	-6.62214089957169
ENSG00000137955	ENSG00000137955	HAVANA	gene	16	RABGGTB	protein_coding	RABGGTB; ENSG00000137955	chr1	-0.0700367545181733	5.58871954092955	-0.911157625329006	0.36341851895628	0.494793580295831	-6.34821978960982
ENSG00000129515	ENSG00000129515	HAVANA	gene	20	SNX6	protein_coding	SNX6; ENSG00000129515	chr14	-0.0507487816939864	6.01349872018467	-0.911098304301892	0.363449686831169	0.494793580295831	-6.47633916302426
ENSG00000128951	ENSG00000128951	HAVANA	gene	14	DUT	protein_coding	DUT; ENSG00000128951	chr15	0.0507680550579091	6.36748232444076	0.911049463799929	0.363475349396477	0.494793580295831	-6.5778430813027
ENSG00000068323	ENSG00000068323	HAVANA	gene	17	TFE3	protein_coding	TFE3; ENSG00000068323	chrX	0.068756481773379	5.37466665830432	0.90937465487331	0.364356046091918	0.495892259095202	-6.2812470583639
ENSG00000132432	ENSG00000132432	HAVANA	gene	14	SEC61G	protein_coding	SEC61G; ENSG00000132432	chr7	0.0566352041321716	7.00289421434733	0.908959012866164	0.364574819166944	0.495991633643047	-6.73384845576477
ENSG00000173264	ENSG00000173264	HAVANA	gene	14	GPR137	protein_coding	GPR137; ENSG00000173264	chr11	0.0646416168838329	5.33297388810477	0.908956189652817	0.364576305447583	0.495991633643047	-6.30036056575393
ENSG00000115128	ENSG00000115128	HAVANA	gene	7	SF3B6	protein_coding	SF3B6; ENSG00000115128	chr2	-0.0606910484223269	6.16842764315252	-0.908714258167749	0.36470368445635	0.496017297642135	-6.50824308887871
ENSG00000166272	ENSG00000166272	HAVANA	gene	18	WBP1L	protein_coding	WBP1L; ENSG00000166272	chr10	-0.0812392209811002	4.80771027863189	-0.908640695612278	0.36474242133281	0.496017297642135	-6.16510071765171
ENSG00000186260	ENSG00000186260	HAVANA	gene	16	MRTFB	protein_coding	MRTFB; ENSG00000186260	chr16	0.0797085396519277	5.0341589486958	0.907375642393404	0.365408983820357	0.496804531326821	-6.21232605734226
ENSG00000091527	ENSG00000091527	HAVANA	gene	15	CDV3	protein_coding	CDV3; ENSG00000091527	chr3	-0.0646718871670773	5.86942607233891	-0.907262203356135	0.365468792824065	0.496804531326821	-6.41419738061594
ENSG00000214078	ENSG00000214078	HAVANA	gene	12	CPNE1	protein_coding	CPNE1; ENSG00000214078	chr20	-0.0877674261296146	5.02186028224106	-0.906456263820202	0.365893889552189	0.497282052433547	-6.17108179076873
ENSG00000115145	ENSG00000115145	HAVANA	gene	10	STAM2	protein_coding	STAM2; ENSG00000115145	chr2	-0.0944107915625461	4.63136589730765	-0.906223553028384	0.366016691852196	0.49734861900126	-6.07006600950772
ENSG00000140406	ENSG00000140406	HAVANA	gene	4	TLNRD1	protein_coding	TLNRD1; ENSG00000140406	chr15	0.100046681929124	4.45732482818227	0.905471896284848	0.366413520852898	0.497756728259819	-6.03380025870482
ENSG00000135040	ENSG00000135040	HAVANA	gene	16	NAA35	protein_coding	NAA35; ENSG00000135040	chr9	-0.0809537562643072	4.7004410642644	-0.905374798754625	0.366464802162491	0.497756728259819	-6.12365270975416
ENSG00000106591	ENSG00000106591	HAVANA	gene	4	MRPL32	protein_coding	MRPL32; ENSG00000106591	chr7	0.0618927236702467	5.40863499660143	0.905119804849902	0.366599496708138	0.497839308470617	-6.3135404628929
ENSG00000118160	ENSG00000118160	HAVANA	gene	14	SLC8A2	protein_coding	SLC8A2; ENSG00000118160	chr19	0.0712758812712746	5.07094591050248	0.903423704524102	0.367496213791358	0.49895646761636	-6.23108985120975
ENSG00000158863	ENSG00000158863	HAVANA	gene	22	FAM160B2	protein_coding	FAM160B2; ENSG00000158863	chr8	-0.101007747433345	4.26333692257105	-0.903123868941492	0.367654878078319	0.499071310419834	-6.03067333718146
ENSG00000067048	ENSG00000067048	HAVANA	gene	17	DDX3Y	protein_coding	DDX3Y; ENSG00000067048	chrY	0.0947146521223121	3.73088170186824	0.903459845871736	0.368035745748189	0.499405001640169	-6.0450295628088
ENSG00000077157	ENSG00000077157	HAVANA	gene	22	PPP1R12B	protein_coding	PPP1R12B; ENSG00000077157	chr1	-0.0880749479979253	4.59224785849566	-0.902379507543485	0.368048958459765	0.499405001640169	-6.06575366567401
ENSG00000158747	ENSG00000158747	HAVANA	gene	14	NBL1	protein_coding	NBL1; ENSG00000158747	chr1	-0.0527241188689374	6.889026379481	-0.902081859262101	0.368206613829139	0.499442789029121	-6.7098987178839
ENSG00000162222	ENSG00000162222	HAVANA	gene	14	TTC9C	protein_coding	TTC9C; ENSG00000162222	chr11	0.0781451218385403	4.79541249697022	0.902047009602278	0.368225075420461	0.499442789029121	-6.15552836486069
ENSG00000124562	ENSG00000124562	HAVANA	gene	10	SNRPC	protein_coding	SNRPC; ENSG00000124562	chr6	0.0568876292739144	6.02245096333992	0.90189108826636	0.368307681791041	0.499454277823319	-6.46913656149738
ENSG00000156959	ENSG00000156959	HAVANA	gene	9	LHFPL4	protein_coding	LHFPL4; ENSG00000156959	chr3	0.0687894463682808	5.0336677637995	0.900641398488736	0.368970181488477	0.500251984843605	-6.22834825976602
ENSG00000109685	ENSG00000109685	HAVANA	gene	18	NSD2	protein_coding	NSD2; ENSG00000109685	chr4	-0.080308130659148	5.02428304426671	-0.899784545008843	0.369424857964526	0.500767659578875	-6.2050734374962
ENSG00000256053	ENSG00000256053	HAVANA	gene	7	COA8	protein_coding	COA8; ENSG00000256053	chr14	0.0629506826305821	5.65128541780107	0.89838642637714	0.370167502385111	0.50160227087389	-6.37218021383982
ENSG00000182872	ENSG00000182872	HAVANA	gene	16	RBM10	protein_coding	RBM10; ENSG00000182872	chrX	-0.0778164905697381	5.0321672611465	-0.89834508766853	0.370189474660084	0.50160227087389	-6.19050023063798
ENSG00000147586	ENSG00000147586	HAVANA	gene	10	MRPS28	protein_coding	MRPS28; ENSG00000147586	chr8	-0.0747499760572232	5.19736172959185	-0.897313407286582	0.370738096092498	0.502244631686137	-6.26826632630351
ENSG00000127990	ENSG00000127990	HAVANA	gene	19	SGCE	protein_coding	SGCE; ENSG00000127990	chr7	-0.0727008513130683	5.55841469599349	-0.895595823560879	0.37165259179524	0.5033437651911	-6.34638465920187
ENSG00000141314	ENSG00000141314	HAVANA	gene	13	RHBDL3	protein_coding	RHBDL3; ENSG00000141314	chr17	0.0783711279757053	5.29384455853822	0.895508990690295	0.371698861782058	0.5033437651911	-6.30251920802306
ENSG00000075568	ENSG00000075568	HAVANA	gene	17	TMEM131	protein_coding	TMEM131; ENSG00000075568	chr2	0.0761501858037619	4.95862529546457	0.894667904626422	0.372147231476369	0.50379398046928	-6.2005252550824
ENSG00000065600	ENSG00000065600	HAVANA	gene	12	PACC1	protein_coding	PACC1; ENSG00000065600	chr1	0.099642479041731	4.32949574346673	0.894604795180445	0.372180887753541	0.50379398046928	-6.01990658031712
ENSG00000175324	ENSG00000175324	HAVANA	gene	10	LSM1	protein_coding	LSM1; ENSG00000175324	chr8	-0.0870850169970803	4.69349695980295	-0.893233611671856	0.372912609754683	0.504505058024557	-6.13241601785738
ENSG00000124313	ENSG00000124313	HAVANA	gene	16	IQSEC2	protein_coding	IQSEC2; ENSG00000124313	chrX	0.074414786790264	5.13381014752051	0.893223935543205	0.372917776539876	0.504505058024557	-6.20576859179789
ENSG00000139197	ENSG00000139197	HAVANA	gene	10	PEX5	protein_coding	PEX5; ENSG00000139197	chr12	0.0720835670515712	5.38144816406286	0.893199437917498	0.372930857794611	0.504505058024557	-6.30390159367514
ENSG00000072518	ENSG00000072518	HAVANA	gene	20	MARK2	protein_coding	MARK2; ENSG00000072518	chr11	-0.0857174430467254	4.73632996891063	-0.892482680875799	0.373313718924486	0.504921606985397	-6.12533506288048
ENSG00000048052	ENSG00000048052	HAVANA	gene	21	HDAC9	protein_coding	HDAC9; ENSG00000048052	chr7	0.0847018303446596	4.86499618350448	0.891034393772767	0.374088080748308	0.50581170515062	-6.16666086062797
ENSG00000168259	ENSG00000168259	HAVANA	gene	16	DNAJC7	protein_coding	DNAJC7; ENSG00000168259	chr17	0.0436390504400288	7.01055705601708	0.890971049394958	0.374121972208036	0.50581170515062	-6.72513525222189
ENSG00000171368	ENSG00000171368	HAVANA	gene	12	TPPP	protein_coding	TPPP; ENSG00000171368	chr5	0.0372918326610003	7.41206882097575	0.890547603623012	0.374348579706806	0.506016529190359	-6.81721795468187
ENSG00000179958	ENSG00000179958	HAVANA	gene	9	DCTPP1	protein_coding	DCTPP1; ENSG00000179958	chr16	-0.0648504732725934	5.28466683574254	-0.890108715500951	0.374583541501072	0.506147310046639	-6.30000438653585
ENSG00000078053	ENSG00000078053	HAVANA	gene	17	AMPH	protein_coding	AMPH; ENSG00000078053	chr7	-0.0649337790473279	6.10151313347824	-0.889999601824695	0.374641970529125	0.506147310046639	-6.50369380542836
ENSG00000035403	ENSG00000035403	HAVANA	gene	17	VCL	protein_coding	VCL; ENSG00000035403	chr10	0.0714410153973422	5.58726799784568	0.889945918835374	0.374670719192903	0.506147310046639	-6.34114838644264
ENSG00000000419	ENSG00000000419	HAVANA	gene	12	DPM1	protein_coding	DPM1; ENSG00000000419	chr20	0.0734530959042985	5.23651720620297	0.889278174131295	0.375028429103987	0.506477076526146	-6.26202396778549
ENSG00000111879	ENSG00000111879	HAVANA	gene	20	FAM184A	protein_coding	FAM184A; ENSG00000111879	chr6	0.0909591474308042	4.48668767355648	0.889209588193914	0.375065182542518	0.506477076526146	-6.08936497044116
ENSG00000239305	ENSG00000239305	HAVANA	gene	7	RNF103	protein_coding	RNF103; ENSG00000239305	chr2	0.0529753372752531	5.9829586017786	0.888329843379536	0.375536814138083	0.506941688723312	-6.46206815772518
ENSG00000151893	ENSG00000151893	HAVANA	gene	15	CACUL1	protein_coding	CACUL1; ENSG00000151893	chr10	0.05757185482239	5.93581708338071	0.888287096796372	0.375559740005648	0.506941688723312	-6.46979291965633
ENSG00000214113	ENSG00000214113	HAVANA	gene	10	LYRM4	protein_coding	LYRM4; ENSG00000214113	chr6	0.0756820670209351	5.21489885172215	0.887234084740279	0.376124767078028	0.507421536166192	-6.29474179112144
ENSG00000106554	ENSG00000106554	HAVANA	gene	13	CHCHD3	protein_coding	CHCHD3; ENSG00000106554	chr7	0.0842020339537122	4.69422717642202	0.887174137310516	0.37615694968471	0.507421536166192	-6.12117894225302
ENSG00000138386	ENSG00000138386	HAVANA	gene	17	NAB1	protein_coding	NAB1; ENSG00000138386	chr2	0.0924328309844498	4.46511992618698	0.887146911790076	0.376171566193561	0.507421536166192	-6.03424472907636
ENSG00000127838	ENSG00000127838	HAVANA	gene	14	PNKD	protein_coding	PNKD; ENSG00000127838	chr2	0.0427463757352395	6.76702059005115	0.887063216214136	0.37621650187771	0.507421536166192	-6.66629287705362
ENSG00000174460	ENSG00000174460	HAVANA	gene	4	ZCCHC12	protein_coding	ZCCHC12; ENSG00000174460	chrX	0.0438231825453475	7.2708623186039	0.88488178031639	0.377388880428396	0.508900898207787	-6.80816294198344
ENSG00000183336	ENSG00000183336	HAVANA	gene	8	BOLA2	protein_coding	BOLA2; ENSG00000183336	chr16	-0.0935574314853431	4.48422677420262	-0.884343524194935	0.377678506632499	0.509189533556763	-6.05273845702475
ENSG00000136710	ENSG00000136710	HAVANA	gene	10	CCDC115	protein_coding	CCDC115; ENSG00000136710	chr2	0.0623913569009069	5.55160388608323	0.883483275054232	0.378141678289362	0.509711982119934	-6.36119764453079
ENSG00000170558	ENSG00000170558	HAVANA	gene	9	CDH2	protein_coding	CDH2; ENSG00000170558	chr18	0.0728409537086074	5.56603481622596	0.882748541330411	0.378537549639601	0.510143523089016	-6.35246719103179
ENSG00000259834	ENSG00000259834	HAVANA	gene	1	AL365361.1	lncRNA	AL365361.1; ENSG00000259834	chr1	0.0668170584586383	5.31522576716107	0.88147390081796	0.379224930426017	0.510967671256016	-6.30700393917484
ENSG00000108523	ENSG00000108523	HAVANA	gene	15	RNF167	protein_coding	RNF167; ENSG00000108523	chr17	0.0550389491685195	5.86635659667807	0.880630977129225	0.379679922466998	0.511478431845664	-6.44824519352836
ENSG00000116406	ENSG00000116406	HAVANA	gene	19	EDEM3	protein_coding	EDEM3; ENSG00000116406	chr1	-0.0959048180573281	4.35319441685502	-0.877895859242782	0.381158609472942	0.513367763298523	-6.01575225857406
ENSG00000033100	ENSG00000033100	HAVANA	gene	16	CHPF2	protein_coding	CHPF2; ENSG00000033100	chr7	0.0846102847911423	4.85111116490461	0.876869340479217	0.381714495121495	0.513918509787784	-6.17562199011609
ENSG00000180773	ENSG00000180773	HAVANA	gene	15	SLC36A4	protein_coding	SLC36A4; ENSG00000180773	chr11	0.0688383699776667	5.60067206887176	0.876859019872914	0.38172008653378	0.513918509787784	-6.3970236869086
ENSG00000196428	ENSG00000196428	HAVANA	gene	12	TSC22D2	protein_coding	TSC22D2; ENSG00000196428	chr3	0.0630881626167419	5.57366907980991	0.876598026006701	0.381861502461668	0.514006182234617	-6.35817768256295
ENSG00000132823	ENSG00000132823	HAVANA	gene	11	OSER1	protein_coding	OSER1; ENSG00000132823	chr20	-0.0759090956582291	5.01688376707601	-0.876369866733641	0.381985153959309	0.514069912549713	-6.19763669870647
ENSG00000196405	ENSG00000196405	HAVANA	gene	13	EVL	protein_coding	EVL; ENSG00000196405	chr14	-0.0471812427773601	7.00280377440257	-0.87602704975228	0.382170991040014	0.514149458745793	-6.72281929573673
ENSG00000183735	ENSG00000183735	HAVANA	gene	10	TBK1	protein_coding	TBK1; ENSG00000183735	chr12	0.0783352621331233	4.86023441667955	0.875858732878452	0.382262254108102	0.514149458745793	-6.16700726140691
ENSG00000185189	ENSG00000185189	HAVANA	gene	18	NRBP2	protein_coding	NRBP2; ENSG00000185189	chr8	-0.0804408576465665	5.25361517914144	-0.875838522229795	0.382273213426997	0.514149458745793	-6.29501419372218
ENSG00000257218	ENSG00000257218	HAVANA	gene	6	GATC	protein_coding	GATC; ENSG00000257218	chr12	-0.0942158747587261	4.86897826187964	-0.875429514578818	0.38249504148119	0.514345128634486	-6.1322282003854
ENSG00000226479	ENSG00000226479	HAVANA	gene	4	TMEM185B	protein_coding	TMEM185B; ENSG00000226479	chr2	0.0903698256106145	4.66212782276156	0.874456125874262	0.383023285295749	0.514952678714321	-6.11188062819258
ENSG00000123908	ENSG00000123908	HAVANA	gene	12	AGO2	protein_coding	AGO2; ENSG00000123908	chr8	-0.0813052031256314	4.58770210012789	-0.872883876818972	0.383877473117364	0.515998111809992	-6.13488851465985
ENSG00000198961	ENSG00000198961	HAVANA	gene	10	PJA2	protein_coding	PJA2; ENSG00000198961	chr5	0.0263594151536477	8.74044995596508	0.872542993927756	0.384062826480413	0.516144277278784	-7.11837642837726
ENSG00000242259	ENSG00000242259	HAVANA	gene	8	C22orf39	protein_coding	C22orf39; ENSG00000242259	chr22	-0.06969737930301	5.23751184726143	-0.871420218361746	0.384673720444678	0.516862156887873	-6.31031951984053
ENSG00000169967	ENSG00000169967	HAVANA	gene	16	MAP3K2	protein_coding	MAP3K2; ENSG00000169967	chr2	-0.097804745318574	4.43824130480514	-0.871232025677325	0.38477617330471	0.516896725733566	-6.0736354652987
ENSG00000141580	ENSG00000141580	HAVANA	gene	16	WDR45B	protein_coding	WDR45B; ENSG00000141580	chr17	0.0544470992544319	6.13363052531735	0.870721565133109	0.385054154786073	0.517167033651071	-6.50508449027023
ENSG00000149428	ENSG00000149428	HAVANA	gene	19	HYOU1	protein_coding	HYOU1; ENSG00000149428	chr11	0.0516370235468537	6.59806721145533	0.870426565411652	0.385214859196446	0.517254586551768	-6.62026912731445
ENSG00000107949	ENSG00000107949	HAVANA	gene	17	BCCIP	protein_coding	BCCIP; ENSG00000107949	chr10	-0.0789243512789071	4.69212184895181	-0.870320043753033	0.385272898221282	0.517254586551768	-6.1362543453646
ENSG00000100823	ENSG00000100823	HAVANA	gene	12	APEX1	protein_coding	APEX1; ENSG00000100823	chr14	0.0542939610350697	6.01935525086649	0.869551769130284	0.385691657252459	0.517636398849174	-6.50477938795682
ENSG00000257698	ENSG00000257698	HAVANA	gene	2	GIHCG	lncRNA	GIHCG; ENSG00000257698	chr12	-0.0747902238892593	4.75123185463103	-0.869516371975446	0.385710957729383	0.517636398849174	-6.20423122665109
ENSG00000164683	ENSG00000164683	HAVANA	gene	17	HEY1	protein_coding	HEY1; ENSG00000164683	chr8	-0.0729817018024255	5.26844023070862	-0.868752037271905	0.386127860164054	0.518092689489191	-6.28314509522516
ENSG00000128731	ENSG00000128731	HAVANA	gene	17	HERC2	protein_coding	HERC2; ENSG00000128731	chr15	0.0518942137587901	6.10828869395609	0.868100599610054	0.386483402372089	0.518466483827313	-6.5144888067384
ENSG00000167775	ENSG00000167775	HAVANA	gene	11	CD320	protein_coding	CD320; ENSG00000167775	chr19	0.0512774953330721	6.52672800273381	0.867394408380964	0.386869055522265	0.518880515041509	-6.64402435941823
ENSG00000081870	ENSG00000081870	HAVANA	gene	11	HSPB11	protein_coding	HSPB11; ENSG00000081870	chr1	-0.0773625175978108	4.52483284037576	-0.866167395347363	0.387539693739106	0.519676535971409	-6.13363711797979
ENSG00000063244	ENSG00000063244	HAVANA	gene	12	U2AF2	protein_coding	U2AF2; ENSG00000063244	chr19	-0.0755385885596072	5.07823683822465	-0.865132821815402	0.388105706816582	0.520331969517077	-6.24417750988961
ENSG00000164405	ENSG00000164405	HAVANA	gene	11	UQCRQ	protein_coding	UQCRQ; ENSG00000164405	chr5	-0.0567322812025406	8.30959327952698	-0.864801895032081	0.388637651584937	0.52083965803171	-7.07551540794407
ENSG00000160803	ENSG00000160803	HAVANA	gene	8	UBQLN4	protein_coding	UBQLN4; ENSG00000160803	chr1	-0.0723649012755638	5.11039764274168	-0.864158897403895	0.38863900266074	0.52083965803171	-6.28641423648376
ENSG00000155876	ENSG00000155876	HAVANA	gene	6	RRAGA	protein_coding	RRAGA; ENSG00000155876	chr9	0.0338928902972482	7.38080902896723	0.863362370732249	0.389075494344888	0.521320923906426	-6.83805593548549
ENSG00000158092	ENSG00000158092	HAVANA	gene	7	NCK1	protein_coding	NCK1; ENSG00000158092	chr3	-0.0832632262949566	4.62162952420984	-0.862613981046142	0.38948588124489	0.521767027629116	-6.13489485120497
ENSG00000111412	ENSG00000111412	HAVANA	gene	6	C12orf49	protein_coding	C12orf49; ENSG00000111412	chr12	-0.0527938071983547	6.04981109126585	-0.862402650143589	0.389601814693478	0.521772009434138	-6.49852837178682
ENSG00000138303	ENSG00000138303	HAVANA	gene	18	ASCC1	protein_coding	ASCC1; ENSG00000138303	chr10	-0.0976417996295131	4.38053234507838	-0.862282412049759	0.389667785229193	0.521772009434138	-6.07777312046797
ENSG00000110711	ENSG00000110711	HAVANA	gene	10	AIP	protein_coding	AIP; ENSG00000110711	chr11	-0.06838316044868	5.1303707635542	-0.86218370745553	0.389721946188597	0.521772009434138	-6.29810952363907
ENSG00000197451	ENSG00000197451	HAVANA	gene	12	HNRNPAB	protein_coding	HNRNPAB; ENSG00000197451	chr5	-0.0607051900717908	5.64591799007781	-0.861675538242394	0.390000860690878	0.522041684576683	-6.39968386645523
ENSG00000151778	ENSG00000151778	HAVANA	gene	11	SERP2	protein_coding	SERP2; ENSG00000151778	chr13	0.0613572874542632	6.16424318615656	0.861252176151039	0.390233321242198	0.522249083275464	-6.5294967224523
ENSG00000175664	ENSG00000175664	HAVANA	gene	10	TEX26	protein_coding	TEX26; ENSG00000175664	chr13	0.0999972917890473	4.31617992148256	0.860906952520617	0.390422940200994	0.52239907609416	-6.03043733312297
ENSG00000079805	ENSG00000079805	HAVANA	gene	16	DNM2	protein_coding	DNM2; ENSG00000079805	chr19	-0.0685197598180549	5.15695385600951	-0.860650043707876	0.390564087629954	0.522484165679706	-6.27896461930447
ENSG00000163344	ENSG00000163344	HAVANA	gene	6	PMVK	protein_coding	PMVK; ENSG00000163344	chr1	-0.0455446940935724	6.37828690043335	-0.86016011844009	0.390833342502057	0.522740565502552	-6.61507791351176
ENSG00000144228	ENSG00000144228	HAVANA	gene	9	SPOPL	protein_coding	SPOPL; ENSG00000144228	chr2	-0.0961293522787088	4.43121501891927	-0.859395671142409	0.391253697183705	0.523198919794883	-6.05937301280111
ENSG00000132383	ENSG00000132383	HAVANA	gene	12	RPA1	protein_coding	RPA1; ENSG00000132383	chr17	-0.0595966105328927	5.86958183446928	-0.859095297002828	0.391418942783649	0.523316018561905	-6.44331205969753
ENSG00000138629	ENSG00000138629	HAVANA	gene	16	UBL7	protein_coding	UBL7; ENSG00000138629	chr15	0.0638072501286233	5.54611068671945	0.857264462017225	0.392427068107175	0.524559753539293	-6.39928012204418
ENSG00000121753	ENSG00000121753	HAVANA	gene	12	ADGRB2	protein_coding	ADGRB2; ENSG00000121753	chr1	-0.0557760217549479	5.9740504621481	-0.856967930819095	0.392590498375766	0.524674109811056	-6.49707757609348
ENSG00000161091	ENSG00000161091	HAVANA	gene	13	MFSD12	protein_coding	MFSD12; ENSG00000161091	chr19	-0.0858152521333651	4.61227361543806	-0.85668497030959	0.392746488076478	0.524778478812224	-6.11554178803556
ENSG00000103657	ENSG00000103657	HAVANA	gene	14	HERC1	protein_coding	HERC1; ENSG00000103657	chr15	0.0414662515529525	6.60960021673193	0.856136536879625	0.393048934803804	0.525078459998657	-6.66422496265141
ENSG00000188290	ENSG00000188290	HAVANA	gene	10	HES4	protein_coding	HES4; ENSG00000188290	chr1	-0.0623883718147926	6.14514259204437	-0.855500259851489	0.393400003233526	0.525441440281543	-6.52279149495197
ENSG00000103510	ENSG00000103510	HAVANA	gene	20	KAT8	protein_coding	KAT8; ENSG00000103510	chr16	-0.0868074551352835	4.59587763986415	-0.855361424815355	0.393476631471038	0.525441440281543	-6.13553435483452
ENSG00000239264	ENSG00000239264	HAVANA	gene	9	TXNDC5	protein_coding	TXNDC5; ENSG00000239264	chr6	-0.0714269257109423	5.14317604620381	-0.85435407068183	0.394032900753833	0.526079994526075	-6.2416082340525
ENSG00000198585	ENSG00000198585	HAVANA	gene	11	NUDT16	protein_coding	NUDT16; ENSG00000198585	chr3	-0.062307360142615	5.77317963765201	-0.854142664778947	0.39414970174065	0.526131670423372	-6.44068903466706
ENSG00000151465	ENSG00000151465	HAVANA	gene	14	CDC123	protein_coding	CDC123; ENSG00000151465	chr10	0.0680103992758019	5.33249169102823	0.853884368335827	0.394292438250691	0.526158280583227	-6.32226571446934
ENSG00000142207	ENSG00000142207	HAVANA	gene	7	URB1	protein_coding	URB1; ENSG00000142207	chr21	0.0773446663363737	4.84871904521503	0.853823939486894	0.394325836227506	0.526158280583227	-6.18524185094859
ENSG00000196547	ENSG00000196547	HAVANA	gene	15	MAN2A2	protein_coding	MAN2A2; ENSG00000196547	chr15	-0.0621827718799279	5.54746558115089	-0.853037394793494	0.394760703248179	0.526634229263957	-6.36191931686716
ENSG00000172336	ENSG00000172336	HAVANA	gene	5	POP7	protein_coding	POP7; ENSG00000172336	chr7	0.0651848386936926	5.31081285398017	0.851992529177418	0.39533884352291	0.527301086678647	-6.32782272902087
ENSG00000061987	ENSG00000061987	HAVANA	gene	16	MON2	protein_coding	MON2; ENSG00000061987	chr12	0.0748795803630085	4.6582698081895	0.851739159561126	0.395479114533198	0.52738376773756	-6.15659093502447
ENSG00000141456	ENSG00000141456	HAVANA	gene	16	PELP1	protein_coding	PELP1; ENSG00000141456	chr17	-0.0581787000987806	5.3870942851897	-0.850903373254407	0.395942039230033	0.527855757976573	-6.34665289348148
ENSG00000149932	ENSG00000149932	HAVANA	gene	17	TMEM219	protein_coding	TMEM219; ENSG00000149932	chr16	-0.038565140291178	6.85455464878584	-0.850817253044736	0.395989758173312	0.527855757976573	-6.71829820656454
ENSG00000266173	ENSG00000266173	HAVANA	gene	7	STRADA	protein_coding	STRADA; ENSG00000266173	chr17	-0.0756933892244778	4.84310796155948	-0.850347315325485	0.396250210906963	0.528098451212703	-6.1892560033927
ENSG00000137502	ENSG00000137502	HAVANA	gene	10	RAB30	protein_coding	RAB30; ENSG00000137502	chr11	-0.0591559618774111	5.74420359013461	-0.850169295541757	0.396348901719057	0.528125504525571	-6.44437179509224
ENSG00000123159	ENSG00000123159	HAVANA	gene	16	GIPC1	protein_coding	GIPC1; ENSG00000123159	chr19	-0.0578396623623441	5.65743273843825	-0.849889754474031	0.396503904207301	0.5282275662734	-6.40526047643025
ENSG00000105197	ENSG00000105197	HAVANA	gene	11	TIMM50	protein_coding	TIMM50; ENSG00000105197	chr19	0.0590191054454943	5.54337549234864	0.848720020730012	0.397152908941879	0.528987573653902	-6.39291534096831
ENSG00000068745	ENSG00000068745	HAVANA	gene	15	IP6K2	protein_coding	IP6K2; ENSG00000068745	chr3	0.0485992033666287	6.23840072299165	0.847919002961043	0.397597711012055	0.529475346726273	-6.57233230881188
ENSG00000111653	ENSG00000111653	HAVANA	gene	20	ING4	protein_coding	ING4; ENSG00000111653	chr12	0.0806951320622402	4.48610993069179	0.847650478419066	0.397746889396123	0.529569326850135	-6.10272068520833
ENSG00000135372	ENSG00000135372	HAVANA	gene	9	NAT10	protein_coding	NAT10; ENSG00000135372	chr11	-0.0873308674658144	4.4357231213387	-0.845750579861157	0.398803346492766	0.530795106588179	-6.12116844804541
ENSG00000198216	ENSG00000198216	HAVANA	gene	12	CACNA1E	protein_coding	CACNA1E; ENSG00000198216	chr1	0.0743471240153504	4.74844804106763	0.845711456285007	0.398825119422497	0.530795106588179	-6.21826182364367
ENSG00000214087	ENSG00000214087	HAVANA	gene	8	ARL16	protein_coding	ARL16; ENSG00000214087	chr17	0.0818469403399735	4.92438077999962	0.845227539733537	0.399094486795898	0.531048697915064	-6.23523357528133
ENSG00000136754	ENSG00000136754	HAVANA	gene	17	ABI1	protein_coding	ABI1; ENSG00000136754	chr10	0.0535677400687975	6.00875635596873	0.844613779136682	0.399436289340452	0.531393001351144	-6.50836394794157
ENSG00000155886	ENSG00000155886	HAVANA	gene	11	SLC24A2	protein_coding	SLC24A2; ENSG00000155886	chr9	0.0548538021133629	6.18507162038262	0.844328499338175	0.399595221751715	0.531393001351144	-6.54489329286569
ENSG00000104219	ENSG00000104219	HAVANA	gene	13	ZDHHC2	protein_coding	ZDHHC2; ENSG00000104219	chr8	-0.082966315776563	4.76539662526671	-0.844159901425744	0.399689167470977	0.531393001351144	-6.22066210446821
