Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000140939,NOL3,172,1.23080,19,-2.1958,53,-0.7656,126,0.80699,78,-0.1181,42,-1.0317,81,-0.0285
ENSG00000168701,TMEM208,172,1.43264,35,-1.1380,45,-0.8365,93,0.42295,54,-0.5392,91,0.32621,58,-0.3867
ENSG00000159713,TPPP3,172,-0.7812,1425,3.18193,37,-3.2012,339,0.33193,120,-1.4292,226,-0.3592,19,-4.0377
ENSG00000159720,ATP6V0D1,172,-1.0302,172,-1.0297,157,-1.2590,663,1.39696,440,0.51757,297,-0.1837,175,-1.0023
ENSG00000039523,RIPOR1,172,1.47777,71,-0.0297,57,-0.4107,65,-0.2047,54,-0.4993,35,-1.1277,95,0.43120
ENSG00000159753,CARMIL2,172,2.24620,8,-2.7439,14,-2.0186,58,0.29269,67,0.55893,10,-2.3634,27,-0.9149
ENSG00000168286,THAP11,172,2.45436,16,-1.5885,34,-0.5043,50,0.17421,16,-1.6921,24,-0.9885,41,-0.1470
ENSG00000102898,NUTF2,172,0.83035,108,0.05907,66,-0.7744,151,0.70150,104,-0.0032,55,-0.9935,65,-0.7437
ENSG00000038358,EDC4,172,2.12457,70,0.47514,39,-0.5205,42,-0.3973,41,-0.4193,28,-0.9740,11,-2.3832
ENSG00000205220,PSMB10,172,0.48653,86,-0.6227,101,-0.4038,189,0.75295,103,-0.3681,114,-0.1750,116,-0.1541
ENSG00000184939,ZFP90,172,1.84425,53,-0.1988,28,-1.2694,60,0.00066,56,-0.1079,46,-0.4253,40,-0.6112
ENSG00000132612,VPS4A,172,0.30528,100,-0.5499,90,-0.7773,195,0.59013,184,0.48210,69,-1.1113,143,0.00441
ENSG00000132604,TERF2,172,1.83442,57,-0.1008,33,-1.0343,45,-0.5082,68,0.23067,17,-1.9269,66,0.13650
ENSG00000103018,CYB5B,172,1.35924,57,-0.4637,50,-0.7480,89,0.25262,97,0.41379,55,-0.5425,18,-2.1857
ENSG00000223496,EXOSC6,172,0.93425,78,-0.3549,59,-0.8487,127,0.48089,130,0.53640,14,-2.8666,81,-0.2906
ENSG00000090861,AARS,172,-0.2027,256,0.43857,163,-0.3228,225,0.25685,213,0.15909,251,0.41014,73,-1.5074
ENSG00000103051,COG4,172,2.35434,59,0.35544,25,-1.0341,47,-0.0124,41,-0.2217,13,-1.9702,0,-6.0396
ENSG00000189091,SF3B3,172,1.68116,86,0.45329,32,-1.1854,51,-0.4352,43,-0.7152,64,-0.0248,78,0.28936
ENSG00000157368,IL34,172,1.92777,96,0.85089,23,-1.4769,60,0.07137,53,-0.1441,9,-2.7619,26,-1.2418
ENSG00000132613,MTSS2,172,0.98267,283,1.91798,102,0.12980,51,-1.0652,47,-1.1813,49,-1.0361,49,-1.0168
ENSG00000103043,VAC14,172,2.07380,8,-2.7498,41,-0.4521,66,0.38096,61,0.22029,20,-1.5087,0,-5.9300
ENSG00000172137,CALB2,172,-0.8408,19,-4.0918,261,-0.2178,651,1.66200,352,0.33037,133,-1.2264,94,-1.7488
ENSG00000166747,AP1G1,172,2.33334,78,0.80878,29,-0.8170,44,-0.1326,38,-0.4077,0,-5.9963,3,-3.8125
ENSG00000182149,IST1,172,1.26738,121,0.65334,58,-0.5846,85,0.08088,29,-1.6854,64,-0.3681,111,0.51262
ENSG00000140836,ZFHX3,172,1.62523,22,-1.7210,61,-0.1777,76,0.23759,80,0.33152,10,-2.8205,32,-1.1190
ENSG00000103035,PSMD7,172,0.87404,95,-0.1019,84,-0.3313,80,-0.4220,115,0.22842,74,-0.4839,116,0.20954
ENSG00000090863,GLG1,172,-0.2569,497,1.54917,118,-0.9162,152,-0.4988,192,-0.0926,229,0.20297,200,-0.0174
ENSG00000186187,ZNRF1,172,2.16685,0,-7.0702,18,-1.6940,57,0.20285,59,0.25407,43,-0.2778,29,-0.8643
ENSG00000166816,LDHD,172,2.30727,12,-2.1096,20,-1.4684,83,1.07659,39,-0.3463,12,-2.0568,0,-6.0699
ENSG00000050820,BCAR1,172,1.62667,17,-2.0206,40,-0.8556,72,0.13854,95,0.65097,64,-0.0801,2,-4.9091
ENSG00000153774,CFDP1,172,1.19731,103,0.32002,91,0.14081,76,-0.1944,66,-0.4330,38,-1.2127,66,-0.3978
ENSG00000166822,TMEM170A,172,2.41937,65,0.56708,28,-0.8396,26,-0.9746,22,-1.2029,15,-1.6384,54,0.26803
ENSG00000034713,GABARAPL2,172,-0.8022,352,0.32959,320,0.19407,428,0.76171,189,-0.7196,319,0.16902,157,-0.9428
ENSG00000065427,KARS,172,1.68176,54,-0.2877,54,-0.3198,82,0.43151,56,-0.2742,10,-2.8374,31,-1.1351
ENSG00000166848,TERF2IP,172,-1.2748,197,-1.0658,290,-0.5249,701,1.15405,566,0.69892,260,-0.6467,177,-1.2288
ENSG00000152910,CNTNAP4,172,1.25295,0,-8.0989,27,-1.8149,26,-1.8722,48,-0.9074,382,2.96508,64,-0.3974
ENSG00000103111,MON1B,172,2.12686,52,-0.0084,48,-0.1487,34,-0.7319,38,-0.5550,38,-0.4839,21,-1.4173
ENSG00000171724,VAT1L,172,-0.4827,8,-4.8932,94,-1.5069,603,2.08981,255,0.15844,183,-0.3817,68,-1.8710
ENSG00000166446,CDYL2,172,2.47606,25,-0.8789,20,-1.3467,37,-0.3357,47,0.10146,35,-0.3802,7,-2.7710
ENSG00000103121,CMC2,172,1.81450,0,-7.6742,49,-0.3919,42,-0.6477,30,-1.1814,137,1.37422,60,-0.0340
ENSG00000166454,ATMIN,172,1.03629,35,-1.4790,74,-0.3920,120,0.48567,122,0.52459,72,-0.3957,13,-2.9287
ENSG00000140905,GCSH,172,0.90281,85,-0.2596,125,0.41204,62,-0.8054,61,-0.8470,244,1.53490,2,-5.3406
ENSG00000153815,CMIP,172,-0.4248,152,-0.6173,135,-0.8722,283,0.42332,374,0.99480,87,-1.4523,255,0.20059
ENSG00000197943,PLCG2,172,2.33696,28,-0.8156,57,0.34401,32,-0.6825,13,-2.0766,38,-0.3342,32,-0.5958
ENSG00000135698,MPHOSPH6,172,2.10482,48,-0.1399,39,-0.5390,43,-0.3512,68,0.45995,0,-6.5282,9,-2.6614
ENSG00000140945,CDH13,172,1.99468,0,-7.5468,32,-0.9319,65,0.28933,88,0.87137,1,-5.1965,14,-2.0703
ENSG00000230989,HSBP1,172,-0.5763,470,1.07258,142,-0.9515,280,0.21944,165,-0.7051,482,1.11692,184,-0.4719
ENSG00000103154,NECAB2,172,0.97447,75,-0.3825,51,-1.0520,184,1.31970,103,0.13669,0,-7.3707,32,-1.6518
ENSG00000140943,MBTPS1,172,1.86313,44,-0.4597,34,-0.9216,83,0.63166,47,-0.4198,11,-2.4620,38,-0.6912
ENSG00000103160,HSDL1,172,0.80563,78,-0.4737,60,-0.9436,197,1.25046,128,0.36102,22,-2.3474,11,-3.3352
ENSG00000103187,COTL1,172,0.90356,111,0.17808,76,-0.4799,117,0.30039,104,0.07142,62,-0.7502,58,-0.8296
ENSG00000103194,USP10,172,2.06571,42,-0.3957,38,-0.6185,37,-0.6466,66,0.38835,14,-1.9714,28,-0.9949
ENSG00000153786,ZDHHC7,172,2.68139,26,-0.7028,29,-0.5668,30,-0.5320,35,-0.2708,22,-0.9846,1,-5.0515
ENSG00000135709,KIAA0513,172,0.98731,21,-2.2881,66,-0.6315,143,0.78750,136,0.67910,50,-0.9840,17,-2.6158
ENSG00000131149,GSE1,172,2.22991,64,0.41001,20,-1.5188,44,-0.2356,38,-0.4637,58,0.23591,2,-4.7291
ENSG00000131143,COX4I1,172,-1.8718,493,-0.2695,645,0.17870,718,0.37974,431,-0.5298,1026,0.93757,568,-0.0474
ENSG00000103264,FBXO31,172,1.61603,117,0.90913,24,-1.7112,91,0.56753,68,0.01719,14,-2.3460,5,-3.6569
ENSG00000140941,MAP1LC3B,172,-0.7092,183,-0.6155,186,-0.6495,518,1.30946,244,-0.1850,294,0.13469,161,-0.8068
ENSG00000154118,JPH3,172,1.53602,19,-1.9345,58,-0.3220,94,0.53518,80,0.23262,37,-1.0032,11,-2.7819
ENSG00000103257,SLC7A5,172,0.36893,99,-0.5133,146,0.11302,93,-0.6650,121,-0.2220,42,-1.7933,337,1.55176
ENSG00000179588,ZFPM1,172,1.98789,85,0.68075,43,-0.4606,39,-0.6195,24,-1.3774,70,0.36597,20,-1.5651
ENSG00000167508,MVD,172,1.02189,68,-0.4944,44,-1.2381,111,0.31443,129,0.60531,91,-0.0318,33,-1.5619
ENSG00000198931,APRT,172,1.69541,76,0.25970,34,-1.0935,62,-0.0647,40,-0.8199,64,-0.0177,63,-0.0449
ENSG00000167515,TRAPPC2L,172,0.65957,99,-0.2389,71,-0.8178,129,0.21501,59,-1.1093,216,1.05587,143,0.34966
ENSG00000167522,ANKRD11,172,0.68810,163,0.60101,81,-0.5788,112,-0.0155,108,-0.0873,118,0.07164,76,-0.6242
ENSG00000197912,SPG7,172,0.94500,146,0.66290,80,-0.3544,84,-0.2616,79,-0.3693,112,0.23218,59,-0.7877
ENSG00000167526,RPL13,172,-2.5401,1261,0.51682,1174,0.45627,556,-0.8600,700,-0.4774,909,-0.0186,1991,1.31485
ENSG00000131165,CHMP1A,172,1.08765,71,-0.3703,45,-1.1619,96,0.12499,83,-0.1375,123,0.51083,84,-0.1119
ENSG00000185324,CDK10,172,2.71099,41,0.01070,25,-0.8290,26,-0.7339,24,-0.8857,18,-1.2192,24,-0.8143
ENSG00000075399,VPS9D1,172,2.44892,60,0.44554,25,-1.0167,41,-0.1834,24,-1.0472,5,-3.1775,36,-0.3432
ENSG00000141002,TCF25,172,-0.4061,287,0.41312,139,-0.8064,290,0.49357,287,0.47673,172,-0.4050,162,-0.5005
ENSG00000258947,TUBB3,172,-2.0678,200,-1.8413,329,-1.1912,1646,1.96120,939,0.64678,231,-1.6324,242,-1.5628
ENSG00000140995,DEF8,172,0.93598,22,-2.2434,57,-0.9179,145,0.74595,103,0.08974,62,-0.7030,113,0.23250
ENSG00000003249,DBNDD1,172,1.28897,0,-7.7431,39,-1.1849,129,0.91673,81,0.02027,116,0.59506,16,-2.4245
ENSG00000272636,DOC2B,172,2.48656,40,-0.1518,20,-1.3076,26,-0.8755,59,0.53043,20,-1.1845,0,-5.9540
ENSG00000141252,VPS53,172,1.57262,53,-0.4089,43,-0.7914,74,0.12543,73,0.09185,13,-2.4869,72,0.06420
ENSG00000167699,GLOD4,172,1.43407,22,-1.8154,51,-0.6574,83,0.20689,97,0.49521,61,-0.3029,25,-1.6343
ENSG00000177370,TIMM22,172,2.22709,51,0.05056,22,-1.3172,44,-0.2373,71,0.66159,1,-5.0047,0,-6.0955
ENSG00000159842,ABR,172,0.25954,252,0.90069,152,0.07446,158,0.14430,135,-0.1425,71,-1.1108,76,-1.0082
ENSG00000108953,YWHAE,172,-2.2315,1209,0.80084,843,0.22439,731,-0.0342,770,0.05922,888,0.28411,496,-0.6386
ENSG00000167193,CRK,172,0.56879,113,-0.1075,87,-0.5752,130,0.13177,155,0.44977,54,-1.2594,130,0.11538
ENSG00000132376,INPP5K,172,2.34356,0,-6.4580,32,-0.6730,57,0.33278,41,-0.2547,16,-1.6586,26,-0.9078
ENSG00000174238,PITPNA,172,0.65662,146,0.38394,85,-0.5213,136,0.31244,105,-0.1669,88,-0.4282,93,-0.3405
ENSG00000167703,SLC43A2,172,1.77299,93,0.66136,28,-1.3237,53,-0.2663,59,-0.0989,28,-1.2310,48,-0.3935
ENSG00000174231,PRPF8,172,0.69593,224,1.15750,57,-1.1383,128,0.22961,71,-0.7912,111,-0.0166,107,-0.0825
ENSG00000132383,RPA1,172,1.70063,88,0.51016,48,-0.4977,58,-0.1883,68,0.09155,28,-1.2844,8,-2.9971
ENSG00000070366,SMG6,172,2.02829,51,-0.1091,26,-1.2291,34,-0.8280,79,0.68884,18,-1.6507,29,-0.9750
ENSG00000141258,SGSM2,172,1.42156,108,0.60690,65,-0.2352,102,0.58624,49,-0.7143,18,-2.1065,15,-2.4120
ENSG00000007168,PAFAH1B1,172,-0.2087,88,-1.2416,124,-0.7855,357,1.19045,227,0.26743,188,-0.0651,98,-1.0734
ENSG00000132361,CLUH,172,1.77210,67,0.11362,35,-0.9463,78,0.41189,76,0.36735,5,-3.7823,0,-6.4278
ENSG00000132359,RAP1GAP2,172,2.15630,0,-7.4366,24,-1.2739,64,0.40385,64,0.40052,8,-2.6663,31,-0.7854
ENSG00000083457,ITGAE,172,1.86925,52,-0.1917,31,-1.0778,61,0.04345,32,-1.0125,112,1.05782,8,-2.9946
ENSG00000004660,CAMKK1,172,2.50891,0,-7.2105,31,-0.6177,52,0.32189,38,-0.2761,0,-6.2892,27,-0.7717
ENSG00000167740,CYB5D2,172,1.45036,116,0.74694,32,-1.3575,72,-0.0349,39,-1.0602,82,0.17303,78,0.10132
ENSG00000185722,ANKFY1,172,2.02019,94,0.89048,38,-0.6231,47,-0.2593,30,-1.0024,34,-0.7523,18,-1.6907
ENSG00000132388,UBE2G1,172,2.27799,30,-0.7434,40,-0.3378,26,-1.0760,40,-0.3303,43,-0.1997,30,-0.7404
ENSG00000132382,MYBBP1A,172,2.43545,10,-2.2288,44,-0.0432,25,-0.9813,34,-0.5063,52,0.22648,13,-1.8907
ENSG00000141456,PELP1,172,1.60217,27,-1.3803,44,-0.7460,68,-0.0030,60,-0.2053,63,-0.1238,72,0.10437
ENSG00000141480,ARRB2,172,2.38076,0,-7.2902,26,-0.9826,53,0.22322,47,0.01869,28,-0.7723,14,-1.7789
ENSG00000142507,PSMB6,172,0.53655,97,-0.3890,134,0.14694,193,0.86160,80,-0.7476,95,-0.4131,58,-1.1648
ENSG00000141503,MINK1,172,1.47580,86,0.27001,50,-0.6528,68,-0.1029,50,-0.6391,114,0.74107,18,-2.1273
ENSG00000108528,SLC25A11,172,0.12602,129,-0.3318,92,-0.9288,230,0.69890,185,0.27877,173,0.13247,103,-0.6835
ENSG00000108523,RNF167,172,1.07130,133,0.63138,54,-0.8824,100,0.17736,90,-0.0068,87,-0.0553,25,-1.9359
ENSG00000108518,PFN1,172,-1.2522,169,-1.2810,333,-0.2653,498,0.47287,431,0.20147,572,0.64614,427,0.16129
ENSG00000091640,SPAG7,172,1.83511,71,0.26424,38,-0.7850,52,-0.2434,43,-0.5615,1,-5.6717,91,0.67057
ENSG00000108509,CAMTA2,172,2.06187,30,-0.9064,36,-0.6728,71,0.50535,48,-0.1908,4,-3.8602,23,-1.3275
ENSG00000129250,KIF1C,172,0.95522,245,1.60152,77,-0.4014,31,-1.8533,61,-0.7909,95,-0.0278,118,0.32543
ENSG00000029725,RABEP1,172,0.91655,58,-0.8340,108,0.15477,109,0.16958,117,0.30737,64,-0.6687,29,-1.8868
ENSG00000129197,RPAIN,172,2.18293,35,-0.5684,29,-0.9569,75,0.74440,39,-0.4686,15,-1.7913,0,-6.1513
ENSG00000108561,C1QBP,172,0.51602,50,-1.4078,71,-0.9542,235,1.26055,123,-0.0330,90,-0.5101,81,-0.6741
ENSG00000091592,NLRP1,172,-0.3725,192,-0.2021,171,-0.4214,328,0.78346,305,0.63807,54,-2.1208,152,-0.5679
ENSG00000179314,WSCD1,172,2.43720,12,-1.9629,25,-1.0296,28,-0.8386,49,0.13990,36,-0.3624,31,-0.5766
ENSG00000129235,TXNDC17,172,1.82819,46,-0.4361,41,-0.6551,77,0.44049,23,-1.5578,93,0.70103,11,-2.4745
ENSG00000108590,MED31,172,2.24019,17,-1.6046,29,-0.8905,65,0.49104,45,-0.1592,28,-0.8750,0,-6.0876
ENSG00000219200,RNASEK,172,-1.0998,204,-0.8385,270,-0.4475,771,1.65841,255,-0.5483,364,0.06498,161,-1.2014
ENSG00000258315,C17orf49,172,1.14788,69,-0.3516,52,-0.8643,105,0.34657,76,-0.2357,124,0.58477,37,-1.3270
ENSG00000132535,DLG4,172,0.97142,12,-3.0327,80,-0.3148,107,0.20562,184,1.31445,7,-3.7624,24,-2.1112
ENSG00000072778,ACADVL,172,0.60904,207,0.92991,105,-0.2093,118,-0.0021,95,-0.3860,135,0.20918,33,-1.9252
ENSG00000040633,PHF23,172,2.27447,54,0.16144,31,-0.7660,50,0.03156,42,-0.2781,11,-2.2165,6,-2.9806
ENSG00000170296,GABARAP,172,-1.3876,718,0.87945,446,0.09691,493,0.28218,319,-0.4935,598,0.56883,224,-0.9848
ENSG00000175826,CTDNEP1,172,1.60673,72,0.09485,49,-0.5441,58,-0.2685,77,0.24182,34,-1.0419,29,-1.2888
ENSG00000170291,ELP5,172,2.36956,45,-0.0641,29,-0.8137,51,0.16428,28,-0.8618,19,-1.3441,15,-1.7051
ENSG00000132507,EIF5A,172,0.28818,170,0.27454,91,-0.7889,225,0.86022,137,-0.0801,143,-0.0140,47,-1.6984
ENSG00000132522,GPS2,172,1.82217,91,0.65570,64,0.08799,41,-0.6846,35,-0.9467,60,-0.0074,6,-3.4484
ENSG00000205544,TMEM256,172,1.49046,104,0.60781,49,-0.6664,47,-0.7438,44,-0.8235,118,0.81062,46,-0.6904
ENSG00000169992,NLGN2,172,1.80533,61,-0.0001,37,-0.8584,74,0.34535,42,-0.6469,27,-1.2675,47,-0.4283
ENSG00000174282,ZBTB4,172,0.79671,138,0.42645,90,-0.2840,68,-0.7504,146,0.60454,85,-0.3442,56,-0.9993
ENSG00000181222,POLR2A,172,0.90864,85,-0.2392,67,-0.6844,86,-0.2459,121,0.36212,48,-1.1143,140,0.55879
ENSG00000239697,TNFSF12,172,2.16074,52,0.01170,33,-0.7523,32,-0.7901,23,-1.3587,84,0.81444,30,-0.8118
ENSG00000161955,TNFSF13,172,2.60914,49,0.25353,70,0.97417,2,-4.6709,12,-2.0371,5,-3.1128,29,-0.5657
ENSG00000161960,EIF4A1,172,-0.5024,219,-0.1234,157,-0.7078,279,0.30434,262,0.18476,223,-0.0930,356,0.67258
ENSG00000129245,FXR2,172,0.77804,31,-1.8847,53,-1.1911,157,0.72852,152,0.66041,100,-0.1102,45,-1.3198
ENSG00000141504,SAT2,172,1.36182,161,1.24479,76,-0.0209,65,-0.2886,46,-0.8927,29,-1.4834,34,-1.2388
ENSG00000129244,ATP1B2,172,-1.3510,1078,1.66887,781,1.28503,106,-2.2007,226,-1.0200,403,-0.0370,246,-0.8104
ENSG00000108947,EFNB3,172,1.41541,153,1.20700,39,-1.0948,86,0.26226,84,0.20918,4,-4.0882,0,-6.6789
ENSG00000183011,NAA38,172,-0.1721,229,0.29003,204,0.11483,260,0.57326,101,-1.0818,232,0.31286,152,-0.3622
ENSG00000170004,CHD3,172,1.84402,14,-2.1946,63,0.09999,37,-0.8009,85,0.66003,1,-5.1725,41,-0.6044
ENSG00000170043,TRAPPC1,172,0.70897,64,-0.8721,91,-0.3586,147,0.50939,116,0.07588,106,-0.0769,66,-0.8101
ENSG00000179094,PER1,172,0.77526,384,2.31535,80,-0.5054,37,-1.7364,43,-1.5180,14,-3.0217,184,0.89067
ENSG00000220205,VAMP2,172,-1.8195,158,-1.9417,477,-0.2979,943,1.00416,939,0.99509,288,-1.0460,309,-0.9393
ENSG00000108961,RANGRF,172,2.20122,47,-0.1019,28,-0.9978,44,-0.2551,36,-0.5690,25,-1.0594,45,-0.1904
ENSG00000161970,RPL26,172,-1.4949,240,-0.9941,771,1.03868,195,-1.4109,132,-2.0132,1136,1.58508,798,0.93935
ENSG00000166579,NDEL1,172,1.82364,8,-2.8944,26,-1.4247,87,0.68190,43,-0.5921,20,-1.7034,95,0.73757
ENSG00000133026,MYH10,172,0.95024,130,0.47157,53,-1.0062,119,0.38402,127,0.50677,20,-2.3654,48,-1.0821
ENSG00000170310,STX8,172,1.74159,92,0.60956,48,-0.4603,74,0.28187,31,-1.1719,12,-2.5193,49,-0.3853
ENSG00000007237,GAS7,172,0.93523,180,1.02096,70,-0.5772,24,-2.2510,103,0.08669,223,1.40249,10,-3.3834
ENSG00000188803,SHISA6,172,2.39457,20,-1.3105,51,0.17847,46,-0.0086,38,-0.3578,1,-4.8604,0,-6.0142
ENSG00000065559,MAP2K4,172,0.80792,5,-4.5004,69,-0.7368,205,1.34560,144,0.58586,17,-2.7191,25,-2.1835
ENSG00000006740,ARHGAP44,172,2.11754,23,-1.2471,32,-0.8190,52,-0.0323,70,0.52651,20,-1.4442,2,-4.3477
ENSG00000006744,ELAC2,172,1.78499,82,0.46088,29,-1.2499,62,-0.0004,49,-0.3972,48,-0.3846,35,-0.8670
ENSG00000109099,PMP22,172,0.17825,142,-0.1274,97,-0.7915,13,-3.7947,34,-2.4205,788,3.23426,148,-0.0597
ENSG00000214941,ZSWIM7,172,2.19359,20,-1.4101,46,-0.1664,51,0.02476,24,-1.2556,53,0.07677,19,-1.4815
ENSG00000011295,TTC19,172,1.69278,58,-0.1632,44,-0.6793,87,0.54575,58,-0.2044,18,-1.9600,24,-1.5314
ENSG00000141027,NCOR1,172,-0.6135,614,1.51885,184,-0.5597,124,-1.2096,278,0.16303,387,0.69015,197,-0.4030
ENSG00000170315,UBB,172,-3.2708,1186,-0.3866,1012,-0.6955,2817,1.24495,1485,-0.0348,1915,0.38142,1240,-0.3167
ENSG00000187688,TRPV2,172,2.32118,0,-7.3285,8,-2.7174,73,0.80051,24,-1.1563,0,-6.4068,96,1.17137
ENSG00000175061,SNHG29,172,-0.0246,197,0.19212,187,0.12472,178,0.03816,135,-0.4537,260,0.65098,118,-0.6177
ENSG00000133030,MPRIP,172,0.11500,140,-0.2171,112,-0.6236,166,0.06153,202,0.43417,124,-0.4018,206,0.41149
ENSG00000141030,COPS3,172,1.55691,9,-3.0621,42,-0.8373,101,0.71054,76,0.16976,74,0.10370,0,-6.4475
ENSG00000108551,RASD1,172,0.42473,324,1.53920,110,-0.3277,132,-0.0056,104,-0.4287,47,-1.5959,91,-0.5942
ENSG00000133027,PEMT,172,1.60703,58,-0.2457,45,-0.7001,89,0.52055,57,-0.2927,54,-0.3491,9,-2.9267
ENSG00000108557,RAI1,172,1.76043,119,1.06733,31,-1.1845,68,0.14967,50,-0.4000,16,-2.0076,22,-1.6035
ENSG00000072310,SREBF1,172,0.63177,535,2.91866,71,-0.8437,30,-2.1741,63,-1.0469,84,-0.5197,49,-1.3436
ENSG00000175662,TOM1L2,172,1.08035,99,0.15287,65,-0.5557,125,0.61456,81,-0.1957,19,-2.3628,70,-0.4071
ENSG00000108591,DRG2,172,2.21836,54,0.10708,20,-1.4929,65,0.47553,32,-0.7769,16,-1.7172,26,-0.9965
ENSG00000091542,ALKBH5,172,0.71469,170,0.69284,52,-1.2601,155,0.62559,109,-0.0317,36,-1.7372,102,-0.1347
ENSG00000177731,FLII,172,1.13407,86,-0.0190,30,-1.7294,94,0.12256,86,-0.0211,86,-0.0197,109,0.35784
ENSG00000141127,PRPSAP2,172,2.36626,22,-1.1618,28,-0.8934,43,-0.1564,44,-0.1008,18,-1.4644,27,-0.8288
ENSG00000072134,EPN2,172,1.95103,65,0.21646,56,-0.0265,23,-1.4957,42,-0.5221,67,0.26304,23,-1.3881
ENSG00000072210,ALDH3A2,172,2.25232,72,0.60558,15,-1.8719,37,-0.4879,30,-0.8172,50,0.01888,34,-0.5935
ENSG00000128487,SPECC1,172,2.08453,41,-0.3966,37,-0.6365,30,-0.9592,26,-1.1704,64,0.29881,69,0.41679
ENSG00000124422,USP22,172,-0.9224,328,0.08507,260,-0.3138,417,0.55223,432,0.62358,186,-0.8028,204,-0.6636
ENSG00000256618,MTRNR2L1,172,-1.9558,445,-0.5199,1398,1.72033,286,-1.2913,556,-0.1886,571,-0.1265,517,-0.2844
ENSG00000109046,WSB1,172,0.99273,303,2.07288,67,-0.5908,28,-1.9632,45,-1.2580,127,0.47914,65,-0.5837
ENSG00000232859,LYRM9,172,2.33694,41,-0.2353,44,-0.1273,55,0.26782,20,-1.4133,0,-6.3971,23,-1.0935
ENSG00000087095,NLK,172,2.55944,27,-0.6960,14,-1.8089,44,0.03301,50,0.25913,9,-2.2678,7,-2.6896
ENSG00000109084,TMEM97,172,2.76305,16,-1.4000,8,-2.4511,54,0.58757,41,0.08211,0,-6.1385,0,-5.7923
ENSG00000004142,POLDIP2,172,1.91248,56,-0.0501,49,-0.2939,66,0.23835,50,-0.2714,0,-6.6825,22,-1.4778
ENSG00000109103,UNC119,172,1.13889,24,-1.9780,54,-0.8156,138,0.87829,116,0.53656,16,-2.5138,45,-1.0316
ENSG00000087111,PIGS,172,2.46160,0,-7.2396,29,-0.7688,51,0.22627,29,-0.7670,29,-0.6856,32,-0.5038
ENSG00000109107,ALDOC,172,-2.6648,394,-1.4393,1298,0.48700,1588,0.89456,1166,0.28080,675,-0.6184,662,-0.6482
ENSG00000007202,KIAA0100,172,1.39702,37,-1.1062,59,-0.4191,63,-0.3120,63,-0.3099,65,-0.2365,110,0.61482
ENSG00000132581,SDF2,172,2.13090,51,-0.0511,29,-0.9919,63,0.35917,9,-2.6882,93,0.95402,3,-4.0079
ENSG00000109111,SUPT6H,172,2.04697,73,0.48706,24,-1.3466,52,-0.0738,31,-0.9535,2,-4.6040,82,0.67039
ENSG00000198242,RPL23A,172,-1.6396,430,-0.2412,819,0.96081,314,-0.8006,166,-1.8082,890,0.96113,912,1.00507
ENSG00000132589,FLOT2,172,1.00851,50,-0.9875,68,-0.5691,139,0.74317,132,0.63652,17,-2.5191,24,-2.0498
ENSG00000167536,DHRS13,172,2.27804,0,-7.3563,26,-1.0568,70,0.67858,60,0.38179,4,-3.6567,0,-6.0888
ENSG00000063015,SEZ6,172,0.16408,12,-3.8167,53,-1.7540,314,1.43991,304,1.36201,7,-4.4452,18,-3.1897
ENSG00000108256,NUFIP2,172,1.26164,91,0.18147,51,-0.7958,76,-0.1169,83,0.02376,40,-1.0866,91,0.18488
ENSG00000160551,TAOK1,172,0.98104,111,0.23988,61,-0.7755,92,-0.0646,110,0.26078,25,-2.0361,121,0.38759
ENSG00000108262,GIT1,172,1.25437,39,-1.1378,44,-1.0255,80,-0.0372,120,0.73084,53,-0.6893,65,-0.3648
ENSG00000126653,NSRP1,172,1.45222,144,1.12274,69,-0.1118,40,-1.0295,46,-0.7916,39,-0.9835,70,-0.0710
ENSG00000108576,SLC6A4,172,1.33394,0,-8.0352,40,-1.1156,217,2.29939,48,-0.8230,0,-7.1144,0,-6.7681
ENSG00000108582,CPD,172,1.70575,43,-0.6429,37,-0.9393,50,-0.4276,29,-1.3445,154,1.49491,43,-0.6211
ENSG00000196712,NF1,172,1.21649,112,0.48272,59,-0.5968,75,-0.1856,83,-0.0120,77,-0.1340,40,-1.1488
ENSG00000126861,OMG,172,1.22174,25,-1.7988,55,-0.6987,104,0.41048,49,-0.8838,176,1.26056,42,-1.0536
ENSG00000131242,RAB11FIP4,172,1.12254,53,-0.7768,53,-0.8516,97,0.17665,124,0.64492,59,-0.6319,48,-0.9508
ENSG00000172301,COPRS,172,-0.2533,346,0.89908,151,-0.5008,244,0.35132,231,0.24740,128,-0.7112,118,-0.8325
ENSG00000126858,RHOT1,172,2.18194,52,0.03881,26,-1.1078,69,0.57956,23,-1.2911,36,-0.5316,11,-2.2789
ENSG00000141314,RHBDL3,172,2.64561,0,-7.1283,19,-1.2780,39,-0.0982,53,0.45476,0,-6.2067,20,-1.0902
ENSG00000010244,ZNF207,172,1.15452,135,0.73435,50,-0.9257,92,0.12130,52,-0.8618,111,0.40915,57,-0.6504
ENSG00000108671,PSMD11,172,1.31974,50,-0.7059,40,-1.1559,83,0.09221,96,0.36641,31,-1.4086,98,0.34794
