Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000182446,NPLOC4,172,1.58520,41,-0.7906,51,-0.4516,41,-0.7831,76,0.20077,49,-0.5278,69,0.01196,71,0.05851,37,-0.9436
ENSG00000214087,ARL16,172,2.27447,54,0.17567,39,-0.3565,23,-1.1792,47,-0.0546,20,-1.3391,33,-0.6206,9,-2.4639,43,-0.1850
ENSG00000185359,HGS,172,1.07004,78,-0.2323,44,-1.1063,48,-0.9675,106,0.28477,90,-0.0137,95,0.07029,66,-0.4920,101,0.17287
ENSG00000262814,MRPL12,172,0.99841,122,0.42022,64,-0.6089,44,-1.1605,128,0.57048,85,-0.1616,67,-0.5265,106,0.18344,27,-1.9006
ENSG00000225663,MCRIP1,172,0.13856,162,0.03889,109,-0.5779,120,-0.4237,191,0.35850,213,0.49211,156,-0.0178,97,-0.7660,165,0.07364
ENSG00000185624,P4HB,172,0.30068,228,0.77622,173,0.31462,67,-1.1581,167,0.28710,87,-0.7735,107,-0.4571,88,-0.7460,170,0.28352
ENSG00000141522,ARHGDIA,172,-0.6968,214,-0.3558,156,-0.8495,131,-1.1161,432,0.92457,506,1.06352,181,-0.6194,196,-0.4915,263,-0.0297
ENSG00000141552,ANAPC11,172,0.80620,103,-0.0306,154,0.62476,87,-0.3083,121,0.25051,63,-0.8125,83,-0.3832,94,-0.1891,57,-0.9449
ENSG00000185813,PCYT2,172,0.49376,150,0.27036,98,-0.4131,52,-1.3703,133,0.08120,170,0.47622,66,-1.0234,219,0.90198,78,-0.7611
ENSG00000197063,MAFG,172,0.94881,22,-2.2612,60,-0.7454,50,-1.0187,112,0.26531,242,1.57483,67,-0.5901,30,-1.7804,104,0.10592
ENSG00000169696,ASPSCR1,172,2.11485,57,0.11863,58,0.14783,24,-1.1963,33,-0.8092,53,0.02270,39,-0.4510,26,-1.0961,32,-0.7808
ENSG00000169689,CENPX,172,1.76182,69,0.16872,61,-0.0506,24,-1.4535,82,0.50124,55,-0.2137,43,-0.5749,37,-0.8018,0,-6.4331
ENSG00000169750,RAC3,172,1.38804,12,-2.7378,53,-0.5494,40,-0.9749,105,0.60019,90,0.27643,98,0.41053,5,-4.0052,80,0.08252
ENSG00000169738,DCXR,172,-0.2525,141,-0.5609,211,0.07596,125,-0.7431,217,0.13204,123,-0.7700,135,-0.6305,520,1.64364,154,-0.4200
ENSG00000169733,RFNG,172,2.69730,35,-0.2178,22,-0.9644,32,-0.3839,57,0.64205,11,-1.9376,20,-1.1034,0,-6.0545,0,-5.8293
ENSG00000169727,GPS1,172,0.51222,222,0.94865,109,-0.2228,62,-1.0845,172,0.58933,152,0.31033,96,-0.4215,67,-0.9662,31,-2.1114
ENSG00000169710,FASN,172,0.16823,230,0.65271,78,-1.0627,85,-0.9264,185,0.32422,171,0.16199,153,-0.0157,205,0.45282,84,-0.9446
ENSG00000141526,SLC16A3,172,1.99167,0,-7.5488,20,-1.5865,8,-2.9006,71,0.44353,84,0.67473,23,-1.3399,35,-0.7189,74,0.46469
ENSG00000141551,CSNK1D,172,1.03363,92,-0.0161,99,0.11264,58,-0.7229,103,0.19769,125,0.48886,128,0.52990,26,-1.9078,19,-2.3984
ENSG00000141562,NARF,172,1.51005,126,0.94276,15,-2.3682,30,-1.3445,72,0.01089,70,-0.0379,42,-0.8174,100,0.55810,15,-2.3138
ENSG00000141568,FOXK2,172,2.18525,32,-0.7280,19,-1.4788,31,-0.7767,40,-0.4175,33,-0.6609,27,-0.9669,29,-0.8565,85,0.85438
ENSG00000141580,WDR45B,172,1.37028,116,0.68013,93,0.30290,48,-0.7327,80,0.06480,44,-0.8571,37,-1.1348,98,0.39298,1,-5.8340
ENSG00000141542,RAB40B,172,1.65360,70,0.08377,24,-1.5613,28,-1.3184,22,-1.7888,16,-2.1618,37,-0.9043,214,2.09822,57,-0.2293
ENSG00000141556,TBCD,172,1.87296,27,-1.1879,52,-0.2163,42,-0.5360,75,0.44301,42,-0.5285,70,0.26871,13,-2.3002,24,-1.3968
ENSG00000101557,USP14,172,0.88716,51,-1.0439,71,-0.5492,34,-1.6604,193,1.30975,171,0.87771,73,-0.4988,20,-2.4490,29,-1.9025
ENSG00000141433,ADCYAP1,172,1.62299,0,-7.8144,119,0.94519,10,-2.7788,124,1.21592,1,-5.5273,21,-1.7361,84,0.35510,17,-2.0647
ENSG00000101577,LPIN2,172,1.87600,63,0.09905,61,0.05893,26,-1.2399,64,0.13925,35,-0.7904,31,-0.9944,70,0.27867,4,-3.8908
ENSG00000118680,MYL12B,172,-0.2343,197,-0.0142,236,0.27318,113,-0.8788,299,0.77430,218,0.14533,90,-1.2340,66,-1.6872,303,0.68779
ENSG00000263753,LINC00667,172,2.35431,52,0.14814,22,-1.1499,27,-0.8387,17,-1.6186,17,-1.5798,80,0.87145,59,0.37422,7,-2.7777
ENSG00000082397,EPB41L3,172,0.16549,65,-1.3371,106,-0.5935,59,-1.4921,282,1.18748,132,-0.2552,105,-0.6114,261,0.86288,88,-0.8887
ENSG00000173482,PTPRM,172,0.59775,5,-4.7198,64,-0.9553,58,-1.1199,214,1.16002,230,1.09865,82,-0.5776,104,-0.2181,50,-1.3450
ENSG00000178127,NDUFV2,172,0.23785,93,-0.7221,145,-0.0387,78,-0.9903,243,0.96283,132,-0.1812,155,0.07526,130,-0.2065,90,-0.7750
ENSG00000101745,ANKRD12,172,-0.1167,126,-0.6049,137,-0.4726,256,0.52831,125,-0.6773,236,0.39300,332,0.97388,136,-0.4816,206,0.17350
ENSG00000017797,RALBP1,172,0.93698,130,0.46234,76,-0.3913,58,-0.8228,73,-0.4971,140,0.58077,129,0.45345,67,-0.5961,60,-0.7710
ENSG00000168461,RAB31,172,1.08962,148,0.83152,71,-0.3694,125,0.53942,65,-0.5506,118,0.44303,39,-1.2815,23,-2.0697,71,-0.3748
ENSG00000101558,VAPA,172,-0.5493,278,0.21291,190,-0.3951,121,-1.0811,304,0.41117,309,0.38418,340,0.54501,278,0.21297,141,-0.8568
ENSG00000154856,APCDD1,172,1.31718,229,1.86696,109,0.52209,52,-0.6460,7,-3.6386,4,-4.1505,22,-1.9360,102,0.40987,85,0.12572
ENSG00000134265,NAPG,172,1.53066,51,-0.5174,21,-1.8318,41,-0.8466,104,0.74858,48,-0.6120,31,-1.2514,125,0.95621,7,-3.3200
ENSG00000141404,GNAL,172,2.64276,16,-1.4791,18,-1.2969,40,-0.0661,43,0.07689,35,-0.2811,38,-0.1387,11,-2.0132,0,-5.8623
ENSG00000255112,CHMP1B,172,0.42683,49,-1.5198,165,0.35857,32,-2.1576,132,0.00199,118,-0.1835,138,0.06488,42,-1.7641,343,1.65049
ENSG00000141385,AFG3L2,172,1.89544,47,-0.3335,18,-1.7538,31,-0.9638,74,0.44644,70,0.30103,61,0.06030,32,-0.9126,3,-4.0558
ENSG00000134278,SPIRE1,172,1.99359,49,-0.1913,67,0.28841,43,-0.4022,37,-0.7094,50,-0.1697,47,-0.2802,54,-0.0576,2,-4.5446
ENSG00000128789,PSMG2,172,1.90951,48,-0.3141,44,-0.4502,30,-1.0053,49,-0.3060,8,-2.8685,42,-0.4922,81,0.54743,58,-0.0044
ENSG00000085415,SEH1L,172,2.62768,7,-2.5964,10,-2.1792,20,-1.1336,57,0.57803,55,0.43771,36,-0.2327,0,-6.2175,5,-3.1666
ENSG00000168675,LDLRAD4,172,1.97056,69,0.32364,41,-0.4887,19,-1.6704,46,-0.3458,50,-0.1908,48,-0.2476,72,0.39122,0,-6.1076
ENSG00000101654,RNMT,172,1.32415,76,-0.0571,38,-1.1123,49,-0.7479,72,-0.1610,115,0.62413,145,1.02264,23,-1.8892,25,-1.7173
ENSG00000067900,ROCK1,172,1.79133,152,1.54577,41,-0.6262,50,-0.3405,6,-3.5784,19,-1.7672,17,-1.9337,37,-0.8045,117,1.07134
ENSG00000167088,SNRPD1,172,1.37250,30,-1.4176,86,0.19189,44,-0.8552,70,-0.1623,57,-0.4537,63,-0.3111,38,-1.0967,136,0.95222
ENSG00000101752,MIB1,172,2.24701,27,-0.9101,36,-0.5038,44,-0.1760,38,-0.4686,45,-0.1604,57,0.23582,6,-3.1082,32,-0.6814
ENSG00000101782,RIOK3,172,2.42810,28,-0.7773,18,-1.4338,22,-1.0815,35,-0.4625,65,0.57358,53,0.25423,6,-2.9213,22,-1.1214
ENSG00000141447,OSBPL1A,172,1.96671,41,-0.5151,32,-0.8828,58,0.05236,30,-1.0393,8,-2.8079,47,-0.2818,118,1.23902,28,-1.0980
ENSG00000154059,IMPACT,172,2.10796,38,-0.5282,35,-0.6256,24,-1.1744,78,0.75159,43,-0.3374,31,-0.8233,2,-4.4798,26,-1.0956
ENSG00000141380,SS18,172,2.08355,114,1.27509,15,-1.9319,21,-1.4224,52,-0.0299,43,-0.3362,46,-0.2388,4,-3.8602,15,-1.9166
ENSG00000171885,AQP4,172,-1.8690,2690,2.94311,847,0.61066,1012,0.91639,63,-3.4876,71,-3.1728,347,-0.8124,370,-0.7153,201,-1.6393
ENSG00000170558,CDH2,172,1.16467,202,1.45778,67,-0.3817,49,-0.8790,72,-0.3218,75,-0.2116,89,0.05042,17,-2.3933,45,-0.9874
ENSG00000118276,B4GALT6,172,2.31295,7,-2.8884,24,-1.0440,26,-0.9302,60,0.40478,40,-0.2900,64,0.46774,0,-5.8285,27,-0.9011
ENSG00000134769,DTNA,172,-0.1671,846,2.83449,212,0.17197,183,-0.0693,59,-1.9128,58,-1.8180,173,-0.1534,107,-0.8992,40,-2.3759
ENSG00000166974,MAPRE2,172,-0.1666,66,-1.6207,165,-0.2346,106,-0.9144,279,0.72483,272,0.57635,154,-0.3394,281,0.63140,135,-0.5392
ENSG00000172466,ZNF24,172,1.94787,121,1.27530,34,-0.8150,32,-0.8688,15,-2.1441,28,-1.0732,43,-0.4361,106,1.02781,4,-3.9845
ENSG00000141429,GALNT1,172,2.70582,21,-0.9810,37,-0.1250,24,-0.7793,38,-0.1079,29,-0.5227,36,-0.1760,8,-2.3501,0,-5.6329
ENSG00000141425,RPRD1A,172,0.51918,133,0.09450,96,-0.4113,74,-0.8084,130,0.07126,99,-0.3615,202,0.79468,98,-0.3843,115,-0.1303
ENSG00000141424,SLC39A6,172,1.16563,17,-2.4068,74,-0.2379,56,-0.6720,126,0.73224,96,0.18163,103,0.30038,72,-0.2877,16,-2.4806
ENSG00000134759,ELP2,172,2.62026,76,0.98776,12,-1.8433,29,-0.5819,37,-0.2321,33,-0.3888,18,-1.2777,1,-5.0753,5,-3.0097
ENSG00000134775,FHOD3,172,2.16301,50,-0.0360,18,-1.6123,12,-2.1345,75,0.72607,27,-0.9948,43,-0.2662,4,-3.6315,37,-0.5313
ENSG00000134779,TPGS2,172,0.32315,66,-1.1655,96,-0.6059,90,-0.7018,263,1.25326,230,0.81513,73,-1.0160,105,-0.4652,49,-1.6035
ENSG00000101489,CELF4,172,-1.2934,51,-3.0867,306,-0.4112,323,-0.3270,506,0.45301,816,1.21835,900,1.39741,73,-2.5567,317,-0.3556
ENSG00000078142,PIK3C3,172,2.15148,72,0.52745,17,-1.6901,25,-1.1118,35,-0.6737,22,-1.2882,19,-1.5397,32,-0.7346,89,0.89122
ENSG00000152214,RIT2,172,2.85998,0,-7.0056,18,-1.1237,21,-0.9482,64,0.99385,25,-0.6739,15,-1.4015,0,-6.0841,3,-3.4328
ENSG00000132872,SYT4,172,-1.0254,78,-2.1969,222,-0.6359,101,-1.8243,766,1.77118,714,1.29679,351,0.08837,82,-2.1326,73,-2.2910
ENSG00000141469,SLC14A1,172,1.07492,265,1.89102,72,-0.3586,167,1.02134,10,-3.4607,5,-4.2052,67,-0.4809,85,-0.1052,53,-0.8213
ENSG00000152234,ATP5F1A,172,-1.0741,418,0.31828,348,0.01957,261,-0.4326,537,0.86361,254,-0.4753,455,0.45745,298,-0.2246,154,-1.2366
ENSG00000078043,PIAS2,172,2.15949,52,0.02101,38,-0.4701,46,-0.1837,30,-0.9332,29,-0.8728,109,1.26449,2,-4.6977,8,-2.8041
ENSG00000167220,HDHD2,172,1.31569,91,0.22300,47,-0.8074,40,-1.0510,75,-0.0936,56,-0.5524,72,-0.1579,112,0.57228,52,-0.6679
ENSG00000134049,IER3IP1,172,1.83423,59,-0.0396,42,-0.5778,24,-1.4027,48,-0.3943,41,-0.6123,52,-0.2307,34,-0.9015,84,0.53733
ENSG00000175387,SMAD2,172,1.50565,175,1.53588,24,-1.6549,45,-0.7222,47,-0.7160,60,-0.2791,67,-0.1099,25,-1.6209,53,-0.4520
ENSG00000134030,CTIF,172,0.80976,20,-2.4621,69,-0.6638,63,-0.8016,154,0.72160,202,1.09191,125,0.28341,58,-0.9215,35,-1.6663
ENSG00000141627,DYM,172,2.24168,36,-0.4818,34,-0.5637,23,-1.1566,59,0.31905,65,0.44935,23,-1.1999,1,-4.8406,22,-1.2385
ENSG00000177576,C18orf32,172,-0.2711,213,0.07016,155,-0.4325,141,-0.5780,206,0.01556,104,-1.0441,191,-0.1063,502,1.55216,150,-0.4816
ENSG00000265681,RPL17,172,-2.5521,981,0.09122,1826,1.14297,787,-0.2594,815,-0.2273,315,-1.6561,359,-1.4634,1629,0.93995,1568,0.87359
ENSG00000167315,ACAA2,172,1.94893,135,1.46968,52,-0.1457,44,-0.3903,32,-0.9620,1,-5.8446,31,-0.9334,37,-0.6768,34,-0.8143
ENSG00000141644,MBD1,172,2.28579,88,0.98697,22,-1.2420,22,-1.2270,36,-0.4975,9,-2.5035,46,-0.0771,54,0.17333,0,-6.0835
ENSG00000141639,MAPK4,172,1.96366,115,1.18859,51,-0.1696,80,0.56673,35,-0.8326,28,-1.0994,43,-0.4205,7,-2.9790,0,-6.3011
ENSG00000134042,MRO,172,3.01601,69,1.07689,28,-0.3835,61,0.86048,7,-2.5068,4,-3.0404,9,-2.0584,2,-4.0281,0,-5.6527
ENSG00000082212,ME2,172,1.69933,46,-0.5264,22,-1.6108,58,-0.1703,77,0.33320,77,0.28057,70,0.12914,44,-0.5995,2,-5.1304
ENSG00000141646,SMAD4,172,2.12376,75,0.57438,14,-1.9787,22,-1.3180,22,-1.4180,24,-1.2097,84,0.77401,40,-0.4202,49,-0.0992
ENSG00000196628,TCF4,172,0.28622,493,2.22248,164,0.21168,150,0.06181,2,-5.9240,4,-5.0039,201,0.54713,89,-0.7545,162,0.18658
ENSG00000091164,TXNL1,172,0.41485,62,-1.1710,109,-0.3151,64,-1.1404,228,1.05241,144,0.12783,92,-0.5776,115,-0.2325,118,-0.1931
ENSG00000091157,WDR7,172,1.01656,56,-0.7893,39,-1.3445,44,-1.1490,170,1.18458,111,0.27260,95,0.02850,12,-3.0873,66,-0.5387
ENSG00000177511,ST8SIA3,172,1.18626,0,-8.1508,44,-1.0223,47,-0.9211,112,0.52009,115,0.48647,184,1.30830,30,-1.5768,34,-1.4074
ENSG00000066926,FECH,172,2.53228,60,0.51727,24,-0.9108,23,-0.9764,19,-1.3347,36,-0.2911,35,-0.3551,44,0.02287,3,-3.8797
ENSG00000134440,NARS,172,0.47086,186,0.60278,121,-0.0919,66,-1.0341,150,0.27561,136,0.09377,140,0.14071,100,-0.4032,66,-1.0374
ENSG00000049759,NEDD4L,172,1.64558,61,-0.1383,73,0.14304,39,-0.8075,56,-0.2991,66,-0.0171,83,0.36579,23,-1.6121,35,-0.9822
ENSG00000166562,SEC11C,172,-0.1600,180,-0.0887,104,-0.9367,122,-0.6942,214,0.21723,133,-0.5660,106,-0.9083,548,1.86103,109,-0.8679
ENSG00000074695,LMAN1,172,1.75008,109,0.91070,19,-1.7899,31,-1.0983,31,-1.1777,47,-0.4548,43,-0.6049,33,-1.0048,113,0.97869
ENSG00000176641,RNF152,172,2.24071,0,-7.3807,88,0.94220,23,-1.1851,36,-0.5499,47,-0.0951,54,0.13169,18,-1.5633,23,-1.1508
ENSG00000134444,RELCH,172,2.27076,5,-3.4093,44,-0.1754,16,-1.6882,72,0.74544,48,-0.0423,11,-2.2377,14,-1.8770,35,-0.5051
ENSG00000081913,PHLPP1,172,1.67976,48,-0.4900,115,0.94793,75,0.22700,12,-2.6492,17,-2.0181,34,-1.0000,161,1.55408,5,-3.6264
ENSG00000119537,KDSR,172,1.16484,109,0.38756,77,-0.1759,39,-1.2193,61,-0.5968,84,-0.0425,30,-1.5793,127,0.64358,99,0.23397
ENSG00000119541,VPS4B,172,0.91684,15,-2.7681,92,-0.1142,20,-2.4241,193,1.35133,92,-0.1135,58,-0.8274,148,0.66547,5,-4.2418
ENSG00000166479,TMX3,172,1.97810,36,-0.6847,31,-0.9277,22,-1.4542,56,0.00053,62,0.16878,52,-0.1194,31,-0.8996,43,-0.4209
ENSG00000206052,DOK6,172,2.11858,0,-7.4620,65,0.35595,40,-0.4404,69,0.50439,71,0.48776,15,-1.9173,0,-6.5394,25,-1.1604
ENSG00000166347,CYB5A,172,2.39623,32,-0.5745,10,-2.2415,28,-0.7954,49,0.10854,48,0.06700,5,-3.2381,45,-0.0259,24,-1.0245
ENSG00000187773,DIPK1C,172,3.06758,29,-0.3160,61,0.89372,54,0.70256,3,-3.7382,2,-4.1222,20,-0.8614,9,-2.0051,0,-5.6263
ENSG00000133313,CNDP2,172,0.22813,352,1.47113,100,-0.6210,87,-0.8334,79,-1.0823,73,-1.0971,118,-0.3737,250,0.85410,182,0.32336
ENSG00000150656,CNDP1,172,0.42189,22,-2.6763,45,-1.6444,57,-1.2899,2,-6.0308,6,-4.5824,40,-1.8249,947,4.47708,32,-2.1431
ENSG00000197971,MBP,172,-4.5713,150,-4.7724,5330,0.59649,5697,0.70947,537,-3.0662,643,-2.6535,2980,-0.3452,17733,3.04585,3277,-0.1958
ENSG00000122490,SLC66A2,172,1.67920,86,0.44213,34,-0.9984,31,-1.1230,54,-0.3267,75,0.22362,89,0.51328,23,-1.5727,33,-1.0407
ENSG00000141759,TXNL4A,172,0.19477,141,-0.1247,190,0.35641,88,-0.8587,213,0.63176,174,0.21673,72,-1.1618,195,0.40018,66,-1.2828
ENSG00000129946,SHC2,172,1.33907,45,-0.8441,65,-0.2890,34,-1.2570,92,0.31044,97,0.34945,59,-0.4289,59,-0.4278,63,-0.3281
ENSG00000099804,CDC34,172,1.49241,132,1.01574,53,-0.4856,40,-0.9049,78,0.13823,43,-0.7816,19,-2.0298,61,-0.2637,44,-0.7698
ENSG00000172270,BSG,172,-1.4548,586,0.45819,898,1.19723,397,-0.1719,297,-0.6848,368,-0.2898,607,0.51914,299,-0.6124,499,0.19411
ENSG00000099822,HCN2,172,0.59766,13,-3.2367,75,-0.7226,97,-0.3214,110,-0.1408,84,-0.5424,151,0.37805,353,1.91322,27,-2.2549
ENSG00000099821,POLRMT,172,2.26961,47,-0.0602,38,-0.3875,11,-2.1772,28,-0.9661,26,-0.9541,40,-0.3148,99,1.18121,0,-6.0917
ENSG00000099864,PALM,172,0.72671,253,1.41203,127,0.22478,119,0.12120,57,-1.1243,76,-0.5899,123,0.17376,115,0.05754,7,-3.9586
ENSG00000129951,PLPPR3,172,1.91252,0,-7.6042,85,0.62976,51,-0.1971,33,-0.9441,4,-3.7797,188,2.09589,7,-3.1723,7,-3.1665
ENSG00000175221,MED16,172,1.73199,45,-0.5216,10,-2.7201,35,-0.9298,75,0.29871,79,0.35146,81,0.39010,18,-1.8953,45,-0.5305
ENSG00000182087,TMEM259,172,1.03181,176,1.06907,38,-1.3710,35,-1.4901,94,0.02942,47,-1.0319,85,-0.1427,111,0.28644,75,-0.3343
ENSG00000099817,POLR2E,172,0.65537,97,-0.2732,98,-0.2490,77,-0.6320,211,1.20801,66,-0.8751,66,-0.8773,111,-0.0663,44,-1.4812
ENSG00000167468,GPX4,172,-1.7188,534,0.02050,668,0.38279,333,-0.7200,741,0.64410,433,-0.3142,625,0.27493,463,-0.2068,565,0.10946
ENSG00000118046,STK11,172,1.54874,116,0.83826,51,-0.4901,35,-1.0773,30,-1.4100,50,-0.5323,132,1.06875,33,-1.1525,50,-0.5252
ENSG00000099625,CBARP,172,2.72666,16,-1.4320,23,-0.8648,21,-1.0002,39,-0.0644,29,-0.4809,56,0.52917,1,-4.8467,7,-2.6153
ENSG00000099624,ATP5F1D,172,-1.0915,350,0.01239,313,-0.1679,254,-0.4922,411,0.30948,290,-0.2853,475,0.50970,354,0.03256,444,0.39826
ENSG00000167470,MIDN,172,0.95758,212,1.33741,105,0.13137,67,-0.5651,45,-1.2686,35,-1.5458,78,-0.3372,69,-0.5251,137,0.57200
ENSG00000099622,CIRBP,172,-0.3893,580,1.68744,173,-0.3789,135,-0.7682,178,-0.3760,184,-0.2816,196,-0.1871,287,0.43027,118,-0.9643
ENSG00000160953,PWWP3A,172,1.55269,99,0.57748,20,-1.8549,46,-0.6529,79,0.22296,30,-1.2669,41,-0.8065,91,0.43359,39,-0.9075
ENSG00000115286,NDUFS7,172,0.26554,129,-0.1908,134,-0.1292,80,-0.9335,156,0.12582,105,-0.5125,123,-0.2679,325,1.36515,77,-0.9988
ENSG00000130005,GAMT,172,0.69591,204,0.98830,98,-0.2209,90,-0.3467,88,-0.4248,141,0.36958,124,0.16188,98,-0.2142,21,-2.5225
ENSG00000071626,DAZAP1,172,1.86341,102,0.89408,60,0.02885,37,-0.7521,38,-0.7696,64,0.11586,15,-2.0755,4,-3.8417,64,0.13172
ENSG00000115268,RPS15,172,-2.4275,1063,0.36124,1748,1.21636,850,-0.0027,532,-0.8086,321,-1.5003,579,-0.6054,1559,1.01181,1158,0.50307
ENSG00000115266,APC2,172,0.57879,197,0.81382,122,0.01522,57,-1.1649,122,0.02196,125,0.05990,154,0.39844,108,-0.1716,27,-2.2832
ENSG00000119559,C19orf25,172,1.97400,65,0.22258,30,-0.9645,42,-0.4509,39,-0.6117,81,0.58494,80,0.57823,4,-3.6508,10,-2.6150
ENSG00000071655,MBD3,172,1.99415,124,1.36070,25,-1.2430,38,-0.6003,32,-0.9439,23,-1.3392,38,-0.5994,3,-4.0170,70,0.37356
ENSG00000127540,UQCR11,172,-1.0823,326,-0.0914,497,0.59849,367,0.09995,440,0.45222,123,-1.5846,240,-0.5723,533,0.71642,313,-0.1541
ENSG00000129968,ABHD17A,172,0.23691,145,-0.0412,145,-0.0422,91,-0.7635,69,-1.2852,106,-0.5311,146,-0.0267,439,1.91378,104,-0.5607
ENSG00000227500,SCAMP4,172,1.38633,216,1.82727,27,-1.5541,29,-1.4576,26,-1.7223,57,-0.4486,38,-1.0635,151,1.15011,17,-2.2529
ENSG00000133275,CSNK1G2,172,1.92976,63,0.13548,33,-0.8644,41,-0.5308,69,0.32288,78,0.49216,40,-0.5662,11,-2.4218,0,-6.3250
ENSG00000133243,BTBD2,172,0.78442,63,-0.8283,115,0.11464,81,-0.4398,149,0.62395,123,0.22816,145,0.50250,39,-1.5254,33,-1.7994
ENSG00000065000,AP3D1,172,0.11311,145,-0.1604,151,-0.0988,82,-1.0345,203,0.44269,221,0.52297,164,0.04241,68,-1.3225,193,0.30009
ENSG00000104886,PLEKHJ1,172,1.66722,47,-0.5272,40,-0.7682,33,-1.0431,77,0.28573,67,0.02483,71,0.12541,21,-1.7564,52,-0.3516
ENSG00000104904,OAZ1,172,-1.6812,502,-0.0373,563,0.14567,322,-0.7323,916,1.14459,575,0.17981,347,-0.6201,339,-0.6528,491,-0.0736
ENSG00000130332,LSM7,172,0.65600,116,0.01314,114,-0.0214,60,-1.0203,122,0.09877,71,-0.7599,83,-0.5101,203,0.93973,91,-0.3779
ENSG00000099800,TIMM13,172,0.61977,123,0.07466,90,-0.4307,79,-0.6285,142,0.35023,114,-0.0451,107,-0.1495,82,-0.5701,126,0.10335
ENSG00000099860,GADD45B,172,0.35728,329,1.49426,255,1.02545,118,-0.2454,27,-2.5864,31,-2.2571,25,-2.5774,49,-1.5807,345,1.58560
ENSG00000176533,GNG7,172,0.81724,121,0.22547,64,-0.7714,72,-0.5933,10,-3.6811,27,-2.0331,57,-0.9349,420,2.58097,96,-0.1368
ENSG00000176490,DIRAS1,172,1.91570,81,0.53843,34,-0.8201,28,-1.1335,29,-1.1794,45,-0.4018,147,1.60575,0,-6.6751,16,-1.9757
ENSG00000141873,SLC39A3,172,2.05820,65,0.30976,23,-1.2777,11,-2.3422,52,-0.0617,57,0.09389,58,0.10934,48,-0.1752,0,-6.2357
ENSG00000104969,SGTA,172,0.95091,113,0.23869,109,0.18483,63,-0.6626,97,0.00742,111,0.21494,35,-1.5640,115,0.27936,57,-0.8135
ENSG00000172009,THOP1,172,1.14253,112,0.41477,78,-0.1681,45,-1.0214,77,-0.2228,106,0.32320,123,0.56871,66,-0.4360,14,-2.7476
ENSG00000104964,TLE5,172,-1.6417,464,-0.1218,482,-0.0626,464,-0.1228,671,0.54878,595,0.27863,796,0.76559,328,-0.6652,367,-0.4904
ENSG00000088256,GNA11,172,2.22791,52,0.05493,57,0.21471,41,-0.3170,46,-0.1360,12,-2.1794,15,-1.8277,50,0.01465,8,-2.6374
ENSG00000125912,NCLN,172,2.17702,33,-0.6934,20,-1.3914,23,-1.1965,46,-0.1695,29,-0.8521,49,-0.0668,40,-0.3900,51,0.00803
ENSG00000161082,CELF5,172,0.59249,6,-4.4085,140,0.25470,90,-0.4424,87,-0.5455,221,1.02130,265,1.35272,66,-0.9123,61,-1.0298
ENSG00000141905,NFIC,172,0.16621,456,1.90395,161,0.05933,139,-0.1687,32,-2.5299,80,-1.0250,96,-0.7481,230,0.65021,152,-0.0334
ENSG00000129932,DOHH,172,1.70620,10,-2.8213,25,-1.4218,53,-0.2981,66,0.04359,55,-0.2426,30,-1.1708,140,1.31634,26,-1.3686
ENSG00000105325,FZR1,172,1.58997,39,-0.8518,24,-1.6008,41,-0.7912,80,0.29293,64,-0.1051,133,1.11203,29,-1.3082,21,-1.7967
ENSG00000161091,MFSD12,172,2.30836,19,-1.3883,52,0.12879,14,-1.8300,29,-0.8788,9,-2.4909,75,0.73441,54,0.19440,28,-0.8571
ENSG00000186111,PIP5K1C,172,1.99578,43,-0.4178,53,-0.0683,22,-1.4324,49,-0.2227,24,-1.2821,28,-1.0576,28,-1.0442,89,0.76535
ENSG00000183617,MRPL54,172,1.43260,86,0.24335,53,-0.5231,37,-1.0674,65,-0.2361,18,-2.1107,32,-1.2835,130,0.93189,83,0.18584
ENSG00000007264,MATK,172,2.59361,3,-3.7747,54,0.39040,38,-0.1549,38,-0.2082,0,-6.7468,65,0.68717,5,-3.1827,12,-1.8514
ENSG00000167654,ATCAY,172,0.31896,20,-2.9042,122,-0.2257,92,-0.6746,221,0.86123,169,0.29568,291,1.22415,60,-1.3113,43,-1.8189
ENSG00000167657,DAPK3,172,1.68816,60,-0.1275,48,-0.4687,30,-1.1624,60,-0.1390,49,-0.4335,48,-0.4561,79,0.30791,42,-0.6637
ENSG00000167658,EEF2,172,-1.2971,548,0.52384,391,-0.0285,411,0.05324,435,0.16293,374,-0.0981,385,-0.0516,425,0.10542,402,0.01695
ENSG00000178951,ZBTB7A,172,0.17070,225,0.61473,66,-1.3003,183,0.27532,57,-1.6406,89,-0.8599,346,1.37038,175,0.19653,176,0.20749
ENSG00000126934,MAP2K2,172,-0.2765,222,0.12924,139,-0.6076,114,-0.9039,252,0.38423,270,0.45229,265,0.41828,165,-0.3408,196,-0.0704
ENSG00000105255,FSD1,172,1.43017,30,-1.3774,25,-1.6418,26,-1.5927,123,0.98035,77,0.05549,82,0.15435,57,-0.4091,28,-1.5094
