Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000101542,CDH20,8,-1.8342,2,-3.3341,46,0.87667,13,-1.2262,50,1.14443,74,1.68248,20,-0.4615
ENSG00000176641,RNF152,45,0.55410,25,-0.3409,6,-2.2910,46,0.84674,18,-0.8875,37,0.24604,26,-0.3657
ENSG00000134444,RELCH,13,-1.3363,27,-0.2808,16,-1.0227,51,1.09125,35,0.17660,8,-1.9505,26,-0.3877
ENSG00000141664,ZCCHC2,8,-0.6710,2,-2.1967,13,0.11219,17,0.75397,8,-0.5895,7,-0.8555,14,0.29863
ENSG00000081913,PHLPP1,17,-1.8518,43,-0.4525,66,0.18047,37,-0.8586,56,-0.0828,162,1.68987,71,0.36349
ENSG00000171791,BCL2,36,0.30181,2,-3.5116,40,0.43551,19,-0.8562,75,1.74932,15,-1.0241,24,-0.4268
ENSG00000119537,KDSR,8,-3.5164,63,-0.4618,108,0.38651,67,-0.4602,123,0.65240,159,1.01616,83,-0.0323
ENSG00000119541,VPS4B,8,-3.1936,96,0.37718,32,-1.2940,108,0.81076,53,-0.5850,136,0.93503,58,-0.4818
ENSG00000171451,DSEL,8,-2.1335,3,-3.5477,19,-0.8494,38,0.33777,18,-0.9570,72,1.26439,45,0.63609
ENSG00000166479,TMX3,159,2.11215,2,-4.1181,76,0.80905,55,0.40824,26,-0.9386,8,-2.6101,26,-0.9819
ENSG00000206052,DOK6,67,0.27837,2,-4.4037,12,-2.2407,77,0.70797,54,-0.0599,31,-0.8833,67,0.33549
ENSG00000170677,SOCS6,70,2.05453,5,-1.9072,26,0.37118,13,-0.8668,3,-2.8177,48,1.36671,20,-0.0404
ENSG00000141668,CBLN2,8,-1.0934,8,-1.0274,8,-0.9492,27,1.27306,30,1.17070,7,-1.2729,2,-2.8431
ENSG00000075336,TIMM21,8,-1.8800,2,-3.3794,48,0.90923,30,0.22129,25,-0.1547,52,1.03073,25,-0.1970
ENSG00000166347,CYB5A,9,-1.9049,5,-2.5431,33,0.07940,29,-0.1962,25,-0.3631,93,1.79126,35,0.19778
ENSG00000187773,DIPK1C,144,2.12977,38,-0.1142,24,-0.7914,25,-0.9396,54,0.46267,22,-0.9301,33,-0.4027
ENSG00000133313,CNDP2,8,-4.1810,166,0.29929,247,0.94576,137,-0.0130,120,-0.2228,210,0.67696,123,-0.2097
ENSG00000150656,CNDP1,319,0.74188,49,-2.1111,16,-3.7003,62,-2.0704,36,-2.6458,887,2.62518,339,1.08502
ENSG00000180011,ZADH2,8,-1.2196,2,-2.7292,22,0.39101,22,0.52291,16,-0.1567,17,0.00654,19,0.13143
ENSG00000179981,TSHZ1,8,-1.1875,32,1.02067,17,-0.0140,12,-0.5968,22,0.44911,6,-1.4546,21,0.43368
ENSG00000197971,MBP,14003,1.19067,2657,-1.4137,1185,-2.6029,1847,-2.2704,1739,-2.1369,13031,1.06799,15291,1.87297
ENSG00000263146,LINC01896,8,-1.7084,2,-3.3074,47,0.93001,15,-1.0661,55,1.39880,41,0.71250,24,-0.1704
ENSG00000166377,ATP9B,8,-1.0856,2,-2.6001,22,0.52105,14,-0.1797,21,0.50706,40,1.50034,11,-0.6135
ENSG00000122490,SLC66A2,13,-1.6811,2,-3.9663,95,1.36144,43,0.07126,59,0.62086,18,-1.2055,39,-0.0779
ENSG00000226742,HSBP1L1,8,-1.3728,19,-0.0473,69,2.15408,16,-0.3676,16,-0.3470,21,0.14088,13,-0.6745
ENSG00000141759,TXNL4A,239,0.54584,93,-0.9232,143,-0.2667,210,0.46769,139,-0.3269,170,0.00743,147,-0.2619
ENSG00000101544,ADNP2,8,-1.3765,2,-2.8846,29,0.62978,26,0.65489,15,-0.4560,35,0.95599,15,-0.4936
ENSG00000141934,PLPP2,121,2.12728,2,-3.7120,10,-1.7722,4,-3.5372,5,-2.7619,136,2.36537,51,0.77731
ENSG00000183186,C2CD4C,8,-0.8054,7,-0.8261,1,-2.8838,22,1.27995,23,0.98311,0,-7.1096,6,-1.2157
ENSG00000129946,SHC2,178,2.03030,2,-4.3461,39,-0.4872,63,0.34434,60,0.17829,31,-0.8458,25,-1.2765
ENSG00000141933,TPGS1,399,4.00724,3,-4.1986,29,-0.8986,31,-0.9878,20,-1.5140,31,-0.8342,21,-1.5579
ENSG00000099804,CDC34,11,-1.8359,19,-0.9977,42,0.14982,52,0.72439,40,0.08160,46,0.29508,28,-0.5002
ENSG00000172270,BSG,262,-0.0791,145,-0.9811,268,-0.0460,280,0.02822,365,0.49169,206,-0.4508,285,0.06408
ENSG00000099822,HCN2,115,0.26063,40,-1.3527,22,-2.2288,95,-0.0565,47,-1.1598,211,1.26044,135,0.64341
ENSG00000099821,POLRMT,39,0.36236,28,-0.1640,37,0.24748,22,-0.6836,39,0.37684,49,0.71053,29,-0.1207
ENSG00000070423,RNF126,8,-1.9788,51,0.86779,47,0.75233,32,0.17515,22,-0.4672,52,0.90394,17,-0.8947
ENSG00000099864,PALM,164,0.90482,28,-1.8196,137,0.60477,75,-0.4229,133,0.62832,82,-0.2077,78,-0.3193
ENSG00000011304,PTBP1,8,-1.6331,2,-3.1405,132,3.17944,7,-1.9407,28,0.29944,32,0.49951,14,-0.8546
ENSG00000129951,PLPPR3,50,0.62832,2,-3.6791,13,-1.3581,59,1.37166,38,0.21798,0,-5.2463,20,-0.9269
ENSG00000175221,MED16,8,-2.2850,2,-3.7794,55,0.65953,46,0.53986,30,-0.3286,42,0.22247,40,0.17679
ENSG00000198858,R3HDM4,119,2.73303,2,-3.2651,23,-0.1361,21,-0.3679,11,-1.3189,15,-0.8101,21,-0.3091
ENSG00000065268,WDR18,13,-0.8929,2,-3.1560,38,0.77188,30,0.51957,25,0.12419,44,1.00245,12,-1.0625
ENSG00000182087,TMEM259,67,-0.0822,2,-4.7307,97,0.51304,86,0.44632,40,-0.9105,102,0.59617,73,0.07691
ENSG00000099817,POLR2E,98,-0.3657,105,-0.2594,113,-0.1460,167,0.66628,116,-0.1104,104,-0.2743,98,-0.4318
ENSG00000167468,GPX4,293,-1.1602,922,0.61282,554,-0.1931,778,0.47325,680,0.13909,550,-0.2035,454,-0.5792
ENSG00000118046,STK11,8,-2.0276,16,-0.9477,71,1.34779,33,0.11825,31,-0.0061,21,-0.6019,31,0.01654
ENSG00000099625,CBARP,116,2.79631,2,-3.1844,2,-3.2778,33,0.70218,8,-1.6611,3,-2.9681,13,-0.9902
ENSG00000099624,ATP5F1D,761,1.75522,115,-1.2771,236,-0.1876,260,-0.0491,233,-0.2244,183,-0.5772,220,-0.3457
ENSG00000167470,MIDN,77,1.14123,2,-3.8444,73,1.05297,35,-0.1728,44,0.26535,27,-0.4918,28,-0.5152
ENSG00000099622,CIRBP,301,-0.0280,196,-0.6858,511,0.81615,328,0.13965,306,-0.0016,303,-0.0180,251,-0.3660
ENSG00000228300,FAM174C,8,-2.1677,111,2.02765,65,1.07917,28,-0.3381,27,-0.3363,23,-0.5662,20,-0.8917
ENSG00000160953,PWWP3A,449,2.18048,231,0.97914,94,-0.4466,84,-0.7817,136,0.13874,81,-0.6784,57,-1.3483
ENSG00000115286,NDUFS7,227,0.19318,106,-0.9724,130,-0.6673,208,0.07050,177,-0.2150,436,1.26695,175,-0.2473
ENSG00000130005,GAMT,77,-0.3612,163,0.82012,95,-0.0387,99,0.03882,61,-0.7676,147,0.65541,89,-0.1762
ENSG00000071626,DAZAP1,174,2.45710,4,-3.3322,51,0.29491,21,-1.2869,37,-0.2410,32,-0.4036,44,0.06153
ENSG00000115268,RPS15,1373,0.47684,2055,1.14396,1006,-0.0163,605,-0.9852,1032,0.02597,1339,0.43710,984,-0.0597
ENSG00000115266,APC2,8,-3.2407,2,-4.7185,136,1.06793,87,0.48421,61,-0.2343,65,-0.1220,76,0.15992
ENSG00000119559,C19orf25,8,-1.7058,2,-3.1795,35,0.55255,33,0.66794,15,-0.8014,47,1.05560,21,-0.2533
ENSG00000071655,MBD3,8,-2.2790,12,-1.5661,53,0.60157,30,-0.3633,53,0.66978,27,-0.4186,48,0.53976
ENSG00000127540,UQCR11,277,-0.8499,641,0.44979,537,0.16621,430,-0.2325,561,0.26127,618,0.38979,452,-0.1203
ENSG00000129911,KLF16,8,-0.9294,2,-2.4470,39,1.66249,17,0.41761,14,-0.0801,0,-6.7677,13,-0.1377
ENSG00000129968,ABHD17A,8,-3.8576,86,-0.3692,86,-0.3690,71,-0.8456,73,-0.6720,398,2.20972,140,0.47401
ENSG00000227500,SCAMP4,8,-2.3891,4,-3.0996,131,2.04604,22,-1.0215,29,-0.4747,80,1.16241,45,0.27385
ENSG00000133275,CSNK1G2,85,1.51914,2,-3.6748,38,0.21077,37,0.20173,32,-0.1047,27,-0.3084,24,-0.5832
ENSG00000133243,BTBD2,122,0.68807,44,-0.8986,66,-0.2756,90,0.28600,112,0.61267,38,-1.1019,58,-0.5702
ENSG00000099875,MKNK2,110,2.46848,2,-3.3377,31,0.23927,19,-0.6278,42,0.82586,7,-1.8932,11,-1.4722
ENSG00000065000,AP3D1,140,0.29727,7,-4.1130,86,-0.4707,171,0.88753,133,0.23680,52,-1.2219,92,-0.4173
ENSG00000104886,PLEKHJ1,8,-2.2761,2,-3.7707,45,0.33925,52,0.82532,55,0.74730,11,-1.7353,28,-0.4232
ENSG00000104904,OAZ1,945,0.71931,366,-0.7648,530,-0.1993,823,0.70665,615,0.03608,420,-0.5559,349,-0.9581
ENSG00000130332,LSM7,8,-3.4473,60,-0.4708,119,0.59548,95,0.31933,93,0.22474,132,0.76313,59,-0.5712
ENSG00000005206,SPPL2B,8,-1.8600,3,-3.0246,78,1.75474,33,0.40996,21,-0.3763,31,0.19620,19,-0.5851
ENSG00000099800,TIMM13,9,-3.6946,192,0.83717,112,-0.0183,113,-0.0068,149,0.47024,94,-0.2959,107,-0.1182
ENSG00000099860,GADD45B,141,2.90102,57,1.16010,37,0.45348,13,-1.3325,6,-2.3382,18,-0.6943,15,-1.0937
ENSG00000176533,GNG7,83,-0.3452,97,-0.1002,94,-0.1528,42,-1.6510,56,-0.9970,394,2.29762,135,0.50411
ENSG00000176490,DIRAS1,216,2.45444,2,-4.3201,30,-0.8720,58,0.19209,24,-1.2851,10,-2.3889,50,-0.1150
ENSG00000141873,SLC39A3,36,0.41799,2,-3.3422,47,0.85013,32,0.30266,32,0.27112,20,-0.4832,20,-0.5425
ENSG00000104969,SGTA,34,-0.7269,11,-2.3597,74,0.48604,55,0.01695,40,-0.5041,95,0.90426,64,0.32259
ENSG00000172009,THOP1,8,-2.1069,3,-3.3456,38,0.27642,44,0.70295,35,0.13579,30,-0.1100,31,-0.0618
ENSG00000065717,TLE2,8,-1.9979,151,2.91152,4,-2.7421,21,-0.6665,27,-0.1427,64,1.24426,7,-2.3151
ENSG00000104964,TLE5,469,0.33464,284,-0.4453,315,-0.2853,463,0.43714,389,0.04489,287,-0.4312,314,-0.3418
ENSG00000088256,GNA11,8,-2.4851,7,-2.5578,54,0.39394,40,-0.0634,33,-0.3953,102,1.47316,48,0.26480
ENSG00000125912,NCLN,144,2.69447,19,-0.7433,19,-0.7712,26,-0.3309,12,-1.4782,8,-2.0500,29,-0.1438
ENSG00000161082,CELF5,121,0.97882,5,-3.6011,7,-3.3355,126,1.68204,67,0.01855,2,-4.9705,28,-1.4666
ENSG00000141905,NFIC,130,0.34325,46,-1.2324,173,0.80092,50,-1.3462,86,-0.3237,238,1.34739,133,0.46456
ENSG00000129932,DOHH,366,3.23938,2,-4.5862,32,-1.0125,30,-1.3815,24,-1.5195,102,0.75089,52,-0.3725
ENSG00000105325,FZR1,8,-2.0321,2,-3.5295,22,-0.5064,57,1.61987,21,-0.6355,11,-1.4510,27,-0.2116
ENSG00000161091,MFSD12,293,3.26051,71,0.54403,39,-0.3842,33,-0.8103,9,-2.5661,31,-0.7479,23,-1.3034
ENSG00000064961,HMG20B,8,-1.0992,10,-0.6824,50,1.90380,5,-1.8821,15,-0.0799,40,1.47301,16,0.02013
ENSG00000186111,PIP5K1C,382,3.74336,4,-3.8312,14,-2.0076,49,-0.2336,20,-1.6389,6,-3.2256,26,-1.3065
ENSG00000183617,MRPL54,366,2.73521,36,-1.1913,91,0.23297,43,-1.1180,51,-0.6949,75,-0.0716,59,-0.5069
ENSG00000007264,MATK,8,-1.4279,2,-2.9350,23,0.24580,33,1.21110,26,0.42483,4,-2.2563,13,-0.7793
ENSG00000167654,ATCAY,565,2.16065,32,-2.3938,15,-3.5068,201,0.50808,191,0.30858,37,-2.1792,80,-1.1856
ENSG00000167657,DAPK3,11,-1.0267,2,-2.9846,15,-0.5801,38,1.39947,8,-1.5559,39,0.94166,15,-0.6384
ENSG00000167658,EEF2,476,0.17625,215,-1.0417,390,-0.1384,381,-0.2247,433,0.02785,540,0.37417,508,0.34036
ENSG00000105229,PIAS4,8,-1.5689,83,2.25505,22,0.02976,14,-0.8693,13,-0.8508,42,1.00724,17,-0.4608
ENSG00000178951,ZBTB7A,185,0.93129,7,-3.8995,76,-0.4718,107,0.06983,89,-0.2546,64,-0.7258,136,0.53056
ENSG00000126934,MAP2K2,142,0.19469,13,-3.2780,101,-0.3335,177,0.77419,153,0.34206,92,-0.4732,91,-0.5856
ENSG00000105255,FSD1,8,-2.0684,2,-3.5703,4,-2.9670,67,2.08844,28,-0.1572,20,-0.6886,16,-1.1421
ENSG00000008382,MPND,8,-1.4042,26,0.27266,12,-0.8430,25,0.31839,26,0.27262,38,0.87523,15,-0.6090
ENSG00000141985,SH3GL1,8,-1.2412,2,-2.7521,38,1.24216,21,0.37381,11,-0.7743,32,0.94629,14,-0.3626
ENSG00000167671,UBXN6,397,2.08201,2,-5.4167,129,0.15254,129,0.21470,83,-0.5631,72,-0.7292,78,-0.7122
ENSG00000167674,HDGFL2,8,-1.9556,2,-3.4057,34,0.24899,38,0.58187,45,0.77556,51,0.91579,13,-1.3038
ENSG00000167680,SEMA6B,193,2.84016,2,-3.8994,1,-4.4435,46,0.33091,19,-1.1339,3,-3.5100,30,-0.5044
ENSG00000074842,MYDGF,223,1.97217,44,-0.6759,58,-0.2806,73,0.11782,49,-0.5622,73,0.08733,37,-1.0902
ENSG00000142002,DPP9,8,-1.0614,2,-2.5765,19,0.28325,20,0.58129,10,-0.7479,15,-0.0975,19,0.42002
ENSG00000141965,FEM1A,8,-1.2459,29,0.79513,31,0.86502,13,-0.6034,14,-0.3561,30,0.82671,17,-0.0186
ENSG00000105355,PLIN3,8,-2.4475,2,-3.9302,56,0.50835,8,-2.6784,13,-1.7996,253,3.44863,50,0.39291
ENSG00000130254,SAFB2,8,-2.7515,38,-0.4362,54,0.11080,51,0.04779,62,0.36898,55,0.14537,56,0.21188
ENSG00000160633,SAFB,8,-2.6896,14,-1.9328,80,0.71572,68,0.61266,29,-0.8959,73,0.56129,54,0.09273
ENSG00000130255,RPL36,789,-0.1131,1111,0.42624,864,0.02818,640,-0.5539,998,0.28114,1081,0.38339,875,0.05861
ENSG00000174917,MICOS13,387,1.04209,233,0.21702,220,0.12599,186,-0.1830,156,-0.4368,250,0.32870,165,-0.3796
ENSG00000167733,HSD11B1L,148,1.62258,47,-0.2589,77,0.51700,65,0.34558,46,-0.3191,24,-1.2347,24,-1.4038
ENSG00000196365,LONP1,222,2.15504,25,-1.3532,59,-0.0836,60,-0.0963,61,-0.0390,24,-1.4664,41,-0.7481
ENSG00000174886,NDUFA11,255,-0.4167,463,0.51648,268,-0.3422,380,0.27505,340,0.02675,427,0.38416,245,-0.5611
ENSG00000105519,CAPS,9,-3.9709,2,-5.7486,1766,7.86667,2,-6.3267,0,-8.2236,11,-3.7673,18,-3.2845
ENSG00000031823,RANBP3,8,-2.3378,46,0.32418,40,0.10650,47,0.51233,25,-0.6877,36,-0.0803,40,0.10941
ENSG00000087903,RFX2,8,-1.4156,2,-2.9229,194,5.04804,6,-2.0498,8,-1.4473,2,-3.1820,4,-2.3253
ENSG00000130382,MLLT1,13,-2.5661,6,-3.7367,274,2.20807,75,-0.0085,79,0.07852,36,-1.0995,64,-0.2904
ENSG00000125656,CLPP,150,1.58145,50,-0.2252,71,0.33145,56,-0.0658,35,-0.8041,80,0.53020,34,-0.8921
ENSG00000125652,ALKBH7,72,-0.5496,136,0.44661,143,0.51899,97,-0.1182,68,-0.6723,195,1.03285,88,-0.2731
ENSG00000125651,GTF2F1,152,2.08504,2,-4.0736,43,-0.0457,50,0.25559,32,-0.5586,22,-1.0290,31,-0.6193
ENSG00000088247,KHSRP,8,-2.5097,24,-0.8646,79,1.00744,36,-0.3001,33,-0.4167,65,0.68790,54,0.47919
ENSG00000125648,SLC25A23,129,-0.0865,357,1.58875,93,-0.5948,134,-0.0417,149,0.14832,66,-1.1086,99,-0.5707
ENSG00000104833,TUBB4A,1374,1.56634,277,-1.0020,95,-2.5815,420,-0.4754,302,-0.9293,1047,1.09179,620,0.28862
ENSG00000125730,C3,157,1.31003,165,1.39766,168,1.42333,21,-2.0745,96,0.54622,15,-2.2374,44,-0.8411
ENSG00000125734,GPR108,27,-0.0637,2,-3.3892,74,1.60587,24,-0.2741,27,-0.0306,45,0.77903,20,-0.5406
ENSG00000171105,INSR,57,-0.0176,2,-4.4456,46,-0.3676,47,-0.3987,44,-0.4572,126,1.26257,81,0.67448
ENSG00000104880,ARHGEF18,22,0.49386,2,-2.6463,20,0.32588,24,0.84618,12,-0.5346,23,0.56299,8,-1.1104
ENSG00000198816,ZNF358,166,1.27221,111,0.59226,81,0.09528,46,-0.9348,74,-0.0454,61,-0.3399,79,0.06522
ENSG00000090674,MCOLN1,61,1.58991,2,-3.1464,18,-0.3583,31,0.66801,16,-0.5606,13,-0.8790,16,-0.6328
ENSG00000032444,PNPLA6,246,1.94453,93,0.27627,42,-0.9156,78,0.01820,56,-0.5352,48,-0.7223,51,-0.7294
ENSG00000076826,CAMSAP3,8,-1.2027,2,-2.7145,14,-0.3175,35,1.85787,18,0.03902,0,-4.5916,8,-1.2501
ENSG00000076924,XAB2,8,-1.3777,17,-0.2171,33,0.83484,22,0.28851,18,-0.1622,37,1.01814,11,-0.9229
ENSG00000229833,PET100,8,-4.2852,105,-0.5237,206,0.53000,161,0.18270,178,0.32400,212,0.57529,129,-0.2415
ENSG00000181029,TRAPPC5,10,-4.0370,123,-0.4409,143,-0.2081,223,0.70074,189,0.24682,152,-0.1136,143,-0.2499
ENSG00000142459,EVI5L,141,1.81447,2,-4.1719,6,-2.9596,58,0.41828,31,-0.6962,47,-0.0151,43,-0.1881
ENSG00000183248,PRR36,8,-1.8605,2,-3.3527,20,-0.4537,49,1.46023,30,0.16457,7,-2.0038,20,-0.5268
ENSG00000076984,MAP2K7,8,-1.7508,2,-3.2522,35,0.51662,23,-0.1615,56,1.51037,3,-2.8041,24,-0.0617
ENSG00000260001,TGFBR3L,8,-1.5903,2,-3.0943,48,1.23433,37,1.21803,18,-0.3648,6,-2.0100,14,-0.7979
ENSG00000104976,SNAPC2,10,-0.5717,2,-2.4286,10,-0.4301,25,1.41022,3,-2.1150,4,-1.8201,16,0.29133
ENSG00000178531,CTXN1,61,-0.8521,10,-3.4810,333,1.90414,162,0.95317,81,-0.4688,20,-2.4804,54,-1.1737
ENSG00000104980,TIMM44,37,0.81563,2,-3.0785,22,-0.0132,27,0.46265,18,-0.3216,25,0.18428,18,-0.3297
ENSG00000066044,ELAVL1,109,1.49967,3,-3.8491,77,0.89129,40,-0.2017,39,-0.1886,39,-0.1732,35,-0.4067
ENSG00000090661,CERS4,15,-0.8038,3,-3.0834,33,0.44676,20,-0.4063,21,-0.3179,64,1.53038,29,0.30405
ENSG00000167775,CD320,93,0.85007,3,-4.1696,43,-0.3506,75,0.72081,70,0.43067,24,-1.2626,35,-0.7626
ENSG00000267855,NDUFA7,47,-1.3101,136,0.29783,207,0.98259,130,0.30816,84,-0.4773,132,0.24745,84,-0.5233
ENSG00000233927,RPS28,321,-1.8048,2123,1.12342,873,-0.3055,788,-0.5872,1213,0.22798,1284,0.29791,1212,0.25111
ENSG00000269386,RAB11B-AS1,8,-1.8297,139,2.99919,29,0.16620,9,-1.8899,5,-2.5502,67,1.53001,18,-0.6494
ENSG00000185236,RAB11B,87,-0.4083,19,-2.6151,150,0.44790,125,0.22001,99,-0.2278,182,0.75765,111,-0.0352
ENSG00000099785,MARCH2,8,-2.5009,38,-0.1725,40,-0.0788,45,0.13118,37,-0.2269,46,0.14282,54,0.49667
ENSG00000099783,HNRNPM,8,-3.7594,43,-1.2772,194,1.06493,91,-0.1885,127,0.41525,103,0.03694,112,0.21068
ENSG00000130803,ZNF317,8,-1.1453,56,2.03303,9,-0.9652,15,-0.2066,7,-1.2177,21,0.36976,16,-0.0833
ENSG00000130818,ZNF426,8,-0.7460,2,-2.2699,15,0.25130,11,-0.2195,16,0.39925,8,-0.6553,18,0.68595
ENSG00000198258,UBL5,338,-0.2053,266,-0.5715,580,0.65204,440,0.28602,440,0.22891,445,0.22626,247,-0.7907
ENSG00000127445,PIN1,788,1.60915,170,-0.8641,121,-1.3678,377,0.51179,295,-0.0207,154,-1.0136,185,-0.8494
ENSG00000105088,OLFM2,159,1.35186,2,-4.6960,41,-0.8148,78,0.24637,123,1.03308,10,-2.8652,44,-0.7828
ENSG00000130813,SHFL,196,2.41701,5,-3.1374,35,-0.4967,40,-0.3873,68,0.59393,17,-1.5474,27,-1.0030
ENSG00000130811,EIF3G,31,-1.2893,42,-0.8343,94,0.38451,72,-0.0318,63,-0.2504,147,1.11656,75,0.03935
ENSG00000130816,DNMT1,8,-2.0247,43,0.51576,24,-0.4088,35,0.25739,30,-0.0284,40,0.41718,29,-0.1225
ENSG00000105364,MRPL4,28,-0.9513,15,-1.9232,54,0.03266,77,0.84976,58,0.13805,53,-0.0037,39,-0.5462
ENSG00000267673,FDX2,8,-2.7056,39,-0.4495,29,-0.9114,70,0.62997,85,0.84286,43,-0.3068,39,-0.5413
ENSG00000105397,TYK2,8,-0.8539,2,-2.3746,38,1.67390,6,-1.4454,21,0.77277,7,-0.9095,18,0.58448
ENSG00000105401,CDC37,120,0.58249,22,-1.9908,89,0.11619,120,0.85438,66,-0.3698,59,-0.5290,58,-0.6318
ENSG00000065989,PDE4A,216,2.36074,2,-4.3849,43,-0.3702,66,0.37687,44,-0.3715,4,-3.7295,33,-0.8779
ENSG00000079999,KEAP1,8,-2.8576,2,-4.4696,72,0.32733,54,-0.1703,81,0.56492,112,1.04116,63,0.14243
ENSG00000180739,S1PR5,8,-1.4618,2,-2.9681,2,-3.0934,3,-3.1695,0,-5.4495,114,3.10832,43,1.62764
ENSG00000130734,ATG4D,8,-0.7615,2,-2.2850,15,0.24775,21,1.15531,5,-1.4065,7,-0.9541,13,0.10086
ENSG00000129355,CDKN2D,172,0.80097,44,-1.2900,28,-1.9558,187,1.46490,68,-0.6987,21,-2.4052,69,-0.7422
ENSG00000129353,SLC44A2,8,-3.4730,139,0.83759,78,-0.0751,48,-1.0209,157,1.18699,138,0.82751,67,-0.3703
ENSG00000267100,ILF3-DT,8,-2.5811,3,-3.9203,46,0.05721,66,0.88905,40,-0.1662,58,0.40283,41,-0.1671
ENSG00000129351,ILF3,8,-3.3807,39,-1.0208,150,1.06750,91,0.35959,66,-0.2551,100,0.41178,70,-0.1852
ENSG00000213339,QTRT1,8,-1.4414,2,-2.9482,43,1.20160,28,0.74388,19,-0.1316,20,0.02070,13,-0.7461
ENSG00000079805,DNM2,8,-2.8127,16,-1.7653,66,0.36565,25,-1.3182,23,-1.2871,188,2.18809,84,0.97870
ENSG00000099203,TMED1,8,-1.4553,30,0.62373,56,1.65040,14,-0.6561,10,-1.1811,39,1.00887,19,-0.1611
ENSG00000142453,CARM1,310,3.29780,7,-2.8647,41,-0.3741,42,-0.4620,35,-0.6432,24,-1.1635,21,-1.5353
ENSG00000130733,YIPF2,8,-1.4141,2,-2.9215,16,-0.2781,31,1.07866,22,0.21284,13,-0.6765,16,-0.3860
ENSG00000142444,TIMM29,8,-1.0241,2,-2.5162,24,0.72496,16,0.07911,26,0.93611,24,0.72032,8,-1.0454
ENSG00000127616,SMARCA4,8,-3.1459,9,-2.8238,90,0.49847,88,0.66619,60,-0.1560,67,0.02666,69,0.08658
ENSG00000130164,LDLR,8,-1.4381,5,-2.0807,19,-0.0653,23,0.31614,13,-0.7598,45,1.27483,22,0.19846
ENSG00000105518,TMEM205,79,-0.6042,59,-1.0329,144,0.33824,129,0.21700,173,0.70587,99,-0.2442,90,-0.4653
ENSG00000105520,PLPPR2,54,-0.2741,13,-2.3720,39,-0.7669,110,1.30351,72,0.17244,22,-1.6123,43,-0.7287
ENSG00000130175,PRKCSH,28,-2.2373,252,1.13787,122,-0.0364,74,-0.9967,128,0.03776,263,1.21071,136,0.16271
ENSG00000196361,ELAVL3,274,0.31402,44,-2.4278,28,-3.0550,226,0.01784,95,-1.3744,460,1.16819,338,0.82702
ENSG00000130159,ECSIT,26,-0.3062,22,-0.5831,26,-0.3038,34,0.16277,38,0.31529,28,-0.2230,33,0.05469
ENSG00000130165,ELOF1,253,2.51388,61,0.03128,73,0.29839,45,-0.5648,35,-0.8616,48,-0.3354,31,-1.1084
ENSG00000173875,ZNF791,8,-2.0207,10,-1.6283,28,-0.1277,47,1.05440,22,-0.5481,33,0.14870,27,-0.1953
ENSG00000105583,WDR83OS,67,-1.3048,470,1.81018,130,-0.3185,144,-0.2090,121,-0.4637,259,0.77359,110,-0.6586
ENSG00000095059,DHPS,96,0.57838,189,1.74482,53,-0.3497,63,-0.0987,30,-1.2910,82,0.34043,43,-0.7459
ENSG00000105576,TNPO2,138,1.06373,3,-4.6310,107,0.64582,80,0.24926,60,-0.2774,54,-0.4395,61,-0.2725
ENSG00000123144,TRIR,55,-1.5020,98,-0.6377,196,0.44239,131,-0.2443,222,0.71740,209,0.54482,133,-0.1964
ENSG00000198356,GET3,181,1.13851,128,0.56110,91,0.01591,100,0.22391,77,-0.2593,71,-0.3555,48,-1.0961
ENSG00000171223,JUNB,8,-1.7005,2,-3.2026,68,1.70928,34,0.74023,19,-0.3918,12,-1.0124,17,-0.6084
ENSG00000167815,PRDX2,689,0.55587,126,-2.0240,366,-0.4356,740,0.99045,488,0.00714,181,-1.4949,338,-0.6489
ENSG00000105613,MAST1,152,1.43953,11,-2.5644,8,-3.0595,102,1.15076,69,0.15426,5,-3.6022,33,-1.1365
ENSG00000105612,DNASE2,8,-1.2227,2,-2.7340,70,2.40012,12,-0.7557,25,0.66232,18,0.01342,10,-0.9029
ENSG00000105607,GCDH,8,-0.7008,2,-2.2180,13,0.10732,16,0.53119,13,0.10903,1,-3.4168,15,0.43457
ENSG00000179115,FARSA,122,0.96251,2,-4.6603,47,-0.5354,98,0.87347,62,-0.1263,31,-1.1591,51,-0.4993
ENSG00000179218,CALR,56,-2.0624,121,-0.9295,533,1.44221,214,-0.0757,213,-0.0714,261,0.25510,211,-0.0950
ENSG00000179262,RAD23A,8,-3.9140,216,1.06191,123,0.14709,116,0.07466,126,0.20100,110,-0.0256,94,-0.3135
ENSG00000179271,GADD45GIP1,391,1.45237,87,-0.9496,119,-0.4790,166,0.05912,188,0.25440,160,-0.0152,102,-0.8155
ENSG00000008441,NFIX,11,-3.1752,67,-0.5674,300,1.88334,43,-1.4975,72,-0.4951,185,1.03007,130,0.56093
ENSG00000104907,TRMT1,8,-1.0089,2,-2.5255,28,0.99704,22,0.83870,8,-1.0191,10,-0.5694,15,-0.0471
