Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000108883,EFTUD2,30,-0.3459,49,0.50496,73,1.59437,10,-1.8871,12,-1.8459
ENSG00000131095,GFAP,3551,0.03897,7387,1.33805,484,-3.2076,3326,-0.0743,4528,0.53229
ENSG00000131094,C1QL1,68,-0.3490,13,-2.7891,235,2.85739,1,-6.1324,20,-2.3080
ENSG00000136448,NMT1,80,-0.2891,81,-0.2259,126,0.61056,114,0.33556,70,-0.5371
ENSG00000186834,HEXIM1,31,-0.4119,61,0.74982,70,1.23876,1,-5.0684,25,-0.7921
ENSG00000186868,MAPT,247,-0.6268,290,-0.2991,743,1.77560,213,-0.7866,152,-1.4466
ENSG00000120071,KANSL1,22,-1.3351,53,0.17053,33,-0.6615,101,1.30622,59,0.42848
ENSG00000073969,NSF,231,-1.3948,647,0.38594,1333,2.46675,174,-1.6903,81,-3.0156
ENSG00000108433,GOSR2,21,-1.1598,50,0.32467,62,0.82805,28,-0.6458,44,0.09827
ENSG00000004897,CDC27,63,-0.2424,104,0.62505,98,0.62199,55,-0.4309,47,-0.7569
ENSG00000141279,NPEPPS,71,-0.9455,85,-0.5762,217,1.27535,162,0.49016,73,-0.9024
ENSG00000108424,KPNB1,145,-0.7262,82,-1.5094,232,0.14084,363,0.89652,264,0.40150
ENSG00000108439,PNPO,64,0.20894,94,0.82709,86,0.83022,16,-1.9604,26,-1.3998
ENSG00000108465,CDK5RAP3,21,-1.6576,74,0.46896,62,0.22176,105,1.10734,50,-0.2068
ENSG00000082641,NFE2L1,128,-0.8939,221,0.08370,427,1.62772,148,-0.5638,101,-1.2775
ENSG00000108468,CBX1,40,-0.6801,104,0.99436,50,-0.3066,40,-0.5907,72,0.41251
ENSG00000159199,ATP5MC1,88,-0.9509,196,0.44357,250,1.08976,82,-0.9644,125,-0.3526
ENSG00000159202,UBE2Z,57,-1.2834,78,-0.6594,164,0.67059,155,0.45819,135,0.26437
ENSG00000198740,ZNF652,38,-0.0380,2,-4.0627,22,-1.0050,46,0.29409,71,1.32429
ENSG00000167085,PHB,38,-1.2368,134,0.93519,113,0.76859,11,-2.8969,87,0.22613
ENSG00000121067,SPOP,55,-0.5363,76,0.06712,57,-0.4628,197,1.81584,45,-0.8777
ENSG00000121073,SLC35B1,16,-1.5118,47,0.25274,71,1.22887,44,0.16970,27,-0.6737
ENSG00000005882,PDK2,32,-1.2614,77,0.23826,136,1.64745,33,-1.0734,42,-0.8145
ENSG00000108819,PPP1R9B,27,-0.9924,76,0.79737,62,0.50991,22,-1.1782,53,0.19616
ENSG00000108826,MRPL27,70,0.00236,111,0.80318,74,0.11283,2,-4.8835,78,0.22517
ENSG00000154945,ANKRD40,143,-0.5192,76,-1.4323,66,-1.8051,301,0.79075,361,1.44517
ENSG00000108848,LUC7L3,311,0.38116,186,-0.5209,148,-0.9819,442,0.93983,254,-0.0212
ENSG00000008294,SPAG9,88,-1.8967,121,-1.2543,124,-1.3474,799,2.05562,400,0.83512
ENSG00000239672,NME1,70,-0.9773,242,1.21571,224,1.36592,6,-4.4415,66,-1.0650
ENSG00000243678,NME2,108,-1.1737,280,0.47730,339,1.01221,205,-0.0471,153,-0.5843
ENSG00000154975,CA10,29,-0.9869,73,0.58472,111,1.79511,14,-1.9603,22,-1.4637
ENSG00000166260,COX11,36,-0.1288,47,0.31301,57,0.78322,20,-1.0366,29,-0.5447
ENSG00000153944,MSI2,92,-0.1679,145,0.61581,96,-0.0985,14,-2.9443,135,0.60193
ENSG00000181610,MRPS23,39,-0.9588,40,-0.8250,109,1.01487,78,0.23838,63,-0.1396
ENSG00000180891,CUEDC1,25,-1.0369,66,0.62418,27,-0.9172,1,-5.2785,96,1.73570
ENSG00000136450,SRSF1,41,-0.7241,86,0.55342,61,-0.0301,39,-0.7460,83,0.59053
ENSG00000264364,DYNLL2,351,-0.5923,471,-0.0467,892,1.35382,174,-1.6026,373,-0.4837
ENSG00000213246,SUPT4H1,47,0.02225,52,0.18004,67,0.74512,1,-5.3128,46,-0.0327
ENSG00000108389,MTMR4,14,-2.2030,57,0.17931,106,1.64769,78,0.70946,19,-1.7004
ENSG00000108387,SEPTIN4,197,-0.7028,156,-0.9774,152,-1.1424,301,0.06466,581,1.59193
ENSG00000175175,PPM1E,18,-1.2097,94,1.76894,51,0.72224,1,-4.9196,27,-0.5343
ENSG00000108395,TRIM37,58,-0.6835,141,0.88900,175,1.68575,1,-5.7643,33,-1.6037
ENSG00000153982,GDPD1,35,0.07096,35,0.03834,75,1.89751,1,-4.3554,7,-2.6078
ENSG00000141367,CLTC,205,-1.3852,467,0.04970,866,1.45554,423,-0.1104,296,-0.7694
ENSG00000062716,VMP1,41,-1.0055,44,-0.7816,99,0.65198,118,0.84314,67,-0.1326
ENSG00000170832,USP32,13,-2.7798,47,-0.7028,61,-0.3105,238,2.27886,73,0.01348
ENSG00000062725,APPBP2,26,-1.9512,74,-0.2061,77,-0.1435,239,1.95204,74,-0.2188
ENSG00000108510,MED13,18,-1.6759,5,-3.4740,30,-0.8863,115,1.52167,88,1.29074
ENSG00000146872,TLK2,22,-1.4766,27,-1.0111,50,-0.0688,166,2.20148,39,-0.5148
ENSG00000170921,TANC2,30,-1.5292,67,-0.1194,89,0.40664,126,0.95620,74,0.05167
ENSG00000008283,CYB561,37,-2.0338,103,-0.3097,407,3.74242,1,-6.7199,1,-6.7281
ENSG00000136485,DCAF7,37,-0.4543,31,-0.6791,49,0.03214,66,0.53450,57,0.34028
ENSG00000108588,CCDC47,54,-0.8408,105,0.32494,76,-0.2421,136,0.76884,96,0.19138
ENSG00000198231,DDX42,51,-0.8224,147,1.05507,79,-0.0212,90,0.18002,73,-0.1912
ENSG00000087191,PSMC5,138,-0.5239,266,0.63288,276,0.85906,36,-2.5057,168,-0.1654
ENSG00000266402,SNHG25,59,-0.0496,81,0.47591,10,-2.9145,131,1.34933,69,0.23278
ENSG00000136478,TEX2,35,-1.2659,77,0.08723,101,0.65283,51,-0.5828,92,0.46795
ENSG00000108654,DDX5,150,-1.4795,450,0.41676,256,-0.5808,546,0.75675,501,0.73216
ENSG00000154229,PRKCA,52,-0.5930,107,0.65192,43,-0.9202,132,1.02861,76,0.07797
ENSG00000198265,HELZ,43,-0.0279,29,-0.6439,53,0.39692,44,0.01963,41,-0.0912
ENSG00000197170,PSMD12,58,-0.8760,131,0.54512,183,1.47389,74,-0.3878,36,-1.6735
ENSG00000154217,PITPNC1,43,0.55609,115,2.42410,20,-0.8447,1,-4.8111,10,-2.0289
ENSG00000171634,BPTF,92,-0.9728,37,-2.2375,38,-2.3878,680,3.00902,146,-0.1529
ENSG00000182481,KPNA2,11,-2.0319,80,1.27067,88,1.95375,1,-5.0419,15,-1.5781
ENSG00000196704,AMZ2,27,-1.4895,77,0.26756,107,1.05379,28,-1.2996,74,0.24609
ENSG00000108946,PRKAR1A,168,-1.6083,329,-0.4162,742,1.20976,356,-0.2930,452,0.11302
ENSG00000141338,ABCA8,15,-2.3018,0,-7.5822,1,-5.4485,219,2.44018,123,1.53674
ENSG00000154265,ABCA5,11,-2.8227,63,0.02943,63,0.04477,238,2.69938,22,-1.7424
ENSG00000172809,RPL38,583,-0.6808,1091,0.42392,322,-1.6649,594,-0.5718,1642,1.49395
ENSG00000141540,TTYH2,47,-1.9094,46,-1.7931,6,-4.8814,139,-0.0719,436,3.15522
ENSG00000109062,SLC9A3R1,51,-0.1036,56,0.07312,13,-2.3397,1,-5.4982,122,1.97774
ENSG00000167861,HID1,28,-1.4452,81,0.37902,135,1.69842,1,-5.7759,55,-0.3089
ENSG00000109089,CDR2L,16,-1.9963,5,-3.4735,20,-1.6288,121,1.47670,112,1.74914
ENSG00000180901,KCTD2,58,-0.7437,120,0.53350,116,0.56501,54,-0.7594,89,0.03482
ENSG00000167863,ATP5PD,83,-1.3570,313,0.95700,210,0.30443,192,0.11034,175,-0.0580
ENSG00000189159,JPT1,37,-1.5568,119,0.45250,233,2.40837,1,-6.2646,34,-1.6851
ENSG00000188612,SUMO2,79,-1.1936,277,0.99631,147,-0.1165,125,-0.3595,197,0.46871
ENSG00000125445,MRPS7,57,-0.5819,77,-0.0236,141,1.30053,60,-0.4190,46,-0.9488
ENSG00000177885,GRB2,60,-1.2745,155,0.37957,149,0.36763,183,0.66125,117,-0.1006
ENSG00000177728,TMEM94,50,0.05595,94,1.15677,30,-0.8627,1,-5.3644,67,0.64550
ENSG00000161526,SAP30BP,27,-0.6828,41,0.02891,49,0.41937,1,-5.0840,62,0.92944
ENSG00000132475,H3F3B,165,-0.8143,430,0.86799,108,-1.5186,305,0.26725,398,0.89655
ENSG00000132471,WBP2,212,-1.0702,572,0.66191,740,1.45131,35,-3.6268,295,-0.5035
ENSG00000204316,MRPL38,40,-0.4651,63,0.30681,83,0.99471,5,-3.3620,51,-0.0583
ENSG00000161533,ACOX1,42,-0.0793,46,0.08276,42,-0.0836,6,-3.0090,66,0.82977
ENSG00000167881,SRP68,27,-1.3883,96,0.79447,91,0.83606,78,0.42751,37,-0.8700
ENSG00000182473,EXOC7,41,-1.1854,106,0.47308,118,0.80045,24,-1.8602,97,0.37301
ENSG00000141576,RNF157,55,-0.7470,95,0.23798,144,1.20398,47,-0.8870,61,-0.5634
ENSG00000185262,UBALD2,22,-1.0527,45,0.23059,39,5.73418,23,-0.8564,63,0.96910
ENSG00000161542,PRPSAP1,20,-1.2202,43,0.11161,67,1.07355,1,-5.1030,53,0.52850
ENSG00000175931,UBE2O,22,-1.5100,42,-0.3824,96,1.26263,119,1.41787,16,-2.0223
ENSG00000161544,CYGB,156,-0.9584,65,-2.1789,865,3.64811,1,-7.8235,16,-4.4080
ENSG00000163597,SNHG16,18,-1.2147,44,0.28738,57,0.90296,27,-0.5266,37,0.01357
ENSG00000182534,MXRA7,157,-0.8108,218,-0.2040,447,1.31169,123,-1.1047,212,-0.2841
ENSG00000161547,SRSF2,57,-1.1271,207,1.13747,117,0.15333,106,-0.0356,102,-0.1122
ENSG00000129657,SEC14L1,52,-0.0019,99,1.10496,25,-1.3046,53,0.00680,57,0.15581
ENSG00000184640,SEPTIN9,30,-1.1135,46,-0.3350,50,-0.2393,118,1.30398,64,0.24970
ENSG00000078687,TNRC6C,74,-0.1388,36,-1.2470,51,-0.7978,113,0.58837,119,0.83652
ENSG00000141524,TMC6,28,-1.4950,6,-3.4980,5,-3.9589,59,-0.2384,206,3.19127
ENSG00000108639,SYNGR2,13,-2.5185,24,-1.4988,10,-2.9832,84,0.50735,171,2.72363
ENSG00000108669,CYTH1,30,-1.9282,61,-0.7071,47,-1.2373,259,1.85358,142,0.84582
ENSG00000035862,TIMP2,129,-1.9775,495,0.29883,517,0.44604,241,-0.8620,642,0.92345
ENSG00000108679,LGALS3BP,48,-2.2497,42,-2.2569,145,-0.4433,157,-0.2667,445,2.18479
ENSG00000171302,CANT1,15,-2.0650,59,0.17181,59,0.20699,95,1.01345,61,0.26439
ENSG00000141582,CBX4,18,-1.6334,64,0.49967,55,0.28201,81,0.92004,44,-0.1279
ENSG00000181045,SLC26A11,28,-1.1954,193,2.37326,80,0.70897,25,-1.2469,8,-3.0718
ENSG00000173821,RNF213,33,-1.0439,54,-0.1566,34,-0.9861,50,-0.2949,120,1.57857
ENSG00000181409,AATK,113,-1.3158,152,-0.7193,160,-0.7311,319,0.48696,448,1.40020
ENSG00000224877,NDUFAF8,71,-0.6173,194,1.17994,89,-0.2027,1,-6.3820,139,0.69620
ENSG00000157637,SLC38A10,31,-0.6907,70,0.72339,64,0.70266,2,-4.6318,51,0.22634
ENSG00000184009,ACTG1,641,-1.4119,1574,0.14852,2441,1.14344,859,-0.8246,1458,0.02494
ENSG00000182446,NPLOC4,33,-0.9914,78,0.50656,91,0.95503,4,-3.8771,66,0.26172
ENSG00000185359,HGS,46,-0.9855,66,-0.2944,139,1.21775,1,-6.0152,100,0.44854
ENSG00000262814,MRPL12,43,-1.0921,174,1.36926,147,1.32926,1,-6.0954,44,-1.0662
ENSG00000225663,MCRIP1,105,-0.4658,125,-0.1310,214,0.96305,31,-2.2846,145,0.13409
ENSG00000185624,P4HB,69,-0.9096,199,0.94122,169,0.79381,1,-6.5531,123,0.12267
ENSG00000141522,ARHGDIA,112,-1.2451,116,-1.0640,395,1.19668,144,-0.7291,274,0.36463
ENSG00000141552,ANAPC11,71,-0.6682,95,-0.1231,134,0.53713,9,-3.6588,154,0.83851
ENSG00000185813,PCYT2,70,-0.3850,40,-1.2102,111,0.50799,111,0.43351,88,0.03960
ENSG00000197063,MAFG,56,-0.5114,77,0.06540,103,0.66920,68,-0.1348,65,-0.2504
ENSG00000169689,CENPX,27,-0.8549,70,0.79850,66,0.83934,4,-3.4069,45,0.06455
ENSG00000169750,RAC3,29,-0.2761,30,-0.1819,81,2.20810,1,-4.8211,8,-2.3608
ENSG00000169738,DCXR,90,-1.1911,309,0.95130,183,0.04950,98,-0.9494,236,0.56846
ENSG00000169727,GPS1,50,-1.0594,134,0.63921,149,1.03542,1,-6.2832,100,0.16734
ENSG00000169710,FASN,90,-1.0957,185,0.16745,268,1.00742,77,-1.2080,178,0.13055
ENSG00000141551,CSNK1D,40,-0.9387,111,0.83681,94,0.65682,35,-1.0475,65,-0.0824
ENSG00000141562,NARF,21,-1.1636,36,-0.2076,43,0.08461,84,1.23142,41,-0.0150
ENSG00000141580,WDR45B,42,-0.7298,23,-1.5971,65,0.03095,105,0.86443,83,0.54435
ENSG00000141542,RAB40B,61,-0.7779,26,-1.9771,34,-1.7298,104,0.16870,216,2.00658
ENSG00000141556,TBCD,35,-0.7930,78,0.61357,92,1.12585,54,-0.0069,24,-1.3774
ENSG00000101557,USP14,35,-1.8355,77,-0.4793,194,1.38599,125,0.30521,86,-0.3612
ENSG00000101596,SMCHD1,31,-1.0401,34,-0.8044,25,-1.3972,166,2.02450,68,0.39674
ENSG00000101577,LPIN2,33,-1.2125,144,1.36819,73,0.16602,114,0.92753,31,-1.3035
ENSG00000118680,MYL12B,72,-1.4469,285,0.94590,290,1.22624,95,-0.8811,109,-0.7531
ENSG00000263753,LINC00667,42,-0.7895,48,-0.5018,23,-1.7903,230,2.44831,58,-0.2351
ENSG00000082397,EPB41L3,111,-1.7552,226,-0.5045,473,0.89678,396,0.41621,340,0.19059
ENSG00000173482,PTPRM,35,-1.6538,102,0.17515,185,1.61603,89,-0.0516,51,-1.0483
ENSG00000178127,NDUFV2,73,-0.9624,136,0.12995,185,0.81029,72,-0.8902,140,0.21009
ENSG00000101745,ANKRD12,234,-0.6455,105,-1.7974,288,-0.2746,866,1.74874,326,-0.0427
ENSG00000017797,RALBP1,92,-0.2198,89,-0.2480,92,-0.2223,144,0.56240,113,0.17673
ENSG00000168461,RAB31,122,0.58662,101,0.17820,53,-0.9683,124,0.52617,77,-0.3172
ENSG00000101558,VAPA,123,-1.2413,353,0.59329,306,0.41181,309,0.36632,235,-0.1067
ENSG00000154856,APCDD1,44,0.56023,74,1.43048,1,-4.9060,8,-2.1720,47,0.69655
ENSG00000134265,NAPG,43,-1.5727,56,-1.0167,134,0.44445,255,1.56188,96,-0.2027
ENSG00000141404,GNAL,46,-0.1089,59,0.32243,88,1.31112,53,0.15809,4,-3.8787
ENSG00000255112,CHMP1B,33,-1.2836,68,0.00304,138,1.61297,48,-0.5501,44,-0.8010
ENSG00000141385,AFG3L2,40,-0.4410,86,0.90652,91,1.28991,3,-4.0880,27,-1.1039
ENSG00000134278,SPIRE1,44,-0.6925,105,0.83637,62,-0.0763,99,0.71774,50,-0.4576
ENSG00000128789,PSMG2,11,-2.0779,96,1.65422,45,0.30901,3,-3.8352,49,0.46072
ENSG00000168675,LDLRAD4,43,-0.6765,46,-0.5012,34,-1.0863,9,-2.8221,146,2.05226
ENSG00000101654,RNMT,75,-0.4539,141,0.65071,134,0.67242,152,0.78804,29,-2.0131
ENSG00000067900,ROCK1,57,-0.4475,25,-1.6344,11,-3.0392,192,1.78167,114,0.94708
ENSG00000167088,SNRPD1,26,-1.1146,80,0.81405,73,0.81257,28,-0.8698,44,-0.2068
ENSG00000101752,MIB1,29,-1.4797,106,0.70668,41,-0.9617,203,1.98769,55,-0.4479
ENSG00000101782,RIOK3,21,-1.5227,17,-1.7018,67,0.51382,105,1.24048,58,0.21638
ENSG00000141458,NPC1,19,-2.0364,3,-4.4603,14,-2.4416,120,1.09203,162,2.33517
ENSG00000141447,OSBPL1A,79,-1.4032,48,-1.9991,110,-0.8436,441,1.66747,272,0.90789
ENSG00000154059,IMPACT,22,-1.7459,67,0.17313,57,-0.1058,176,1.98055,42,-0.6634
ENSG00000171885,AQP4,580,1.04289,1352,2.65946,44,-3.3606,118,-1.7213,64,-2.8061
ENSG00000170558,CDH2,25,-1.0617,52,0.18587,101,1.80295,1,-5.3073,34,-0.5907
ENSG00000118276,B4GALT6,25,-1.0539,79,0.97098,86,1.43000,47,0.04712,7,-2.9589
ENSG00000134769,DTNA,125,-0.4565,235,0.65665,109,-0.6895,221,0.54361,177,0.20178
ENSG00000166974,MAPRE2,129,-1.6021,225,-0.5932,279,-0.2925,568,0.96192,500,0.89665
ENSG00000172466,ZNF24,27,-2.0412,56,-0.7722,18,-2.6582,265,2.00558,157,1.19718
ENSG00000141429,GALNT1,19,-1.5894,70,0.61559,51,0.09168,77,0.76549,51,0.09983
ENSG00000141425,RPRD1A,73,-0.5324,116,0.29068,135,0.67237,22,-2.2495,112,0.27815
ENSG00000141424,SLC39A6,16,-2.3926,103,0.71741,126,1.37480,21,-1.8015,67,-0.0225
ENSG00000134759,ELP2,30,-1.1733,63,0.14603,62,0.13579,196,2.33574,11,-2.7351
ENSG00000134775,FHOD3,10,-2.2007,34,-0.1684,123,3.69303,1,-4.8727,0,-6.7674
ENSG00000134779,TPGS2,64,-1.2626,163,0.37082,276,1.73945,25,-2.5523,90,-0.6865
ENSG00000101489,CELF4,286,-0.0902,354,0.27548,673,1.93370,82,-2.0148,23,-4.0412
ENSG00000078142,PIK3C3,34,-0.8081,59,0.18777,54,0.05938,80,0.69676,54,0.03300
ENSG00000132872,SYT4,127,-1.2401,340,0.46144,626,2.20161,155,-0.8109,32,-3.3614
ENSG00000141469,SLC14A1,60,0.25566,226,3.02655,10,-2.6396,38,-0.5221,7,-3.1510
ENSG00000152234,ATP5F1A,235,-1.0727,768,1.01239,858,1.58328,109,-2.1192,185,-1.4617
ENSG00000078043,PIAS2,35,-0.9144,70,0.26435,56,-0.1103,108,1.04395,57,-0.0796
ENSG00000167220,HDHD2,46,-0.8789,80,0.10898,114,0.89397,14,-2.4872,91,0.40162
ENSG00000175387,SMAD2,39,-0.8911,86,0.47712,71,0.17168,17,-2.0074,98,0.84493
ENSG00000134030,CTIF,48,-1.0471,143,0.85387,172,1.54671,36,-1.3625,38,-1.4330
ENSG00000141627,DYM,22,-1.5332,38,-0.5558,87,1.03484,85,0.80700,43,-0.3936
ENSG00000177576,C18orf32,126,-1.1674,350,0.61570,210,-0.2732,339,0.56016,293,0.36955
ENSG00000265681,RPL17,507,-0.7659,1350,0.96486,561,-0.5888,553,-0.5417,1075,0.67457
ENSG00000082212,ME2,23,-1.3040,54,0.17525,82,1.11860,55,0.20845,35,-0.5968
ENSG00000196628,TCF4,95,-0.5914,59,-1.2710,68,-1.1608,232,0.98237,218,1.07841
ENSG00000091164,TXNL1,48,-1.5478,125,0.08895,202,1.14528,172,0.62874,76,-0.8026
ENSG00000091157,WDR7,51,-1.4293,87,-0.4872,194,1.07432,215,1.05552,73,-0.8507
ENSG00000177511,ST8SIA3,34,-0.9484,127,1.38935,98,1.12812,16,-1.9516,28,-1.2451
ENSG00000134440,NARS,74,-1.0811,162,0.28192,238,1.20120,155,0.19756,77,-1.0189
ENSG00000049759,NEDD4L,38,-0.2047,90,1.33664,85,1.56155,1,-5.1722,1,-4.9556
ENSG00000074657,ZNF532,36,-0.7084,58,0.15355,14,-2.2195,106,1.23270,79,0.84998
ENSG00000166562,SEC11C,92,-1.6268,306,0.43423,255,0.14690,224,-0.0888,334,0.70960
ENSG00000074695,LMAN1,25,-1.3453,31,-0.8506,34,-0.8237,125,1.49607,79,0.78560
ENSG00000176641,RNF152,22,-1.5508,73,0.49667,67,0.40045,121,1.41095,32,-0.9259
ENSG00000134444,RELCH,14,-1.9622,49,0.06019,97,1.67834,58,0.35604,22,-1.2785
ENSG00000081913,PHLPP1,31,-1.0951,58,-0.0034,15,-2.2061,46,-0.3740,134,2.01298
ENSG00000119537,KDSR,69,-0.7798,90,-0.2696,72,-0.6950,134,0.38750,172,1.01969
ENSG00000119541,VPS4B,21,-2.5786,94,-0.1292,155,0.87731,185,1.03766,92,-0.1986
ENSG00000171451,DSEL,38,-1.1001,16,-2.3079,3,-4.9159,246,2.37929,115,1.00066
ENSG00000166479,TMX3,23,-1.0990,54,0.40882,78,1.32909,21,-1.0623,31,-0.5436
ENSG00000206052,DOK6,68,0.46128,40,-0.4791,103,1.43154,12,-2.3019,19,-1.7373
ENSG00000133313,CNDP2,63,-1.0303,112,-0.0035,100,-0.2157,92,-0.3189,184,1.05507
ENSG00000150656,CNDP1,41,-2.2031,0,-8.0018,15,-3.7031,479,2.16227,318,1.68280
ENSG00000197971,MBP,11292,-0.6631,2083,-3.1311,1785,-3.5597,25904,0.80242,37867,2.06912
ENSG00000122490,SLC66A2,28,-0.8976,93,1.25391,77,1.11322,61,0.49702,1,-5.4918
ENSG00000141759,TXNL4A,103,-0.4607,147,0.17136,207,0.94798,15,-3.2544,138,0.07831
ENSG00000141934,PLPP2,11,-2.2268,8,-2.5105,3,-4.1696,1,-5.0159,151,4.55021
ENSG00000129946,SHC2,40,-0.8686,151,1.49852,88,0.59280,16,-2.1266,50,-0.4898
ENSG00000099804,CDC34,25,-1.4156,39,-0.5783,124,1.88104,1,-5.4497,55,-0.0214
ENSG00000172270,BSG,283,-0.2708,595,1.04339,376,0.27837,93,-1.9527,304,-0.1373
ENSG00000099822,HCN2,90,-1.5196,67,-1.8098,199,-0.1518,103,-1.1750,490,1.97048
ENSG00000099864,PALM,63,-1.0146,201,1.01509,88,-0.4414,122,0.14152,135,0.37034
ENSG00000175221,MED16,34,0.05126,84,1.65365,31,-0.1265,1,-4.8341,26,-0.4671
ENSG00000182087,TMEM259,59,-1.1888,109,-0.0894,188,1.03096,123,0.09548,100,-0.2708
ENSG00000099817,POLR2E,59,-1.4780,171,0.34225,278,1.56894,90,-0.6902,90,-0.7941
ENSG00000167468,GPX4,317,-0.9083,987,1.10077,773,0.80080,110,-2.4053,465,-0.2323
ENSG00000118046,STK11,35,-0.6068,112,1.48378,92,1.41258,1,-5.3773,12,-2.3502
ENSG00000099624,ATP5F1D,155,-0.8711,417,0.87036,437,1.20431,137,-0.9608,136,-1.0826
ENSG00000167470,MIDN,34,0.09205,65,1.20490,38,0.31171,2,-3.8337,24,-0.5301
ENSG00000099622,CIRBP,149,-1.0784,564,1.28090,218,-0.4207,252,-0.1352,319,0.30386
ENSG00000160953,PWWP3A,67,-0.1799,108,0.62592,85,0.27106,86,0.23505,48,-0.7942
ENSG00000115286,NDUFS7,129,-0.7949,245,0.34306,199,-0.0053,131,-0.6718,283,0.71613
ENSG00000130005,GAMT,47,-0.9998,81,-0.0335,112,0.61783,17,-2.3821,123,0.81439
ENSG00000115268,RPS15,524,-0.6813,1089,0.60729,368,-1.2785,551,-0.5217,1335,1.22459
ENSG00000115266,APC2,61,-0.9309,180,0.95138,153,0.80435,5,-4.3553,108,0.07489
ENSG00000119559,C19orf25,20,-0.9661,39,0.18414,46,0.57053,1,-4.8815,53,0.87054
ENSG00000071655,MBD3,55,0.42158,30,-0.5968,52,0.31298,1,-5.2319,55,0.41996
ENSG00000127540,UQCR11,253,-0.9622,613,0.58488,427,-0.0304,205,-1.1866,646,0.83147
ENSG00000129968,ABHD17A,59,-1.7435,75,-1.2354,79,-1.2736,113,-0.5887,422,2.44235
ENSG00000227500,SCAMP4,29,-1.0165,52,0.05017,20,-1.5609,56,0.16430,100,1.52830
ENSG00000133275,CSNK1G2,30,-0.5105,64,0.82955,69,1.21600,1,-5.0668,26,-0.7308
ENSG00000133243,BTBD2,69,-0.2007,75,-0.0353,148,1.47329,1,-6.0235,52,-0.7028
ENSG00000065000,AP3D1,95,-0.4017,85,-0.5161,245,1.69341,24,-2.4256,77,-0.7751
ENSG00000104886,PLEKHJ1,18,-2.0097,112,1.04604,127,1.67252,1,-5.7069,44,-0.6235
ENSG00000104904,OAZ1,271,-1.1507,841,0.82620,998,1.46685,203,-1.4745,289,-1.0467
ENSG00000130332,LSM7,42,-1.2748,107,0.32632,118,0.58925,7,-3.7924,135,0.89592
ENSG00000005206,SPPL2B,40,-0.0275,25,-0.7750,32,-0.4370,19,-1.1510,67,1.11045
ENSG00000099800,TIMM13,68,-0.7230,134,0.47943,137,0.61952,46,-1.2448,109,0.15272
ENSG00000176533,GNG7,67,-1.8986,12,-4.2500,27,-3.2813,319,0.74843,563,2.69767
ENSG00000176490,DIRAS1,32,-1.2469,75,0.22557,184,2.78751,1,-5.8007,9,-3.2408
ENSG00000141873,SLC39A3,16,-1.4226,76,1.24722,49,0.57817,1,-4.9828,45,0.35829
ENSG00000104969,SGTA,54,-0.9178,79,-0.2222,78,-0.2742,17,-2.5581,181,1.59176
ENSG00000172009,THOP1,22,-1.5061,122,1.50880,84,0.98595,1,-5.4802,43,-0.3695
ENSG00000104964,TLE5,288,-0.5726,559,0.59269,631,1.00242,197,-1.1013,279,-0.6338
ENSG00000088256,GNA11,58,-0.0031,80,0.52405,44,-0.5108,1,-5.6339,91,0.92466
ENSG00000125912,NCLN,27,-0.7137,46,0.20576,60,0.82826,1,-5.1062,51,0.45554
ENSG00000161082,CELF5,67,-0.0287,107,0.76770,141,1.66251,1,-5.8555,11,-2.9199
ENSG00000141905,NFIC,106,-0.6963,58,-1.5290,64,-1.5274,277,0.99711,285,1.33443
ENSG00000129932,DOHH,24,-1.7855,40,-0.8713,58,-0.3414,33,-1.1588,159,1.99739
ENSG00000105325,FZR1,21,-1.5338,97,1.08013,101,1.48293,1,-5.2951,37,-0.6139
ENSG00000161091,MFSD12,25,-1.7135,34,-1.1026,75,0.14635,146,1.30568,88,0.46347
ENSG00000186111,PIP5K1C,50,0.23714,46,0.07215,84,1.42222,1,-4.6893,19,-1.4309
ENSG00000183617,MRPL54,48,0.19205,51,0.28052,41,-0.0862,1,-5.1977,58,0.58618
ENSG00000167654,ATCAY,81,-0.6664,126,0.12497,244,1.71643,95,-0.3246,31,-2.2264
ENSG00000167658,EEF2,330,-0.4957,542,0.38259,478,0.20052,262,-0.7958,515,0.35442
ENSG00000178951,ZBTB7A,195,0.35092,62,-1.5098,230,0.69710,86,-1.0133,155,-0.1017
ENSG00000126934,MAP2K2,66,-1.4053,236,0.80258,277,1.39648,7,-4.4926,127,-0.2829
ENSG00000105255,FSD1,22,-1.7713,106,0.88830,128,1.62954,43,-0.6179,27,-1.4457
ENSG00000167671,UBXN6,62,-0.9442,104,-0.0174,210,1.57617,7,-4.0492,93,-0.2273
ENSG00000167680,SEMA6B,23,-1.1349,106,1.58049,93,1.75364,1,-5.2230,6,-3.1639
ENSG00000074842,MYDGF,27,-1.2160,42,-0.4119,107,1.55586,26,-1.1256,48,-0.2313
ENSG00000105355,PLIN3,17,-2.0892,0,-7.5363,4,-4.2799,28,-1.2044,206,4.10275
ENSG00000130254,SAFB2,53,0.18668,69,0.57937,33,-0.7101,20,-1.3539,64,0.54270
ENSG00000160633,SAFB,32,-1.3700,93,0.48021,79,0.22745,67,-0.0681,90,0.49068
