Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000103485,QPRT,8,-2.2070,2,-3.6638,31,-0.1512,54,1.04338,35,0.05464,45,0.42574,7,-2.2347,34,-0.0051
ENSG00000079616,KIF22,88,1.09966,34,-0.4092,69,0.69787,46,0.04701,42,-0.1095,8,-2.4976,48,0.12201,36,-0.3901
ENSG00000103495,MAZ,365,2.92770,18,-2.0632,72,-0.0103,47,-0.8302,54,-0.4335,62,-0.2192,56,-0.3874,41,-0.9902
ENSG00000167371,PRRT2,8,-2.3215,2,-3.8069,25,-0.5987,84,2.32862,29,-0.3697,31,-0.2763,1,-4.4034,17,-1.3393
ENSG00000280789,PAGR1,8,-1.8131,2,-3.3135,114,2.57167,21,-0.4044,16,-0.7505,28,0.10473,26,0.02269,20,-0.4666
ENSG00000013364,MVP,8,-1.0575,4,-1.7932,33,1.20124,6,-1.7037,19,0.31584,17,0.15661,43,1.64615,18,0.31169
ENSG00000103502,CDIPT,186,1.08597,24,-2.0610,48,-1.0190,149,1.07322,71,-0.4549,74,-0.3764,42,-1.2297,64,-0.7050
ENSG00000174938,SEZ6L2,213,-0.5275,136,-1.2032,50,-2.6583,563,1.61487,170,-0.8682,416,0.51618,143,-1.1280,174,-0.9548
ENSG00000174939,ASPHD1,10,-1.9814,14,-1.4716,1,-4.5208,45,0.31269,29,-0.4263,10,-2.0652,52,0.46180,70,1.21188
ENSG00000174943,KCTD13,8,-1.6033,16,-0.5376,25,0.13319,26,0.31794,18,-0.3347,58,1.54087,23,0.05130,14,-0.8564
ENSG00000149932,TMEM219,32,-1.8095,18,-2.6260,274,1.55862,90,-0.3406,133,0.34893,48,-1.2016,153,0.56784,123,0.27050
ENSG00000149930,TAOK2,90,1.70819,2,-3.6000,35,0.14253,36,0.25995,17,-0.9278,21,-0.6409,22,-0.5701,28,-0.2474
ENSG00000149929,HIRIP3,8,-1.5460,2,-3.2187,41,0.81555,24,0.00031,26,0.11514,18,-0.4339,49,1.10582,25,0.03236
ENSG00000169592,INO80E,15,-0.9649,3,-3.2018,39,0.44773,36,0.41765,22,-0.4382,25,-0.2608,65,1.29147,23,-0.4203
ENSG00000149927,DOC2A,8,-1.7548,2,-3.2562,116,2.70252,36,0.81360,14,-0.8503,1,-3.8214,15,-0.7984,9,-1.7623
ENSG00000149926,TLCD3B,8,-1.6207,75,1.99577,16,-0.5011,32,0.72488,11,-1.1197,19,-0.3145,0,-7.8965,14,-0.8229
ENSG00000149925,ALDOA,151,0.43941,309,1.65016,82,-0.5200,127,0.21579,94,-0.2982,103,-0.1650,98,-0.2410,48,-1.4773
ENSG00000149923,PPP4C,172,2.54710,2,-3.9286,47,0.24929,35,-0.2617,32,-0.3502,12,-1.8414,58,0.57220,19,-1.2481
ENSG00000090238,YPEL3,521,1.65322,23,-3.1622,89,-1.1702,272,0.78190,139,-0.5080,172,-0.1767,130,-0.6019,115,-0.9040
ENSG00000102882,MAPK3,320,1.04104,151,-0.1617,108,-0.6765,186,0.21983,163,-0.0431,203,0.29626,117,-0.5500,125,-0.5285
ENSG00000102879,CORO1A,8,-1.6725,2,-3.1751,24,0.02398,30,0.49023,13,-0.9311,112,2.74505,1,-3.9947,10,-1.4748
ENSG00000169627,BOLA2B,8,-0.7699,2,-2.2696,16,0.31743,12,-0.0883,29,1.30954,15,0.21924,13,0.00871,12,-0.1696
ENSG00000169217,CD2BP2,27,-0.5967,3,-3.8770,79,1.07482,55,0.66247,36,-0.1656,22,-0.9455,25,-0.7082,39,-0.0832
ENSG00000169221,TBC1D10B,154,2.28111,2,-3.9479,30,-0.4835,46,0.23783,14,-1.6052,9,-2.2406,18,-1.2318,40,-0.0227
ENSG00000179965,ZNF771,8,-1.6586,2,-3.1614,21,-0.1378,32,0.71268,41,0.87991,21,-0.2001,13,-0.8827,23,-0.0112
ENSG00000179958,DCTPP1,160,2.43811,2,-3.8948,31,-0.3350,48,0.42553,34,-0.2072,17,-1.2708,10,-2.0076,21,-1.0500
ENSG00000179918,SEPHS2,8,-2.1892,5,-2.7532,31,-0.1117,47,0.73003,35,0.06426,79,1.37079,17,-1.0209,26,-0.4802
ENSG00000229809,ZNF688,8,-1.5240,45,1.17428,54,1.49375,13,-0.9093,22,0.03546,29,0.45196,29,0.49432,13,-0.8108
ENSG00000156860,FBRS,22,0.33471,2,-2.7347,39,1.24215,16,-0.2803,8,-1.1023,2,-3.0866,55,1.85798,14,-0.4420
ENSG00000080603,SRCAP,8,-1.3649,58,1.81775,39,1.13622,15,-0.4192,7,-1.3772,7,-1.4039,12,-0.7376,19,-0.0216
ENSG00000156873,PHKG2,8,-1.6483,2,-3.1513,27,0.22295,31,0.63181,21,-0.1505,10,-1.2594,38,0.78391,24,0.06929
ENSG00000196118,CCDC189,8,-1.3893,2,-2.8972,42,1.24783,37,1.65502,11,-0.8177,0,-4.7775,4,-2.2932,12,-0.8260
ENSG00000103549,RNF40,75,1.07602,2,-3.8497,59,0.68486,35,-0.1753,31,-0.3386,74,1.07157,35,-0.1260,27,-0.6291
ENSG00000099385,BCL7C,8,-2.5455,60,0.51323,59,0.48931,40,-0.1658,36,-0.2860,27,-0.7277,56,0.40709,53,0.37266
ENSG00000099364,FBXL19,8,-1.1663,2,-2.6789,15,-0.1691,20,0.36371,18,0.09394,47,1.70476,0,-6.8852,16,-0.0677
ENSG00000099365,STX1B,342,1.47782,19,-2.9474,28,-2.3623,231,1.23280,88,-0.7014,74,-0.9614,41,-1.8276,97,-0.6407
ENSG00000103496,STX4,8,-2.5368,84,0.96355,33,-0.5149,36,-0.5018,31,-0.5906,27,-0.7979,110,1.41299,55,0.31867
ENSG00000167397,VKORC1,8,-2.3131,3,-3.3354,52,0.54254,43,0.35263,34,-0.1127,11,-1.7345,62,0.82833,45,0.37552
ENSG00000103507,BCKDK,8,-2.2915,2,-3.7857,32,-0.1950,49,0.65884,45,0.32587,67,0.97585,41,0.18174,27,-0.4971
ENSG00000103510,KAT8,8,-2.0127,17,-0.8534,69,1.34713,36,0.37567,24,-0.3597,15,-1.0710,44,0.61500,24,-0.4243
ENSG00000089280,FUS,213,0.76954,54,-1.3529,147,0.17633,135,0.05453,106,-0.3250,161,0.31729,141,0.11102,116,-0.2348
ENSG00000140691,ARMC5,47,1.72866,2,-2.6615,24,0.59493,19,0.25929,11,-0.6475,2,-2.6129,5,-1.7993,16,-0.0537
ENSG00000140688,C16orf58,8,-2.3640,3,-3.7834,36,-0.1016,67,1.39630,38,0.00268,44,0.22296,35,-0.1425,21,-0.9934
ENSG00000197302,ZNF720,9,-0.8516,2,-2.6818,27,0.76740,28,1.20512,10,-0.7220,10,-0.7447,17,0.04085,10,-0.9025
ENSG00000069329,VPS35,88,-1.4655,19,-3.7046,221,-0.0717,406,1.39565,130,-0.8789,292,0.36477,157,-0.6015,160,-0.6603
ENSG00000166123,GPT2,8,-2.2943,7,-2.4811,55,0.66430,29,-0.4311,59,0.76052,54,0.61105,58,0.73898,39,0.11554
ENSG00000069345,DNAJA2,8,-3.5102,80,-0.0739,110,0.42084,115,0.70261,72,-0.2415,101,0.27454,56,-0.6224,70,-0.3500
ENSG00000171208,NETO2,23,0.75456,2,-2.4233,0,-4.2317,27,1.68429,4,-1.8368,8,-0.7455,2,-2.5300,11,-0.4075
ENSG00000129636,ITFG1,44,-1.7406,38,-1.9535,97,-0.5630,246,1.41188,117,-0.2765,190,0.49045,116,-0.2869,76,-1.0536
ENSG00000102893,PHKB,9,-2.4134,73,0.65781,48,-0.0179,58,0.38636,61,0.36450,27,-0.8527,48,-0.0195,43,-0.1925
ENSG00000102910,LONP2,69,-0.0912,88,0.28122,75,0.03766,90,0.43930,57,-0.3741,84,0.21453,37,-1.0407,61,-0.3255
ENSG00000196470,SIAH1,8,-1.5358,3,-2.7940,23,0.09012,27,0.46613,10,-1.2020,63,1.76059,18,-0.2419,16,-0.4768
ENSG00000102921,N4BP1,8,-1.4556,3,-2.8544,35,0.86445,27,0.59578,25,0.30834,2,-2.9638,33,0.76120,17,-0.2837
ENSG00000102924,CBLN1,8,-1.3267,2,-2.8358,7,-1.4012,32,1.26986,6,-1.6339,49,1.58156,4,-2.2306,13,-0.6003
ENSG00000205423,CNEP1R1,8,-0.9947,44,1.78006,22,0.61091,13,-0.2452,14,-0.1388,8,-0.8253,12,-0.2844,11,-0.5259
ENSG00000121274,TENT4B,218,3.08175,2,-3.9289,24,-0.7931,45,0.24437,28,-0.5443,1,-4.9580,15,-1.4244,18,-1.3813
ENSG00000166164,BRD7,65,-0.1974,139,1.01687,112,0.65259,53,-0.6611,67,-0.1468,99,0.45282,79,0.10680,63,-0.2810
ENSG00000083799,CYLD,8,-3.0645,14,-2.2380,37,-0.7881,92,0.92182,53,-0.2379,87,0.53848,53,-0.2546,62,-0.0032
ENSG00000103449,SALL1,8,-2.2334,2,-3.7716,82,1.30176,13,-1.7918,30,-0.3113,25,-0.5994,129,2.13822,49,0.57511
ENSG00000177200,CHD9,8,-3.4401,285,2.16323,60,-0.4465,71,-0.2524,86,0.10228,65,-0.3346,52,-0.6708,69,-0.2867
ENSG00000103479,RBL2,224,3.02529,2,-3.9830,67,0.72249,18,-1.5606,25,-0.7938,10,-2.0723,22,-0.9690,43,0.01484
ENSG00000166971,AKTIP,58,-0.3764,17,-2.2207,61,-0.3045,108,0.84276,98,0.43385,15,-2.3384,71,-0.0769,73,-0.0494
ENSG00000103494,RPGRIP1L,25,0.33900,3,-2.8513,88,2.60060,17,-0.3216,7,-1.5832,16,-0.3044,22,0.16706,10,-1.1469
ENSG00000140718,FTO,32,-1.5788,49,-0.9832,126,0.48275,139,0.94030,106,0.20709,104,0.17214,65,-0.5446,56,-0.8797
ENSG00000177508,IRX3,8,-2.2281,2,-3.7227,133,2.30340,39,0.22867,38,0.11845,33,-0.0589,13,-1.4774,23,-0.6958
ENSG00000245694,CRNDE,91,0.78969,6,-3.2623,243,2.58843,38,-0.7226,57,0.05028,38,-0.5779,46,-0.3001,30,-1.0872
ENSG00000087253,LPCAT2,8,-2.1237,79,1.44897,10,-1.7168,24,-0.5988,25,-0.4113,91,1.71759,51,0.72978,21,-0.7791
ENSG00000103546,SLC6A2,8,-2.4569,2,-3.9495,3,-3.6770,105,3.03472,6,-2.7326,28,-0.5531,0,-8.2449,21,-1.1073
ENSG00000087258,GNAO1,289,-0.1213,235,-0.4405,99,-1.7319,434,0.75116,182,-0.8232,495,0.73670,199,-0.6945,274,-0.2388
ENSG00000159461,AMFR,466,2.19772,22,-2.6338,183,0.55643,117,-0.2065,83,-0.6852,93,-0.4990,163,0.36683,67,-1.1242
ENSG00000167005,NUDT21,225,1.04239,62,-0.9675,116,-0.0236,171,0.86332,77,-0.6415,90,-0.4107,46,-1.4165,76,-0.7674
ENSG00000087263,OGFOD1,8,-2.4191,29,-0.4996,32,-0.3456,62,1.03956,38,-0.0645,22,-0.9021,18,-1.2183,41,0.06576
ENSG00000125124,BBS2,25,-1.1416,4,-3.7868,188,2.12073,45,-0.3772,106,1.08697,35,-0.6583,56,0.06478,36,-0.6996
ENSG00000087250,MT3,2855,0.14756,4057,0.71150,2728,0.07626,1592,-0.9359,5055,1.07809,2214,-0.2486,3136,0.29610,2457,-0.1045
ENSG00000125148,MT2A,555,-0.0154,578,0.04945,793,0.55095,324,-1.0369,1195,1.23427,809,0.58434,415,-0.4642,548,-0.0419
ENSG00000169715,MT1E,208,-0.6533,545,0.86376,668,1.20492,164,-1.2330,919,1.77315,262,-0.3033,165,-1.0026,239,-0.5204
ENSG00000205364,MT1M,344,1.46711,137,-0.0462,160,0.19801,85,-0.9721,318,1.32485,80,-0.8704,65,-1.1703,131,-0.1389
ENSG00000198417,MT1F,8,-2.7561,16,-1.7248,248,2.86348,19,-1.7595,145,1.76699,8,-2.6741,42,-0.2867,37,-0.5313
ENSG00000125144,MT1G,8,-2.8599,34,-0.7114,61,0.18736,40,-0.5854,205,2.30135,63,0.23879,9,-2.5497,54,-0.0037
ENSG00000187193,MT1X,34,-1.4982,3,-4.6999,241,1.59343,59,-0.8379,209,1.34656,94,0.03758,75,-0.3210,100,0.16645
ENSG00000102900,NUP93,8,-1.8884,5,-2.5171,18,-0.6392,40,0.85253,31,0.19618,42,0.65820,14,-1.0554,27,-0.0414
ENSG00000051108,HERPUD1,202,1.75309,47,-0.6336,58,-0.3018,69,-0.0427,40,-0.8825,67,-0.0747,59,-0.2888,56,-0.4064
ENSG00000140848,CPNE2,8,-2.4242,30,-0.4687,164,2.43567,21,-1.2017,44,0.13365,11,-1.9432,107,1.61185,26,-0.7967
ENSG00000172775,FAM192A,8,-3.6979,121,0.36668,108,0.18514,82,-0.3127,115,0.27980,164,0.85415,87,-0.1577,106,0.18425
ENSG00000159579,RSPRY1,8,-1.0798,31,1.06025,34,1.22535,12,-0.4806,18,0.17543,1,-3.7441,22,0.52710,14,-0.1747
ENSG00000102931,ARL2BP,110,0.77425,84,0.32982,99,0.59344,94,0.73185,49,-0.5050,24,-1.5624,55,-0.3140,29,-1.4593
ENSG00000102934,PLLP,204,0.90069,169,0.59084,25,-2.2616,31,-2.3111,63,-0.9248,28,-2.1410,332,1.74896,190,1.00105
ENSG00000006210,CX3CL1,82,0.89841,4,-3.4976,33,-0.5054,89,1.66746,51,0.15098,7,-2.7756,2,-4.2138,23,-1.1898
ENSG00000005194,CIAPIN1,105,1.44201,2,-4.0149,27,-0.7090,66,0.96003,36,-0.2839,15,-1.6306,15,-1.5637,34,-0.4470
ENSG00000088682,COQ9,8,-1.7878,8,-1.6993,63,1.47133,30,0.31797,25,-0.0448,13,-1.0380,32,0.33828,22,-0.2797
ENSG00000102978,POLR2C,8,-2.5421,20,-1.1857,72,0.81589,65,0.92928,40,-0.1225,58,0.46678,32,-0.4816,25,-0.9610
ENSG00000205336,ADGRG1,47,-1.0872,61,-0.6904,155,0.75466,82,-0.3189,246,1.54074,113,0.24265,31,-1.6992,91,-0.1119
ENSG00000140854,KATNB1,9,-1.2974,2,-2.9820,52,1.50244,29,0.77877,9,-1.2242,47,1.33666,0,-5.8570,11,-1.0918
ENSG00000140859,KIFC3,8,-2.1681,3,-3.5878,17,-1.0356,42,0.49443,36,0.12554,74,1.29361,38,0.19522,30,-0.1680
ENSG00000103005,USB1,8,-1.6336,2,-3.1369,23,0.01862,33,0.79133,19,-0.2575,14,-0.7366,14,-0.7942,29,0.46755
ENSG00000070761,CFAP20,17,-1.6384,28,-0.9336,109,1.18495,76,0.85557,33,-0.7045,16,-1.7602,61,0.22844,38,-0.5971
ENSG00000070770,CSNK2A2,8,-1.7613,2,-3.2338,22,-0.2253,28,0.23433,28,0.14597,74,1.79328,30,0.28813,17,-0.6935
ENSG00000103021,CCDC113,8,-1.2679,2,-2.7782,134,3.93247,13,-0.5988,3,-2.5117,9,-0.9970,3,-2.3877,7,-1.4719
ENSG00000103034,NDRG4,905,1.04213,149,-1.7514,239,-1.0494,819,1.34378,308,-0.6651,253,-0.9631,84,-2.5885,321,-0.6987
ENSG00000125107,CNOT1,8,-2.2591,2,-3.7538,129,2.20152,38,0.16337,39,0.15814,13,-1.5423,26,-0.4715,30,-0.2834
ENSG00000125166,GOT2,22,-2.4175,21,-2.4558,89,-0.3220,175,1.10356,80,-0.4963,172,0.71534,84,-0.4132,87,-0.4152
ENSG00000150394,CDH8,107,0.63775,113,0.72809,8,-3.2510,117,1.16855,56,-0.3702,43,-0.7742,26,-1.5140,37,-1.1359
ENSG00000140937,CDH11,8,-2.2957,46,0.32581,96,1.56910,38,0.03040,29,-0.3726,56,0.65257,21,-0.8398,25,-0.6822
ENSG00000166548,TK2,8,-2.2806,41,0.20958,51,0.55587,41,0.27441,41,0.19747,10,-1.8268,68,1.02502,28,-0.4377
ENSG00000217555,CKLF,8,-1.6051,3,-2.8428,76,2.02935,20,-0.1982,15,-0.5719,30,0.46442,40,0.90296,13,-0.9087
ENSG00000183723,CMTM4,301,1.95799,40,-1.2912,164,0.88887,68,-0.6491,118,0.34778,121,0.39545,49,-1.0038,54,-0.9623
ENSG00000135720,DYNC1LI2,40,-2.3364,162,-0.2636,275,0.57041,147,-0.5292,169,-0.2001,169,-0.1968,186,-0.0510,302,0.92834
ENSG00000159593,NAE1,8,-2.5038,33,-0.3854,72,0.86676,56,0.64387,53,0.36799,12,-1.9006,36,-0.2411,36,-0.2720
ENSG00000172840,PDP2,8,-1.2637,2,-2.7741,32,0.93734,22,0.48706,14,-0.3535,5,-1.7975,19,0.12039,21,0.26720
ENSG00000166595,CIAO2B,15,-2.8350,124,0.29337,121,0.25021,105,0.04024,126,0.31359,96,-0.1101,193,1.00288,82,-0.4183
ENSG00000172831,CES2,8,-2.0873,2,-3.5937,39,0.30803,34,0.11630,18,-0.8909,76,1.41626,11,-1.5183,42,0.52861
ENSG00000067955,CBFB,8,-1.5605,3,-2.7430,34,0.68122,22,-0.0224,14,-0.6592,6,-1.7753,44,1.09963,30,0.59982
ENSG00000125149,C16orf70,47,1.22763,2,-3.0654,18,-0.2660,19,-0.2964,15,-0.6013,22,-0.0284,52,1.39481,18,-0.3645
ENSG00000140939,NOL3,29,-0.1568,2,-3.5983,32,0.01408,51,1.11477,47,0.59782,26,-0.3383,10,-1.7538,22,-0.6812
ENSG00000205250,E2F4,8,-1.5936,96,2.51867,39,0.88548,17,-0.5752,9,-1.3921,7,-1.7309,25,0.16468,14,-0.8106
ENSG00000168701,TMEM208,204,1.96512,2,-4.5909,36,-0.8465,76,0.38439,43,-0.5977,72,0.19522,43,-0.5820,41,-0.7928
ENSG00000159713,TPPP3,8,-4.7048,21,-3.3360,1522,4.07697,152,-0.5443,56,-1.8974,42,-2.3258,98,-1.0805,82,-1.5237
ENSG00000159720,ATP6V0D1,256,0.09406,28,-3.1644,143,-0.7991,407,1.28627,145,-0.7804,288,0.28155,144,-0.7827,166,-0.6681
ENSG00000039523,RIPOR1,48,0.28014,79,1.09547,23,-0.8079,42,0.11255,39,-0.0464,61,0.68939,16,-1.3583,28,-0.6303
ENSG00000102974,CTCF,8,-1.7387,3,-2.8171,43,0.89040,23,-0.1348,38,0.66960,26,0.05082,47,1.01671,22,-0.2521
ENSG00000159753,CARMIL2,45,1.19024,2,-3.0330,1,-4.4456,38,1.40335,9,-1.3386,20,-0.0909,0,-7.5445,17,-0.4403
ENSG00000102977,ACD,8,-1.3575,2,-2.8657,24,0.35144,21,0.20348,13,-0.5736,64,2.03757,23,0.29422,10,-1.1113
ENSG00000102981,PARD6A,8,-1.5275,58,1.63660,22,0.03885,24,0.24728,26,0.30870,18,-0.2583,8,-1.4902,14,-0.7162
ENSG00000141098,GFOD2,16,-0.5266,3,-2.9433,29,0.38659,41,1.51648,13,-0.8526,21,-0.0729,4,-2.6153,14,-0.8152
ENSG00000102901,CENPT,8,-1.2382,11,-0.7439,24,0.46442,23,0.59122,22,0.29523,37,1.16843,4,-2.2590,11,-0.8034
ENSG00000168286,THAP11,8,-1.9064,8,-1.9081,54,1.05697,28,0.04218,40,0.55019,56,1.10939,22,-0.3319,21,-0.5345
ENSG00000102898,NUTF2,12,-3.2372,258,1.40787,96,-0.2007,115,0.10164,106,-0.0492,133,0.31175,91,-0.2901,89,-0.3778
ENSG00000038358,EDC4,16,-0.8194,47,0.81288,19,-0.5744,37,0.59495,27,-0.0770,20,-0.5188,35,0.34514,18,-0.7808
ENSG00000205220,PSMB10,8,-3.2327,118,0.74459,50,-0.5923,87,0.35325,86,0.24351,60,-0.3122,44,-0.8047,82,0.19743
ENSG00000124067,SLC12A4,34,0.84823,2,-2.9287,86,2.53450,13,-0.7982,28,0.51288,15,-0.4288,10,-1.0887,11,-1.0403
ENSG00000103066,PLA2G15,8,-1.0438,8,-0.9284,7,-1.2353,24,1.06948,12,-0.3616,27,0.87817,16,0.03767,8,-1.0070
ENSG00000103061,SLC7A6OS,8,-0.7076,2,-2.2326,25,1.13400,14,0.29006,20,0.80020,16,0.39824,10,-0.3558,7,-0.8758
ENSG00000132600,PRMT7,8,-1.0911,2,-2.6055,24,0.62785,24,0.89381,12,-0.4243,2,-2.9464,17,0.09176,16,0.00792
ENSG00000184939,ZFP90,8,-2.2489,2,-3.7607,59,0.81010,44,0.45035,26,-0.4764,52,0.59413,38,0.11049,34,-0.0843
ENSG00000141076,UTP4,111,2.46575,3,-2.8752,18,-0.6069,27,0.05644,14,-0.9456,29,0.12450,28,0.05504,11,-1.4146
ENSG00000132612,VPS4A,247,1.31469,190,0.86978,74,-0.6149,102,-0.1506,86,-0.3823,93,-0.2660,122,0.15755,71,-0.7805
ENSG00000213380,COG8,8,-0.9097,6,-1.3382,23,0.75856,14,-0.0355,19,0.44229,29,1.15440,7,-0.9179,12,-0.2705
ENSG00000132604,TERF2,8,-2.3389,7,-2.5063,25,-0.5991,58,1.01371,42,0.17337,56,0.62484,34,-0.1504,28,-0.5037
ENSG00000103018,CYB5B,8,-2.7922,46,-0.1848,50,-0.0327,50,-0.0726,65,0.36163,51,0.00097,54,0.08590,65,0.46246
ENSG00000102908,NFAT5,8,-1.5923,144,3.49857,7,-1.6052,10,-1.3619,18,-0.3499,7,-1.7689,14,-0.7217,17,-0.4442
ENSG00000181019,NQO1,324,3.45163,3,-4.1459,56,0.10952,27,-1.2081,28,-0.9289,1,-5.1326,80,0.69068,25,-1.2540
ENSG00000141101,NOB1,8,-0.7847,2,-2.3074,18,0.51364,21,1.12106,15,0.23287,1,-3.2075,18,0.51177,7,-0.9414
ENSG00000198373,WWP2,8,-1.6511,3,-2.7476,38,0.76740,27,0.27116,22,-0.0951,7,-1.6739,43,0.98312,25,0.14671
ENSG00000090857,PDPR,8,-1.4238,35,0.82136,12,-0.7834,17,-0.3864,30,0.58841,0,-4.5541,44,1.22963,24,0.25217
ENSG00000223496,EXOSC6,104,0.82889,13,-2.2739,28,-1.1884,88,0.81608,47,-0.4092,50,-0.3080,32,-0.9677,58,-0.1153
ENSG00000090861,AARS,350,1.33913,8,-4.3372,123,-0.3530,190,0.45420,111,-0.5014,162,0.07632,142,-0.1279,117,-0.5015
ENSG00000168872,DDX19A,8,-1.6956,2,-3.1979,27,0.19051,23,-0.1221,28,0.21692,79,1.98700,16,-0.6078,21,-0.2570
ENSG00000103051,COG4,113,1.69473,21,-1.0089,43,0.06893,36,-0.2508,13,-1.6564,35,-0.2195,58,0.56031,34,-0.3225
ENSG00000189091,SF3B3,16,-1.1619,3,-3.6160,40,0.20540,54,0.96272,29,-0.2780,42,0.24870,31,-0.2179,28,-0.4092
ENSG00000132613,MTSS2,133,0.72409,80,-0.0734,162,1.05973,54,-0.8406,137,0.78336,76,-0.1667,51,-0.7669,79,-0.1096
ENSG00000103043,VAC14,13,-0.8372,2,-3.1373,17,-0.4540,34,0.91065,14,-0.7975,29,0.36504,34,0.60854,18,-0.4692
ENSG00000157423,HYDIN,8,-1.5298,2,-3.0349,227,5.54462,2,-3.5594,0,-7.0385,0,-4.9190,8,-1.4920,9,-1.4666
ENSG00000172137,CALB2,890,1.30125,169,-1.3117,39,-3.4664,679,1.28500,201,-1.0546,682,0.85010,60,-2.8325,155,-1.6187
ENSG00000040199,PHLPP2,8,-1.5508,2,-3.0556,7,-1.6866,39,1.39367,24,0.18022,42,1.02856,8,-1.5109,13,-0.8998
ENSG00000166747,AP1G1,112,1.00280,146,1.46230,57,-0.0656,57,-0.1066,45,-0.4179,67,0.19046,36,-0.7513,29,-1.2571
ENSG00000182149,IST1,145,1.15111,22,-1.7603,96,0.47506,60,-0.3409,61,-0.2375,96,0.47375,91,0.38957,58,-0.3728
ENSG00000102984,ZNF821,152,3.06754,2,-3.4196,4,-2.6185,26,-0.1503,8,-1.7661,34,0.30009,17,-0.7811,14,-1.1591
ENSG00000140829,DHX38,8,-1.0896,2,-2.6038,26,0.74530,18,0.25327,15,-0.0640,1,-3.4702,20,0.36025,21,0.52833
ENSG00000260664,AC004158.1,8,-1.1370,2,-2.6502,16,-0.0224,14,-0.3549,18,0.18296,28,0.84044,23,0.50378,21,0.47820
ENSG00000140836,ZFHX3,9,-2.5736,20,-1.4092,20,-1.3789,63,0.47814,46,-0.1441,136,1.62411,16,-1.7102,54,0.09784
ENSG00000103035,PSMD7,9,-3.3428,31,-1.6098,86,-0.1019,132,0.83465,85,-0.1244,63,-0.5736,109,0.26830,94,0.04063
ENSG00000090863,GLG1,125,0.01200,18,-2.8348,225,0.95476,120,-0.0646,110,-0.1900,173,0.52818,150,0.29390,111,-0.2131
ENSG00000103089,FA2H,8,-3.4987,104,0.18019,14,-2.7795,14,-3.1565,16,-2.6219,4,-4.4948,553,3.32952,151,0.99414
ENSG00000103091,WDR59,8,-1.3681,42,1.25658,38,1.09192,17,-0.2659,7,-1.5269,14,-0.4272,23,0.29168,17,-0.2366
ENSG00000186187,ZNRF1,14,-1.2629,3,-3.4789,15,-1.1161,58,1.52076,25,-0.3880,60,1.01556,20,-0.7029,15,-1.2977
ENSG00000166816,LDHD,74,1.82053,3,-2.9282,4,-2.6127,32,0.55304,24,-0.0523,1,-3.9135,25,0.04456,21,-0.3123
ENSG00000184517,ZFP1,8,-1.2583,55,1.87210,17,-0.0477,20,0.20167,16,-0.1254,18,0.04978,4,-2.2421,12,-0.7424
ENSG00000050820,BCAR1,8,-2.3421,2,-3.8511,53,0.50592,53,0.76106,31,-0.3245,65,0.85136,32,-0.2553,30,-0.4090
ENSG00000153774,CFDP1,54,-0.8314,283,1.85080,69,-0.4634,95,0.01662,75,-0.3446,112,0.27748,64,-0.5879,61,-0.7525
ENSG00000166822,TMEM170A,8,-2.2847,49,0.46180,96,1.60263,30,-0.3909,46,0.37504,2,-3.8147,60,0.78490,31,-0.2979
ENSG00000183196,CHST6,8,-1.2669,2,-2.7772,97,3.03337,7,-1.5648,26,0.56134,4,-2.0018,21,0.23595,15,-0.2712
ENSG00000205084,TMEM231,51,0.29069,2,-3.9969,334,4.19086,17,-1.5926,20,-1.0906,5,-3.1281,26,-0.7283,13,-1.8792
ENSG00000034713,GABARAPL2,21,-4.3494,513,0.38057,423,0.07439,467,0.31754,585,0.59307,501,0.34188,426,0.08483,301,-0.5247
ENSG00000065427,KARS,90,0.58900,15,-2.0690,79,0.37396,76,0.42975,67,0.11654,50,-0.3346,49,-0.3605,51,-0.3418
ENSG00000166848,TERF2IP,308,-0.5146,507,0.26187,182,-1.3054,693,1.14934,378,-0.1994,468,0.13502,212,-1.0776,252,-0.9365
ENSG00000152910,CNTNAP4,23,-2.1864,100,-0.0177,9,-3.5976,63,-0.9096,32,-1.7179,151,0.63031,413,2.44595,113,0.20213
ENSG00000103111,MON1B,14,-1.2880,2,-3.6680,28,-0.2460,35,0.08290,32,-0.0532,7,-2.2685,55,0.79734,52,0.88754
ENSG00000205078,SYCE1L,173,3.09942,4,-2.8470,7,-2.2173,28,-0.2473,26,-0.2950,54,0.86447,4,-2.8561,10,-1.8841
ENSG00000171724,VAT1L,468,0.89651,63,-2.1636,50,-2.5072,490,1.53443,189,-0.5377,358,0.46014,70,-2.0090,107,-1.5531
ENSG00000186153,WWOX,8,-1.7125,31,0.37692,58,1.41075,18,-0.5758,27,0.13373,12,-1.0740,36,0.61712,24,0.00443
ENSG00000178573,MAF,9,-1.5709,15,-0.8105,36,0.53311,17,-0.7640,67,1.59168,41,0.75584,12,-1.0572,27,0.14975
