Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000178951,ZBTB7A,270,1.15158,131,-0.1838,208,0.63657,159,0.15190,22,-2.9614,86,-0.8700
ENSG00000126934,MAP2K2,126,-0.6759,78,-1.4303,137,-0.5346,198,0.07943,261,0.58218,333,1.05433
ENSG00000167671,UBXN6,106,-0.5544,62,-1.4164,154,0.06290,137,-0.1308,257,1.02135,173,0.27126
ENSG00000167680,SEMA6B,54,-0.4193,16,-2.2496,121,1.02772,106,0.76597,49,-0.5902,70,0.02241
ENSG00000074842,MYDGF,68,-0.1988,22,-1.9307,45,-0.8772,91,0.31564,74,-0.0539,157,1.38255
ENSG00000130254,SAFB2,77,0.30510,75,0.26454,130,1.32461,40,-0.8070,33,-1.1143,34,-1.0651
ENSG00000160633,SAFB,46,-0.4549,49,-0.3677,140,1.63301,16,-2.0834,72,0.30657,41,-0.6612
ENSG00000130255,RPL36,458,-0.1866,609,0.30918,1017,1.31110,242,-1.2189,381,-0.4950,358,-0.5956
ENSG00000174917,MICOS13,230,-0.1045,126,-1.0906,217,-0.2079,321,0.48381,342,0.60394,232,-0.0915
ENSG00000167733,HSD11B1L,76,0.40656,16,-2.0591,103,0.99827,2,-4.8335,69,0.25732,94,0.80757
ENSG00000196365,LONP1,22,-1.8701,25,-1.6424,88,0.35699,113,0.83745,129,1.09226,52,-0.5284
ENSG00000174886,NDUFA11,292,-0.5435,183,-1.2827,383,-0.0871,528,0.48028,521,0.45574,512,0.42386
ENSG00000031823,RANBP3,52,-0.1494,42,-0.5103,83,0.68048,70,0.36712,55,-0.0492,39,-0.6316
ENSG00000130382,MLLT1,21,-1.9559,43,-0.8926,243,2.57562,65,-0.2308,33,-1.2872,39,-1.0421
ENSG00000125652,ALKBH7,39,-1.4893,87,-0.2336,124,0.38664,143,0.65322,110,0.17199,94,-0.0953
ENSG00000125648,SLC25A23,94,-0.3305,90,-0.3895,188,0.92784,160,0.61471,87,-0.4563,63,-0.9633
ENSG00000104833,TUBB4A,320,-1.0359,475,-0.3975,438,-0.5318,1441,1.73397,518,-0.2526,413,-0.6285
ENSG00000125730,C3,66,0.25265,84,0.71066,171,2.32254,7,-3.2357,0,-7.2872,13,-2.3088
ENSG00000171105,INSR,52,-0.5542,92,0.42184,90,0.37908,135,1.16900,13,-2.6865,53,-0.5245
ENSG00000198816,ZNF358,57,-0.5801,64,-0.3665,137,0.99032,139,1.01792,15,-2.5699,68,-0.2669
ENSG00000032444,PNPLA6,39,-1.5112,29,-1.9705,150,0.74161,201,1.33786,106,0.10169,73,-0.5146
ENSG00000229833,PET100,65,-1.0910,91,-0.5514,136,0.13642,239,1.20652,71,-0.9337,154,0.35153
ENSG00000181029,TRAPPC5,220,-0.1458,120,-1.1352,202,-0.2878,325,0.54497,310,0.45875,260,0.14589
ENSG00000142459,EVI5L,83,0.67011,36,-0.7607,34,-0.8389,26,-1.2796,86,0.75491,77,0.52933
ENSG00000178531,CTXN1,109,-0.9382,41,-2.4482,224,0.25704,109,-0.9446,400,1.39749,276,0.64338
ENSG00000167775,CD320,134,0.58872,42,-1.3485,55,-0.9224,77,-0.3812,165,0.99350,105,0.15939
ENSG00000267855,NDUFA7,40,-1.1610,19,-2.2972,96,0.25715,105,0.41866,94,0.22169,142,1.00083
ENSG00000233927,RPS28,574,-0.3157,794,0.24519,1067,0.79378,591,-0.2654,468,-0.6497,650,-0.1054
ENSG00000185236,RAB11B,137,0.09875,141,0.14843,192,0.72068,101,-0.4086,107,-0.3247,97,-0.4771
ENSG00000099783,HNRNPM,81,-0.4130,115,0.16783,221,1.44405,45,-1.3423,39,-1.5697,123,0.29762
ENSG00000198258,UBL5,250,-0.4557,178,-1.0041,262,-0.3798,411,0.40017,541,0.92148,325,-0.0144
ENSG00000127445,PIN1,253,-0.6654,92,-2.2283,290,-0.4404,413,0.15954,716,1.21052,497,0.49287
ENSG00000105088,OLFM2,73,-0.7781,52,-1.3244,37,-1.8345,91,-0.4300,211,1.08666,241,1.37215
ENSG00000130811,EIF3G,72,-0.5079,49,-1.1269,96,-0.0122,189,1.25838,65,-0.6591,111,0.24197
ENSG00000105364,MRPL4,55,-0.3458,44,-0.7143,104,0.77132,43,-0.7602,93,0.56368,68,0.00467
ENSG00000267673,FDX2,66,-0.1457,28,-1.5292,112,0.79829,39,-0.9908,114,0.83328,74,0.03311
ENSG00000105401,CDC37,116,-0.4509,55,-1.6360,115,-0.4549,167,0.17848,219,0.66591,235,0.80640
ENSG00000079999,KEAP1,10,-2.8479,39,-0.7883,134,1.43558,102,0.86982,23,-1.6302,72,0.22793
ENSG00000129355,CDKN2D,170,0.18494,33,-2.4050,124,-0.3574,128,-0.3023,262,0.98947,202,0.49229
ENSG00000129353,SLC44A2,45,-0.8817,76,-0.0233,117,0.75890,148,1.23117,36,-1.2171,40,-1.0865
ENSG00000129351,ILF3,79,-0.1830,44,-1.1181,218,1.81319,47,-1.0277,71,-0.3555,68,-0.4386
ENSG00000079805,DNM2,19,-1.6318,91,0.99028,91,0.98785,49,-0.1353,19,-1.6726,50,-0.0923
ENSG00000127616,SMARCA4,109,0.03009,119,0.18898,164,0.78448,24,-2.3120,115,0.12544,109,0.04164
ENSG00000105518,TMEM205,124,-0.3513,62,-1.4603,184,0.34015,137,-0.1812,233,0.77364,173,0.22959
ENSG00000105520,PLPPR2,73,-0.7359,22,-2.5721,178,0.80956,81,-0.5724,110,-0.0623,220,1.24369
ENSG00000130175,PRKCSH,69,-0.8583,113,-0.0526,137,0.28456,212,1.12269,69,-0.8546,98,-0.2953
ENSG00000196361,ELAVL3,281,-0.3367,452,0.49518,356,0.06972,478,0.59888,223,-0.7119,264,-0.4386
ENSG00000105583,WDR83OS,102,-0.7986,79,-1.2064,100,-0.8304,294,1.07336,280,0.97638,136,-0.3279
ENSG00000105576,TNPO2,56,-1.3107,70,-0.9439,174,0.59645,183,0.68440,117,-0.1167,150,0.32263
ENSG00000123144,TRIR,120,-0.1079,115,-0.1807,203,0.84931,68,-1.0234,144,0.20907,116,-0.1664
ENSG00000198356,GET3,62,-0.3998,15,-2.5364,72,-0.1331,131,0.95026,132,0.97038,56,-0.5453
ENSG00000167815,PRDX2,736,0.04530,189,-2.1180,460,-0.7383,1099,0.77767,1292,1.10128,526,-0.5220
ENSG00000105613,MAST1,100,0.36423,5,-4.1169,90,0.17365,119,0.69462,85,0.07984,88,0.14188
ENSG00000179115,FARSA,54,-0.8053,23,-2.1009,120,0.54764,81,-0.1544,154,1.02603,98,0.18089
ENSG00000179218,CALR,206,-0.3193,127,-1.0987,467,1.19179,208,-0.2986,219,-0.2167,262,0.09642
ENSG00000179262,RAD23A,153,0.49006,51,-1.3339,112,-0.0604,201,1.01126,98,-0.2852,82,-0.5803
ENSG00000179271,GADD45GIP1,116,-0.2917,68,-1.1595,200,0.66969,190,0.56946,110,-0.3799,144,0.07428
ENSG00000008441,NFIX,77,-0.2689,145,0.87267,287,2.49843,14,-2.9006,3,-4.9405,14,-2.8773
ENSG00000141837,CACNA1A,63,0.29605,45,-0.2860,155,2.22493,1,-5.3141,26,-1.1532,29,-0.9943
ENSG00000104979,C19orf53,72,-0.8187,65,-0.9880,143,0.33896,222,1.18236,106,-0.1875,101,-0.2602
ENSG00000072062,PRKACA,161,-0.4282,97,-1.2368,189,-0.1638,317,0.76395,248,0.31103,235,0.21663
ENSG00000072071,ADGRL1,184,0.63101,103,-0.3830,153,0.29253,162,0.40514,101,-0.4118,72,-0.9517
ENSG00000123143,PKN1,7,-3.6422,55,-0.6231,89,0.18293,91,0.21940,130,0.88065,109,0.54814
ENSG00000123159,GIPC1,47,-0.6068,84,0.40145,88,0.47919,95,0.61445,13,-2.5455,76,0.22438
ENSG00000132002,DNAJB1,114,-0.4009,37,-2.1401,223,0.79495,181,0.39716,135,-0.1082,175,0.34400
ENSG00000099797,TECR,200,-0.1278,204,-0.0889,393,1.12960,282,0.48185,78,-1.6224,133,-0.7961
ENSG00000099795,NDUFB7,197,-0.4996,174,-0.7033,300,0.21953,418,0.83392,162,-0.8158,339,0.43612
ENSG00000141867,BRD4,180,0.75247,100,-0.2938,179,0.75009,57,-1.1875,41,-1.6834,154,0.46775
ENSG00000011243,AKAP8L,67,0.52387,45,-0.1715,111,1.55638,1,-5.2852,13,-2.1102,62,0.37646
ENSG00000167460,TPM4,32,-1.1830,117,1.01461,103,0.75869,110,0.88840,23,-1.6868,20,-1.9337
ENSG00000105058,FAM32A,93,0.20696,49,-0.8654,55,-0.6679,103,0.39639,65,-0.4001,130,0.82581
ENSG00000072958,AP1M1,94,-0.5114,73,-0.9271,101,-0.4081,134,0.07633,217,0.96815,150,0.28037
ENSG00000127511,SIN3B,111,-0.0704,12,-3.4035,90,-0.4240,81,-0.5845,242,1.42261,156,0.53794
ENSG00000105393,BABAM1,151,0.24282,48,-1.6038,95,-0.5521,120,-0.1570,187,0.62828,189,0.64813
ENSG00000130312,MRPL34,26,-2.1181,63,-0.7600,113,0.23276,161,0.89697,93,-0.1087,138,0.59669
ENSG00000130311,DDA1,99,-0.1559,39,-1.6372,109,0.01268,133,0.35597,122,0.19980,149,0.56981
ENSG00000130477,UNC13A,51,-0.6902,26,-1.7496,73,-0.0991,94,0.33729,128,0.91516,94,0.32795
ENSG00000105640,RPL18A,288,-0.3589,362,0.03047,518,0.68281,391,0.16744,232,-0.7124,342,-0.0677
ENSG00000007080,CCDC124,80,-0.0099,11,-3.0025,110,0.56457,114,0.63474,90,0.21211,75,-0.1070
ENSG00000099308,MAST3,62,-0.9605,56,-1.1207,105,-0.1025,196,1.03917,138,0.37399,113,0.01827
ENSG00000105649,RAB3A,246,-0.5750,59,-2.7552,296,-0.2695,425,0.36090,608,1.04737,445,0.44283
ENSG00000130522,JUND,321,-0.0665,278,-0.3105,584,1.03729,319,-0.0788,196,-0.8798,306,-0.1524
ENSG00000130520,LSM4,53,-2.0101,53,-2.0067,175,-0.1120,255,0.56230,312,0.95337,271,0.67454
ENSG00000105701,FKBP8,243,0.13288,94,-1.4053,340,0.75208,275,0.35904,253,0.20803,143,-0.7519
ENSG00000105700,KXD1,22,-1.8941,25,-1.6788,119,0.91002,79,0.15323,98,0.54411,91,0.40405
ENSG00000221983,UBA52,466,-0.5313,564,-0.2128,703,0.16828,660,0.05624,735,0.24528,705,0.17285
ENSG00000006015,REX1BD,145,0.52887,40,-1.5794,153,0.63244,67,-0.7993,128,0.30547,114,0.08904
ENSG00000105696,TMEM59L,574,0.30534,91,-2.6222,724,0.73606,697,0.66179,568,0.28408,244,-1.1194
ENSG00000223802,CERS1,37,-1.0433,78,0.20775,99,0.64231,60,-0.2415,72,0.06748,70,0.01434
ENSG00000105669,COPE,96,-0.6553,65,-1.2807,167,0.28409,173,0.34948,189,0.50204,164,0.24524
ENSG00000064607,SUGP2,92,0.03652,48,-1.0189,184,1.37695,75,-0.3103,47,-1.0715,93,0.05794
ENSG00000187664,HAPLN4,137,1.24277,43,-0.8179,71,-0.0127,167,1.67214,8,-3.3316,1,-6.2245
ENSG00000186010,NDUFA13,510,-0.0139,231,-1.3009,712,0.58437,455,-0.2085,591,0.24582,585,0.22680
ENSG00000250067,YJEFN3,78,-0.4084,26,-2.1286,100,0.01924,211,1.45257,81,-0.3519,100,0.00922
ENSG00000169021,UQCRFS1,205,-0.0788,103,-1.1971,186,-0.2409,351,0.90918,281,0.48373,160,-0.4957
ENSG00000131943,C19orf12,49,-0.5789,13,-2.5962,107,0.77087,59,-0.2757,72,0.05722,118,0.96966
ENSG00000105176,URI1,58,-0.2592,101,0.71713,63,-0.1223,45,-0.6820,62,-0.1490,78,0.23492
ENSG00000105185,PDCD5,60,-1.0446,85,-0.4884,124,0.13752,77,-0.6571,179,0.82333,159,0.59957
ENSG00000124299,PEPD,66,-0.2970,51,-0.7350,86,0.14431,145,1.13982,42,-1.0167,83,0.09341
ENSG00000105220,GPI,475,-0.5895,208,-1.8799,510,-0.4722,1140,0.97139,942,0.60044,772,0.23730
ENSG00000126261,UBA2,85,-0.1876,44,-1.2228,160,0.97183,46,-1.1725,134,0.63366,97,0.05110
ENSG00000105711,SCN1B,80,0.14838,53,-0.5552,68,-0.1275,229,2.42108,6,-3.6723,5,-4.1188
ENSG00000266964,FXYD1,138,1.55292,55,-0.1998,133,1.47969,5,-3.8272,2,-4.9680,38,-0.7914
ENSG00000221946,FXYD7,67,-1.3944,28,-2.7101,113,-0.5768,338,1.45176,264,0.93586,144,-0.1686
ENSG00000105698,USF2,130,0.79223,95,0.20751,125,0.71308,75,-0.1999,29,-1.6878,51,-0.8244
ENSG00000105695,MAG,11,-4.8613,673,1.80241,152,-0.9682,792,2.22644,0,-9.5454,9,-5.1096
ENSG00000105677,TMEM147,48,-1.1154,69,-0.5393,135,0.61275,138,0.65994,113,0.28805,71,-0.4997
ENSG00000126254,RBM42,51,-0.2552,41,-0.6051,50,-0.2773,90,0.74916,63,0.09750,61,0.04225
ENSG00000126267,COX6B1,290,-0.6390,141,-1.7684,554,0.47658,652,0.78280,564,0.50713,345,-0.3492
ENSG00000205155,PSENEN,32,-1.2721,17,-2.2218,112,0.83354,142,1.31293,32,-1.2805,90,0.42468
ENSG00000105290,APLP1,117,-2.4293,615,0.20680,600,0.16244,1417,1.92602,198,-1.6362,333,-0.8241
ENSG00000105270,CLIP3,326,-0.3770,148,-1.6262,319,-0.4143,428,0.08579,619,0.76162,603,0.71311
ENSG00000105258,POLR2I,83,-0.6019,130,0.15174,203,0.97893,112,-0.1085,123,0.05234,65,-1.0021
ENSG00000105254,TBCB,161,-0.9747,114,-1.5137,119,-1.4425,640,1.53282,439,0.74597,272,-0.1148
ENSG00000126247,CAPNS1,343,-0.7040,124,-2.2764,340,-0.7175,690,0.49512,1128,1.48908,511,-0.0371
ENSG00000167642,SPINT2,216,0.14385,50,-2.1816,382,1.23278,172,-0.2494,204,0.03826,170,-0.2654
ENSG00000167641,PPP1R14A,10,-4.1074,376,1.90958,119,-0.3489,369,1.86443,0,-8.6409,1,-6.7161
ENSG00000099341,PSMD8,112,-1.2619,65,-2.0937,139,-0.9229,275,0.21047,500,1.37367,371,0.76429
ENSG00000178982,EIF3K,161,-0.4789,132,-0.7991,194,-0.1633,302,0.62150,242,0.21952,251,0.28295
ENSG00000130402,ACTN4,41,-2.1761,187,0.23139,341,1.39745,236,0.65436,48,-1.9560,132,-0.3705
ENSG00000104823,ECH1,65,-0.3148,47,-0.8217,80,0.05138,79,0.01849,109,0.60438,87,0.19729
ENSG00000104824,HNRNPL,68,-0.5633,98,0.02980,235,1.78173,66,-0.6244,50,-1.0490,58,-0.8353
ENSG00000068903,SIRT2,54,-1.7333,291,1.13162,186,0.27583,329,1.39295,18,-3.3349,76,-1.2048
ENSG00000179134,SAMD4B,85,0.31460,77,0.13226,121,0.97239,66,-0.1306,37,-1.0876,42,-0.8686
ENSG00000063322,MED29,71,-0.4903,34,-1.6559,159,0.94099,128,0.52950,72,-0.4702,108,0.21195
ENSG00000105193,RPS16,222,-0.8494,480,0.45745,529,0.64051,600,0.88058,185,-1.1386,210,-0.9373
ENSG00000196235,SUPT5H,51,-1.0170,43,-1.2763,168,1.06311,77,-0.3488,93,-0.0313,137,0.65629
ENSG00000105197,TIMM50,69,-0.0234,30,-1.3776,75,0.10455,109,0.79761,39,-0.9803,100,0.63617
ENSG00000176396,EID2,110,0.81230,18,-2.1713,85,0.33801,28,-1.4889,92,0.48354,89,0.41684
ENSG00000013275,PSMC4,53,-0.9804,26,-2.0813,126,0.46669,88,-0.1611,234,1.73815,55,-0.9405
ENSG00000105223,PLD3,757,-0.0663,125,-2.8700,622,-0.3969,1267,0.87550,1148,0.68415,800,0.02925
ENSG00000090013,BLVRB,15,-2.5654,33,-1.4276,103,0.43596,70,-0.2371,156,1.24469,106,0.48376
ENSG00000167578,RAB4B,26,-1.5940,54,-0.4838,77,0.13028,128,1.07122,85,0.28855,61,-0.2857
ENSG00000105372,RPS19,235,-0.8810,508,0.42402,693,1.02080,356,-0.1993,269,-0.6640,339,-0.2803
ENSG00000105404,RABAC1,252,-0.6846,121,-1.8326,169,-1.3129,531,0.60429,709,1.17694,494,0.47167
ENSG00000105409,ATP1A3,843,0.04290,195,-2.2817,900,0.15630,1524,1.15799,989,0.32514,486,-0.8728
ENSG00000105723,GSK3A,129,0.43932,40,-1.4929,91,-0.1815,163,0.87477,105,0.06096,78,-0.4275
ENSG00000105429,MEGF8,57,-0.5743,37,-1.2592,156,1.26562,70,-0.2106,108,0.54040,51,-0.7381
ENSG00000131116,ZNF428,54,-0.7587,48,-0.9409,169,1.29425,90,0.08899,77,-0.1738,74,-0.2396
ENSG00000105767,CADM4,108,0.08921,133,0.46313,135,0.48822,173,0.96467,31,-1.8914,35,-1.7137
ENSG00000130204,TOMM40,77,0.07899,27,-1.6251,80,0.15096,87,0.29898,87,0.29982,83,0.21082
ENSG00000130203,APOE,1476,1.10606,451,-0.9819,1353,0.92907,534,-0.7108,366,-1.3109,725,-0.2053
ENSG00000130208,APOC1,11,-2.9141,18,-2.1954,128,1.04843,87,0.30242,50,-0.6351,144,1.28564
ENSG00000104853,CLPTM1,106,-0.8750,57,-1.8311,150,-0.2998,359,1.32014,207,0.25222,197,0.16588
ENSG00000125746,EML2,112,-0.0444,56,-1.1736,33,-1.9902,227,1.29282,122,0.11034,139,0.33789
ENSG00000125743,SNRPD2,190,-0.2250,90,-1.4159,212,-0.0410,301,0.58917,188,-0.2419,319,0.70186
ENSG00000011485,PPP5C,67,-0.5257,31,-1.7287,188,1.36244,52,-0.9411,139,0.74639,75,-0.3460
ENSG00000182013,PNMA8A,270,0.10793,41,-2.8419,193,-0.4621,283,0.18712,551,1.49877,186,-0.5227
ENSG00000204851,PNMA8B,342,0.12964,68,-2.4313,229,-0.5473,512,0.87780,391,0.37276,361,0.22904
ENSG00000160014,CALM3,1142,0.03732,332,-1.9409,992,-0.2050,1624,0.67509,1432,0.44063,1186,0.10294
ENSG00000042753,AP2S1,237,0.08204,76,-1.7500,165,-0.5276,299,0.50161,305,0.53644,273,0.33809
ENSG00000160007,ARHGAP35,134,-0.2655,83,-1.0495,84,-1.0308,216,0.57022,259,0.91995,166,0.10079
ENSG00000130748,TMEM160,138,-0.0504,82,-0.9020,206,0.67294,109,-0.4379,114,-0.3738,202,0.63779
ENSG00000142230,SAE1,88,0.16618,38,-1.2107,74,-0.1472,42,-1.0515,103,0.45097,136,0.97017
ENSG00000257704,INAFM1,109,0.87951,22,-1.7681,145,1.47202,49,-0.5437,45,-0.6826,35,-1.0646
ENSG00000105402,NAPA,191,-0.0961,73,-1.6443,179,-0.2099,303,0.73251,306,0.75422,161,-0.3806
ENSG00000105373,NOP53,46,-1.0218,127,0.69749,131,0.75584,120,0.59789,66,-0.4576,27,-1.8235
ENSG00000178980,SELENOW,483,-0.9592,548,-0.7573,676,-0.4144,1035,0.31855,1092,0.41582,1349,0.81443
ENSG00000105438,KDELR1,49,-0.3433,24,-1.4964,109,1.10561,31,-1.1051,89,0.69915,60,-0.0010
ENSG00000142235,LMTK3,80,0.24204,25,-1.6341,110,0.83582,93,0.51315,36,-1.0553,73,0.08760
ENSG00000063177,RPL18,284,-0.5574,398,0.01275,514,0.46549,618,0.81497,248,-0.7769,311,-0.4044
ENSG00000104805,NUCB1,120,-0.5446,45,-2.0825,204,0.36773,306,1.14474,205,0.37716,116,-0.6026
ENSG00000087086,FTL,544,-1.0198,1679,0.93548,1271,0.40521,1494,0.70787,368,-1.6307,711,-0.5905
ENSG00000183207,RUVBL2,74,-0.4838,34,-1.6726,118,0.31806,212,1.48760,84,-0.2599,67,-0.6386
ENSG00000104852,SNRNP70,24,-1.9059,62,-0.4576,277,2.70696,7,-3.6589,15,-2.6195,102,0.39979
ENSG00000177380,PPFIA3,162,1.19104,45,-1.0480,84,-0.0365,59,-0.6363,90,0.08018,75,-0.2192
ENSG00000142541,RPL13A,651,-0.0605,943,0.60192,1080,0.86375,708,0.08333,293,-1.3535,372,-0.9818
ENSG00000142534,RPS11,462,-0.0963,565,0.25454,929,1.21048,370,-0.4684,314,-0.7381,293,-0.8476
ENSG00000142546,NOSIP,82,0.48358,42,-0.6465,34,-1.0030,107,0.99458,47,-0.4853,63,0.00852
ENSG00000126461,SCAF1,65,-0.0415,40,-0.8436,54,-0.3504,97,0.67967,62,-0.1129,81,0.34643
ENSG00000126457,PRMT1,123,0.29865,35,-1.7302,169,0.89834,31,-1.8925,137,0.49075,127,0.35479
ENSG00000169169,CPT1C,77,0.02790,23,-1.8629,97,0.44303,97,0.44126,81,0.11789,78,0.06329
ENSG00000196961,AP2A1,79,-0.5697,51,-1.2495,79,-0.5560,165,0.72376,188,0.97991,101,-0.1496
ENSG00000104960,PTOV1,190,-0.0897,58,-1.9639,268,0.52520,321,0.86733,215,0.13025,147,-0.5171
ENSG00000105357,MYH14,44,-0.2589,54,0.09236,77,0.74060,44,-0.2399,27,-1.0401,61,0.29569
ENSG00000161671,EMC10,61,-1.0014,123,0.15748,166,0.70510,124,0.17025,118,0.07703,83,-0.5122
ENSG00000161677,JOSD2,28,-1.3835,28,-1.3873,61,-0.1737,152,1.58392,38,-0.9271,96,0.63649
ENSG00000131409,LRRC4B,177,0.56054,82,-0.7598,210,0.88820,62,-1.1946,113,-0.2338,133,0.04163
ENSG00000167755,KLK6,9,-2.9852,172,2.05557,4,-4.2153,193,2.37118,0,-7.4365,0,-7.5722
ENSG00000105379,ETFB,115,-0.5290,84,-1.0338,166,0.08355,194,0.35859,248,0.82207,141,-0.1908
ENSG00000105568,PPP2R1A,434,-0.2821,155,-1.9053,340,-0.6848,632,0.37214,918,1.08979,594,0.25992
ENSG00000130844,ZNF331,69,-0.0335,14,-2.5483,61,-0.2313,42,-0.8512,128,1.11012,109,0.78703
ENSG00000170906,NDUFA3,285,-0.1538,181,-0.8967,476,0.77125,352,0.21284,305,-0.0404,272,-0.2361
ENSG00000125505,MBOAT7,308,-0.2605,57,-2.8559,382,0.11152,326,-0.1629,663,1.15351,415,0.25692
ENSG00000170889,RPS9,340,-0.3773,545,0.44685,600,0.62528,533,0.40356,291,-0.6321,237,-0.9624
ENSG00000167614,TTYH1,230,0.59112,201,0.34124,202,0.34791,206,0.38408,48,-1.9749,107,-0.7236
ENSG00000125503,PPP1R12C,109,0.39463,18,-2.4919,154,1.06455,57,-0.7018,88,0.01680,97,0.18039
ENSG00000129990,SYT5,39,-1.6106,21,-2.5359,78,-0.5369,107,-0.0082,254,1.69535,145,0.53836
ENSG00000133265,HSPBP1,24,-1.5035,29,-1.2197,122,1.28329,76,0.35408,73,0.27837,48,-0.4356
ENSG00000160469,BRSK1,163,0.53584,130,0.12484,172,0.63567,69,-0.9181,80,-0.6840,111,-0.1501
ENSG00000108107,RPL28,606,-0.4123,893,0.25315,1126,0.68048,666,-0.2527,730,-0.0992,617,-0.3817
ENSG00000108106,UBE2S,38,-1.3756,30,-1.7495,104,0.25498,171,1.21179,75,-0.3043,121,0.52643
ENSG00000063241,ISOC2,50,-0.8365,26,-1.8514,92,0.18426,42,-1.0986,168,1.35249,119,0.64415
ENSG00000090971,NAT14,94,0.64714,27,-1.4181,157,1.72833,20,-1.8866,57,-0.2487,38,-0.8817
ENSG00000063245,EPN1,116,-0.3214,83,-0.8639,157,0.20797,170,0.34960,198,0.62560,114,-0.3398
ENSG00000166770,ZNF667-AS1,51,-0.4938,13,-2.6261,96,0.59227,52,-0.4708,112,0.88817,89,0.46478
ENSG00000198300,PEG3,927,0.24574,143,-2.7093,827,0.04346,778,-0.0620,1239,0.78323,923,0.23855
ENSG00000121413,ZSCAN18,121,-0.6990,61,-1.7688,339,1.14628,240,0.47435,195,0.10117,148,-0.3708
ENSG00000142396,ERVK3-1,46,-0.6328,30,-1.3360,60,-0.2177,95,0.59379,57,-0.2989,120,1.05749
ENSG00000083845,RPS5,258,-0.3648,279,-0.2343,342,0.11122,433,0.53891,293,-0.1516,317,-0.0185
ENSG00000130726,TRIM28,52,-0.3628,25,-1.5307,134,1.38151,86,0.49423,44,-0.6374,48,-0.4936
ENSG00000130724,CHMP2A,68,-0.4363,42,-1.2010,68,-0.4215,217,1.79654,61,-0.6143,71,-0.3482
ENSG00000130725,UBE2M,139,-0.4375,83,-1.2601,170,-0.0954,289,0.87207,174,-0.0514,223,0.38278
ENSG00000125841,NRSN2,91,-0.1137,25,-2.1046,101,0.07750,158,0.89301,132,0.54752,74,-0.4425
ENSG00000101266,CSNK2A1,66,-0.5847,30,-1.7927,96,0.04991,173,1.15687,91,-0.0452,104,0.18707
ENSG00000125818,PSMF1,81,-0.1471,35,-1.4991,107,0.33711,80,-0.1756,120,0.53568,108,0.35826
ENSG00000101298,SNPH,85,-0.0741,27,-1.8988,70,-0.3922,114,0.44825,112,0.41477,123,0.59771
ENSG00000088832,FKBP1A,87,-0.7110,67,-1.1327,195,0.67577,143,0.11832,101,-0.4775,210,0.82372
ENSG00000088833,NSFL1C,73,-0.6692,79,-0.5513,119,0.14240,61,-0.9566,162,0.70078,164,0.72627
ENSG00000198053,SIRPA,95,0.48219,66,-0.1515,160,1.54306,16,-2.3877,47,-0.7283,50,-0.6037
ENSG00000101361,NOP56,111,-0.1473,73,-0.8337,172,0.63579,87,-0.5509,188,0.80401,94,-0.4188
ENSG00000101365,IDH3B,129,-0.1748,63,-1.3138,73,-1.0846,199,0.59980,204,0.64915,186,0.47480
ENSG00000132670,PTPRA,277,0.38945,123,-0.9754,273,0.36724,133,-0.8455,306,0.57270,221,-0.0111
ENSG00000125901,MRPS26,77,-0.2840,39,-1.3638,129,0.62370,115,0.40408,77,-0.2917,110,0.33575
ENSG00000198171,DDRGK1,75,0.06198,32,-1.3291,94,0.47393,51,-0.5695,98,0.54784,83,0.24089
ENSG00000088854,C20orf194,39,-0.9865,61,-0.2456,109,0.79102,61,-0.2578,26,-1.5809,128,1.10589
ENSG00000088812,ATRN,70,-0.3136,44,-1.0670,74,-0.2377,193,1.60303,34,-1.4807,94,0.17706
ENSG00000101220,C20orf27,87,-0.5235,34,-1.9786,22,-2.6085,105,-0.2165,235,1.28003,233,1.26130
ENSG00000125817,CENPB,104,0.91758,110,1.03377,104,0.90459,10,-2.7630,18,-1.9932,33,-1.0800
ENSG00000125779,PANK2,74,0.58731,18,-1.7245,61,0.23982,49,-0.1377,32,-0.8183,85,0.85117
ENSG00000171867,PRNP,634,-0.4496,227,-2.0604,774,-0.1135,1438,1.02786,1159,0.60682,731,-0.2107
ENSG00000101265,RASSF2,21,-2.6367,386,2.69095,127,0.18834,133,0.27750,0,-8.2832,16,-3.0307
ENSG00000089057,SLC23A2,77,-0.1225,43,-1.0782,132,0.84048,32,-1.5341,127,0.76928,88,0.09243
ENSG00000089063,TMEM230,65,-1.4249,73,-1.2399,137,-0.2236,217,0.59308,247,0.84105,197,0.41773
ENSG00000101290,CDS2,183,-0.2239,70,-1.7532,241,0.24810,298,0.64349,270,0.45618,191,-0.1525
ENSG00000089199,CHGB,601,-1.5491,263,-2.7979,304,-2.5818,589,-1.5821,4779,2.36762,2871,1.13520
ENSG00000125827,TMX4,355,-0.0432,123,-1.7381,318,-0.2340,573,0.82654,419,0.24421,398,0.15588
ENSG00000101333,PLCB4,107,0.74105,31,-1.3579,99,0.57781,36,-1.1331,83,0.26106,73,0.03743
ENSG00000132639,SNAP25,1369,0.06158,356,-2.0887,1078,-0.3449,2760,1.41686,1416,0.12120,948,-0.5580
