gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000258441	ENSG00000258441	HAVANA	gene	1	LINC00641	lncRNA	LINC00641; ENSG00000258441	chr14	0.0683194586467808	5.44981968356046	0.956601759914413	0.340038349489252	0.484518456608956	-6.28802308399067
ENSG00000123179	ENSG00000123179	HAVANA	gene	14	EBPL	protein_coding	EBPL; ENSG00000123179	chr13	0.100184687889358	4.57016805435597	0.956492799324878	0.340093219464266	0.484518456608956	-6.03515718755205
ENSG00000170946	ENSG00000170946	HAVANA	gene	15	DNAJC24	protein_coding	DNAJC24; ENSG00000170946	chr11	0.0902148538038325	4.67048647549751	0.956182005067095	0.340249759534096	0.484632811495102	-6.05080943491954
ENSG00000074211	ENSG00000074211	HAVANA	gene	14	PPP2R2C	protein_coding	PPP2R2C; ENSG00000074211	chr4	0.0421956316497498	7.02507678193719	0.955924076799296	0.340379707540367	0.484709247358021	-6.65101093967366
ENSG00000107341	ENSG00000107341	HAVANA	gene	5	UBE2R2	protein_coding	UBE2R2; ENSG00000107341	chr9	0.0629257380123764	6.01872914180522	0.955268683781421	0.340710048284563	0.484961807891511	-6.4146696362533
ENSG00000254999	ENSG00000254999	HAVANA	gene	4	BRK1	protein_coding	BRK1; ENSG00000254999	chr3	-0.0509447292302703	6.94581116575516	-0.955154018532191	0.340767864809847	0.484961807891511	-6.62856130393349
ENSG00000114686	ENSG00000114686	HAVANA	gene	9	MRPL3	protein_coding	MRPL3; ENSG00000114686	chr3	-0.0637275200886229	5.77389060436682	-0.955117983076337	0.340786035919987	0.484961807891511	-6.32071588065189
ENSG00000225783	ENSG00000225783	HAVANA	gene	8	MIAT	lncRNA	MIAT; ENSG00000225783	chr22	0.076800354229202	5.87837160031045	0.954356874665654	0.341169975899802	0.485399468622334	-6.34628938893691
ENSG00000177830	ENSG00000177830	HAVANA	gene	18	CHID1	protein_coding	CHID1; ENSG00000177830	chr11	0.0540195286586203	6.21290581366922	0.952011106467692	0.342355050826387	0.486976492713424	-6.47067071043117
ENSG00000196428	ENSG00000196428	HAVANA	gene	12	TSC22D2	protein_coding	TSC22D2; ENSG00000196428	chr3	0.0686062790637072	5.59655149194633	0.951748164562651	0.342488053504781	0.487056645472109	-6.27999452866973
ENSG00000163001	ENSG00000163001	HAVANA	gene	11	CFAP36	protein_coding	CFAP36; ENSG00000163001	chr2	-0.0599651744399194	6.5810056407875	-0.951590305407823	0.342567918665322	0.487061211725097	-6.538957020197
ENSG00000186260	ENSG00000186260	HAVANA	gene	16	MRTFB	protein_coding	MRTFB; ENSG00000186260	chr16	0.0853852438830618	5.03482415092883	0.951066997013771	0.342832760208003	0.487328715517148	-6.17244310796045
ENSG00000136021	ENSG00000136021	HAVANA	gene	19	SCYL2	protein_coding	SCYL2; ENSG00000136021	chr12	0.0737736842265262	5.35299238478688	0.950780676338475	0.342977720288476	0.487425729079171	-6.25404611403093
ENSG00000147419	ENSG00000147419	HAVANA	gene	18	CCDC25	protein_coding	CCDC25; ENSG00000147419	chr8	-0.0575344977468788	6.19299315454451	-0.9503573032568	0.343192140415099	0.487531425120538	-6.45655508208902
ENSG00000124733	ENSG00000124733	HAVANA	gene	5	MEA1	protein_coding	MEA1; ENSG00000124733	chr6	0.0524234020332681	6.65788364359345	0.950330831702424	0.343205549978622	0.487531425120538	-6.55979394382632
ENSG00000198954	ENSG00000198954	HAVANA	gene	8	KIF1BP	protein_coding	KIF1BP; ENSG00000198954	chr10	0.0685274526855162	5.7440143897489	0.9500241671052	0.343360920140564	0.487643112778977	-6.34191052880518
ENSG00000178209	ENSG00000178209	HAVANA	gene	15	PLEC	protein_coding	PLEC; ENSG00000178209	chr8	-0.0600879458381733	6.31246026944254	-0.949791977000569	0.343478588285923	0.487701217870113	-6.46160626650821
ENSG00000114902	ENSG00000114902	HAVANA	gene	14	SPCS1	protein_coding	SPCS1; ENSG00000114902	chr3	-0.0438628750911185	7.3891915527469	-0.949361116548582	0.343697006398759	0.487902318734967	-6.74789067443067
ENSG00000173264	ENSG00000173264	HAVANA	gene	14	GPR137	protein_coding	GPR137; ENSG00000173264	chr11	0.069106765720071	5.33825108386137	0.948581905352878	0.344092242649279	0.488354279605432	-6.2488124772187
ENSG00000116141	ENSG00000116141	HAVANA	gene	15	MARK1	protein_coding	MARK1; ENSG00000116141	chr1	0.0723735086513431	5.48576299557146	0.947904940496687	0.34443585425882	0.488694997487183	-6.27387286702936
ENSG00000204525	ENSG00000204525	HAVANA	gene	16	HLA-C	protein_coding	HLA-C; ENSG00000204525	chr6	-0.0760090127357529	7.30270965104116	-0.948544407178956	0.344486133733883	0.488694997487183	-6.76921261805345
ENSG00000016864	ENSG00000016864	HAVANA	gene	18	GLT8D1	protein_coding	GLT8D1; ENSG00000016864	chr3	0.0831614724234582	4.7741976253507	0.947199727733568	0.344794038541921	0.489022616271287	-6.11339099058007
ENSG00000065989	ENSG00000065989	HAVANA	gene	16	PDE4A	protein_coding	PDE4A; ENSG00000065989	chr19	-0.0883710937000961	4.78863695745862	-0.946998900125297	0.34489608460727	0.489025738188264	-6.07712740954135
ENSG00000154328	ENSG00000154328	HAVANA	gene	16	NEIL2	protein_coding	NEIL2; ENSG00000154328	chr8	0.0602563239280887	6.24382405197818	0.94689248175648	0.344950166597387	0.489025738188264	-6.47093458318478
ENSG00000138814	ENSG00000138814	HAVANA	gene	17	PPP3CA	protein_coding	PPP3CA; ENSG00000138814	chr4	-0.0395923411080608	7.36882699733598	-0.946288640750797	0.345257142843916	0.48935174785417	-6.74566373496226
ENSG00000198961	ENSG00000198961	HAVANA	gene	10	PJA2	protein_coding	PJA2; ENSG00000198961	chr5	0.0294760790108786	8.74945678748843	0.944856654877467	0.345985827087614	0.490275188517997	-7.0429915329477
ENSG00000239305	ENSG00000239305	HAVANA	gene	7	RNF103	protein_coding	RNF103; ENSG00000239305	chr2	0.0606342516788576	5.97759181567896	0.944353168740629	0.346242266989324	0.490529178249759	-6.38814318671135
ENSG00000065833	ENSG00000065833	HAVANA	gene	9	ME1	protein_coding	ME1; ENSG00000065833	chr6	-0.0564100414693449	6.28076821446108	-0.94391575190992	0.346465154963545	0.490735531573421	-6.50584069664964
ENSG00000124383	ENSG00000124383	HAVANA	gene	9	MPHOSPH10	protein_coding	MPHOSPH10; ENSG00000124383	chr2	-0.0706065840355459	5.47240498771797	-0.942269539728434	0.347304816292399	0.491815200071741	-6.26190265669441
ENSG00000134330	ENSG00000134330	HAVANA	gene	19	IAH1	protein_coding	IAH1; ENSG00000134330	chr2	-0.0810464480758313	5.01042371378695	-0.94088874010417	0.348010108014058	0.492577058422391	-6.16338182908664
ENSG00000187051	ENSG00000187051	HAVANA	gene	9	RPS19BP1	protein_coding	RPS19BP1; ENSG00000187051	chr22	0.0554805975569428	6.7333224699002	0.94081562891721	0.348047477687588	0.492577058422391	-6.61380406892154
ENSG00000083099	ENSG00000083099	HAVANA	gene	11	LYRM2	protein_coding	LYRM2; ENSG00000083099	chr6	-0.080677732631159	5.43595027733944	-0.940738367959391	0.348086971248788	0.492577058422391	-6.23631250705915
ENSG00000110200	ENSG00000110200	HAVANA	gene	8	ANAPC15	protein_coding	ANAPC15; ENSG00000110200	chr11	0.0839773074997066	5.06359336823877	0.940609391387777	0.348152906731974	0.492577058422391	-6.13764096557439
ENSG00000169926	ENSG00000169926	HAVANA	gene	11	KLF13	protein_coding	KLF13; ENSG00000169926	chr15	-0.0800532195806269	4.65743450106718	-0.940185798171243	0.348369512634049	0.492773794139971	-6.07736564966688
ENSG00000110172	ENSG00000110172	HAVANA	gene	12	CHORDC1	protein_coding	CHORDC1; ENSG00000110172	chr11	0.0702569624699381	5.43556100399602	0.939214737890928	0.348866393586597	0.493366807222176	-6.27782284549406
ENSG00000142657	ENSG00000142657	HAVANA	gene	21	PGD	protein_coding	PGD; ENSG00000142657	chr1	0.0547021612877554	6.57594681870386	0.939018108846348	0.348967061757845	0.493399357011426	-6.56828289271025
ENSG00000138443	ENSG00000138443	HAVANA	gene	16	ABI2	protein_coding	ABI2; ENSG00000138443	chr2	-0.0568466085162527	6.47247588016237	-0.938314500255937	0.349327440611816	0.493799011712454	-6.5171855633629
ENSG00000151131	ENSG00000151131	HAVANA	gene	11	C12orf45	protein_coding	C12orf45; ENSG00000151131	chr12	0.0836090974491262	5.30685545955029	0.93811947525827	0.349427371947478	0.493811466593559	-6.25020418045369
ENSG00000184905	ENSG00000184905	HAVANA	gene	9	TCEAL2	protein_coding	TCEAL2; ENSG00000184905	chrX	-0.038723660922992	7.59635867037764	-0.937993981802092	0.34949168480819	0.493811466593559	-6.81452350988631
ENSG00000160953	ENSG00000160953	HAVANA	gene	16	PWWP3A	protein_coding	PWWP3A; ENSG00000160953	chr19	-0.0578706616687059	5.99177771843168	-0.937680401724614	0.349652421378244	0.493928742871801	-6.44317610876746
ENSG00000102466	ENSG00000102466	HAVANA	gene	15	FGF14	protein_coding	FGF14; ENSG00000102466	chr13	0.0747016301786045	5.42160585809827	0.937421997654633	0.349784911081218	0.494006073574141	-6.26408565808317
ENSG00000133026	ENSG00000133026	HAVANA	gene	12	MYH10	protein_coding	MYH10; ENSG00000133026	chr17	-0.0506223060210989	6.66253569302537	-0.937041162128435	0.349980232754504	0.494172088649359	-6.57266753066067
ENSG00000055332	ENSG00000055332	HAVANA	gene	18	EIF2AK2	protein_coding	EIF2AK2; ENSG00000055332	chr2	0.0533269905943836	6.50170338347317	0.936584050510142	0.350214766777697	0.494351749319051	-6.54630833002289
ENSG00000177666	ENSG00000177666	HAVANA	gene	17	PNPLA2	protein_coding	PNPLA2; ENSG00000177666	chr11	0.075847457053686	5.14748500319137	0.936489922070752	0.350263074509658	0.494351749319051	-6.20635446599506
ENSG00000087502	ENSG00000087502	HAVANA	gene	18	ERGIC2	protein_coding	ERGIC2; ENSG00000087502	chr12	-0.0742684431897445	5.28586619442285	-0.93547443550257	0.350784504150125	0.494977734703507	-6.22837432818954
ENSG00000125952	ENSG00000125952	HAVANA	gene	20	MAX	protein_coding	MAX; ENSG00000125952	chr14	-0.0827456970291935	5.1207566945681	-0.935025214801655	0.351015327147669	0.495126978782626	-6.178711073032
ENSG00000166770	ENSG00000166770	HAVANA	gene	11	ZNF667-AS1	lncRNA	ZNF667-AS1; ENSG00000166770	chr19	0.0684010604985534	5.75111247457963	0.934965303125821	0.351046118888217	0.495126978782626	-6.36708532713394
ENSG00000170846	ENSG00000170846	HAVANA	gene	17	AC093323.1	protein_coding	AC093323.1; ENSG00000170846	chr4	0.0631387424971779	5.90384847328597	0.934793038991038	0.351134664044071	0.495141956355088	-6.39027748830146
ENSG00000065268	ENSG00000065268	HAVANA	gene	10	WDR18	protein_coding	WDR18; ENSG00000065268	chr19	0.0991248560788058	4.6501818481871	0.934487562498302	0.35129171651518	0.495253509371523	-6.02512873721277
ENSG00000186908	ENSG00000186908	HAVANA	gene	14	ZDHHC17	protein_coding	ZDHHC17; ENSG00000186908	chr12	0.0617820008485639	5.95052674157503	0.933769558068913	0.351661035734146	0.495511994259395	-6.43274977626551
ENSG00000073921	ENSG00000073921	HAVANA	gene	18	PICALM	protein_coding	PICALM; ENSG00000073921	chr11	-0.0491724638211455	6.5140803146902	-0.933728002591368	0.351682418171668	0.495511994259395	-6.54758986496556
ENSG00000112110	ENSG00000112110	HAVANA	gene	10	MRPL18	protein_coding	MRPL18; ENSG00000112110	chr6	0.0682421733340473	5.69696013907221	0.933676311596741	0.351709017014459	0.495511994259395	-6.33429679479374
ENSG00000198130	ENSG00000198130	HAVANA	gene	16	HIBCH	protein_coding	HIBCH; ENSG00000198130	chr2	-0.0722071735024574	5.61945540105822	-0.933476054455439	0.351812076265281	0.495513587029825	-6.35424390092666
ENSG00000132640	ENSG00000132640	HAVANA	gene	15	BTBD3	protein_coding	BTBD3; ENSG00000132640	chr20	-0.0619180065189164	6.0918788401711	-0.933371062290364	0.351866116568865	0.495513587029825	-6.42722580679098
ENSG00000108679	ENSG00000108679	HAVANA	gene	13	LGALS3BP	protein_coding	LGALS3BP; ENSG00000108679	chr17	0.0535303414630635	6.94157225913222	0.932587310963229	0.352269687057496	0.49588924273295	-6.64871058571738
ENSG00000140319	ENSG00000140319	HAVANA	gene	11	SRP14	protein_coding	SRP14; ENSG00000140319	chr15	0.0294240803416841	9.29565043085848	0.932549899517236	0.35228895840361	0.49588924273295	-7.1766094270529
ENSG00000088812	ENSG00000088812	HAVANA	gene	18	ATRN	protein_coding	ATRN; ENSG00000088812	chr20	0.060193996217639	5.95239692767972	0.931606277397536	0.352775258573796	0.496463785820133	-6.40615949654855
ENSG00000120992	ENSG00000120992	HAVANA	gene	18	LYPLA1	protein_coding	LYPLA1; ENSG00000120992	chr8	0.0768495326800851	5.00408245837893	0.93139122276309	0.352886147895511	0.496509872393286	-6.16818125286074
ENSG00000136527	ENSG00000136527	HAVANA	gene	18	TRA2B	protein_coding	TRA2B; ENSG00000136527	chr3	-0.0613878971187818	5.9375137980646	-0.930547539677641	0.353321393616214	0.497012206118535	-6.41095979087266
ENSG00000165688	ENSG00000165688	HAVANA	gene	12	PMPCA	protein_coding	PMPCA; ENSG00000165688	chr9	0.0639857142864742	5.73535991790335	0.930359119382265	0.353418644059962	0.497038969534528	-6.34513638522547
ENSG00000100417	ENSG00000100417	HAVANA	gene	12	PMM1	protein_coding	PMM1; ENSG00000100417	chr22	0.0561199465559348	6.26186878684724	0.930064301507692	0.353570844328046	0.49708294406344	-6.49769037054402
ENSG00000157601	ENSG00000157601	HAVANA	gene	14	MX1	protein_coding	MX1; ENSG00000157601	chr21	0.0622897110703375	5.98011492232287	0.929924877520429	0.353642836764797	0.49708294406344	-6.4057429099124
ENSG00000107742	ENSG00000107742	HAVANA	gene	13	SPOCK2	protein_coding	SPOCK2; ENSG00000107742	chr10	0.0313681072871734	8.84741562588023	0.929843992425983	0.353684606564496	0.49708294406344	-7.08060795708596
ENSG00000145439	ENSG00000145439	HAVANA	gene	12	CBR4	protein_coding	CBR4; ENSG00000145439	chr4	0.0828811492367105	5.30955251781364	0.929689599190674	0.353764345365976	0.497085062020215	-6.21876910724197
ENSG00000108947	ENSG00000108947	HAVANA	gene	5	EFNB3	protein_coding	EFNB3; ENSG00000108947	chr17	0.0731018474468845	5.5386967735061	0.929356153804837	0.353936597535552	0.497114293749404	-6.29573075313159
ENSG00000125901	ENSG00000125901	HAVANA	gene	6	MRPS26	protein_coding	MRPS26; ENSG00000125901	chr20	0.052811115289944	6.39560738378529	0.929346429394891	0.353941621800803	0.497114293749404	-6.5061172228934
ENSG00000182372	ENSG00000182372	HAVANA	gene	9	CLN8	protein_coding	CLN8; ENSG00000182372	chr8	-0.0837329381850429	4.65445641729647	-0.928517451241406	0.354370093091957	0.497561218088664	-6.07465748525893
ENSG00000134717	ENSG00000134717	HAVANA	gene	18	BTF3L4	protein_coding	BTF3L4; ENSG00000134717	chr1	-0.0585817695076516	6.06854846976923	-0.928427816502527	0.354416442094632	0.497561218088664	-6.46291124041035
ENSG00000196792	ENSG00000196792	HAVANA	gene	12	STRN3	protein_coding	STRN3; ENSG00000196792	chr14	0.071397460590017	5.17093194769329	0.927321465211145	0.354988840367021	0.49825471431236	-6.24193919141897
ENSG00000278540	ENSG00000278540	HAVANA	gene	5	ACACA	protein_coding	ACACA; ENSG00000278540	chr17	-0.0616486506776317	5.71463370052968	-0.926557509318307	0.355384435092131	0.498661508132923	-6.35125828201983
ENSG00000085231	ENSG00000085231	HAVANA	gene	14	AK6	protein_coding	AK6; ENSG00000085231	chr5	-0.0815862382314245	4.94452729741392	-0.926458690304917	0.355435626429652	0.498661508132923	-6.14892816977921
ENSG00000139684	ENSG00000139684	HAVANA	gene	14	ESD	protein_coding	ESD; ENSG00000139684	chr13	-0.0625668708610814	6.02897710439208	-0.92586013982994	0.355745794528194	0.49898648530511	-6.45217483094246
ENSG00000079308	ENSG00000079308	HAVANA	gene	19	TNS1	protein_coding	TNS1; ENSG00000079308	chr2	0.0683029951947107	5.88371095370385	0.925552227239639	0.355905421470572	0.499100209230637	-6.38220830892805
ENSG00000198730	ENSG00000198730	HAVANA	gene	9	CTR9	protein_coding	CTR9; ENSG00000198730	chr11	0.0792188771232123	5.38717028024489	0.923534934130902	0.356952345620652	0.500457900281029	-6.27928607120295
ENSG00000117748	ENSG00000117748	HAVANA	gene	10	RPA2	protein_coding	RPA2; ENSG00000117748	chr1	0.0726170044298788	5.43286793837964	0.922474887815599	0.357503266022428	0.501119733577434	-6.27733656173839
ENSG00000232388	ENSG00000232388	HAVANA	gene	4	SMIM26	protein_coding	SMIM26; ENSG00000232388	chr20	-0.0733094102347209	5.7517282375482	-0.922060985460344	0.357718523108954	0.501217878065191	-6.40581699977975
ENSG00000175931	ENSG00000175931	HAVANA	gene	13	UBE2O	protein_coding	UBE2O; ENSG00000175931	chr17	0.0609307331891555	6.07033374002267	0.921986662390556	0.35775718481752	0.501217878065191	-6.43980416621724
ENSG00000266967	ENSG00000266967	HAVANA	gene	7	AARSD1	protein_coding	AARSD1; ENSG00000266967	chr17	0.0857495059957811	5.28200659325856	0.921885273638314	0.357809929950222	0.501217878065191	-6.24599368266338
ENSG00000119537	ENSG00000119537	HAVANA	gene	18	KDSR	protein_coding	KDSR; ENSG00000119537	chr18	-0.0529560496124732	6.16258706725702	-0.921241004335196	0.358145211318091	0.501576961145063	-6.45226622324636
ENSG00000149932	ENSG00000149932	HAVANA	gene	17	TMEM219	protein_coding	TMEM219; ENSG00000149932	chr16	-0.0424327750130882	6.87082013402736	-0.921032043840791	0.358253998321479	0.501618753930075	-6.64042462204141
ENSG00000104805	ENSG00000104805	HAVANA	gene	16	NUCB1	protein_coding	NUCB1; ENSG00000104805	chr19	-0.0442689730462158	6.82999867143692	-0.92062034796793	0.358468392785555	0.501808364785066	-6.64152490323523
ENSG00000099904	ENSG00000099904	HAVANA	gene	15	ZDHHC8	protein_coding	ZDHHC8; ENSG00000099904	chr22	0.0857013712546735	5.24101150963248	0.919833132836875	0.358878568870969	0.502271900133511	-6.2179543375404
ENSG00000139977	ENSG00000139977	HAVANA	gene	14	NAA30	protein_coding	NAA30; ENSG00000139977	chr14	-0.0700660582520234	5.33844582274826	-0.917962197288872	0.359854607376332	0.503527015033961	-6.25341557035737
ENSG00000170873	ENSG00000170873	HAVANA	gene	18	MTSS1	protein_coding	MTSS1; ENSG00000170873	chr8	0.0824584763735432	4.99799230137932	0.917786694928448	0.359946250430877	0.503544358264596	-6.17416270974274
ENSG00000176058	ENSG00000176058	HAVANA	gene	13	TPRN	protein_coding	TPRN; ENSG00000176058	chr9	-0.0844693833480319	4.85343398088307	-0.916838780863024	0.360441483454552	0.504086906876982	-6.1486766837916
ENSG00000148606	ENSG00000148606	HAVANA	gene	13	POLR3A	protein_coding	POLR3A; ENSG00000148606	chr10	-0.0960499364470166	4.72396182147201	-0.916740708475513	0.360492745490873	0.504086906876982	-6.07282921088356
ENSG00000127419	ENSG00000127419	HAVANA	gene	17	TMEM175	protein_coding	TMEM175; ENSG00000127419	chr4	0.0817802451288197	4.93280913494567	0.916457453893614	0.360640827405792	0.50418301811582	-6.15905616924889
ENSG00000196950	ENSG00000196950	HAVANA	gene	14	SLC39A10	protein_coding	SLC39A10; ENSG00000196950	chr2	-0.0517083619472487	6.37458953139514	-0.916305692377977	0.360720182239035	0.504183026385137	-6.52752411716389
ENSG00000136828	ENSG00000136828	HAVANA	gene	19	RALGPS1	protein_coding	RALGPS1; ENSG00000136828	chr9	0.087036906026011	4.71818133640151	0.916136691448295	0.360808564417251	0.504195649506755	-6.09889882270645
ENSG00000155970	ENSG00000155970	HAVANA	gene	12	MICU3	protein_coding	MICU3; ENSG00000155970	chr8	-0.0694729198859827	5.72426794637094	-0.915889270479685	0.360937982518067	0.504265598267326	-6.35867291479832
ENSG00000160551	ENSG00000160551	HAVANA	gene	11	TAOK1	protein_coding	TAOK1; ENSG00000160551	chr17	-0.0547498058821363	6.34526002842432	-0.915289252001089	0.361251955167634	0.504349875406852	-6.52749661697923
ENSG00000170088	ENSG00000170088	HAVANA	gene	14	TMEM192	protein_coding	TMEM192; ENSG00000170088	chr4	0.0861588101838802	5.00288321671922	0.915237300086202	0.361279148251893	0.504349875406852	-6.17800461220312
ENSG00000130382	ENSG00000130382	HAVANA	gene	9	MLLT1	protein_coding	MLLT1; ENSG00000130382	chr19	-0.0714445711892511	5.45231955245745	-0.915235905798093	0.361279878079091	0.504349875406852	-6.3125061275346
ENSG00000150764	ENSG00000150764	HAVANA	gene	14	DIXDC1	protein_coding	DIXDC1; ENSG00000150764	chr11	-0.0754473672076754	4.97750676645988	-0.915167269548862	0.361315806240477	0.504349875406852	-6.15054938204496
ENSG00000105258	ENSG00000105258	HAVANA	gene	9	POLR2I	protein_coding	POLR2I; ENSG00000105258	chr19	-0.053954405465376	6.82364195346248	-0.914502966619884	0.361663657336846	0.504724550564093	-6.65428923454147
ENSG00000135404	ENSG00000135404	HAVANA	gene	11	CD63	protein_coding	CD63; ENSG00000135404	chr12	-0.0342619362852936	8.71078955918339	-0.913884125811361	0.361987893308237	0.505066112007146	-7.07032679143327
ENSG00000124098	ENSG00000124098	HAVANA	gene	10	FAM210B	protein_coding	FAM210B; ENSG00000124098	chr20	-0.0897045915484638	4.84719753768081	-0.912921088451358	0.362492833054265	0.505659596317629	-6.09509328063912
ENSG00000128463	ENSG00000128463	HAVANA	gene	13	EMC4	protein_coding	EMC4; ENSG00000128463	chr15	0.0489434690637625	7.18338938683977	0.912707939134323	0.362604651588513	0.505704555793111	-6.72982071590029
ENSG00000180185	ENSG00000180185	HAVANA	gene	11	FAHD1	protein_coding	FAHD1; ENSG00000180185	chr16	0.070613168046	5.44458756836917	0.912351091645522	0.362791903199163	0.505854674770129	-6.31083277053875
ENSG00000178105	ENSG00000178105	HAVANA	gene	11	DDX10	protein_coding	DDX10; ENSG00000178105	chr11	-0.0810181475273524	4.80322186343794	-0.912005117017481	0.362973507669842	0.505996855580117	-6.14010191421163
ENSG00000009844	ENSG00000009844	HAVANA	gene	16	VTA1	protein_coding	VTA1; ENSG00000009844	chr6	-0.0646888514882953	5.59641293446951	-0.91150083246322	0.363238312854011	0.506254933071811	-6.34083758271245
ENSG00000119777	ENSG00000119777	HAVANA	gene	20	TMEM214	protein_coding	TMEM214; ENSG00000119777	chr2	0.0776809361453008	5.10375146644964	0.910729116792682	0.363643784891214	0.506708905526047	-6.20100199716926
ENSG00000115145	ENSG00000115145	HAVANA	gene	10	STAM2	protein_coding	STAM2; ENSG00000115145	chr2	-0.0919506412653091	4.66676574103818	-0.909969482523809	0.364043187838762	0.507154223970071	-6.06745878603704
ENSG00000103423	ENSG00000103423	HAVANA	gene	14	DNAJA3	protein_coding	DNAJA3; ENSG00000103423	chr16	0.0639018108831477	5.53555392376325	0.909766045287619	0.364150198654348	0.507192100449304	-6.29878017986523
ENSG00000100911	ENSG00000100911	HAVANA	gene	16	PSME2	protein_coding	PSME2; ENSG00000100911	chr14	-0.0739705300945213	5.1449088653459	-0.909524390782821	0.364277338047363	0.507257989470292	-6.21469103204433
ENSG00000158793	ENSG00000158793	HAVANA	gene	14	NIT1	protein_coding	NIT1; ENSG00000158793	chr1	0.0751966754530837	5.38482752328409	0.908248443542376	0.364949103827371	0.508042133678344	-6.28299092270014
ENSG00000197386	ENSG00000197386	HAVANA	gene	12	HTT	protein_coding	HTT; ENSG00000197386	chr4	0.0675733294250032	5.56074798000713	0.908151132924943	0.365000368309984	0.508042133678344	-6.30787323701956
ENSG00000122966	ENSG00000122966	HAVANA	gene	16	CIT	protein_coding	CIT; ENSG00000122966	chr12	0.0664139273936	5.5510267944938	0.90769971712691	0.365238239260136	0.50816538054011	-6.32853507246426
ENSG00000140990	ENSG00000140990	HAVANA	gene	15	NDUFB10	protein_coding	NDUFB10; ENSG00000140990	chr16	-0.044286075587701	7.35272462873518	-0.907679555210327	0.365248865742317	0.50816538054011	-6.77852361293585
ENSG00000163281	ENSG00000163281	HAVANA	gene	12	GNPDA2	protein_coding	GNPDA2; ENSG00000163281	chr4	0.07438093249832	4.97216712693453	0.906623107143967	0.365805946552263	0.508829024604439	-6.18141148991325
ENSG00000105677	ENSG00000105677	HAVANA	gene	12	TMEM147	protein_coding	TMEM147; ENSG00000105677	chr19	0.0574021548011512	6.24843004885059	0.905812164168351	0.366233931387613	0.509312847458282	-6.52674280618172
ENSG00000146701	ENSG00000146701	HAVANA	gene	12	MDH2	protein_coding	MDH2; ENSG00000146701	chr7	0.0388802224959948	7.94870571406614	0.905453538633508	0.366423300689314	0.509416680387687	-6.90009360238115
ENSG00000169184	ENSG00000169184	HAVANA	gene	6	MN1	protein_coding	MN1; ENSG00000169184	chr22	-0.112407738509796	4.40639240925676	-0.905367124446729	0.366468940203355	0.509416680387687	-5.99354149182535
ENSG00000276644	ENSG00000276644	HAVANA	gene	5	DACH1	protein_coding	DACH1; ENSG00000276644	chr13	0.0808607571527329	5.14560759695479	0.905137179845459	0.366590402485287	0.509422572710814	-6.21118708298012
ENSG00000067113	ENSG00000067113	HAVANA	gene	17	PLPP1	protein_coding	PLPP1; ENSG00000067113	chr5	0.0659066482023434	5.52567539522937	0.90505555245712	0.366633526126307	0.509422572710814	-6.35070404797426
ENSG00000102181	ENSG00000102181	HAVANA	gene	21	CD99L2	protein_coding	CD99L2; ENSG00000102181	chrX	0.0495777990816677	7.04981727194584	0.904552252461477	0.366899489297753	0.509651028589426	-6.70301169404329
ENSG00000143198	ENSG00000143198	HAVANA	gene	13	MGST3	protein_coding	MGST3; ENSG00000143198	chr1	0.039781707386064	8.55851064390571	0.904356744231828	0.367002836096608	0.509651028589426	-7.04421632110156
ENSG00000164880	ENSG00000164880	HAVANA	gene	16	INTS1	protein_coding	INTS1; ENSG00000164880	chr7	0.0694601546641005	6.07480549437032	0.904289142168299	0.367038575200695	0.509651028589426	-6.46593402397017
ENSG00000056050	ENSG00000056050	HAVANA	gene	7	HPF1	protein_coding	HPF1; ENSG00000056050	chr4	0.0798083113524726	5.09285532178222	0.903863599813692	0.367263596393829	0.509832978962288	-6.22870495660099
ENSG00000158747	ENSG00000158747	HAVANA	gene	14	NBL1	protein_coding	NBL1; ENSG00000158747	chr1	-0.0536900959800368	6.88562759112645	-0.903654110679703	0.367374403318981	0.509832978962288	-6.68841236189876
ENSG00000173436	ENSG00000173436	HAVANA	gene	15	MICOS10	protein_coding	MICOS10; ENSG00000173436	chr1	-0.0486182040164973	7.51374517323689	-0.903575278087761	0.367416106371338	0.509832978962288	-6.81766384073302
ENSG00000180543	ENSG00000180543	HAVANA	gene	5	TSPYL5	protein_coding	TSPYL5; ENSG00000180543	chr8	0.0619882915098158	6.01581636231114	0.903329458050679	0.367546166170128	0.509832978962288	-6.42963305763091
ENSG00000100811	ENSG00000100811	HAVANA	gene	14	YY1	protein_coding	YY1; ENSG00000100811	chr14	-0.0625116710168978	5.67974844357996	-0.903282900944472	0.367570802113038	0.509832978962288	-6.38527024447736
ENSG00000141552	ENSG00000141552	HAVANA	gene	17	ANAPC11	protein_coding	ANAPC11; ENSG00000141552	chr17	-0.0591396614894926	6.59498847433627	-0.902078933548003	0.368208248092179	0.510605676206396	-6.59549942255957
ENSG00000122642	ENSG00000122642	HAVANA	gene	11	FKBP9	protein_coding	FKBP9; ENSG00000122642	chr7	-0.0558754804643753	6.20796870698629	-0.901874500302677	0.368316555067472	0.510644423063215	-6.49670937249761
ENSG00000197119	ENSG00000197119	HAVANA	gene	13	SLC25A29	protein_coding	SLC25A29; ENSG00000197119	chr14	-0.0813253239534779	4.8880781456491	-0.901662101959737	0.368429103057626	0.510689031594274	-6.11228764354902
