gene_id	HVG_rank	gene_name
ENSG00000249464	12559	LINC01091
ENSG00000249474	13308	AC020651.1
ENSG00000249483	4976	AC026726.1
ENSG00000249487	8165	LINC01586
ENSG00000249494	9262	AC008629.1
ENSG00000249502	12984	AC006160.1
ENSG00000249526	12840	AC008667.1
ENSG00000249550	9778	LINC01234
ENSG00000249592	5547	AC139887.2
ENSG00000249605	13808	AC008652.1
ENSG00000249614	12504	LINC02503
ENSG00000249628	10586	LINC00942
ENSG00000249655	10351	AC008434.1
ENSG00000249664	11911	AC027338.1
ENSG00000249669	2470	CARMN
ENSG00000249684	11412	AC106795.2
ENSG00000249685	12882	AC079921.2
ENSG00000249695	12247	AC026369.1
ENSG00000249700	8761	SRD5A3-AS1
ENSG00000249736	7210	LINC02242
ENSG00000249740	10201	OSMR-AS1
ENSG00000249743	13147	AC116345.1
ENSG00000249751	3817	ECSCR
ENSG00000249781	13131	LINC02112
ENSG00000249790	11080	AC092490.1
ENSG00000249797	10836	LINC02147
ENSG00000249803	10490	AC112178.1
ENSG00000249808	10372	AC091832.1
ENSG00000249835	13232	VCAN-AS1
ENSG00000249849	13245	AC138819.1
ENSG00000249853	7545	HS3ST5
ENSG00000249860	6587	MTRNR2L5
ENSG00000249899	12921	AC025180.1
ENSG00000249917	13809	LINC00536
ENSG00000249955	12719	AC084866.1
ENSG00000249961	11913	TERB1
ENSG00000249966	13955	AC025183.3
ENSG00000249978	13937	TRGV7
ENSG00000249984	8663	AC026780.2
ENSG00000249988	12851	AC092546.1
ENSG00000249996	13811	AC106786.2
ENSG00000250001	12527	AC027335.1
ENSG00000250056	8790	LINC01018
ENSG00000250060	13014	AC122710.1
ENSG00000250069	10409	AC011379.1
ENSG00000250072	6202	SH3TC2-DT
ENSG00000250075	13538	AC104806.2
ENSG00000250091	12056	DNAH10OS
ENSG00000250116	13842	AC018682.1
ENSG00000250120	9781	PCDHA10
ENSG00000250131	12063	AC078881.1
ENSG00000250141	13700	LINC02276
ENSG00000250156	10091	LINC02060
ENSG00000250159	8086	AC106791.1
ENSG00000250166	4885	AC053513.1
ENSG00000250170	9277	RASA2-IT1
ENSG00000250198	7862	LINC02199
ENSG00000250208	4932	FZD10-AS1
ENSG00000250218	12146	ALDH1L1-AS1
ENSG00000250220	10459	AC053527.2
ENSG00000250222	4796	AC008443.5
ENSG00000250241	6504	AC105383.1
ENSG00000250244	12812	AC010307.4
ENSG00000250250	12227	AC010638.1
ENSG00000250260	13092	AC113382.2
ENSG00000250280	9254	AC026124.1
ENSG00000250284	5940	AC109439.2
ENSG00000250312	8178	ZNF718
ENSG00000250320	5438	AC113383.1
ENSG00000250331	11954	LINC01340
ENSG00000250358	9193	LINC02200
ENSG00000250361	10704	GYPB
ENSG00000250377	10281	AC008525.1
ENSG00000250387	8014	LINC02197
ENSG00000250392	11970	LINC02502
ENSG00000250397	9959	AP006623.1
ENSG00000250410	12346	AC112722.1
ENSG00000250413	10323	AC005674.1
ENSG00000250427	11147	LINC02148
ENSG00000250447	12556	LINC02105
ENSG00000250448	13925	AC092335.1
ENSG00000250472	11471	TRIM36-IT1
ENSG00000250486	7731	FAM218A
ENSG00000250490	11013	LINC02145
ENSG00000250493	11922	AP004147.1
ENSG00000250506	7365	CDK3
ENSG00000250508	10934	LINC02701
ENSG00000250546	13485	AC079160.1
ENSG00000250548	7998	LINC01303
ENSG00000250565	4611	ATP6V1E2
ENSG00000250571	4514	GLI4
ENSG00000250584	12843	LINC01511
ENSG00000250604	8335	AC098679.1
ENSG00000250635	12978	CXXC5-AS1
ENSG00000250658	11892	AC097652.1
ENSG00000250668	8611	LINC02123
ENSG00000250722	23	SELENOP
ENSG00000250742	6119	LINC02381
ENSG00000250754	11779	LINC02436
ENSG00000250764	12144	AC025178.1
ENSG00000250781	12288	AC024022.1
ENSG00000250786	5618	SNHG18
ENSG00000250791	11693	AC106892.1
ENSG00000250799	9642	PRODH2
ENSG00000250802	4001	ZBED3-AS1
ENSG00000250821	11066	EXOC1L
ENSG00000250842	12922	AC137770.1
ENSG00000250850	10101	AL161781.2
ENSG00000250899	11304	AC125807.2
ENSG00000250903	6509	GMDS-DT
ENSG00000250910	11705	AC097467.3
ENSG00000250915	9044	AC209005.1
ENSG00000250917	12023	AL035458.2
ENSG00000250938	9310	AC073475.1
ENSG00000250945	13682	AC096773.1
ENSG00000250948	8858	AC091180.4
ENSG00000250974	11133	LINC02196
ENSG00000251003	10033	ZFPM2-AS1
ENSG00000251023	7204	AC114980.1
ENSG00000251034	9008	AC087854.1
ENSG00000251075	11749	HTT-AS
ENSG00000251081	13777	AC104663.1
ENSG00000251093	11884	AC093281.2
ENSG00000251095	10880	AC093866.1
ENSG00000251125	12971	AC091860.2
ENSG00000251126	12173	AC017007.5
ENSG00000251136	4039	AF117829.1
ENSG00000251138	11700	AC090015.1
ENSG00000251168	9266	AC025174.1
ENSG00000251189	13549	AC010425.1
ENSG00000251209	8316	LINC00923
ENSG00000251244	11653	AC107208.1
ENSG00000251247	10831	ZNF345
ENSG00000251249	7577	AC097375.3
ENSG00000251310	12167	AC107391.1
ENSG00000251322	7612	SHANK3
ENSG00000251330	11638	AC114939.1
ENSG00000251350	13510	LINC02475
ENSG00000251369	5305	ZNF550
ENSG00000251372	6404	LINC00499
ENSG00000251381	12299	LINC00958
ENSG00000251396	6850	LINC01301
ENSG00000251405	8483	AC016571.1
ENSG00000251410	816	AC007106.1
ENSG00000251432	10180	LINC02615
ENSG00000251442	1842	LINC01094
ENSG00000251450	4520	RASGRF2-AS1
ENSG00000251456	12892	AC113398.2
ENSG00000251458	13335	AC139491.4
ENSG00000251471	12052	AC016933.1
ENSG00000251493	4551	FOXD1
ENSG00000251504	10090	LINC01099
ENSG00000251527	12274	AC097110.1
ENSG00000251562	9	MALAT1
ENSG00000251580	9126	LINC02482
ENSG00000251613	13869	AC063979.2
ENSG00000251615	6408	AC104825.1
ENSG00000251616	13798	AC113410.2
ENSG00000251629	10869	LINC02241
ENSG00000251632	8684	LINC02172
ENSG00000251635	13681	LINC02278
ENSG00000251637	8921	LINC02754
ENSG00000251655	11790	PRB1
ENSG00000251660	12311	AC007036.3
ENSG00000251664	11496	PCDHA12
ENSG00000251666	12778	ZNF346-IT1
ENSG00000251675	13349	AC010260.1
ENSG00000251676	12272	SNHG27
ENSG00000251679	13348	AC073848.1
ENSG00000253103	12667	LINC01609
ENSG00000253106	12329	AC090198.1
ENSG00000253121	10565	AC120042.2
ENSG00000253133	11771	AC009630.1
ENSG00000253154	12014	AC100801.1
ENSG00000253159	12609	PCDHGA12
ENSG00000253174	12739	AC009630.2
ENSG00000253177	9364	AC104211.2
ENSG00000253187	10151	HOXA10-AS
ENSG00000253189	13578	AC079054.1
ENSG00000253190	10539	AC084082.1
ENSG00000253194	8842	AL137009.1
ENSG00000253197	13858	AC117834.1
ENSG00000253230	5193	LINC00599
ENSG00000253235	12673	AC111149.1
ENSG00000253250	11335	C8orf88
ENSG00000253260	13668	AC087664.1
ENSG00000253284	10967	AC092828.1
ENSG00000253286	12701	AC135166.1
ENSG00000253305	8050	PCDHGB6
ENSG00000253313	13368	C1orf210
ENSG00000253317	12889	AC078906.1
ENSG00000253320	4661	AZIN1-AS1
ENSG00000253352	1604	TUG1
ENSG00000253356	9530	AC084024.3
ENSG00000253361	9738	AC069120.1
ENSG00000253369	10903	AC022034.3
ENSG00000253377	9841	AC068672.2
ENSG00000253392	7070	AC119403.1
ENSG00000253394	13789	LINC00534
ENSG00000253395	13262	AP003469.2
ENSG00000253396	13730	AC016868.1
ENSG00000253399	13386	AC078852.1
ENSG00000253403	11654	AC091944.1
ENSG00000253404	13604	AC034243.1
ENSG00000253414	11175	AC124067.2
ENSG00000253438	11655	PCAT1
ENSG00000253444	12218	AC245519.1
ENSG00000253452	10359	AC124290.1
ENSG00000253460	11165	IGKV2OR22-3
ENSG00000253475	10320	AC103769.1
ENSG00000253506	9210	NACA2
ENSG00000253519	12752	AC106801.1
ENSG00000253552	8051	HOXA-AS2
ENSG00000253559	10697	OSGEPL1-AS1
ENSG00000253577	13240	AC117834.2
ENSG00000253582	10463	AC090579.1
ENSG00000253595	8150	LINC01300
ENSG00000253614	11868	AC025674.2
ENSG00000253618	10131	GRPEL2-AS1
ENSG00000253629	11389	AP000426.1
ENSG00000253634	13020	AC091096.1
ENSG00000253641	9826	AC104964.1
ENSG00000253645	9816	AC108863.2
ENSG00000253656	12924	AC090987.1
ENSG00000253661	11878	ZFHX4-AS1
ENSG00000253666	9294	AP000424.1
ENSG00000253671	6944	AC027117.1
ENSG00000253686	7872	LINC01484
ENSG00000253704	8766	AC023632.2
ENSG00000253706	10477	AC011632.1
ENSG00000253710	5085	ALG11
ENSG00000253716	5826	MINCR
ENSG00000253720	9308	AC022973.3
ENSG00000253722	12816	AC010834.1
ENSG00000253726	10570	AC013562.1
ENSG00000253731	7538	PCDHGA6
ENSG00000253737	11462	AP003469.3
ENSG00000253738	3731	OTUD6B-AS1
ENSG00000253741	9473	LNCOC1
ENSG00000253762	10688	AC069133.1
ENSG00000253764	7678	AC019257.1
ENSG00000253783	8279	AC100807.2
ENSG00000253787	8099	LINC02219
ENSG00000253807	2578	LINC01170
ENSG00000253819	10272	LINC01151
ENSG00000253849	12819	AC090539.1
ENSG00000253865	11275	AC131025.1
ENSG00000253868	10898	FER1L6-AS2
ENSG00000253875	12906	AC013643.2
ENSG00000253877	3580	LINC01608
ENSG00000253880	13715	AC009435.1
ENSG00000253910	12951	PCDHGB2
ENSG00000253932	12079	AC019270.1
ENSG00000253944	12122	AC027117.2
ENSG00000253948	2724	VPS13B-DT
ENSG00000253953	12822	PCDHGB4
ENSG00000253959	13572	LINC01863
ENSG00000253960	12563	AC016885.1
ENSG00000253965	12246	AC008438.2
ENSG00000253967	10339	AC022730.4
ENSG00000253978	8641	AC026689.1
ENSG00000253982	1929	AC100810.1
ENSG00000254004	5989	ZNF260
ENSG00000254035	9894	AC104117.3
ENSG00000254040	10910	AC103719.1
ENSG00000254048	13392	AC105150.1
ENSG00000254060	11944	AC022778.1
ENSG00000254081	5944	LINC01299
ENSG00000254087	5153	LYN
ENSG00000254093	4979	PINX1
ENSG00000254101	11143	LINC02055
ENSG00000254109	9800	RBPMS-AS1
ENSG00000254122	10991	PCDHGB7
ENSG00000254126	7865	CD8B2
ENSG00000254141	11514	AC103853.2
ENSG00000254162	7056	AC009812.3
ENSG00000254180	8544	AC004083.1
ENSG00000254186	7873	AC113414.1
ENSG00000254205	11301	AC009686.1
ENSG00000254206	13824	NPIPB11
ENSG00000254208	13520	AC011773.1
ENSG00000254211	8738	LINC01485
ENSG00000254221	10063	PCDHGB1
ENSG00000254222	12630	AC023866.2
ENSG00000254226	10397	LINC01933
ENSG00000254245	9549	PCDHGA3
ENSG00000254251	11862	AC103770.1
ENSG00000254266	13621	PKIA-AS1
ENSG00000254288	13473	AC087672.2
ENSG00000254302	11581	AC087855.2
ENSG00000254330	13111	AC104232.2
ENSG00000254333	7877	NDST1-AS1
ENSG00000254338	11162	MAFA-AS1
ENSG00000254340	10469	AC022784.5
ENSG00000254343	5187	AC091563.1
ENSG00000254361	12328	AC046195.2
ENSG00000254363	10521	AC011379.2
ENSG00000254396	12683	AL355432.1
ENSG00000254400	13957	AC091564.2
ENSG00000254401	12057	LINC02752
ENSG00000254404	13108	AP003306.1
ENSG00000254409	11193	AC087521.3
ENSG00000254415	11673	SIGLEC14
ENSG00000254422	8860	AP000942.2
ENSG00000254427	7017	LINC02696
ENSG00000254434	13085	AP006295.1
ENSG00000254452	7695	AP001107.2
ENSG00000254461	11374	AP001107.4
ENSG00000254467	8864	AP002765.1
ENSG00000254469	6474	AP002495.1
ENSG00000254477	11968	AP000640.1
ENSG00000254486	10947	LINC02547
ENSG00000254501	9536	AP003068.1
ENSG00000254505	1274	CHMP4A
ENSG00000254519	9804	AC044839.1
ENSG00000254532	11227	AL358944.1
ENSG00000254533	10452	AF186192.1
ENSG00000254535	8571	PABPC4L
ENSG00000254539	10978	AC239804.1
ENSG00000254556	12848	AF131215.2
ENSG00000254568	12503	AP003501.1
ENSG00000254573	12650	AP004550.1
ENSG00000254575	11835	AC022039.1
ENSG00000254577	12221	AC087276.1
ENSG00000254584	119	AL035078.1
ENSG00000254605	13584	AP003555.1
ENSG00000254615	8234	AC027031.2
ENSG00000254622	11735	NAV2-AS4
ENSG00000254635	4672	WAC-AS1
ENSG00000254664	13821	AC103681.2
ENSG00000254676	12215	AP000873.4
ENSG00000254682	5867	AP002387.2
ENSG00000254685	5437	FPGT
ENSG00000254686	11019	AL138812.1
ENSG00000254699	13314	LINC02695
ENSG00000254703	7434	SENCR
ENSG00000254721	11820	AP000879.1
ENSG00000254726	5282	MEX3A
ENSG00000254733	13179	AP001831.1
ENSG00000254741	13467	AC067930.1
ENSG00000254762	9322	AP001107.7
ENSG00000254768	7617	AC104009.1
ENSG00000254827	9411	SLC22A18AS
ENSG00000254842	9196	LINC02551
ENSG00000254852	7222	NPIPA2
ENSG00000254860	7063	TMEM9B-AS1
ENSG00000254862	8009	AC100771.2
ENSG00000254894	13087	NAV2-AS1
ENSG00000254910	13205	AC136475.2
ENSG00000254911	5642	SCARNA9
ENSG00000254919	11006	AC090692.1
ENSG00000254927	13807	AC027779.1
ENSG00000254936	10214	AF131215.4
ENSG00000254938	11953	AP002833.1
ENSG00000254951	13376	AC044810.2
ENSG00000254966	12145	AC103974.1
ENSG00000254973	13255	AC105219.4
ENSG00000254985	11645	RSF1-IT2
ENSG00000255002	8186	LINC02324
ENSG00000255008	13046	LINC02739
ENSG00000255031	7300	AP002807.1
ENSG00000255039	12706	LINC02553
ENSG00000255052	6300	FAM66D
ENSG00000255062	8568	AP001318.2
ENSG00000255082	12488	GRM5-AS1
ENSG00000255084	11328	AP003110.1
ENSG00000255100	10458	AP003119.2
ENSG00000255118	12598	AP003306.2
ENSG00000255120	12204	OVOL1-AS1
ENSG00000255121	11370	CCDC84-DT
ENSG00000255126	9527	AP003064.1
ENSG00000255135	6272	AP002360.1
ENSG00000255136	8515	AP001972.3
ENSG00000255145	9874	STX17-AS1
ENSG00000255153	8146	TOLLIP-AS1
ENSG00000255176	10325	AP000941.1
ENSG00000255179	9720	AC027804.1
ENSG00000255182	12323	AC084125.2
ENSG00000255197	5730	AC090559.1
ENSG00000255198	4614	SNHG9
ENSG00000255202	11028	AL049629.1
ENSG00000255216	12836	AP001360.1
ENSG00000255234	10147	AP000446.1
ENSG00000255237	12234	AC138230.1
ENSG00000255246	13053	AP000793.1
ENSG00000255248	3469	MIR100HG
ENSG00000255250	13013	AP003059.2
ENSG00000255267	13642	LINC02687
ENSG00000255269	11311	LINC02710
ENSG00000255274	9663	SMIM35
ENSG00000255276	12695	RRM1-AS1
ENSG00000255284	6776	AP006621.3
ENSG00000255301	11182	AP002893.1
ENSG00000255325	10850	AC108136.1
ENSG00000255327	10161	LINC02697
ENSG00000255328	12293	AC136475.5
ENSG00000255343	10670	AC234917.1
ENSG00000255363	10603	LINC02757
ENSG00000255367	8484	AC127526.2
ENSG00000255384	5544	AP001267.2
ENSG00000255408	10523	PCDHA3
ENSG00000255410	7553	AC091564.5
ENSG00000255411	12515	LINC02548
ENSG00000255418	11186	LINC02718
ENSG00000255422	13078	AP002954.1
ENSG00000255423	9809	EBLN2
ENSG00000255449	11652	AP002812.5
ENSG00000255458	8042	AC108471.2
ENSG00000255462	13460	AC104031.1
ENSG00000255467	12662	AP002433.1
ENSG00000255468	7461	AP001107.9
ENSG00000255476	13541	AC011092.2
ENSG00000255484	12962	LINC02764
ENSG00000255517	11194	AP002748.4
ENSG00000255529	3143	POLR2M
ENSG00000255542	11897	AC090625.2
ENSG00000255545	8020	AP004608.1
ENSG00000255557	13155	AP001266.2
ENSG00000255559	11871	ZNF252P-AS1
ENSG00000255568	9331	BRWD1-AS2
ENSG00000255571	6751	MIR9-3HG
ENSG00000255629	10962	AC025576.1
ENSG00000255649	10555	AC008114.1
ENSG00000255650	11882	FAM222A-AS1
ENSG00000255652	11484	AC140847.2
ENSG00000255670	12349	AC007619.1
ENSG00000255690	501	TRIL
ENSG00000255717	1895	SNHG1
ENSG00000255737	5712	AGAP2-AS1
ENSG00000255746	13568	AC007406.2
ENSG00000255750	9878	AC022509.1
ENSG00000255772	13703	LINC01479
ENSG00000255823	11	MTRNR2L8
ENSG00000255837	12585	TAS2R20
ENSG00000255856	11946	AC069503.1
ENSG00000255857	3609	PXN-AS1
ENSG00000255867	10734	DENND5B-AS1
ENSG00000255874	7851	LINC00346
ENSG00000255893	9740	AP000786.1
ENSG00000255910	12595	AC024901.1
ENSG00000255916	12522	AC148477.1
ENSG00000255929	12919	AP000943.2
ENSG00000255949	10814	RPS6KB2-AS1
ENSG00000256007	11417	ARAP1-AS1
ENSG00000256008	7665	AC125616.1
ENSG00000256013	11628	AC027277.1
ENSG00000256020	13650	AC006205.2
ENSG00000256043	5418	CTSO
ENSG00000256045	68	MTRNR2L10
ENSG00000256050	12532	AL583722.1
ENSG00000256092	5924	SBNO1-AS1
ENSG00000256116	10505	AP001453.1
ENSG00000256139	13425	AC007637.1
ENSG00000256188	8769	TAS2R30
ENSG00000256222	159	MTRNR2L3
ENSG00000256229	6416	ZNF486
ENSG00000256235	3443	SMIM3
ENSG00000256278	13500	AC048382.1
ENSG00000256288	13161	LINC02617
ENSG00000256294	6057	ZNF225
ENSG00000256314	13849	AC078962.3
ENSG00000256325	13635	AC025423.1
ENSG00000256339	13132	AC007655.1
ENSG00000256364	13443	AC069234.2
ENSG00000256422	10319	LINC02552
ENSG00000256427	7656	AC010175.1
ENSG00000256433	9029	AC005840.2
ENSG00000256448	12953	AP000763.3
ENSG00000256462	13452	AL732437.1
ENSG00000256463	6654	SALL3
ENSG00000256525	5005	POLG2
ENSG00000256537	5550	SMIM10L1
ENSG00000256540	10155	AC007406.3
ENSG00000256542	13648	AC148477.2
ENSG00000256546	11038	AC156455.1
ENSG00000256551	13281	LINC02369
ENSG00000256577	8920	AC007406.4
ENSG00000256590	12734	TRDV3
ENSG00000256596	11596	AC026358.1
ENSG00000256603	13607	AP003170.4
ENSG00000256618	5	MTRNR2L1
ENSG00000256628	12923	ZBTB11-AS1
ENSG00000256654	9633	AC005906.2
ENSG00000256659	11198	LINC02368
ENSG00000256660	9602	CLEC12B
ENSG00000256661	11249	A2ML1-AS1
ENSG00000256683	6240	ZNF350
ENSG00000256690	9033	AP001160.1
ENSG00000256694	9351	AC026369.2
ENSG00000256705	9728	AL137779.1
ENSG00000256713	13054	PGA5
ENSG00000256721	13094	CACNA1C-IT3
ENSG00000256751	11582	PLBD1-AS1
ENSG00000256771	3392	ZNF253
ENSG00000256862	12469	AC005842.1
ENSG00000256892	2440	MTRNR2L7
ENSG00000256906	9985	LINC02419
ENSG00000256928	13817	AP000763.4
ENSG00000256944	11928	AP003721.3
ENSG00000256969	13344	AC084375.1
ENSG00000256972	11353	AP000462.3
ENSG00000256973	10475	AC053513.2
ENSG00000256977	13614	LIMS3
ENSG00000256988	12900	AC005833.2
ENSG00000256995	12093	AC084816.1
ENSG00000257002	11148	AP000438.1
ENSG00000257017	6418	HP
ENSG00000257023	11985	AC087241.2
ENSG00000257027	9391	AC010186.3
ENSG00000257038	13622	AP002761.3
ENSG00000257058	11697	AP001363.2
ENSG00000257060	13481	AC091078.1
ENSG00000257083	12109	AC073530.1
ENSG00000257086	13906	AP001453.2
ENSG00000257093	1570	DENND11
ENSG00000257096	12540	AL161747.2
ENSG00000257103	1602	LSM14A
ENSG00000257139	7749	LINC02821
ENSG00000257165	13653	AC079362.1
ENSG00000257167	10738	TMPO-AS1
ENSG00000257176	11958	AC009318.1
ENSG00000257178	13149	AC103702.1
ENSG00000257181	8495	AC025423.4
ENSG00000257183	10707	AC090502.2
ENSG00000257185	8654	LINC02293
ENSG00000257193	11730	LINC02385
ENSG00000257218	4043	GATC
ENSG00000257219	10211	LNCOG
ENSG00000257226	13932	AC079584.2
ENSG00000257228	13523	AC090531.1
ENSG00000257252	8395	AC124947.1
ENSG00000257253	11032	AC131157.1
ENSG00000257258	10660	AC012150.1
ENSG00000257264	12998	AC136443.3
ENSG00000257275	11843	AL139020.1
ENSG00000257279	11848	AC127164.1
ENSG00000257298	9071	AC008147.2
ENSG00000257303	9477	AC073896.2
ENSG00000257315	11766	ZBED6
ENSG00000257337	1616	AC068888.1
ENSG00000257342	12588	AC025165.2
ENSG00000257346	10221	AC011603.1
ENSG00000257354	7845	AC048341.1
ENSG00000257365	327	FNTB
ENSG00000257433	5974	AC004241.1
ENSG00000257438	11893	AC011595.1
ENSG00000257467	13580	PPFIA2-AS1
ENSG00000257470	13495	AC007656.1
ENSG00000257475	10713	AC068888.2
ENSG00000257496	12639	AC025031.1
ENSG00000257509	9244	AC073487.1
ENSG00000257522	12445	AL133166.1
ENSG00000257526	11035	AC107032.2
ENSG00000257527	11128	AC126755.2
ENSG00000257545	12824	AC079385.1
ENSG00000257550	13657	AC023509.2
ENSG00000257551	9689	HLX-AS1
ENSG00000257557	7167	PPP1R12A-AS1
ENSG00000257563	12476	AC126755.3
ENSG00000257585	7239	LINC00609
ENSG00000257588	8806	AC025154.2
ENSG00000257591	4893	ZNF625
ENSG00000257594	6113	GALNT4
ENSG00000257595	9429	LINC02356
ENSG00000257599	12367	OVCH1-AS1
ENSG00000257621	2367	PSMA3-AS1
ENSG00000257647	13843	AC124312.2
ENSG00000257657	12020	AC079950.1
ENSG00000257663	13397	AC025259.1
ENSG00000257677	11321	LINC02464
ENSG00000257681	11279	AC025265.1
ENSG00000257698	4992	GIHCG
ENSG00000257702	9397	LBX2-AS1
ENSG00000257703	10460	AC068643.1
ENSG00000257718	11063	CPNE8-AS1
ENSG00000257743	13665	MGAM2
ENSG00000257746	11234	AC138123.2
ENSG00000257764	9903	AC020656.1
ENSG00000257815	5266	AC025159.1
ENSG00000257830	13698	AC021066.1
ENSG00000257842	9056	LINC02588
ENSG00000257918	12450	AC079385.3
ENSG00000257923	1148	CUX1
ENSG00000257986	8835	LINC02306
ENSG00000258017	7991	AC011603.2
ENSG00000258026	12047	AC078955.1
ENSG00000258056	4191	AC009779.2
ENSG00000258068	6501	AC079600.3
ENSG00000258086	9900	AC079313.1
ENSG00000258102	7662	MAP1LC3B2
ENSG00000258119	12454	AC087897.2
ENSG00000258131	11949	AC007656.2
ENSG00000258137	10905	AC079313.2
ENSG00000258162	7885	AC069228.1
ENSG00000258168	7636	AC025569.1
ENSG00000258169	12187	LINC00485
ENSG00000258170	13083	AC089998.4
ENSG00000258172	13152	AC073655.1
ENSG00000258175	13597	LINC02300
ENSG00000258178	13465	AC016993.1
ENSG00000258220	13138	LINC02424
ENSG00000258225	12384	AC073571.1
ENSG00000258289	1817	CHURC1
ENSG00000258294	13731	AC090503.2
ENSG00000258301	8039	VASH1-AS1
ENSG00000258302	6423	AC025034.1
ENSG00000258317	11437	AC034102.6
ENSG00000258323	13854	AC073575.1
ENSG00000258325	11124	ITFG2-AS1
ENSG00000258334	13873	AC125611.4
ENSG00000258337	11381	AC130895.1
ENSG00000258342	5308	AL133304.3
ENSG00000258355	11258	AC079174.1
ENSG00000258366	8139	RTEL1
ENSG00000258376	12514	AC004846.1
ENSG00000258377	12195	AL139099.1
ENSG00000258383	13551	AL132819.1
ENSG00000258384	10812	AC068831.1
ENSG00000258390	12986	LINC02318
ENSG00000258405	8308	ZNF578
ENSG00000258414	10849	AL121790.1
ENSG00000258419	12622	AC022469.1
ENSG00000258425	12547	AC013451.1
ENSG00000258429	9676	PDF
ENSG00000258441	5595	LINC00641
ENSG00000258454	12036	AC016526.2
ENSG00000258457	12104	AL132780.2
ENSG00000258471	8903	AL161668.3
ENSG00000258472	6805	AC005726.1
ENSG00000258479	13726	LINC00640
ENSG00000258481	12497	AL133240.1
ENSG00000258483	13630	LINC02251
ENSG00000258484	11078	SPESP1
ENSG00000258498	9837	DIO3OS
ENSG00000258504	13545	AL157871.1
ENSG00000258516	13851	AL133167.1
ENSG00000258525	12468	AL049830.3
ENSG00000258526	13393	AL049828.1
ENSG00000258534	11578	AL132712.1
ENSG00000258548	7834	LINC00645
ENSG00000258551	10784	AC104035.1
ENSG00000258553	12125	AL157911.1
ENSG00000258559	7830	AC005519.1
ENSG00000258561	9911	AL359232.1
ENSG00000258569	12344	AC007376.2
ENSG00000258583	10866	LINC01500
ENSG00000258586	11042	LINC02274
ENSG00000258592	12905	AL391152.1
ENSG00000258593	12600	AL583810.1
ENSG00000258603	10769	AC005225.2
ENSG00000258609	11520	LINC-ROR
ENSG00000258647	11119	LINC00930
ENSG00000258660	13908	AC006146.1
ENSG00000258663	10092	AL117190.2
ENSG00000258667	11947	HIF1A-AS3
ENSG00000258675	11717	LINC02308
ENSG00000258695	13879	AC005225.3
ENSG00000258696	7571	AL359233.1
ENSG00000258701	12000	LINC00638
ENSG00000258708	7212	SLC25A21-AS1
ENSG00000258711	9714	AL358334.2
ENSG00000258718	10583	LINC02311
ENSG00000258727	8427	AL135999.1
ENSG00000258730	12791	ITPK1-AS1
ENSG00000258731	12390	AL356020.1
ENSG00000258738	8671	AL121603.2
ENSG00000258743	8837	LINC02301
ENSG00000258744	13709	AL132800.1
ENSG00000258749	11962	AL110504.1
ENSG00000258754	8154	LINC01579
ENSG00000258757	11617	AL133453.1
ENSG00000258779	9186	LINC01568
ENSG00000258785	12242	LINC01580
ENSG00000258792	12787	AL137230.1
ENSG00000258820	13936	AF111167.1
ENSG00000258844	7151	AL162511.1
ENSG00000258851	11595	AL139300.2
ENSG00000258860	11718	AL133163.2
ENSG00000258888	13768	AC112693.1
ENSG00000258890	6419	CEP95
ENSG00000258891	11075	AC005480.1
ENSG00000258918	12335	AL355922.4
ENSG00000258919	12867	AL049836.1
ENSG00000258920	8504	FOXN3-AS1
ENSG00000258926	7089	AL355916.2
ENSG00000258938	12230	AL162311.3
ENSG00000258945	10244	AL049775.3
ENSG00000258947	200	TUBB3
ENSG00000258979	11204	LINC02299
ENSG00000259001	1129	AL355075.4
ENSG00000259006	12513	AC092143.2
ENSG00000259035	13345	AL355838.1
ENSG00000259038	4425	AL121820.2
ENSG00000259039	8100	AL161804.1
ENSG00000259049	9847	AL139317.3
ENSG00000259054	13263	LINC02332
ENSG00000259065	9514	AC005520.2
ENSG00000259070	3667	LINC00639
ENSG00000259081	12814	AF111169.3
ENSG00000259091	9756	LINC00517
ENSG00000259107	12363	LINC00911
ENSG00000259116	12852	AL049869.3
ENSG00000259120	5617	SMIM6
ENSG00000259126	9280	AL161752.1
ENSG00000259134	11243	LINC00924
ENSG00000259150	13178	LINC00929
ENSG00000259199	11480	AC022523.1
ENSG00000259219	7791	AC084855.2
ENSG00000259225	9827	LINC02345
ENSG00000259250	13967	AC018904.1
ENSG00000259255	13785	AC073941.1
ENSG00000259256	12936	LINC01895
ENSG00000259268	12581	AC007950.1
ENSG00000259275	5457	AC087477.2
ENSG00000259277	12124	AC127522.1
ENSG00000259291	1552	ZNF710-AS1
ENSG00000259319	12131	AF111167.2
ENSG00000259330	7899	INAFM2
ENSG00000259341	9989	AC015660.1
ENSG00000259345	11469	AC013652.1
ENSG00000259347	4769	AC087482.1
ENSG00000259349	8829	AC011921.1
ENSG00000259353	13387	AC090515.4
ENSG00000259356	9719	AC022710.1
ENSG00000259357	12103	AL590133.2
ENSG00000259363	7965	AC090825.1
ENSG00000259366	8664	AC108449.2
ENSG00000259370	11667	AC103740.1
ENSG00000259380	7540	AC087473.1
ENSG00000259384	11826	GH1
ENSG00000259395	10621	AC087516.1
ENSG00000259403	12830	AC020704.1
ENSG00000259407	8449	AC021739.2
ENSG00000259408	9472	AC010809.2
ENSG00000259410	12078	AC009292.2
ENSG00000259415	12544	AC012291.2
