Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000101144,BMP7,154,1.71695,184,2.09314,20,-1.8063,3,-4.0526,45,-0.4810,28,-1.2385
ENSG00000256222,MTRNR2L3,154,2.46526,20,-1.1548,34,-0.3573,17,-1.3919,45,0.14214,13,-1.9042
ENSG00000124225,PMEPA1,154,0.94140,42,-1.1573,84,-0.0894,102,0.24047,60,-0.6727,104,0.30583
ENSG00000124209,RAB22A,154,1.65460,43,-0.5342,27,-1.3487,98,0.82000,76,0.44195,21,-1.7783
ENSG00000124164,VAPB,154,0.89128,64,-0.5456,47,-1.1266,126,0.53911,97,0.12896,92,0.02656
ENSG00000124222,STX16,154,1.31669,118,0.83564,44,-0.8486,41,-0.8660,38,-1.1054,85,0.31202
ENSG00000087460,GNAS,154,-4.5438,1556,-1.1391,2080,-0.7688,6210,1.12572,4291,0.55854,4156,0.49368
ENSG00000101158,NELFCD,154,1.94468,44,-0.2620,20,-1.5834,70,0.47326,55,0.09972,26,-1.1880
ENSG00000101160,CTSZ,154,2.59113,57,0.60504,8,-2.5177,41,0.07365,28,-0.6099,16,-1.5452
ENSG00000124172,ATP5F1E,154,-2.0186,1057,1.04414,587,0.04558,716,0.36704,408,-0.6018,619,0.14547
ENSG00000101166,PRELID3B,154,2.17738,50,0.10223,22,-1.2459,33,-0.5490,33,-0.6314,38,-0.3943
ENSG00000087495,PHACTR3,154,1.69777,49,-0.3019,60,0.04620,29,-1.0863,37,-0.8122,52,-0.2281
ENSG00000196227,FAM217B,154,1.23153,54,-0.5188,49,-0.7349,102,0.50711,42,-1.0067,92,0.37963
ENSG00000179242,CDH4,154,2.71532,6,-2.7025,22,-0.9248,39,0.07660,3,-3.6789,44,0.30757
ENSG00000149657,LSM14B,154,1.97289,50,-0.0512,16,-1.9100,71,0.52191,43,-0.3202,36,-0.6488
ENSG00000101182,PSMA7,154,-0.1115,146,-0.1986,135,-0.3641,227,0.53001,176,0.12070,168,0.03549
ENSG00000184402,SS18L1,154,2.11246,33,-0.6075,10,-2.5673,32,-0.6511,49,0.02709,50,0.04867
ENSG00000101180,HRH3,154,2.01971,14,-1.9764,10,-2.6114,58,0.22170,47,-0.1417,58,0.26251
ENSG00000130703,OSBPL2,154,1.61061,70,0.21856,43,-0.6402,54,-0.2066,39,-0.7872,56,-0.1740
ENSG00000130706,ADRM1,154,0.73990,74,-0.4508,94,-0.0949,116,0.25472,121,0.38020,58,-0.9148
ENSG00000171858,RPS21,154,-1.7129,941,1.20733,618,0.54443,281,-0.8030,210,-1.3606,584,0.43173
ENSG00000060491,OGFR,154,2.58818,24,-0.7501,19,-1.2314,26,-0.6804,18,-1.3398,39,-0.0232
ENSG00000101190,TCFL5,154,2.54092,21,-1.0243,24,-0.8677,32,-0.3599,11,-2.1066,43,0.10172
ENSG00000101191,DIDO1,154,2.69475,41,0.14126,15,-1.5678,18,-1.1805,18,-1.2373,31,-0.3484
ENSG00000101193,GID8,154,2.03943,49,-0.0241,30,-0.8955,29,-0.8735,26,-1.0916,53,0.11155
ENSG00000149658,YTHDF1,154,2.66897,27,-0.5575,26,-0.6693,47,0.34275,6,-2.8628,26,-0.6735
ENSG00000101198,NKAIN4,154,1.71542,63,0.11290,58,-0.0126,3,-4.3999,23,-1.5262,72,0.39465
ENSG00000101199,ARFGAP1,154,1.82531,42,-0.4452,34,-0.8380,43,-0.4077,56,0.00339,40,-0.5595
ENSG00000101204,CHRNA4,154,1.97423,10,-2.4027,30,-0.9420,72,0.55254,24,-1.2626,60,0.27373
ENSG00000075043,KCNQ2,154,1.26377,50,-0.6128,38,-1.1313,117,0.76297,12,-2.8437,122,1.00801
ENSG00000101210,EEF1A2,154,-1.7190,107,-2.2596,295,-0.8146,939,1.19509,719,0.85442,496,0.10537
ENSG00000125534,PPDPF,154,0.14669,233,0.84951,128,-0.1682,208,0.64843,116,-0.3461,91,-0.7579
ENSG00000197457,STMN3,154,-1.6151,230,-1.0090,279,-0.7891,788,1.00074,484,0.19187,619,0.68191
ENSG00000101246,ARFRP1,154,1.86903,38,-0.5594,30,-1.0140,31,-0.8660,40,-0.5363,62,0.26545
ENSG00000101150,TPD52L2,154,1.65077,44,-0.4936,26,-1.4040,90,0.66773,48,-0.4037,53,-0.2302
ENSG00000101152,DNAJC5,154,-0.1030,83,-1.0591,112,-0.6803,178,0.13161,203,0.40970,216,0.53145
ENSG00000101161,PRPF6,154,1.38981,96,0.53632,32,-1.3129,91,0.45237,54,-0.4534,55,-0.4002
ENSG00000203883,SOX18,154,1.26805,74,0.00237,180,2.05025,2,-4.9567,14,-2.6549,22,-1.9707
ENSG00000171703,TCEA2,154,0.41309,112,-0.1085,82,-0.6640,149,0.35907,93,-0.4438,156,0.50779
ENSG00000203880,PCMTD2,154,1.55128,66,0.05671,53,-0.3107,57,-0.1593,28,-1.3637,65,0.05604
ENSG00000155304,HSPA13,154,0.05054,60,-1.4142,139,-0.1351,213,0.59323,162,0.14845,158,0.10417
ENSG00000215386,MIR99AHG,154,1.97536,124,1.53410,28,-1.0412,14,-1.9384,17,-1.7995,41,-0.4264
ENSG00000154639,CXADR,154,1.89482,78,0.61155,19,-1.6745,27,-1.0847,13,-2.3061,80,0.78491
ENSG00000154654,NCAM2,154,0.53101,121,0.13379,70,-0.8267,59,-0.9944,90,-0.3830,176,0.90738
ENSG00000154721,JAM2,154,1.46180,96,0.61163,79,0.32753,1,-5.3078,21,-1.8784,73,0.17852
ENSG00000154723,ATP5PF,154,-0.7064,323,0.48435,206,-0.2849,264,0.15050,182,-0.5034,326,0.58819
ENSG00000142192,APP,154,-1.8158,533,0.10502,485,-0.0563,989,1.17161,276,-1.0326,651,0.51143
ENSG00000156256,USP16,154,2.05693,52,0.07221,36,-0.5628,31,-0.7348,22,-1.3897,47,-0.0916
ENSG00000156261,CCT8,154,0.29567,70,-0.9469,61,-1.2596,227,0.96146,145,0.22817,146,0.24514
ENSG00000156299,TIAM1,154,1.97322,89,0.92430,34,-0.7377,16,-1.7356,18,-1.7018,50,-0.0536
ENSG00000142168,SOD1,154,-2.1557,701,0.17767,372,-0.9126,1236,1.16126,871,0.63934,539,-0.2788
ENSG00000142207,URB1,154,2.70603,50,0.45653,8,-2.5119,15,-1.3800,19,-1.1999,34,-0.1907
ENSG00000159079,CFAP298,154,1.79179,88,0.73793,15,-2.1018,66,0.25913,49,-0.2542,35,-0.8160
ENSG00000159082,SYNJ1,154,0.33636,27,-2.3213,78,-0.8366,229,1.02489,146,0.28121,136,0.15133
ENSG00000205927,OLIG2,154,2.34394,78,0.96827,32,-0.5535,3,-3.7868,9,-2.4875,38,-0.2394
ENSG00000184221,OLIG1,154,0.36160,230,1.05561,117,-0.0945,42,-1.6424,31,-2.2436,194,0.90719
ENSG00000142166,IFNAR1,154,1.66642,61,0.01771,48,-0.4085,40,-0.6193,62,0.05158,33,-1.0296
ENSG00000159128,IFNGR2,154,1.98692,18,-1.5634,33,-0.7503,28,-0.9176,33,-0.7662,64,0.42348
ENSG00000142188,TMEM50B,154,0.77443,107,0.16263,75,-0.4656,123,0.39343,66,-0.6838,104,0.12571
ENSG00000159140,SON,154,-0.4192,316,0.76663,111,-1.0210,165,-0.3117,201,0.00556,272,0.59420
ENSG00000205758,CRYZL1,154,1.77477,37,-0.6555,63,0.20413,50,-0.2094,29,-1.1524,43,-0.5028
ENSG00000205726,ITSN1,154,0.94204,59,-0.6319,72,-0.3705,82,-0.1062,62,-0.6261,115,0.51888
ENSG00000241837,ATP5PO,154,-0.5637,305,0.54375,173,-0.4328,307,0.55316,177,-0.3928,257,0.29465
ENSG00000243927,MRPS6,154,1.55594,47,-0.4837,26,-1.4936,79,0.37028,49,-0.4509,70,0.18435
ENSG00000198743,SLC5A3,154,1.48611,41,-0.7250,27,-1.4818,62,-0.1006,58,-0.2262,82,0.42207
ENSG00000159200,RCAN1,154,0.55434,89,-0.3355,65,-0.9182,143,0.42673,188,1.08727,50,-1.3332
ENSG00000159228,CBR1,154,0.76251,246,1.63088,59,-0.8838,81,-0.2986,37,-1.6133,103,0.09834
ENSG00000182670,TTC3,154,-0.7181,274,0.19762,235,-0.0593,250,0.04818,268,0.18645,250,0.05598
ENSG00000157540,DYRK1A,154,1.61765,72,0.25852,30,-1.2087,70,0.20385,41,-0.7122,58,-0.1188
ENSG00000157542,KCNJ6,154,1.49594,7,-3.1999,32,-1.2162,40,-0.7500,113,1.12789,48,-0.5546
ENSG00000157557,ETS2,154,2.33210,14,-1.7560,23,-1.1285,26,-0.8212,35,-0.4139,43,-0.0202
ENSG00000185658,BRWD1,154,0.38017,72,-0.8230,120,-0.0331,131,0.11682,70,-0.9659,181,0.77811
ENSG00000205581,HMGN1,154,1.02468,149,0.96394,75,-0.2031,45,-0.9733,31,-1.6448,98,0.28942
ENSG00000182093,GET1,154,-0.1912,202,0.25253,83,-1.2646,270,0.74059,260,0.80139,125,-0.5823
ENSG00000183036,PCP4,154,0.81906,57,-0.7852,66,-0.6254,50,-1.0023,14,-3.0363,215,1.82486
ENSG00000157601,MX1,154,1.35279,34,-1.1484,39,-1.0120,75,0.10743,89,0.44389,58,-0.3610
ENSG00000160188,RSPH1,154,1.84408,271,3.25288,2,-5.0356,24,-1.2901,3,-4.1650,18,-1.8468
ENSG00000160194,NDUFV3,154,0.68049,112,0.15018,95,-0.1266,150,0.64106,54,-1.0885,102,0.00052
ENSG00000160209,PDXK,154,-0.3204,133,-0.5457,144,-0.4819,315,0.86794,211,0.21643,191,0.02568
ENSG00000160213,CSTB,154,0.31083,169,0.46955,96,-0.5119,159,0.36654,143,0.21667,93,-0.5503
ENSG00000160214,RRP1,154,2.66123,22,-0.8477,20,-1.1350,22,-0.8959,28,-0.5335,26,-0.6885
ENSG00000160216,AGPAT3,154,1.00643,151,0.97338,46,-1.0448,54,-0.7054,58,-0.6809,99,0.28422
ENSG00000141959,PFKL,154,0.00260,165,0.11673,113,-0.5399,132,-0.2422,207,0.57602,146,-0.0968
ENSG00000184787,UBE2G2,154,1.74635,75,0.43526,45,-0.4347,36,-0.7411,26,-1.3558,56,-0.0571
ENSG00000184900,SUMO3,154,-0.3870,147,-0.4597,146,-0.5216,331,0.87947,195,-0.0092,226,0.26335
ENSG00000183255,PTTG1IP,154,0.91707,230,1.66987,69,-0.4711,53,-0.8339,37,-1.5002,79,-0.2259
ENSG00000197381,ADARB1,154,1.98431,30,-0.8492,28,-1.0389,65,0.39450,28,-1.0193,50,-0.0401
ENSG00000186866,POFUT2,154,2.64872,44,0.22877,7,-2.7217,42,0.14573,19,-1.1929,27,-0.5987
ENSG00000223768,LINC00205,154,2.13861,21,-1.2992,19,-1.5272,65,0.51458,41,-0.2966,36,-0.5191
ENSG00000182871,COL18A1,154,1.45736,46,-0.5935,141,1.63245,25,-1.4989,23,-1.7722,23,-1.7421
ENSG00000142156,COL6A1,154,1.29910,170,1.49331,51,-0.6161,61,-0.2666,38,-1.1203,44,-0.8472
ENSG00000160285,LSS,154,0.65789,56,-0.9693,42,-1.5158,180,0.92992,172,1.02923,58,-1.0166
ENSG00000160299,PCNT,154,2.35304,22,-1.0638,35,-0.4000,32,-0.4669,22,-1.1865,35,-0.3666
ENSG00000160305,DIP2A,154,2.09239,43,-0.1940,30,-0.8506,22,-1.2593,22,-1.3248,58,0.33565
ENSG00000160307,S100B,154,-2.1338,1931,2.08321,849,0.61619,223,-1.5827,306,-1.2102,478,-0.4649
ENSG00000160310,PRMT2,154,-0.7000,180,-0.4556,216,-0.1920,329,0.52344,249,0.06803,283,0.31452
ENSG00000182902,SLC25A18,154,1.30117,54,-0.4523,63,-0.2508,10,-2.9061,67,-0.1487,87,0.34198
ENSG00000131100,ATP6V1E1,154,-1.1802,239,-0.5008,207,-0.8086,620,1.08946,444,0.59061,318,-0.0576
ENSG00000099968,BCL2L13,154,1.84842,41,-0.4729,38,-0.6438,51,-0.1113,60,0.17367,26,-1.2849
ENSG00000243156,MICAL3,154,1.74899,89,0.73363,32,-1.0033,33,-0.8788,28,-1.1964,60,0.08699
ENSG00000215193,PEX26,154,2.27992,25,-0.8887,32,-0.5893,17,-1.4457,26,-0.9453,46,0.03414
ENSG00000070413,DGCR2,154,0.51212,36,-1.7393,50,-1.3802,149,0.45549,122,0.15147,166,0.76271
ENSG00000100075,SLC25A1,154,0.38001,94,-0.4131,46,-1.6478,146,0.29716,277,1.82809,29,-2.3240
ENSG00000242259,C22orf39,154,1.93243,47,-0.1723,26,-1.1735,49,-0.1236,30,-0.9868,56,0.11095
ENSG00000185608,MRPL40,154,2.23088,67,0.62767,21,-1.3534,36,-0.3813,7,-2.8954,50,0.16978
ENSG00000070010,UFD1,154,1.77936,57,0.00018,29,-1.1468,92,0.81076,50,-0.2096,24,-1.4214
ENSG00000184113,CLDN5,154,0.15457,208,0.66055,334,1.97865,43,-1.8180,47,-1.8252,47,-1.8302
ENSG00000203618,GP1BB,154,1.33387,44,-0.7437,31,-1.4041,90,0.39071,104,0.75413,41,-0.9671
ENSG00000093010,COMT,154,1.02666,215,1.65712,61,-0.5752,65,-0.4092,38,-1.3448,63,-0.5192
ENSG00000099889,ARVCF,154,2.21874,76,0.83935,20,-1.4288,51,0.16761,31,-0.7151,17,-1.6756
ENSG00000183597,TANGO2,154,1.98789,6,-3.1005,25,-1.2165,50,-0.0306,75,0.75392,25,-1.2016
ENSG00000099901,RANBP1,154,1.21276,59,-0.4061,64,-0.2961,66,-0.2193,39,-1.1585,99,0.51536
ENSG00000099904,ZDHHC8,154,1.91130,23,-1.2975,10,-2.7226,53,0.00135,74,0.63244,41,-0.4583
ENSG00000128185,DGCR6L,154,1.45759,66,-0.0037,42,-0.8231,90,0.49716,23,-1.7337,80,0.33899
ENSG00000099910,KLHL22,154,2.39908,43,0.02029,8,-2.5637,67,0.75111,10,-2.3779,42,-0.0344
ENSG00000099917,MED15,154,1.97325,33,-0.6866,17,-1.8267,45,-0.2255,49,-0.1057,51,-0.0373
ENSG00000241973,PI4KA,154,0.03935,118,-0.3865,94,-0.8215,278,1.04786,149,-0.0155,158,0.09648
ENSG00000099940,SNAP29,154,2.26970,50,0.15326,15,-1.7596,33,-0.5011,50,0.18705,20,-1.4035
ENSG00000099942,CRKL,154,1.32429,46,-0.7090,29,-1.5373,67,-0.1073,78,0.15801,82,0.26261
ENSG00000183773,AIFM3,154,2.02672,72,0.58271,40,-0.4293,22,-1.2541,19,-1.5880,44,-0.2543
ENSG00000099949,LZTR1,154,2.37961,40,-0.1175,22,-1.1173,46,0.11998,29,-0.7012,22,-1.1066
ENSG00000184436,THAP7,154,2.57054,39,-0.0453,8,-2.5643,23,-0.8299,26,-0.7377,37,-0.1234
ENSG00000099960,SLC7A4,154,2.16844,7,-2.8842,19,-1.5544,74,0.74991,52,0.18935,24,-1.1295
ENSG00000185651,UBE2L3,154,0.28852,156,0.30988,89,-0.6483,154,0.28867,120,-0.1331,139,0.14486
ENSG00000128228,SDF2L1,154,2.54524,51,0.37478,13,-1.8703,44,0.14474,22,-1.0187,22,-1.0507
ENSG00000100030,MAPK1,154,-0.4775,184,-0.1938,128,-0.8473,303,0.62601,270,0.50878,216,0.07487
ENSG00000100034,PPM1F,154,1.88859,70,0.44434,17,-1.9179,56,0.07577,58,0.15321,26,-1.2027
ENSG00000128266,GNAZ,154,0.96616,43,-1.0864,34,-1.5859,119,0.51955,98,0.23449,101,0.28099
ENSG00000186716,BCR,154,1.14344,78,-0.0150,55,-0.6292,91,0.24141,58,-0.5355,80,0.01661
ENSG00000250479,CHCHD10,154,-0.8339,205,-0.3892,200,-0.4776,368,0.56980,298,0.24924,314,0.35098
ENSG00000133460,SLC2A11,154,2.25713,25,-0.9316,14,-1.9695,42,-0.1219,45,-0.0209,35,-0.4426
ENSG00000240972,MIF,154,-1.9213,719,0.48310,447,-0.3305,1012,1.08301,544,0.02652,482,-0.1980
ENSG00000099977,DDT,154,1.01210,117,0.53638,50,-0.9021,101,0.28297,78,-0.1525,67,-0.4189
ENSG00000099991,CABIN1,154,1.95381,92,0.96624,31,-0.9022,25,-1.1264,44,-0.2861,23,-1.3486
ENSG00000100014,SPECC1L,154,1.93984,48,-0.1458,34,-0.7602,28,-0.9693,48,-0.1582,39,-0.5197
ENSG00000100028,SNRPD3,154,1.48538,53,-0.3437,79,0.35540,69,0.08996,29,-1.3938,50,-0.5016
ENSG00000167037,SGSM1,154,0.66217,77,-0.4764,38,-1.6638,139,0.49086,165,0.94354,77,-0.5250
ENSG00000197077,KIAA1671,154,2.41638,68,0.79567,20,-1.2316,9,-2.3383,22,-1.1238,33,-0.4499
ENSG00000100077,GRK3,154,2.01728,25,-1.1172,25,-1.2201,19,-1.4879,44,-0.2331,60,0.31376
ENSG00000100095,SEZ6L,154,0.49693,32,-1.9589,49,-1.4411,156,0.51970,86,-0.5019,207,1.24543
ENSG00000100099,HPS4,154,2.56816,43,0.10977,13,-1.8271,24,-0.7945,29,-0.5823,27,-0.6565
ENSG00000225783,MIAT,154,0.68859,71,-0.5647,54,-1.0761,78,-0.4329,100,-0.0303,152,0.79673
ENSG00000169184,MN1,154,2.18704,33,-0.5325,26,-0.9832,8,-2.5544,22,-1.2442,64,0.60538
ENSG00000180957,PITPNB,154,1.09976,55,-0.6160,52,-0.7633,79,-0.0342,87,0.13500,81,-0.0050
ENSG00000100263,RHBDD3,154,2.43986,41,-0.0460,20,-1.2158,31,-0.4909,33,-0.4156,22,-1.0636
ENSG00000182944,EWSR1,154,1.08234,151,1.04539,35,-1.4436,52,-0.7054,82,0.00192,72,-0.2205
ENSG00000185340,GAS2L1,154,1.64090,101,0.86209,36,-0.9026,45,-0.4627,24,-1.5537,63,0.06375
ENSG00000100280,AP1B1,154,0.38799,84,-0.5787,62,-1.1659,145,0.28303,198,0.98981,96,-0.4274
ENSG00000225465,RFPL1S,154,1.09227,14,-2.6176,48,-0.9180,75,-0.1213,81,-0.0112,115,0.68197
ENSG00000100285,NEFH,154,-1.0196,43,-2.8943,163,-1.0231,527,0.98477,714,2.02340,88,-2.0048
ENSG00000184117,NIPSNAP1,154,1.56130,15,-2.1320,36,-0.9886,104,0.83294,61,-0.0672,51,-0.3749
ENSG00000186575,NF2,154,2.35437,34,-0.4027,37,-0.2720,23,-0.9841,18,-1.4598,35,-0.3921
ENSG00000184076,UQCR10,154,-0.6700,339,0.60930,188,-0.4065,312,0.46781,186,-0.4242,282,0.34847
ENSG00000100330,MTMR3,154,1.98419,44,-0.2550,28,-1.0600,43,-0.2864,36,-0.6468,48,-0.1348
ENSG00000099995,SF3A1,154,1.74801,58,0.01661,30,-1.1185,49,-0.2617,38,-0.7046,60,0.08178
ENSG00000100003,SEC14L2,154,2.78438,15,-1.3486,28,-0.4595,22,-0.8164,8,-2.3517,33,-0.1999
ENSG00000253352,TUG1,154,2.19676,51,0.15290,30,-0.7645,16,-1.6368,31,-0.7158,38,-0.3521
ENSG00000198832,SELENOM,154,-0.2943,203,0.15292,175,-0.1057,259,0.55719,94,-1.1651,256,0.63480
ENSG00000100100,PIK3IP1,154,1.83583,32,-0.8630,32,-0.9383,42,-0.4142,46,-0.3335,56,0.03804
ENSG00000100105,PATZ1,154,2.64688,50,0.41549,13,-1.7336,36,-0.1030,9,-2.2772,31,-0.3903
ENSG00000185721,DRG1,154,1.57121,60,-0.0669,45,-0.5954,88,0.56383,33,-1.1194,54,-0.2720
ENSG00000184708,EIF4ENIF1,154,2.41464,28,-0.6361,16,-1.5846,44,0.06233,23,-1.0144,38,-0.1990
ENSG00000241878,PISD,154,1.80779,53,-0.0828,15,-2.1159,70,0.37698,63,0.23146,34,-0.8435
ENSG00000128245,YWHAH,154,-1.6307,194,-1.2833,339,-0.4742,1049,1.51810,553,0.42959,398,-0.1903
ENSG00000100220,RTCB,154,1.38259,72,0.06813,37,-1.0717,72,0.05484,69,0.00272,56,-0.3685
ENSG00000100225,FBXO7,154,1.45011,89,0.46644,51,-0.4979,84,0.37222,46,-0.6420,41,-0.8619
ENSG00000100234,TIMP3,154,-0.4690,341,0.84297,284,0.62276,31,-2.8616,119,-0.9622,264,0.47111
ENSG00000133424,LARGE1,154,2.37956,6,-2.7820,19,-1.3535,55,0.38533,39,-0.1958,28,-0.7240
ENSG00000100284,TOM1,154,0.86838,50,-0.9616,43,-1.2763,150,0.82267,96,0.08079,97,0.10668
ENSG00000100320,RBFOX2,154,0.06029,53,-1.5977,105,-0.6067,188,0.38762,199,0.56804,166,0.21443
ENSG00000128335,APOL2,154,1.07212,30,-1.5552,45,-1.0443,117,0.59678,147,1.21055,26,-1.8723
ENSG00000100345,MYH9,154,1.25888,82,0.17230,168,1.81424,22,-1.8463,16,-2.4742,20,-2.0975
ENSG00000100348,TXN2,154,1.10843,82,0.03515,53,-0.7219,106,0.45638,72,-0.1955,65,-0.3760
ENSG00000100350,FOXRED2,154,2.31676,26,-0.8547,29,-0.7169,35,-0.3822,8,-2.6818,55,0.39683
ENSG00000100353,EIF3D,154,2.26527,65,0.59419,41,-0.1748,41,-0.1542,15,-1.7700,17,-1.6092
ENSG00000166862,CACNG2,154,2.32950,9,-2.3281,13,-1.9409,16,-1.5197,56,0.44632,39,-0.2052
ENSG00000100360,IFT27,154,1.90706,146,1.79199,17,-1.8792,46,-0.2448,19,-1.7269,31,-0.9125
ENSG00000128311,TST,154,1.88127,84,0.73060,41,-0.4888,6,-3.1410,13,-2.2434,66,0.39339
ENSG00000100379,KCTD17,154,1.27902,62,-0.2685,31,-1.4534,88,0.30141,118,0.95451,29,-1.5497
ENSG00000166897,ELFN2,154,2.38531,11,-2.0893,24,-1.0113,39,-0.1605,30,-0.6513,38,-0.2129
ENSG00000128283,CDC42EP1,154,2.44760,78,1.04846,21,-1.1743,25,-0.8165,20,-1.2393,19,-1.3222
ENSG00000100083,GGA1,154,1.88436,62,0.22137,21,-1.5979,41,-0.4397,62,0.25260,32,-0.9039
ENSG00000241360,PDXP,154,-0.0398,76,-1.1422,79,-1.1801,203,0.41559,162,0.04489,253,0.94884
ENSG00000100097,LGALS1,154,-1.3060,579,0.81873,379,0.11393,722,1.21721,438,0.39460,59,-2.9012
ENSG00000189060,H1F0,154,1.89099,53,-0.0232,56,0.08435,48,-0.1943,20,-1.6407,38,-0.5979
ENSG00000100116,GCAT,154,1.58346,40,-0.7036,26,-1.4769,73,0.26060,61,-0.0537,61,-0.0437
ENSG00000100124,ANKRD54,154,2.45006,55,0.43569,11,-2.1926,41,-0.0186,26,-0.8021,26,-0.8104
ENSG00000100129,EIF3L,154,1.98933,61,0.27820,56,0.14923,42,-0.3111,9,-2.7568,38,-0.5426
ENSG00000100142,POLR2F,154,1.10814,101,0.37343,48,-0.9004,64,-0.3714,61,-0.4890,94,0.28616
ENSG00000100146,SOX10,154,2.15594,89,1.05951,55,0.28402,9,-2.5079,8,-2.8731,25,-1.0888
ENSG00000100151,PICK1,154,2.09431,23,-1.1376,10,-2.5523,73,0.67815,70,0.70357,14,-1.9793
ENSG00000198792,TMEM184B,154,1.77574,95,0.86539,20,-1.7227,79,0.55072,36,-0.7881,35,-0.8310
ENSG00000213923,CSNK1E,154,0.92370,96,0.12825,77,-0.2649,70,-0.3900,56,-0.8159,108,0.36735
ENSG00000100201,DDX17,154,-0.5896,466,1.27080,187,-0.3228,155,-0.5812,107,-1.2502,323,0.72845
ENSG00000100216,TOMM22,154,1.27411,47,-0.7064,55,-0.5243,85,0.23433,48,-0.7455,85,0.27718
ENSG00000100226,GTPBP1,154,2.71482,48,0.39171,8,-2.4275,29,-0.4337,19,-1.1628,27,-0.5842
ENSG00000100242,SUN2,154,0.53776,128,0.23522,81,-0.5559,117,0.08543,120,0.13503,100,-0.1971
ENSG00000221890,NPTXR,154,0.33988,57,-1.2338,78,-0.8270,186,0.65632,59,-1.2798,228,1.24853
ENSG00000183741,CBX6,154,0.35938,91,-0.4935,125,0.02647,81,-0.6658,110,-0.2058,158,0.46808
ENSG00000100307,CBX7,154,1.42185,46,-0.6280,46,-0.6870,45,-0.6616,41,-0.8798,97,0.69286
ENSG00000100316,RPL3,154,-1.7043,856,1.04291,542,0.29371,450,-0.0493,264,-0.9775,552,0.33100
ENSG00000100321,SYNGR1,154,-0.1519,52,-1.8127,86,-1.1556,283,0.86486,187,0.19108,243,0.71632
ENSG00000128268,MGAT3,154,1.46327,26,-1.4356,32,-1.2248,50,-0.4545,57,-0.2650,94,0.68596
ENSG00000100335,MIEF1,154,2.27876,41,-0.1291,22,-1.1914,44,-0.0478,27,-0.8804,34,-0.5168
ENSG00000128272,ATF4,154,0.61567,110,0.05382,83,-0.4458,125,0.25993,110,0.05774,92,-0.2695
ENSG00000187051,RPS19BP1,154,1.05769,82,-0.0117,64,-0.4685,108,0.43936,70,-0.3044,67,-0.3876
ENSG00000100354,TNRC6B,154,0.93583,135,0.70019,69,-0.4393,44,-1.0741,52,-0.9172,110,0.42125
ENSG00000100359,SGSM3,154,1.67505,47,-0.3724,28,-1.3070,71,0.27701,65,0.15228,40,-0.6883
ENSG00000196588,MRTFA,154,2.38118,21,-1.1259,14,-1.7898,22,-1.0548,43,0.01896,37,-0.2486
ENSG00000100372,SLC25A17,154,2.38946,28,-0.6758,9,-2.5301,40,-0.1122,52,0.35760,22,-1.1665
ENSG00000100380,ST13,154,-0.4504,342,0.86902,190,-0.1358,253,0.34849,133,-0.7577,223,0.16089
ENSG00000100387,RBX1,154,-0.2112,192,0.14425,167,-0.0977,220,0.36759,152,-0.2569,189,0.13330
ENSG00000100393,EP300,154,2.57449,41,0.04184,36,-0.1958,11,-1.9472,8,-2.5270,32,-0.3712
ENSG00000100395,L3MBTL2,154,2.29872,47,0.09266,8,-2.6869,28,-0.7373,31,-0.6158,47,0.08192
ENSG00000100399,CHADL,154,2.52379,77,1.09394,20,-1.2083,26,-0.7024,14,-1.7285,20,-1.2029
ENSG00000100401,RANGAP1,154,-0.3151,85,-1.2396,115,-0.8555,333,0.97400,265,0.67944,178,-0.0954
ENSG00000100403,ZC3H7B,154,1.68661,63,0.08731,45,-0.4737,13,-2.2657,35,-0.8969,71,0.34928
ENSG00000167074,TEF,154,2.10936,50,0.06029,29,-0.8661,26,-0.9518,12,-2.2289,61,0.44949
ENSG00000183864,TOB2,154,2.46987,83,1.18701,24,-0.9316,19,-1.1644,15,-1.7002,19,-1.2782
ENSG00000100412,ACO2,154,-0.5336,192,-0.1876,180,-0.3218,300,0.55189,225,0.08261,241,0.21015
ENSG00000100413,POLR3H,154,1.46557,55,-0.2917,31,-1.2963,64,-0.0712,70,0.10760,61,-0.1497
ENSG00000172346,CSDC2,154,1.33358,35,-1.1083,34,-1.2441,87,0.31953,68,-0.0864,80,0.23022
ENSG00000100417,PMM1,154,1.69353,57,-0.0686,24,-1.4824,81,0.50919,53,-0.1962,43,-0.5615
ENSG00000100418,DESI1,154,1.55025,70,0.15041,27,-1.4381,42,-0.6626,44,-0.6319,82,0.48705
ENSG00000196419,XRCC6,154,0.21800,137,0.02546,82,-0.8735,216,0.78919,130,-0.0610,141,0.08574
ENSG00000100138,SNU13,154,-0.8672,204,-0.4317,205,-0.4736,369,0.53672,291,0.15964,343,0.48022
ENSG00000198911,SREBF2,154,0.04388,108,-0.5195,96,-0.7734,137,-0.1421,176,0.30325,202,0.58517
ENSG00000100167,SEPTIN3,154,-0.2396,98,-0.9461,137,-0.4718,241,0.49165,170,-0.0892,251,0.66192
ENSG00000183172,SMDT1,154,0.82686,100,0.09212,59,-0.8216,159,0.87978,59,-0.8058,99,0.09888
