Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000103264,FBXO31,166,2.15748,17,-2.4071,23,-1.5683,25,-1.4494,79,0.36705
ENSG00000140941,MAP1LC3B,166,-0.4587,100,-1.4415,262,0.33084,171,-0.3562,432,1.50387
ENSG00000154118,JPH3,166,1.75905,26,-1.9362,18,-2.1259,59,-0.3630,93,0.41890
ENSG00000103257,SLC7A5,166,1.21286,75,-0.4210,4,-4.4672,41,-1.2721,114,0.40778
ENSG00000167508,MVD,166,1.86045,34,-1.3934,12,-2.6579,43,-0.8232,80,0.18753
ENSG00000198931,APRT,166,2.01421,21,-2.0753,42,-0.7642,71,0.06150,54,-0.4375
ENSG00000167515,TRAPPC2L,166,1.37422,42,-1.3720,112,0.43648,70,-0.3342,69,-0.4028
ENSG00000167522,ANKRD11,166,0.64192,93,-0.5162,131,0.15602,114,-0.0725,109,-0.1557
ENSG00000197912,SPG7,166,1.09215,55,-1.1003,66,-0.6125,111,0.22513,100,0.05838
ENSG00000167526,RPL13,166,-2.6115,1042,0.53661,1115,0.49745,1471,0.97962,696,-0.3108
ENSG00000131165,CHMP1A,166,1.33360,42,-1.3828,99,0.20017,83,-0.0894,75,-0.2866
ENSG00000075399,VPS9D1,166,2.19264,12,-2.8161,66,0.03585,22,-1.6161,62,-0.0646
ENSG00000141002,TCF25,166,0.08573,115,-0.6358,175,0.16903,130,-0.3085,220,0.64618
ENSG00000258947,TUBB3,166,-1.3318,77,-2.7098,38,-3.3969,182,-1.0773,1237,3.46569
ENSG00000140995,DEF8,166,1.13294,38,-1.7106,148,0.73243,87,-0.1502,90,-0.1122
ENSG00000003249,DBNDD1,166,2.20484,12,-2.8981,10,-2.7866,26,-1.3894,89,0.62160
ENSG00000141252,VPS53,166,1.62903,27,-1.9107,30,-1.4655,76,-0.0413,92,0.31239
ENSG00000167699,GLOD4,166,1.97394,13,-2.9158,29,-1.3525,39,-0.9003,94,0.58217
ENSG00000159842,ABR,166,0.63405,48,-1.6693,9,-3.7794,225,1.07137,183,0.84984
ENSG00000108953,YWHAE,166,-2.1940,580,-0.1667,881,0.56300,1107,0.96298,795,0.45374
ENSG00000167193,CRK,166,0.58391,88,-0.6563,118,-0.0619,110,-0.1696,139,0.24048
ENSG00000174238,PITPNA,166,1.07455,45,-1.4369,26,-2.0447,110,0.19352,138,0.67967
ENSG00000167703,SLC43A2,166,2.50262,13,-2.5653,0,-7.2989,27,-1.2083,67,0.23612
ENSG00000174231,PRPF8,166,1.13926,42,-1.5136,128,0.48612,108,0.20848,81,-0.2890
ENSG00000132383,RPA1,166,1.80559,21,-2.1991,77,0.07243,66,-0.1776,61,-0.3182
ENSG00000070366,SMG6,166,2.58264,15,-2.4044,6,-3.2946,47,-0.3372,47,-0.3813
ENSG00000141258,SGSM2,166,1.90963,21,-2.1326,0,-7.5550,112,0.76384,65,-0.1552
ENSG00000007168,PAFAH1B1,166,-0.1754,91,-1.3198,228,0.36701,162,-0.1929,324,1.18513
ENSG00000132361,CLUH,166,1.99019,23,-1.9615,40,-0.8542,44,-0.6996,68,-0.0316
ENSG00000132359,RAP1GAP2,166,2.31764,7,-3.6170,0,-7.3726,13,-2.3306,98,0.90367
ENSG00000108381,ASPA,166,1.47157,56,-0.7689,218,1.70966,28,-1.6665,1,-6.5783
ENSG00000213977,TAX1BP3,166,2.19895,26,-1.6675,74,0.23159,66,0.03049,16,-2.2854
ENSG00000083457,ITGAE,166,2.04646,17,-2.3905,53,-0.3807,23,-1.6616,75,0.19148
ENSG00000185722,ANKFY1,166,1.84878,19,-2.3885,145,1.19257,56,-0.3918,31,-1.4202
ENSG00000132388,UBE2G1,166,1.71877,32,-1.5785,122,0.79300,49,-0.6689,41,-1.0531
ENSG00000132382,MYBBP1A,166,2.48062,16,-2.3219,43,-0.5083,40,-0.6404,37,-0.8177
ENSG00000141456,PELP1,166,1.84059,31,-1.5483,83,0.21527,49,-0.6086,47,-0.7437
ENSG00000142507,PSMB6,166,0.78696,64,-1.0599,120,0.11981,116,0.07210,121,0.14943
ENSG00000141503,MINK1,166,1.25945,53,-1.0325,107,0.27315,76,-0.2823,70,-0.4501
ENSG00000108528,SLC25A11,166,0.82474,38,-1.9076,103,-0.0980,69,-0.7177,183,1.04681
ENSG00000108523,RNF167,166,1.16356,47,-1.3216,165,0.94857,70,-0.4648,70,-0.5252
ENSG00000108518,PFN1,166,-0.8791,239,-0.2845,563,1.24172,257,-0.1039,299,0.16146
ENSG00000108509,CAMTA2,166,2.06342,29,-1.5780,0,-7.4828,16,-2.1698,86,0.47733
ENSG00000129250,KIF1C,166,0.63561,151,0.53014,49,-1.3885,157,0.44986,44,-1.6798
ENSG00000029725,RABEP1,166,0.69137,103,-0.2591,73,-0.7293,104,-0.1830,115,-0.0159
ENSG00000129197,RPAIN,166,2.01485,37,-1.1834,41,-0.7833,55,-0.3344,38,-0.9897
ENSG00000108561,C1QBP,166,0.84438,32,-2.1844,124,0.22165,87,-0.3553,169,0.88637
ENSG00000091592,NLRP1,166,-0.0439,55,-2.0419,26,-2.8257,202,0.28689,402,1.95222
ENSG00000179314,WSCD1,166,1.94342,29,-1.6016,92,0.45327,34,-1.1070,42,-0.8846
ENSG00000129235,TXNDC17,166,2.24754,32,-1.3068,44,-0.5890,24,-1.4702,39,-0.8564
ENSG00000219200,RNASEK,166,-0.5025,120,-1.1695,201,-0.1389,273,0.35807,406,1.28389
ENSG00000258315,C17orf49,166,1.89017,29,-1.6671,19,-1.9757,91,0.39311,57,-0.4016
ENSG00000132535,DLG4,166,1.47780,36,-1.5395,19,-2.2588,30,-1.5802,129,0.87943
ENSG00000072778,ACADVL,166,1.09885,43,-1.5090,73,-0.4452,167,0.91683,85,-0.2297
ENSG00000170296,GABARAP,166,-1.0596,194,-0.9006,589,1.12235,509,0.86079,371,0.36718
ENSG00000175826,CTDNEP1,166,1.61670,35,-1.4949,69,-0.2184,53,-0.6194,74,-0.1035
ENSG00000132507,EIF5A,166,0.31870,75,-1.2071,178,0.39579,78,-0.9273,225,0.95442
ENSG00000132522,GPS2,166,1.90230,44,-0.9491,11,-2.7180,55,-0.3942,55,-0.4562
ENSG00000205544,TMEM256,166,1.71278,35,-1.4247,69,-0.1510,91,0.30263,42,-1.0049
ENSG00000169992,NLGN2,166,1.40792,36,-1.5955,34,-1.4075,60,-0.5500,116,0.60656
ENSG00000174282,ZBTB4,166,0.65674,82,-0.7249,134,0.19801,118,-0.0108,118,-0.0067
ENSG00000181222,POLR2A,166,1.12476,35,-1.8292,96,0.00951,75,-0.3908,127,0.54332
ENSG00000161960,EIF4A1,166,-0.0934,91,-1.2483,302,0.92805,185,0.09694,239,0.61802
ENSG00000129245,FXR2,166,1.02235,40,-1.6837,82,-0.3196,81,-0.3410,143,0.70151
ENSG00000141504,SAT2,166,1.54513,48,-1.0145,47,-0.8415,86,0.10859,59,-0.5535
ENSG00000129244,ATP1B2,166,-1.2975,384,0.17764,40,-3.2965,1227,2.32246,219,-0.8433
ENSG00000108947,EFNB3,166,2.24736,4,-4.4957,1,-6.0933,35,-0.9356,97,0.84711
ENSG00000183011,NAA38,166,-0.0762,156,-0.2131,287,0.85800,154,-0.1855,157,-0.1774
ENSG00000170004,CHD3,166,1.77608,39,-1.2341,6,-3.6991,63,-0.2646,76,0.03425
ENSG00000170043,TRAPPC1,166,0.89888,55,-1.2309,112,0.09213,47,-1.2724,148,0.65326
ENSG00000179094,PER1,166,2.44317,17,-2.2220,23,-1.4870,106,0.95493,15,-2.2398
ENSG00000220205,VAMP2,166,-1.4095,296,-0.5105,218,-0.8763,388,0.03303,797,1.61056
ENSG00000161970,RPL26,166,-1.5787,731,1.44363,330,-0.3953,514,0.32253,217,-1.1444
ENSG00000166579,NDEL1,166,2.04432,13,-2.8650,28,-1.3733,33,-1.0984,90,0.54090
ENSG00000133026,MYH10,166,1.39012,35,-1.6569,22,-2.0784,53,-0.7684,131,0.83649
ENSG00000170310,STX8,166,2.08990,19,-2.1947,35,-1.0183,84,0.37770,46,-0.6405
ENSG00000007237,GAS7,166,0.60683,82,-0.7859,315,1.69250,41,-1.6634,80,-0.7376
ENSG00000188803,SHISA6,166,2.68564,28,-1.3523,0,-7.2317,37,-0.6738,29,-1.1354
ENSG00000065559,MAP2K4,166,0.82527,29,-2.3361,72,-0.6493,49,-1.2526,222,1.51869
ENSG00000006740,ARHGAP44,166,2.25069,17,-2.3498,0,-7.3925,14,-2.2739,88,0.64297
ENSG00000006744,ELAC2,166,2.17195,22,-1.9656,49,-0.4355,29,-1.2504,55,-0.2926
ENSG00000109099,PMP22,166,-0.7263,172,-0.7539,1144,3.04270,163,-0.6829,50,-2.6198
ENSG00000011295,TTC19,166,1.80894,22,-2.1790,53,-0.5036,53,-0.5262,79,0.13968
ENSG00000141027,NCOR1,166,0.06613,182,0.29218,133,-0.2941,177,0.16911,125,-0.4370
ENSG00000170315,UBB,166,-3.0255,671,-0.9501,1749,0.79733,1520,0.55413,2092,1.38288
ENSG00000175061,SNHG29,166,0.01546,131,-0.4703,81,-1.1041,317,1.12518,179,0.15646
ENSG00000170160,CCDC144A,166,2.30981,52,-0.3931,54,-0.2450,15,-2.2005,4,-4.1202
ENSG00000133030,MPRIP,166,0.32418,107,-0.5482,115,-0.3128,135,-0.0536,178,0.46488
ENSG00000141030,COPS3,166,2.04557,21,-2.0638,28,-1.3633,25,-1.5032,80,0.32397
ENSG00000108551,RASD1,166,2.09577,7,-3.7632,19,-1.9224,87,0.43591,71,0.12939
ENSG00000133027,PEMT,166,2.25365,17,-2.2887,77,0.31122,29,-1.2070,41,-0.7546
ENSG00000108557,RAI1,166,2.43704,15,-2.3889,26,-1.2691,28,-1.1897,55,-0.1552
ENSG00000072310,SREBF1,166,1.41934,61,-0.6436,21,-2.1238,160,1.08378,33,-1.5831
ENSG00000175662,TOM1L2,772,3.47530,39,-2.9926,100,-1.2631,60,-2.0223,102,-1.3480
ENSG00000091542,ALKBH5,166,0.88519,63,-1.0143,84,-0.3727,59,-0.9309,147,0.62991
ENSG00000177731,FLII,166,1.97201,19,-2.2768,33,-1.1567,33,-1.1589,85,0.38607
ENSG00000141127,PRPSAP2,787,4.38884,22,-3.7443,80,-1.4471,36,-2.6416,40,-2.6439
ENSG00000072134,EPN2,166,1.15794,72,-0.5537,174,1.03852,72,-0.4356,28,-1.9764
ENSG00000072210,ALDH3A2,166,1.94592,19,-2.2899,60,-0.2511,95,0.50268,43,-0.8387
ENSG00000083290,ULK2,166,1.62401,34,-1.5687,171,1.34779,38,-1.1337,32,-1.4916
ENSG00000128487,SPECC1,166,1.08918,83,-0.3318,180,1.04798,48,-1.0982,33,-1.7742
ENSG00000124422,USP22,166,-0.6890,102,-1.6201,221,-0.1650,198,-0.3384,573,1.91873
ENSG00000256618,MTRNR2L1,166,-1.9391,1023,1.83392,323,-0.7863,532,-0.0005,266,-1.1885
ENSG00000109046,WSB1,166,-0.0689,156,-0.2014,341,1.17634,198,0.22811,104,-0.8738
ENSG00000232859,LYRM9,166,2.06764,22,-2.0246,24,-1.5938,42,-0.7247,71,0.10853
ENSG00000004142,POLDIP2,166,1.83118,30,-1.6114,16,-2.2505,56,-0.4144,80,0.17507
ENSG00000109103,UNC119,166,1.87646,19,-2.3502,0,-7.5713,48,-0.6439,105,0.74633
ENSG00000109107,ALDOC,166,-1.9978,402,-0.6418,204,-1.5466,1069,1.13142,1081,1.42748
ENSG00000007202,KIAA0100,166,2.34654,18,-2.1940,0,-7.3586,74,0.28907,49,-0.4209
ENSG00000109111,SUPT6H,166,1.94818,23,-2.0245,40,-0.8536,71,0.02408,59,-0.2967
ENSG00000198242,RPL23A,166,-1.9548,870,1.22831,547,0.02874,761,0.57799,294,-1.0463
ENSG00000132589,FLOT2,166,1.13391,39,-1.6512,15,-2.8171,113,0.27937,141,0.77358
ENSG00000063015,SEZ6,166,0.60143,18,-3.2472,38,-1.7949,46,-1.4921,313,2.21549
ENSG00000108256,NUFIP2,166,1.25641,30,-1.9658,168,1.05234,67,-0.4842,79,-0.2569
ENSG00000160551,TAOK1,166,0.64525,73,-0.9525,144,0.31445,184,0.72475,96,-0.3793
ENSG00000108262,GIT1,166,1.30651,34,-1.7449,109,0.33788,112,0.38762,71,-0.3887
ENSG00000126653,NSRP1,166,1.14508,109,0.30124,9,-3.5336,135,0.58118,27,-2.0791
ENSG00000108582,CPD,166,0.74023,57,-1.3251,379,2.22668,33,-1.8785,55,-1.2301
ENSG00000196712,NF1,166,0.94672,69,-0.8096,48,-1.1801,133,0.41137,106,0.04851
ENSG00000126861,OMG,166,0.61148,67,-1.1297,196,0.80519,85,-0.5545,138,0.24099
ENSG00000126860,EVI2A,166,0.38171,133,-0.0414,412,2.02319,58,-1.3122,10,-4.0537
ENSG00000131242,RAB11FIP4,166,1.21074,82,-0.2412,102,0.16800,41,-1.2686,55,-0.9071
ENSG00000172301,COPRS,166,0.33781,64,-1.4519,77,-0.9283,167,0.30751,240,1.12902
ENSG00000126858,RHOT1,166,2.08913,20,-2.1310,36,-0.9718,15,-2.2514,79,0.32360
ENSG00000010244,ZNF207,166,1.23021,59,-0.8683,62,-0.6175,66,-0.5140,94,0.04676
ENSG00000108671,PSMD11,166,1.33713,36,-1.6572,139,0.77223,60,-0.6082,76,-0.2637
ENSG00000176749,CDK5R1,166,1.64655,16,-2.7531,14,-2.5676,45,-0.8707,131,1.06521
ENSG00000092871,RFFL,166,1.45489,46,-1.1391,212,1.64662,41,-1.1189,15,-2.7754
ENSG00000006125,AP2B1,166,-0.1623,105,-1.0508,215,0.28143,161,-0.1846,303,1.04708
ENSG00000270647,TAF15,166,1.37899,50,-1.0580,27,-1.7883,100,0.25062,84,-0.0553
ENSG00000273611,ZNHIT3,166,2.12351,25,-1.7632,19,-1.9022,30,-1.2416,70,0.10040
ENSG00000278311,GGNBP2,166,1.21834,64,-0.7168,42,-1.2149,72,-0.3893,95,0.05755
ENSG00000278540,ACACA,786,4.17444,31,-3.2411,56,-2.0103,27,-3.0754,63,-1.9822
ENSG00000275066,SYNRG,166,2.20248,23,-1.8728,60,-0.1171,31,-1.1111,44,-0.6526
ENSG00000275832,ARHGAP23,166,0.69346,68,-1.0454,343,1.95772,63,-0.9716,53,-1.3277
ENSG00000277363,SRCIN1,166,0.12655,116,-0.5910,508,2.19224,28,-2.5678,90,-0.9503
ENSG00000275023,MLLT6,166,2.12563,52,-0.4755,35,-0.9969,59,-0.1758,6,-3.6665
ENSG00000277972,CISD3,166,2.03798,19,-2.2575,22,-1.7265,31,-1.2224,85,0.43193
ENSG00000277791,PSMB3,166,0.60547,47,-1.7591,170,0.56291,130,0.11416,160,0.53838
ENSG00000276293,PIP4K2B,1397,3.59563,70,-3.0069,91,-2.2643,107,-2.0188,199,-1.1989
ENSG00000125691,RPL23,166,-1.1555,357,0.20991,328,0.01626,606,1.06680,292,-0.1910
ENSG00000002834,LASP1,166,1.56429,28,-1.9305,11,-2.9247,77,-0.0565,109,0.60256
ENSG00000263874,LINC00672,166,1.87333,18,-2.4594,64,-0.1906,38,-0.9965,80,0.20357
ENSG00000067191,CACNB1,166,1.61613,12,-3.1368,24,-1.8094,37,-1.1652,139,1.17456
ENSG00000108298,RPL19,166,-1.9766,733,0.69947,736,0.49813,830,0.70406,404,-0.5322
ENSG00000131771,PPP1R1B,166,2.15816,22,-1.9733,0,-7.4404,188,1.90448,2,-5.3305
ENSG00000131748,STARD3,166,2.29694,32,-1.2756,31,-1.0760,45,-0.5343,31,-1.2182
ENSG00000141741,MIEN1,166,1.40692,35,-1.6592,149,0.94314,73,-0.2377,54,-0.7798
ENSG00000108344,PSMD3,166,1.35251,34,-1.7206,37,-1.3075,52,-0.8181,130,0.79983
ENSG00000126351,THRA,166,0.34225,79,-1.0891,58,-1.3580,282,1.22181,169,0.38391
ENSG00000188895,MSL1,166,1.56225,29,-1.8582,74,-0.1337,70,-0.2204,80,-0.0017
ENSG00000108349,CASC3,166,0.98865,54,-1.1968,79,-0.3966,152,0.67461,94,-0.1385
ENSG00000171475,WIPF2,166,0.93905,76,-0.6264,70,-0.6283,150,0.61389,77,-0.5211
ENSG00000073584,SMARCE1,166,1.81396,29,-1.6813,52,-0.5402,61,-0.3002,63,-0.2596
ENSG00000186395,KRT10,166,1.28389,28,-2.0602,167,1.06118,93,0.05759,65,-0.5776
ENSG00000173812,EIF1,166,-2.4812,700,-0.1686,2131,1.86089,752,-0.0125,754,-0.0109
ENSG00000141698,NT5C3B,166,2.09291,22,-1.9931,20,-1.8270,37,-0.9190,73,0.16845
ENSG00000131473,ACLY,166,0.66304,48,-1.6660,113,-0.0748,86,-0.5007,194,1.00934
ENSG00000173786,CNP,166,-3.0258,1144,0.10824,5159,3.15163,382,-1.6241,248,-2.4201
ENSG00000168259,DNAJC7,768,2.69550,69,-2.3693,124,-1.1744,111,-1.3394,192,-0.5530
ENSG00000108773,KAT2A,166,2.08874,23,-1.9001,36,-0.9767,39,-0.8539,63,-0.1140
ENSG00000108774,RAB5C,166,1.04734,57,-1.0817,50,-1.0652,138,0.55628,101,0.03145
ENSG00000173757,STAT5B,166,1.50066,34,-1.6269,28,-1.6601,59,-0.5270,109,0.55560
ENSG00000168610,STAT3,166,1.38639,46,-1.1966,66,-0.4254,114,0.46920,62,-0.5775
ENSG00000177469,CAVIN1,166,1.22329,93,0.03751,118,0.41526,67,-0.5080,15,-2.8928
ENSG00000033627,ATP6V0A1,166,-0.3565,107,-1.2121,199,-0.0201,162,-0.3500,401,1.46531
ENSG00000068120,COASY,166,1.82637,19,-2.3398,87,0.28635,56,-0.4293,62,-0.2883
ENSG00000037042,TUBG2,166,1.63695,36,-1.4445,52,-0.6524,70,-0.1664,70,-0.1888
ENSG00000108797,CNTNAP1,166,1.20280,33,-1.8573,4,-4.4212,46,-1.0958,176,1.34727
ENSG00000108799,EZH1,166,1.92897,25,-1.8546,51,-0.5038,65,-0.1320,55,-0.4389
ENSG00000131477,RAMP2,166,2.11247,26,-1.6977,56,-0.2744,105,0.76716,13,-2.6109
ENSG00000183978,COA3,166,0.93776,58,-1.1258,82,-0.3719,139,0.47627,105,0.01195
ENSG00000126581,BECN1,166,1.87330,23,-2.0602,50,-0.5558,57,-0.3702,69,-0.0612
ENSG00000131467,PSME3,166,1.90777,25,-1.9103,45,-0.6962,56,-0.3869,66,-0.1361
ENSG00000131469,RPL27,166,-1.4162,427,0.25249,479,0.37386,625,0.83238,358,-0.1167
ENSG00000108828,VAT1,166,-0.8291,82,-2.1190,222,-0.2890,95,-1.5882,750,2.54754
ENSG00000108830,RND2,166,0.26775,93,-0.8616,114,-0.3706,275,1.10832,147,0.04642
ENSG00000188554,NBR1,166,0.86525,53,-1.3242,179,0.85701,175,0.81538,61,-0.9826
ENSG00000108861,DUSP3,166,1.19996,34,-1.8189,93,-0.0009,87,-0.1104,111,0.33401
ENSG00000108852,MPP2,166,1.18928,39,-1.6087,174,1.06750,47,-1.0766,84,-0.1827
ENSG00000161654,LSM12,166,2.11321,23,-1.8963,40,-0.7724,23,-1.5937,66,-0.0116
ENSG00000141349,G6PC3,166,0.39123,48,-1.8878,131,-0.0514,130,-0.0642,240,1.18605
ENSG00000108840,HDAC5,166,1.09842,58,-0.9882,104,0.12198,71,-0.4937,95,-0.0366
ENSG00000168591,TMUB2,166,2.39554,16,-2.3098,17,-1.9404,78,0.41099,37,-0.8872
ENSG00000087152,ATXN7L3,166,1.47727,36,-1.5378,118,0.59074,29,-1.6241,79,-0.0811
ENSG00000108312,UBTF,166,1.45967,49,-1.0157,35,-1.3368,95,0.21093,71,-0.3019
ENSG00000108309,RUNDC3A,166,0.49644,53,-1.6328,13,-3.4297,106,-0.3015,272,1.63595
ENSG00000013306,SLC25A39,166,1.68386,24,-2.0847,92,0.29771,62,-0.3334,66,-0.2611
ENSG00000030582,GRN,166,1.51845,37,-1.4819,85,0.07074,65,-0.3541,71,-0.2571
ENSG00000186566,GPATCH8,166,2.63535,23,-1.6747,14,-2.0889,36,-0.7081,32,-0.9959
ENSG00000131097,HIGD1B,166,1.99516,54,-0.5089,37,-0.9655,77,0.17416,7,-3.5550
ENSG00000108883,EFTUD2,166,2.17268,14,-2.6687,6,-3.4295,46,-0.5362,80,0.39655
ENSG00000131095,GFAP,166,-5.7283,5618,-0.4219,1273,-2.5763,39769,3.83812,1892,-2.1358
ENSG00000131094,C1QL1,166,1.82121,26,-1.8889,11,-2.7859,118,0.80163,60,-0.3613
ENSG00000172992,DCAKD,166,2.01427,14,-2.7266,46,-0.6213,111,0.80787,43,-0.8202
ENSG00000136448,NMT1,166,1.04593,64,-0.8495,29,-1.8840,144,0.61808,97,-0.0351
ENSG00000161714,PLCD3,166,1.53167,32,-1.7053,0,-7.7498,285,2.34627,9,-3.4494
ENSG00000186834,HEXIM1,166,1.79889,21,-2.2250,4,-4.0765,96,0.43425,84,0.24540
ENSG00000186868,MAPT,1379,2.54843,134,-2.3167,154,-1.7829,141,-1.9192,476,-0.0517
ENSG00000120071,KANSL1,166,1.60368,49,-0.9218,87,0.15679,54,-0.5851,45,-0.9711
ENSG00000073969,NSF,166,-0.5406,76,-1.9629,25,-3.2688,81,-1.5669,676,2.82165
ENSG00000108433,GOSR2,166,2.16564,11,-2.9939,68,0.07134,48,-0.4702,53,-0.3771
ENSG00000004897,CDC27,166,1.45381,40,-1.4020,8,-3.4542,43,-1.0490,126,0.80921
ENSG00000141279,NPEPPS,166,0.92986,50,-1.3742,51,-1.1261,119,0.21382,143,0.61959
ENSG00000108424,KPNB1,166,-0.2140,133,-0.6793,312,0.87017,186,-0.0034,224,0.35453
ENSG00000108439,PNPO,166,2.10215,24,-1.8538,28,-1.3599,65,-0.0295,51,-0.4595
ENSG00000108465,CDK5RAP3,166,2.42985,12,-2.8232,22,-1.5380,85,0.55843,35,-0.9217
ENSG00000082641,NFE2L1,166,0.14995,97,-0.8973,77,-1.0798,148,-0.0488,265,1.12567
ENSG00000108468,CBX1,166,0.79356,58,-1.2294,119,0.11482,170,0.71360,102,-0.1595
ENSG00000136436,CALCOCO2,166,1.92152,48,-0.7480,25,-1.5899,74,0.08549,29,-1.4639
ENSG00000159199,ATP5MC1,166,0.93836,49,-1.4238,66,-0.7205,121,0.25309,135,0.50813
ENSG00000159202,UBE2Z,166,0.70222,48,-1.6240,155,0.47743,86,-0.4727,163,0.66795
ENSG00000198740,ZNF652,166,1.84641,47,-0.8500,90,0.35776,39,-0.9473,25,-1.7731
ENSG00000167085,PHB,166,1.30744,40,-1.4909,96,0.13628,99,0.18711,75,-0.2903
ENSG00000121067,SPOP,166,1.11351,72,-0.5926,36,-1.5029,114,0.27992,84,-0.2385
ENSG00000136504,KAT7,166,2.22663,21,-2.0304,6,-3.5685,56,-0.2031,61,-0.1003
ENSG00000005882,PDK2,166,2.04195,20,-2.1574,54,-0.3681,35,-1.0096,65,-0.0875
ENSG00000108819,PPP1R9B,166,1.89053,40,-1.1152,24,-1.6397,60,-0.2684,53,-0.5269
ENSG00000108826,MRPL27,166,1.71562,39,-1.2705,71,-0.0959,55,-0.5010,54,-0.6026
ENSG00000006282,SPATA20,166,2.48744,15,-2.3896,0,-7.3045,66,0.16124,46,-0.4422
ENSG00000154945,ANKRD40,166,0.07227,218,0.74702,169,0.09608,129,-0.3391,75,-1.2850
ENSG00000108848,LUC7L3,166,-0.2487,235,0.48927,266,0.55617,202,0.10333,102,-1.0658
ENSG00000141232,TOB1,166,1.88144,20,-2.2839,97,0.50252,93,0.43954,31,-1.3841
ENSG00000008294,SPAG9,166,-0.1061,136,-0.5146,420,1.53332,222,0.38766,98,-1.0033
ENSG00000239672,NME1,166,1.14679,40,-1.6120,57,-0.7895,81,-0.2428,132,0.64596
ENSG00000243678,NME2,166,0.07575,140,-0.2643,204,0.40775,185,0.24677,145,-0.1636
ENSG00000166260,COX11,787,4.48953,26,-3.4319,4,-5.7583,32,-2.7722,63,-1.9188
ENSG00000121064,SCPEP1,166,1.68423,8,-3.7886,70,-0.1511,58,-0.4395,104,0.59070
ENSG00000121057,AKAP1,166,1.99866,29,-1.5712,66,-0.0677,70,0.03842,31,-1.3222
ENSG00000153944,MSI2,166,0.36222,79,-1.0706,118,-0.2379,385,1.85594,81,-0.9128
ENSG00000181610,MRPS23,166,1.93234,27,-1.7330,1,-5.7105,57,-0.3436,81,0.26487
ENSG00000180891,CUEDC1,787,3.81679,24,-3.6844,172,-0.3768,88,-1.4039,28,-3.2784
ENSG00000136451,VEZF1,166,2.15540,33,-1.3000,65,-0.0128,60,-0.1310,17,-2.2010
ENSG00000136450,SRSF1,166,1.32360,46,-1.2309,48,-0.9332,115,0.43464,80,-0.1793
ENSG00000264364,DYNLL2,612,0.33865,320,-0.9239,306,-0.8128,439,-0.2462,840,1.00385
ENSG00000213246,SUPT4H1,166,2.17454,23,-1.8666,45,-0.5921,35,-0.9690,52,-0.3847
ENSG00000108389,MTMR4,166,1.76691,16,-2.6163,99,0.47526,32,-1.2977,79,0.10602
ENSG00000108387,SEPTIN4,166,-1.1367,474,0.95736,737,1.45529,135,-1.3408,130,-1.5288
ENSG00000108395,TRIM37,166,0.90889,50,-1.3930,52,-1.0973,77,-0.4998,168,0.94272
ENSG00000182628,SKA2,166,2.04221,36,-1.2003,16,-2.1732,82,0.31515,36,-1.0789
ENSG00000153982,GDPD1,166,2.41444,17,-2.2411,14,-2.2384,57,-0.1004,46,-0.4755
ENSG00000141367,CLTC,166,-0.6682,98,-1.6665,337,0.55040,221,-0.1467,496,1.54892
ENSG00000062716,VMP1,166,1.50240,27,-1.9748,86,0.07260,55,-0.6422,92,0.21831
ENSG00000062725,APPBP2,166,1.55654,33,-1.6649,83,0.04507,70,-0.2224,71,-0.2276
ENSG00000170921,TANC2,166,2.05663,14,-2.6647,74,0.15523,39,-0.8619,60,-0.2173
ENSG00000008283,CYB561,166,-0.1311,24,-3.3632,0,-8.8790,52,-1.8961,573,3.12722
ENSG00000136485,DCAF7,166,1.35242,66,-0.5565,46,-1.0033,113,0.42608,48,-1.0401
ENSG00000108588,CCDC47,166,0.98745,50,-1.3240,123,0.31313,100,-0.0220,104,0.04681
ENSG00000198231,DDX42,166,1.22003,47,-1.2620,70,-0.4337,116,0.38857,84,-0.1697
ENSG00000087191,PSMC5,166,-0.1222,124,-0.7188,194,0.15143,217,0.33270,240,0.59295
ENSG00000266402,SNHG25,166,0.28928,121,-0.3284,136,-0.0770,270,1.09597,89,-0.8163
ENSG00000136478,TEX2,166,1.24110,47,-1.2550,69,-0.4355,46,-1.0588,116,0.46238
ENSG00000261371,PECAM1,166,2.44142,47,-0.4930,0,-7.3226,53,-0.1922,8,-3.1917
ENSG00000108654,DDX5,166,-0.7023,185,-0.5795,476,1.12518,427,0.92915,215,-0.2526
ENSG00000120063,GNA13,166,1.66944,39,-1.2790,115,0.67314,78,0.01459,26,-1.8226
ENSG00000154229,PRKCA,166,0.64283,77,-0.8527,63,-0.9872,162,0.50409,142,0.33396
ENSG00000198265,HELZ,166,2.21701,29,-1.4941,0,-7.3318,49,-0.4365,56,-0.2527
ENSG00000197170,PSMD12,166,1.01691,50,-1.3119,12,-3.1374,91,-0.1569,159,0.92190
ENSG00000154217,PITPNC1,166,1.81199,26,-1.9053,16,-2.2770,142,1.12636,47,-0.7888
ENSG00000171634,BPTF,166,0.45646,136,0.09018,73,-0.9121,226,0.92587,68,-1.1112
ENSG00000182481,KPNA2,166,2.06886,24,-1.8714,71,0.07930,15,-2.2883,58,-0.2568
