Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000108588,CCDC47,25,-2.9594,82,-1.2088,71,-1.4234,130,-0.4715,361,1.42837,361,1.42837
ENSG00000198231,DDX42,41,-2.1679,53,-1.7792,57,-1.6588,94,-0.8834,361,1.56941,361,1.56941
ENSG00000087191,PSMC5,94,-1.2820,71,-1.7109,89,-1.3809,269,0.46047,361,1.02774,361,1.02774
ENSG00000266402,SNHG25,32,-2.5137,113,-0.5725,71,-1.3036,18,-3.3564,361,1.59578,361,1.59578
ENSG00000136478,TEX2,42,-2.1806,26,-2.8931,67,-1.4674,147,-0.2199,361,1.48411,361,1.48411
ENSG00000108654,DDX5,178,-0.7686,215,-0.4616,216,-0.4481,363,0.44499,361,0.43756,361,0.43756
ENSG00000154229,PRKCA,21,-3.2114,98,-0.8727,91,-0.9923,69,-1.4220,361,1.49060,361,1.49060
ENSG00000197170,PSMD12,91,-1.1300,30,-2.8043,23,-3.1544,219,0.34044,361,1.31459,361,1.31459
ENSG00000154217,PITPNC1,37,-2.2582,130,-0.2835,20,-3.1474,13,-3.7439,361,1.68256,361,1.68256
ENSG00000171634,BPTF,70,-1.7237,78,-1.5514,249,0.33951,113,-0.9792,361,1.04751,361,1.04751
ENSG00000108946,PRKAR1A,210,-0.7327,125,-1.5462,122,-1.5802,778,1.71924,361,0.17661,361,0.17661
ENSG00000125398,SOX9,29,-2.5933,139,-0.1691,16,-3.4205,12,-3.8408,361,1.69115,361,1.69115
ENSG00000179604,CDC42EP4,22,-2.9878,144,-0.1264,20,-3.1775,21,-3.1061,361,1.66515,361,1.66515
ENSG00000172809,RPL38,108,-2.6611,725,0.37162,1013,1.01065,958,0.89890,361,-0.8089,361,-0.8089
ENSG00000141540,TTYH2,3,-5.8303,43,-2.0728,79,-1.1311,103,-0.7124,361,1.61157,361,1.61157
ENSG00000109062,SLC9A3R1,18,-3.4123,140,-0.3117,42,-2.2005,90,-1.0321,361,1.46675,361,1.46675
ENSG00000167863,ATP5PD,59,-1.9310,93,-1.2410,46,-2.2947,275,0.57631,361,1.11077,361,1.11077
ENSG00000189159,JPT1,151,-0.3219,9,-4.4945,8,-4.6334,204,0.19195,361,1.29796,361,1.29796
ENSG00000188612,SUMO2,67,-1.9450,194,-0.2580,88,-1.5241,285,0.41295,361,0.85771,361,0.85771
ENSG00000125445,MRPS7,63,-1.5432,44,-2.0776,23,-3.0621,129,-0.3977,361,1.53972,361,1.53972
ENSG00000177885,GRB2,61,-1.7260,40,-2.3477,41,-2.3207,206,0.25074,361,1.34718,361,1.34718
ENSG00000132475,H3F3B,82,-1.8692,273,0.05379,211,-0.3876,301,0.22582,361,0.55428,361,0.55428
ENSG00000132471,WBP2,338,-0.1031,196,-0.9937,110,-1.8915,788,1.52611,361,0.00930,361,0.00930
ENSG00000182473,EXOC7,69,-1.4126,58,-1.6692,46,-2.0212,97,-0.8807,361,1.51069,361,1.51069
ENSG00000141576,RNF157,81,-1.1906,41,-2.2307,52,-1.8833,117,-0.6125,361,1.46509,361,1.46509
ENSG00000161544,CYGB,421,0.60352,19,-4.1684,9,-5.1707,634,1.43262,361,0.32111,361,0.32111
ENSG00000182534,MXRA7,298,0.17247,106,-1.5181,86,-1.8230,409,0.75400,361,0.51717,361,0.51717
ENSG00000161547,SRSF2,67,-1.6273,75,-1.4416,34,-2.6160,203,0.17733,361,1.28252,361,1.28252
ENSG00000078687,TNRC6C,43,-2.2466,69,-1.5260,113,-0.7562,122,-0.6281,361,1.34626,361,1.34626
ENSG00000035862,TIMP2,94,-1.8601,102,-1.7321,166,-0.9845,722,1.73394,361,0.32061,361,0.32061
ENSG00000108679,LGALS3BP,20,-3.4788,49,-2.1812,108,-0.9777,276,0.61408,361,1.14589,361,1.14589
ENSG00000181409,AATK,101,-1.2721,10,-4.5980,166,-0.4740,322,0.68591,361,0.90903,361,0.90903
ENSG00000224877,NDUFAF8,22,-3.1391,75,-1.2948,66,-1.4857,108,-0.7027,361,1.51167,361,1.51167
ENSG00000184009,ACTG1,988,0.27236,407,-1.1967,290,-1.7239,2671,2.47063,361,-1.3839,361,-1.3839
ENSG00000185359,HGS,74,-1.2976,50,-1.8811,32,-2.5353,106,-0.7302,361,1.53030,361,1.53030
ENSG00000262814,MRPL12,123,-0.5037,54,-1.7854,19,-3.3718,81,-1.1789,361,1.49631,361,1.49631
ENSG00000225663,MCRIP1,142,-0.5914,89,-1.3329,79,-1.5241,183,-0.1707,361,1.07673,361,1.07673
ENSG00000185624,P4HB,76,-1.4476,88,-1.2194,30,-2.8106,195,0.09069,361,1.26515,361,1.26515
ENSG00000141522,ARHGDIA,234,-0.2404,84,-1.8603,66,-2.2246,510,1.20204,361,0.52458,361,0.52458
ENSG00000141552,ANAPC11,32,-2.6604,49,-2.0505,70,-1.5085,193,0.14224,361,1.35467,361,1.35467
ENSG00000185813,PCYT2,81,-1.1524,39,-2.2679,31,-2.6040,116,-0.5937,361,1.51908,361,1.51908
ENSG00000197063,MAFG,120,-0.6733,21,-3.2717,43,-2.2412,174,-0.0647,361,1.32354,361,1.32354
ENSG00000169738,DCXR,94,-1.3209,103,-1.1776,67,-1.8338,284,0.52298,361,0.98890,361,0.98890
ENSG00000169727,GPS1,86,-1.1251,39,-2.3433,22,-3.1765,159,-0.1287,361,1.43460,361,1.43460
ENSG00000169710,FASN,78,-1.6173,96,-1.3074,48,-2.3669,341,0.85176,361,0.96471,361,0.96471
ENSG00000141551,CSNK1D,65,-1.4914,49,-1.9126,38,-2.2765,104,-0.7537,361,1.54627,361,1.54627
ENSG00000141580,WDR45B,38,-2.2724,54,-1.7199,34,-2.4235,108,-0.6439,361,1.59605,361,1.59605
ENSG00000141542,RAB40B,18,-3.3743,28,-2.7326,108,-0.6759,97,-0.8473,361,1.55586,361,1.55586
ENSG00000101557,USP14,99,-1.0280,38,-2.4847,13,-3.9886,238,0.44797,361,1.26550,361,1.26550
ENSG00000118680,MYL12B,160,-0.5036,97,-1.2944,24,-3.3746,292,0.53744,361,0.94894,361,0.94894
ENSG00000082397,EPB41L3,131,-1.1369,18,-4.0578,105,-1.4738,596,1.60605,361,0.57531,361,0.57531
ENSG00000173482,PTPRM,119,-0.6250,22,-3.1624,13,-3.9721,164,-0.0972,361,1.40741,361,1.40741
ENSG00000178127,NDUFV2,80,-1.4515,81,-1.4309,38,-2.5929,262,0.50451,361,1.13269,361,1.13269
ENSG00000101745,ANKRD12,198,-0.9159,246,-0.5654,488,0.62572,414,0.32350,361,0.08041,361,0.08041
ENSG00000017797,RALBP1,97,-1.1705,90,-1.2730,112,-0.9444,166,-0.2941,361,1.12551,361,1.12551
ENSG00000168461,RAB31,51,-2.1276,221,0.19961,120,-0.8266,68,-1.7015,361,1.13435,361,1.13435
ENSG00000101558,VAPA,187,-0.5932,129,-1.1881,102,-1.5525,460,1.01164,361,0.54203,361,0.54203
ENSG00000134265,NAPG,36,-2.4641,24,-3.0722,40,-2.3387,227,0.46654,361,1.38821,361,1.38821
ENSG00000134278,SPIRE1,14,-3.6539,82,-1.0570,27,-2.7460,92,-0.8736,361,1.64408,361,1.64408
ENSG00000101654,RNMT,116,-0.6891,48,-2.0671,29,-2.7805,140,-0.3868,361,1.37508,361,1.37508
ENSG00000067900,ROCK1,8,-4.5703,74,-1.4009,153,-0.2326,95,-1.0091,361,1.38234,361,1.38234
ENSG00000141447,OSBPL1A,7,-4.7732,32,-2.7068,146,-0.3611,177,-0.0350,361,1.31640,361,1.31640
ENSG00000171885,AQP4,399,-0.7092,2015,2.60862,352,-0.9136,177,-1.9779,361,-0.8705,361,-0.8705
ENSG00000170558,CDH2,84,-1.0676,46,-1.9910,44,-2.0606,67,-1.4060,361,1.58210,361,1.58210
ENSG00000134769,DTNA,86,-1.6523,289,0.33138,195,-0.3479,145,-0.8323,361,0.74597,361,0.74597
ENSG00000166974,MAPRE2,109,-1.5748,73,-2.1835,199,-0.6304,637,1.52632,361,0.38852,361,0.38852
ENSG00000172466,ZNF24,17,-3.4421,59,-1.5867,93,-0.8941,65,-1.4548,361,1.59832,361,1.59832
ENSG00000141425,RPRD1A,114,-0.8424,75,-1.5058,72,-1.5567,156,-0.3336,361,1.21197,361,1.21197
ENSG00000134779,TPGS2,152,-0.4292,32,-2.8410,36,-2.6438,236,0.32426,361,1.14139,361,1.14139
ENSG00000101489,CELF4,840,1.43636,216,-1.0082,120,-1.9105,491,0.37068,361,-0.1670,361,-0.1670
ENSG00000132872,SYT4,328,0.45652,52,-2.5009,14,-4.3839,407,0.86504,361,0.63523,361,0.63523
ENSG00000141469,SLC14A1,14,-3.6960,170,0.15325,27,-2.7350,0,-9.0913,361,1.65632,361,1.65632
ENSG00000152234,ATP5F1A,386,0.12283,249,-0.6127,80,-2.3642,720,1.32184,361,0.00758,361,0.00758
ENSG00000175387,SMAD2,28,-2.7268,51,-1.8405,50,-1.8558,115,-0.5631,361,1.57324,361,1.57324
ENSG00000134030,CTIF,131,-0.5412,47,-2.1393,18,-3.5662,167,-0.1373,361,1.31744,361,1.31744
ENSG00000177576,C18orf32,67,-2.0525,143,-0.8873,145,-0.8677,389,0.85049,361,0.70840,361,0.70840
ENSG00000265681,RPL17,278,-1.0821,624,0.26278,547,0.03053,1052,1.27577,361,-0.6631,361,-0.6631
ENSG00000141639,MAPK4,33,-2.4566,112,-0.5755,26,-2.8240,55,-1.6985,361,1.61874,361,1.61874
ENSG00000196628,TCF4,23,-3.4574,143,-0.6950,279,0.44865,133,-0.8036,361,0.94121,361,0.94121
ENSG00000091164,TXNL1,124,-0.6966,69,-1.6183,37,-2.5569,177,-0.1024,361,1.23143,361,1.23143
ENSG00000091157,WDR7,133,-0.4384,27,-2.8701,44,-2.1663,109,-0.7687,361,1.41951,361,1.41951
ENSG00000134440,NARS,95,-1.2293,66,-1.7929,66,-1.7882,264,0.47634,361,1.08034,361,1.08034
ENSG00000166562,SEC11C,42,-2.6611,127,-0.9599,117,-1.0928,361,0.83735,361,0.83949,361,0.83949
ENSG00000081913,PHLPP1,9,-4.3852,75,-1.2484,81,-1.1263,77,-1.1910,361,1.58006,361,1.58006
ENSG00000119537,KDSR,36,-2.5717,68,-1.6294,119,-0.7668,185,-0.0291,361,1.22676,361,1.22676
ENSG00000119541,VPS4B,36,-2.5338,23,-3.1960,43,-2.2786,260,0.65902,361,1.31867,361,1.31867
ENSG00000133313,CNDP2,40,-2.5415,122,-0.8295,91,-1.2907,236,0.27100,361,1.08458,361,1.08458
ENSG00000150656,CNDP1,1,-7.1740,9,-4.8696,323,0.67814,276,0.38488,361,0.89545,361,0.89545
ENSG00000197971,MBP,1180,-2.7289,4561,-0.6479,25597,3.12225,8234,0.36075,361,-4.4649,361,-4.4649
ENSG00000141759,TXNL4A,119,-0.8749,70,-1.6899,61,-1.9121,236,0.27803,361,1.09150,361,1.09150
ENSG00000172270,BSG,251,-0.3676,386,0.37570,138,-1.3276,376,0.32596,361,0.25570,361,0.25570
ENSG00000099822,HCN2,88,-1.3346,16,-3.8290,134,-0.6730,246,0.35185,361,1.09218,361,1.09218
ENSG00000099864,PALM,44,-2.2222,125,-0.6020,46,-2.1380,139,-0.4340,361,1.33294,361,1.33294
ENSG00000182087,TMEM259,97,-1.0059,55,-1.8823,39,-2.3944,161,-0.1819,361,1.33742,361,1.33742
ENSG00000099817,POLR2E,111,-0.9283,65,-1.7590,27,-3.0312,243,0.39274,361,1.15834,361,1.15834
ENSG00000167468,GPX4,391,-0.1032,308,-0.4994,111,-2.0884,957,1.63991,361,-0.2367,361,-0.2367
ENSG00000099624,ATP5F1D,248,-0.1619,153,-0.9589,105,-1.5436,410,0.73866,361,0.49864,361,0.49864
ENSG00000099622,CIRBP,159,-0.8770,215,-0.3920,199,-0.5172,329,0.34315,361,0.51509,361,0.51509
ENSG00000160953,PWWP3A,90,-0.9970,29,-2.7112,68,-1.4241,79,-1.1997,361,1.52255,361,1.52255
ENSG00000115286,NDUFS7,68,-1.8277,97,-1.2883,116,-1.0055,281,0.48378,361,0.96591,361,0.96591
ENSG00000130005,GAMT,73,-1.3841,64,-1.5864,60,-1.6925,111,-0.7278,361,1.43003,361,1.43003
ENSG00000115268,RPS15,202,-1.5943,851,0.82311,665,0.35944,815,0.73904,361,-0.6793,361,-0.6793
ENSG00000115266,APC2,106,-0.8961,104,-0.9258,46,-2.1875,114,-0.7772,361,1.30401,361,1.30401
ENSG00000127540,UQCR11,248,-0.5046,285,-0.2777,222,-0.6871,534,0.85268,361,0.12945,361,0.12945
ENSG00000129968,ABHD17A,22,-3.5322,89,-1.4490,105,-1.1934,366,0.96314,361,0.93712,361,0.93712
ENSG00000133243,BTBD2,128,-0.5622,71,-1.4919,48,-2.0964,104,-0.8948,361,1.34091,361,1.34091
ENSG00000065000,AP3D1,164,-0.2479,91,-1.2029,31,-2.8353,131,-0.6209,361,1.21313,361,1.21313
ENSG00000104904,OAZ1,287,-0.3341,238,-0.6446,97,-2.0309,752,1.48276,361,0.05700,361,0.05700
ENSG00000099800,TIMM13,78,-1.4656,50,-2.1212,26,-3.1198,281,0.67902,361,1.17936,361,1.17936
ENSG00000176533,GNG7,1,-7.5053,62,-1.8227,191,-0.0226,186,-0.0686,361,1.17005,361,1.17005
ENSG00000104969,SGTA,34,-2.5242,37,-2.3875,79,-1.2255,139,-0.3312,361,1.47188,361,1.47188
ENSG00000104964,TLE5,467,0.41209,296,-0.3774,152,-1.4436,583,0.83079,361,-0.0410,361,-0.0410
ENSG00000161082,CELF5,180,-0.0439,53,-1.9788,14,-3.8914,139,-0.4820,361,1.26970,361,1.26970
ENSG00000141905,NFIC,52,-2.3085,145,-0.7450,287,0.42157,152,-0.6662,361,0.85528,361,0.85528
ENSG00000167654,ATCAY,155,-0.3998,52,-2.1109,30,-2.9101,219,0.18790,361,1.14272,361,1.14272
ENSG00000167658,EEF2,302,-0.4155,343,-0.2025,266,-0.6243,684,1.06441,361,-0.1149,361,-0.1149
ENSG00000178951,ZBTB7A,160,-0.7165,129,-1.0608,219,-0.1954,245,-0.0043,361,0.69461,361,0.69461
ENSG00000126934,MAP2K2,226,0.05817,89,-1.4563,45,-2.4805,229,0.08326,361,0.92443,361,0.92443
ENSG00000167671,UBXN6,146,-0.5068,75,-1.5461,47,-2.2635,191,-0.0496,361,1.13573,361,1.13573
ENSG00000130254,SAFB2,44,-2.0420,68,-1.3787,85,-1.0368,37,-2.2942,361,1.59809,361,1.59809
ENSG00000160633,SAFB,49,-1.9320,46,-2.0382,44,-2.0840,134,-0.3629,361,1.50479,361,1.50479
ENSG00000130255,RPL36,210,-1.2849,640,0.58577,467,0.01891,732,0.84370,361,-0.4164,361,-0.4164
ENSG00000174917,MICOS13,57,-2.1155,99,-1.2720,74,-1.7295,351,0.87867,361,0.93658,361,0.93658
ENSG00000174886,NDUFA11,192,-0.4056,157,-0.7410,59,-2.2531,336,0.57332,361,0.70739,361,0.70739
ENSG00000125652,ALKBH7,47,-1.9902,46,-2.0163,24,-2.9558,151,-0.1509,361,1.51434,361,1.51434
ENSG00000125648,SLC25A23,97,-1.1942,108,-1.0178,124,-0.8027,156,-0.4337,361,1.09231,361,1.09231
ENSG00000104833,TUBB4A,112,-2.0883,46,-3.3906,453,0.15278,1159,2.11739,361,-0.2387,361,-0.2387
ENSG00000171105,INSR,17,-3.4015,21,-3.1444,103,-0.7170,89,-0.9586,361,1.60810,361,1.60810
ENSG00000198816,ZNF358,53,-1.7891,53,-1.7849,74,-1.2745,66,-1.4516,361,1.57248,361,1.57248
ENSG00000032444,PNPLA6,81,-1.1674,42,-2.1842,23,-3.0836,129,-0.4299,361,1.50364,361,1.50364
ENSG00000229833,PET100,24,-3.0030,91,-0.9805,23,-3.0539,135,-0.3477,361,1.50529,361,1.50529
ENSG00000181029,TRAPPC5,134,-0.6590,86,-1.3534,41,-2.4632,207,0.07376,361,1.12043,361,1.12043
ENSG00000167775,CD320,95,-0.9222,37,-2.3576,14,-3.8149,130,-0.4143,361,1.49962,361,1.49962
ENSG00000267855,NDUFA7,64,-1.6080,72,-1.4220,23,-3.1466,159,-0.1436,361,1.40851,361,1.40851
ENSG00000233927,RPS28,410,-0.9604,1157,0.83201,756,0.05168,1359,1.15706,361,-1.1618,361,-1.1618
ENSG00000185236,RAB11B,91,-1.3780,100,-1.2218,70,-1.7869,292,0.57015,361,0.98019,361,0.98019
ENSG00000099783,HNRNPM,58,-1.8497,84,-1.2796,99,-1.0167,143,-0.4321,361,1.27491,361,1.27491
ENSG00000198258,UBL5,103,-1.5274,222,-0.3056,96,-1.6295,449,0.97267,361,0.55113,361,0.55113
ENSG00000127445,PIN1,304,0.32644,66,-2.1139,20,-3.8509,401,0.84904,361,0.64635,361,0.64635
ENSG00000105088,OLFM2,66,-1.4561,50,-1.8781,8,-4.5018,134,-0.3421,361,1.53995,361,1.53995
ENSG00000130811,EIF3G,59,-1.7016,59,-1.6933,63,-1.6097,120,-0.5915,361,1.44516,361,1.44516
ENSG00000105401,CDC37,125,-0.6707,41,-2.3734,31,-2.7938,198,0.11013,361,1.25316,361,1.25316
ENSG00000129355,CDKN2D,149,-0.4550,18,-3.6677,1,-7.2087,278,0.64275,361,1.16043,361,1.16043
ENSG00000129353,SLC44A2,28,-3.0331,121,-0.8470,94,-1.2460,242,0.32821,361,1.09139,361,1.09139
ENSG00000129351,ILF3,77,-1.3678,52,-1.9652,57,-1.8236,162,-0.1628,361,1.34664,361,1.34664
ENSG00000079805,DNM2,1,-6.8319,37,-2.3398,89,-1.0116,134,-0.3369,361,1.53331,361,1.53331
ENSG00000127616,SMARCA4,114,-0.7747,59,-1.8044,99,-0.9980,99,-1.0046,361,1.29865,361,1.29865
ENSG00000105518,TMEM205,51,-1.8551,57,-1.6902,28,-2.7727,125,-0.4606,361,1.53529,361,1.53529
ENSG00000105520,PLPPR2,99,-0.8774,69,-1.4348,8,-4.5412,111,-0.6966,361,1.47486,361,1.47486
ENSG00000130175,PRKCSH,28,-2.9108,49,-2.0875,114,-0.7867,186,0.02905,361,1.28647,361,1.28647
ENSG00000196361,ELAVL3,399,-0.0244,140,-1.7042,491,0.33973,677,0.94870,361,-0.1956,361,-0.1956
ENSG00000105583,WDR83OS,101,-1.0589,66,-1.7151,34,-2.6901,236,0.35140,361,1.17316,361,1.17316
ENSG00000105576,TNPO2,112,-0.8771,64,-1.7445,79,-1.4231,163,-0.2563,361,1.21005,361,1.21005
ENSG00000123144,TRIR,63,-1.8258,91,-1.2523,95,-1.1966,212,0.12854,361,1.13195,361,1.13195
ENSG00000167815,PRDX2,576,0.65086,269,-0.6722,61,-2.9357,783,1.26361,361,-0.1826,361,-0.1826
ENSG00000179218,CALR,146,-0.7750,132,-0.9326,127,-0.9891,267,0.24425,361,0.80336,361,0.80336
ENSG00000179262,RAD23A,76,-1.5721,83,-1.4364,42,-2.4454,282,0.60885,361,1.09620,361,1.09620
ENSG00000179271,GADD45GIP1,78,-1.4201,84,-1.3206,34,-2.6648,212,0.20858,361,1.22791,361,1.22791
ENSG00000008441,NFIX,16,-3.8165,194,-0.0398,182,-0.1414,75,-1.5748,361,1.12260,361,1.12260
ENSG00000104979,C19orf53,53,-1.9277,80,-1.2907,31,-2.7057,181,0.02945,361,1.34960,361,1.34960
ENSG00000072062,PRKACA,136,-0.6033,43,-2.3848,33,-2.7714,236,0.33552,361,1.15685,361,1.15685
ENSG00000072071,ADGRL1,152,-0.4778,111,-0.9813,79,-1.5072,145,-0.5563,361,1.08917,361,1.08917
ENSG00000123143,PKN1,45,-1.9889,54,-1.7278,28,-2.6786,102,-0.7393,361,1.60896,361,1.60896
ENSG00000123159,GIPC1,37,-2.3990,36,-2.4434,52,-1.8929,173,0.03155,361,1.45154,361,1.45154
ENSG00000132002,DNAJB1,79,-1.2821,47,-2.0905,34,-2.5464,165,-0.0967,361,1.39224,361,1.39224
ENSG00000099797,TECR,99,-1.4402,144,-0.8427,140,-0.8940,335,0.59851,361,0.74245,361,0.74245
ENSG00000099795,NDUFB7,108,-1.2329,128,-0.9739,119,-1.0847,308,0.51362,361,0.81625,361,0.81625
ENSG00000141867,BRD4,220,0.13112,74,-1.6301,94,-1.2602,112,-0.9774,361,1.06627,361,1.06627
ENSG00000167460,TPM4,20,-3.2200,45,-2.0280,60,-1.5974,129,-0.3920,361,1.54789,361,1.54789
ENSG00000072958,AP1M1,137,-0.5862,36,-2.6357,19,-3.5333,250,0.45077,361,1.16629,361,1.16629
ENSG00000130312,MRPL34,95,-0.9573,51,-1.9107,32,-2.6025,117,-0.6146,361,1.45636,361,1.45636
ENSG00000130311,DDA1,93,-1.0404,27,-2.9254,15,-3.7142,194,0.17628,361,1.38548,361,1.38548
ENSG00000130304,SLC27A1,14,-3.6979,62,-1.4747,88,-0.9275,45,-1.9680,361,1.65811,361,1.65811
ENSG00000105640,RPL18A,149,-1.3951,406,0.24341,348,-0.0255,493,0.59999,361,0.03971,361,0.03971
ENSG00000099308,MAST3,94,-1.0577,42,-2.2944,74,-1.4288,143,-0.3840,361,1.33641,361,1.33641
ENSG00000105649,RAB3A,271,0.22347,13,-4.4410,6,-5.4841,421,1.05522,361,0.75052,361,0.75052
ENSG00000130522,JUND,177,-0.9393,210,-0.6599,203,-0.7149,560,1.09096,361,0.25716,361,0.25716
ENSG00000130520,LSM4,200,0.01816,40,-2.4941,21,-3.4751,206,0.06718,361,1.12142,361,1.12142
ENSG00000105701,FKBP8,133,-0.9517,117,-1.1590,87,-1.6102,362,0.77236,361,0.76750,361,0.76750
ENSG00000221983,UBA52,219,-1.2275,463,-0.0053,440,-0.0932,942,1.35207,361,-0.4250,361,-0.4250
ENSG00000006015,REX1BD,62,-1.6645,36,-2.4851,38,-2.4005,194,0.17764,361,1.38165,361,1.38165
ENSG00000105696,TMEM59L,307,0.17794,83,-1.9126,27,-3.5971,523,1.19608,361,0.47295,361,0.47295
ENSG00000223802,CERS1,25,-2.8739,66,-1.4107,50,-1.8146,80,-1.0967,361,1.62841,361,1.62841
ENSG00000105669,COPE,56,-1.9394,119,-0.7656,46,-2.2093,187,-0.0144,361,1.22934,361,1.22934
ENSG00000064607,SUGP2,97,-0.8625,34,-2.4539,29,-2.6771,100,-0.8212,361,1.53451,361,1.53451
ENSG00000130287,NCAN,44,-2.0346,97,-0.8148,31,-2.5223,53,-1.7321,361,1.61855,361,1.61855
ENSG00000186010,NDUFA13,260,-0.3975,311,-0.1005,235,-0.5640,447,0.54835,361,0.16113,361,0.16113
ENSG00000169021,UQCRFS1,90,-1.2632,114,-0.8854,46,-2.2756,197,0.01668,361,1.15901,361,1.15901
ENSG00000105176,URI1,35,-2.4177,36,-2.3701,50,-1.9076,143,-0.2390,361,1.52669,361,1.52669
ENSG00000105185,PDCD5,43,-2.2327,59,-1.7640,13,-3.9411,221,0.40327,361,1.36997,361,1.36997
ENSG00000105220,GPI,498,0.78966,101,-1.8648,39,-3.2529,578,1.08498,361,0.19507,361,0.19507
ENSG00000126261,UBA2,82,-1.1237,51,-1.8641,20,-3.2088,103,-0.7594,361,1.54489,361,1.54489
ENSG00000266964,FXYD1,78,-1.5497,273,0.52824,82,-1.4554,63,-1.8725,361,1.07343,361,1.07343
ENSG00000105698,USF2,66,-1.6459,103,-0.9395,66,-1.6389,140,-0.4489,361,1.29162,361,1.29162
ENSG00000105695,MAG,0,-10.179,7,-5.6166,480,0.92903,530,1.13035,361,0.39073,361,0.39073
ENSG00000126267,COX6B1,155,-0.9434,169,-0.8036,89,-1.7992,511,1.16822,361,0.48991,361,0.48991
ENSG00000105290,APLP1,33,-4.1177,47,-3.6402,669,0.53326,1507,2.35458,361,-0.5342,361,-0.5342
ENSG00000105270,CLIP3,490,0.80008,113,-1.6501,46,-2.9774,523,0.92883,361,0.23599,361,0.23599
ENSG00000105258,POLR2I,61,-1.9312,78,-1.5545,114,-0.9552,248,0.34751,361,1.06526,361,1.06526
ENSG00000105254,TBCB,139,-1.1521,87,-1.8776,92,-1.7845,647,1.63382,361,0.44494,361,0.44494
ENSG00000126247,CAPNS1,377,0.36454,94,-1.8810,41,-3.1333,605,1.29171,361,0.28902,361,0.28902
ENSG00000167642,SPINT2,222,0.12671,36,-2.7184,7,-5.0428,252,0.35060,361,1.03735,361,1.03735
ENSG00000167641,PPP1R14A,2,-7.1532,61,-2.2987,337,0.45472,445,0.98465,361,0.58217,361,0.58217
ENSG00000099341,PSMD8,97,-1.1315,50,-2.1250,24,-3.2349,265,0.56590,361,1.17864,361,1.17864
ENSG00000178982,EIF3K,92,-1.2469,117,-0.8717,51,-2.1565,207,0.07316,361,1.12347,361,1.12347
ENSG00000130402,ACTN4,42,-2.7626,106,-1.3570,291,0.29700,312,0.42613,361,0.69782,361,0.69782
ENSG00000104823,ECH1,53,-1.8441,86,-1.0804,20,-3.2916,121,-0.5342,361,1.49018,361,1.49018
ENSG00000104824,HNRNPL,60,-1.6849,56,-1.7915,58,-1.7288,134,-0.4195,361,1.42834,361,1.42834
ENSG00000068903,SIRT2,12,-4.8132,92,-1.8581,371,0.41609,563,1.23204,361,0.36823,361,0.36823
ENSG00000179134,SAMD4B,13,-3.8686,88,-1.0734,95,-0.9523,99,-0.8916,361,1.45641,361,1.45641
ENSG00000063322,MED29,77,-1.2957,55,-1.8119,33,-2.5793,136,-0.3826,361,1.44592,361,1.44592
ENSG00000105193,RPS16,88,-2.2919,435,0.26814,492,0.49030,506,0.54016,361,-0.0595,361,-0.0595
ENSG00000105223,PLD3,557,0.66965,123,-1.8239,47,-3.2603,859,1.56561,361,-0.1090,361,-0.1090
ENSG00000105323,HNRNPUL1,23,-3.0127,74,-1.2297,41,-2.1423,91,-0.9169,361,1.60991,361,1.60991
ENSG00000105372,RPS19,123,-1.9615,597,0.63127,372,-0.2084,708,0.96329,361,-0.2582,361,-0.2582
ENSG00000105404,RABAC1,203,-0.3129,84,-1.7138,66,-2.0765,390,0.85873,361,0.70772,361,0.70772
ENSG00000105409,ATP1A3,505,0.58978,72,-2.5401,52,-3.0080,830,1.61603,361,-0.0117,361,-0.0117
ENSG00000105767,CADM4,31,-2.8745,121,-0.8089,115,-0.8941,196,-0.0172,361,1.12970,361,1.12970
ENSG00000130203,APOE,1069,-0.2669,4823,3.17031,663,-1.0433,222,-2.7089,361,-1.9813,361,-1.9813
ENSG00000130208,APOC1,72,-1.4339,225,0.45627,24,-3.0714,3,-6.0557,361,1.39551,361,1.39551
ENSG00000104853,CLPTM1,148,-0.4940,87,-1.3341,19,-3.6050,214,0.13433,361,1.12004,361,1.12004
ENSG00000125746,EML2,93,-1.0608,22,-3.2356,62,-1.6733,163,-0.1434,361,1.36309,361,1.36309
ENSG00000125743,SNRPD2,59,-2.0132,100,-1.2111,55,-2.1304,322,0.78134,361,1.00833,361,1.00833
ENSG00000011485,PPP5C,89,-1.0152,36,-2.3713,11,-4.1242,131,-0.3892,361,1.51974,361,1.51974
ENSG00000182013,PNMA8A,157,-0.4805,26,-3.1925,9,-4.6801,336,0.87512,361,1.01997,361,1.01997
ENSG00000204851,PNMA8B,281,0.30735,54,-2.3103,13,-4.4217,344,0.68460,361,0.77651,361,0.77651
ENSG00000160014,CALM3,688,0.60562,131,-2.0994,127,-2.1499,1280,1.93799,361,-0.5179,361,-0.5179
ENSG00000197380,DACT3,43,-2.0921,32,-2.5032,53,-1.7662,112,-0.6025,361,1.58251,361,1.58251
ENSG00000042753,AP2S1,172,-0.2441,52,-2.1299,10,-4.5541,233,0.28545,361,1.12489,361,1.12489
